areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00097971,4.1,27.6,68.3
E00097972,6.2,19.9,74
E00097973,2.7,29.1,68.2
E00097974,2.4,25,72.6
E00097980,2.1,31.5,66.4
E00097981,5.4,31.5,63.1
E00097982,2.5,17.5,80
E00097983,5.8,26.4,67.8
E00127314,3.1,23.1,73.8
E00127315,3.5,29.2,67.3
E00127316,4,56,40
E00127317,0,40,60
E00127318,0,36.9,63.1
E00127319,3.9,26.6,69.5
E00127320,3.2,65.1,31.7
E00127321,0.8,49.6,49.6
E00127322,3.2,48.4,48.4
E00127323,6.2,36.4,57.4
E00127324,2.7,48,49.3
E00127325,3.2,44.8,52
E00127326,4.3,26.6,69.1
E00127327,3,25.2,71.9
E00127328,0,33.6,66.4
E00127382,6,28.9,65.1
E00127383,5.6,43.7,50.7
E00127385,4.8,18.3,77
E00127386,3,27.8,69.2
E00127387,2.9,17.6,79.4
E00127389,16.2,34.6,49.3
E00127390,5,46.7,48.3
E00127393,6.2,38.1,55.8
E00127394,8.1,29.6,62.2
E00127397,5.8,41.7,52.5
E00127398,7.9,28.3,63.8
E00127412,5.2,24.8,69.9
E00127424,4,37.6,58.4
E00127425,7.5,22.5,70
E00127434,7.8,34.1,58.1
E00127435,6.8,22.6,70.7
E00127436,9.6,57,33.3
E00127437,10.8,35.8,53.3
E00127438,6.1,62.2,31.6
E00127439,8.9,30.4,60.7
E00127440,13.5,48.3,38.2
E00127441,10.2,47.7,42.2
E00127442,8.6,50.5,41
E00127443,9.4,22.8,67.7
E00127444,7.6,29.8,62.6
E00127445,6.6,33.1,60.3
E00127446,5.1,22,72.9
E00127447,3.7,45.2,51.1
E00127448,7.4,21.3,71.3
E00127449,3.9,23.6,72.4
E00127450,4.9,31.7,63.4
E00127451,8,58.4,33.6
E00127452,8.8,22.4,68.8
E00127453,7.2,26.1,66.7
E00127454,6.5,38,55.4
E00127455,12.4,40.5,47.1
E00127456,7,37.4,55.7
E00127457,9.6,42.6,47.9
E00127458,6.7,33.3,60
E00127459,11,33.1,55.9
E00127460,5.8,32.1,62
E00127461,4.6,61.5,33.8
E00127462,5.7,36.2,58.1
E00127463,5.7,51.6,42.6
E00127464,7.8,26.7,65.5
E00127465,6.2,32.7,61.1
E00127466,5.1,26.5,68.4
E00127467,0.9,39.3,59.8
E00127468,4.1,33.1,62.8
E00127469,3.9,31.4,64.7
E00127470,6.8,22.3,70.9
E00127471,4.2,24.6,71.2
E00127472,10.7,19.7,69.7
E00127473,4,41.1,54.8
E00127474,4.2,61.1,34.7
E00127475,9.6,43.5,47
E00127476,3.7,31.5,64.8
E00127477,4.5,22.5,73
E00127478,5,34.7,60.3
E00127479,8.2,32.9,58.8
E00127480,10.5,29.5,60
E00127481,10.2,24.1,65.7
E00127482,6.8,26.3,66.9
E00127483,7.4,49.8,42.9
E00127484,0.9,30.6,68.5
E00127485,6.5,32.4,61.1
E00127486,6.5,34.1,59.3
E00127487,5.2,22.4,72.4
E00127488,5.3,33.3,61.4
E00127489,11.9,51.5,36.6
E00127490,8.5,30.2,61.3
E00127491,13,41,46
E00127492,8.3,50,41.7
E00127493,7.9,39.5,52.6
E00127494,3.5,36.9,59.6
E00127495,7.8,31.3,60.9
E00127496,5.8,36.4,57.9
E00127497,4.8,44.8,50.4
E00127499,5.3,28.2,66.4
E00127500,3.7,42.4,53.9
E00127501,4.6,37.7,57.7
E00127502,6.7,21,72.3
E00127503,0.8,39.8,59.3
E00127504,2.6,22.4,75
E00127505,7.1,21.4,71.4
E00127506,3,25.2,71.9
E00127507,4.5,27.3,68.2
E00127508,2.4,32.8,64.8
E00127509,0,23.6,76.4
E00127512,5.3,19.7,75
E00127513,6.4,24.8,68.8
E00127514,3.9,35.2,60.9
E00127560,4.9,46,49.1
E00127561,7.4,21.6,70.9
E00127564,6.5,24.1,69.3
E00127565,2.5,23.1,74.4
E00127566,3.7,41.1,55.1
E00127567,8.4,21.8,69.7
E00127568,4.5,26.4,69.1
E00127569,2.4,29,68.5
E00127570,10.4,43.4,46.2
E00127571,5,59,36
E00127572,3.6,22.3,74.1
E00127573,5.4,45.8,48.8
E00127574,3.2,26.6,70.2
E00127575,8.7,49.3,42
E00127576,7.4,27.3,65.3
E00127577,2.7,56.4,40.9
E00127578,3,38.4,58.6
E00127579,4,21.6,74.4
E00127580,3.5,62.8,33.6
E00127581,6.8,28.2,65
E00127582,7.1,38.1,54.9
E00127583,4.8,51.9,43.3
E00127584,2.7,30,67.3
E00127585,4.9,20.4,74.8
E00127586,2.3,32.8,64.8
E00127587,1.7,47,51.3
E00127588,3.5,34.8,61.7
E00127589,0,44.1,55.9
E00127590,9.2,32.7,58.2
E00127591,4.1,71.1,24.7
E00127592,7.1,33,59.8
E00127593,7.8,28.4,63.8
E00127594,7.1,37.8,55.1
E00127595,3.3,56.9,39.8
E00127596,9.3,24.3,66.4
E00127666,3,20.7,76.3
E00127667,0.8,18.4,80.8
E00127668,2.2,22.2,75.6
E00127669,7,16.4,76.6
E00127671,2.3,25,72.7
E00127673,5.1,24.1,70.8
E00127674,6.4,18.4,75.2
E00127675,0.7,75.4,23.9
E00127677,6,15.8,78.2
E00127678,2,42.6,55.4
E00127679,2.7,35.7,61.6
