areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00097971,97.9,0,2.1
E00097972,96.3,0.3,3.4
E00097973,99.6,0,0.4
E00097974,98.6,0,1.4
E00097980,97.9,1.2,0.9
E00097981,97.4,0.4,2.1
E00097982,98.2,0,1.8
E00097983,98.5,0.4,1.1
E00127314,98.7,0.6,0.6
E00127315,99.2,0.4,0.4
E00127316,96.4,1.1,2.5
E00127317,98.7,0.3,1
E00127318,98.7,0,1.3
E00127319,98.5,0,1.5
E00127320,94.1,3.7,2.1
E00127321,98.6,0,1.4
E00127322,95.8,0.4,3.8
E00127323,96,0.4,3.6
E00127324,96.1,0,3.9
E00127325,96.1,2.3,1.6
E00127326,96.8,0.4,2.9
E00127327,97.8,0.3,1.9
E00127328,99.4,0.6,0
E00127382,89.2,3,7.9
E00127383,86.9,1.5,11.5
E00127385,95.5,1.3,3.2
E00127386,88.2,4.2,7.6
E00127387,88.3,4.3,7.4
E00127389,86.7,3.2,10
E00127390,89.2,1.5,9.4
E00127393,92.6,0.8,6.6
E00127394,92.2,1.3,6.6
E00127397,89.9,0.9,9.2
E00127398,88.6,0.3,11.1
E00127412,99.2,0.3,0.6
E00127424,96.8,0,3.2
E00127425,96.6,0.7,2.7
E00127434,92.8,1,6.2
E00127435,92.3,0.6,7.1
E00127436,91,0.4,8.6
E00127437,90.5,1,8.5
E00127438,90.5,1.2,8.3
E00127439,94.4,0,5.6
E00127440,88.8,2.2,9
E00127441,93.5,0.4,6
E00127442,89.6,0,10.4
E00127443,94.2,0.6,5.2
E00127444,97.6,0,2.4
E00127445,94.7,1.6,3.8
E00127446,91,1,8
E00127447,91.1,0.4,8.5
E00127448,94.6,1,4.4
E00127449,92.4,2.1,5.5
E00127450,92.9,0,7.1
E00127451,88,1.9,10.1
E00127452,92.6,1.3,6.1
E00127453,91.4,0,8.6
E00127454,86.5,0.5,13
E00127455,92.3,0,7.7
E00127456,91.8,1.2,7
E00127457,94.1,1.8,4.1
E00127458,92.5,1.8,5.8
E00127459,97.8,0.3,1.9
E00127460,96.5,0.3,3.2
E00127461,90.6,1.4,8
E00127462,94.9,2.7,2.3
E00127463,95.6,1.2,3.2
E00127464,96.9,1.6,1.6
E00127465,91.6,2,6.4
E00127466,96.6,0.4,3
E00127467,97.4,1.3,1.3
E00127468,96.4,0.4,3.3
E00127469,95.4,1.4,3.2
E00127470,98.5,1.1,0.4
E00127471,96.6,0,3.4
E00127472,90.3,0.3,9.4
E00127473,95.1,2.6,2.2
E00127474,95.2,0.7,4.1
E00127475,80.8,3.4,15.8
E00127476,95.1,0.4,4.6
E00127477,89,1.5,9.5
E00127478,97.8,0,2.2
E00127479,95.9,1.4,2.8
E00127480,97,1.3,1.7
E00127481,94,4.2,1.8
E00127482,92.8,1.3,6
E00127483,89.1,1.6,9.3
E00127484,93.4,1.5,5.1
E00127485,95.7,0,4.3
E00127486,94.9,2.6,2.6
E00127487,97.1,0.7,2.3
E00127488,97.8,0,2.2
E00127489,96.6,1.5,1.9
E00127490,78.6,2.8,18.5
E00127491,90.7,0.8,8.6
E00127492,73.5,1.3,25.2
E00127493,90.5,0.4,9.1
E00127494,95.1,3.3,1.6
E00127495,93.6,0,6.4
E00127496,94.8,0.4,4.8
E00127497,92.7,1.5,5.9
E00127499,94.3,0.3,5.4
E00127500,97.8,0,2.2
E00127501,98.6,0,1.4
E00127502,97.8,1.1,1.1
E00127503,94,0.9,5.1
E00127504,95.7,0.4,4
E00127505,97.4,0.7,2
E00127506,97.2,1.6,1.3
E00127507,97.4,1.6,1
E00127508,97.4,0.4,2.2
E00127509,98.8,0.8,0.4
E00127512,98.8,0,1.2
E00127513,98.6,0,1.4
E00127514,97.9,0,2.1
E00127560,99,0,1
E00127561,96.3,0.8,2.8
E00127564,97.4,0.2,2.3
E00127565,97.7,0.4,1.9
E00127566,93,1.4,5.6
E00127567,98.6,0,1.4
E00127568,96.7,0,3.3
E00127569,96.8,0.4,2.8
E00127570,93,0.5,6.5
E00127571,85.8,0.8,13.4
E00127572,98.6,0,1.4
E00127573,82.5,1.1,16.4
E00127574,99.3,0.3,0.3
E00127575,86.3,1.8,11.8
E00127576,95.5,0.6,3.8
E00127577,93.5,1.5,5
E00127578,94.5,2.5,3
E00127579,96.8,1.9,1.3
E00127580,90.1,1,8.9
E00127581,93.9,1.7,4.4
E00127582,97.6,1.7,0.7
E00127583,94.7,0,5.3
E00127584,93.6,1.1,5.2
E00127585,92.9,0.4,6.7
E00127586,98,0.7,1.4
E00127587,95.1,1.3,3.5
E00127588,95.1,1.2,3.7
E00127589,97.3,1.3,1.3
E00127590,96,0,4
E00127591,98,0.7,1.3
E00127592,92.5,0.4,7.1
E00127593,92.1,3,5
E00127594,96.1,0,3.9
E00127595,91.7,1.4,6.9
E00127596,95.9,0.7,3.4
E00127666,97.4,0.3,2.3
E00127667,97.5,0.6,1.9
E00127668,97.2,0.9,1.9
E00127669,95.6,0.3,4.1
E00127671,96.5,0.3,3.2
E00127673,96,0.3,3.7
E00127674,95.4,1.5,3.1
E00127675,95.4,0.6,4
E00127677,94.6,1.1,4.3
E00127678,92.2,0.4,7.5
E00127679,92,2.8,5.2
E00127681,83.7,3,13.3
E00127686,96.2,0,3.8
E00127694,96.2,2.3,1.5
E00127697,98.5,0,1.5
E00127702,99.2,0,0.8
E00127703,95.5,0.8,3.7
E00127704,97.3,1.5,1.2
E00127705,96,1.5,2.5
E00127706,97.2,0.5,2.3
E00127707,98.6,1,0.5
E00127708,97.8,0.4,1.9
E00127709,98.1,0,1.9
E00127710,94.2,2.4,3.4
E00127711,97.3,0.4,2.2
E00127712,98.4,0,1.6
E00127713,98.5,0,1.5
E00127714,98.4,0.4,1.2
E00127715,99.7,0,0.3
E00127716,99.6,0,0.4
E00127717,98.6,0.7,0.7
E00127718,97.9,0,2.1
E00127719,97.8,0,2.2
E00127720,97.3,1,1.7
E00127721,97.7,0.7,1.6
E00127722,96.2,0.8,3
E00127723,97.6,0,2.4
E00127724,97.6,1,1.4
E00127725,96.9,1.2,1.8
E00127726,96.2,2.3,1.5
E00127745,93.9,0,6.1
E00127746,93.7,0.9,5.4
E00127747,93.2,0.7,6.1
E00127748,94.6,0.4,5.1
E00127749,89.1,3.2,7.7
E00127750,96.8,0.5,2.7
E00127751,92.3,1.1,6.6
E00127752,93.9,0.4,5.8
E00127753,96,0,4
E00127754,96.7,0,3.3
E00127755,98,0,2
E00127756,89.1,1.7,9.2
E00127757,97.1,0,2.9
E00127758,91,2.9,6.1
E00127760,95.2,0.4,4.4
E00127761,95.1,0,4.9
E00127762,97.2,0,2.8
E00127763,90.6,0.4,9
E00127764,91.6,2.1,6.3
E00127765,97.6,0.7,1.7
E00127766,90.2,0,9.8
E00127767,96.6,0.9,2.5
E00127768,86.6,2.4,10.9
E00170164,92.6,0,7.4
E00170166,98.8,0.4,0.8
E00170167,96.5,1.4,2.1
E00170172,98.2,0,1.8
E00185574,96.2,0.3,3.5
E00185592,92.5,0.3,7.2
E00185593,90.7,1.7,7.6
E00185598,87.6,1,11.4
E00185610,88.3,1.5,10.2
E00185613,92.4,1.1,6.5
E00185619,85.4,0,14.6
E00185624,88.8,3.3,7.8
E00185637,96.2,1,2.9
E00185639,86.6,4.7,8.7
E00185649,98.8,0.6,0.6
E00185657,98.2,0,1.8
