areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00097971,53.8,40.7,5.5,0,0
E00097972,57.7,33.6,7.4,1.3,0
E00097973,55,39.6,5.4,0,0
E00097974,52.8,37.6,8.8,0.8,0
E00097980,56.9,31.3,7.6,4.2,0
E00097981,61.3,29.7,7.2,1.8,0
E00097982,62.4,28.2,9.4,0,0
E00097983,71.7,20.8,7.5,0,0
E00127314,57,28.9,12.5,1.6,0
E00127315,51.8,33.3,13.2,1.8,0
E00127316,37.7,42.4,17.2,2.6,0
E00127317,52.1,37.7,10.3,0,0
E00127318,35.9,44.3,18.3,1.5,0
E00127319,62.2,30.7,7.1,0,0
E00127320,32.3,43.5,19.4,4.8,0
E00127321,48.8,33.9,16.5,0.8,0
E00127322,35.5,37.9,19.4,7.3,0
E00127323,51.9,33.6,12.2,2.3,0
E00127324,44,41.3,12.7,2,0
E00127325,47.6,33.9,17.7,0.8,0
E00127326,62.5,27.1,8.3,2.1,0
E00127327,50.7,35.1,12.7,1.5,0
E00127328,47.4,40,11.1,1.5,0
E00127382,47.3,38.7,14,0,0
E00127383,57.4,29.1,12.1,1.4,0
E00127385,57.9,39.7,1.6,0.8,0
E00127386,58,35.1,6.1,0.8,0
E00127387,70.3,26.1,3.6,0,0
E00127389,46.7,31.4,16.8,5.1,0
E00127390,59.3,22,12.7,5.9,0
E00127393,30.4,33.9,30.4,5.4,0
E00127394,32.4,36,23.5,8.1,0
E00127397,40.3,45.4,14.3,0,0
E00127398,52.8,30.1,13,3.3,0.8
E00127412,56.5,27.3,12.3,3.9,0
E00127424,49.7,41.7,7.3,1.3,0
E00127425,61.9,33.1,5.1,0,0
E00127434,41.3,38.1,15.9,4.8,0
E00127435,51.9,33.1,12,3,0
E00127436,23.9,41,19.4,15.7,0
E00127437,35.3,36.2,22.4,6,0
E00127438,26.3,38.4,25.3,8.1,2
E00127439,40.4,36,21.1,2.6,0
E00127440,22,46.2,18.7,12.1,1.1
E00127441,34.1,35.7,15.1,13.5,1.6
E00127442,22.9,41.9,21,13.3,1
E00127443,45.2,36.3,12.1,6.5,0
E00127444,46.2,35.6,12.1,6.1,0
E00127445,38.5,43.7,17,0.7,0
E00127446,54.7,35,10.3,0,0
E00127447,18.7,35.8,26.9,18.7,0
E00127448,48.3,39,9.3,3.4,0
E00127449,44.5,28.9,18.8,7.8,0
E00127450,39.8,37.4,19.5,3.3,0
E00127451,33.9,30.4,21.7,13,0.9
E00127452,51.6,35.9,10.2,1.6,0.8
E00127453,46.5,28.9,21.1,3.5,0
E00127454,37.5,34.4,16.7,10.4,1
E00127455,35.9,33.3,20.5,9.4,0.9
E00127456,37.9,32.8,23.3,6,0
E00127457,38.2,31.5,19.1,11.2,0
E00127458,41.5,39.6,16,2.8,0
E00127459,48,29.9,12.6,9.4,0
E00127460,52.2,33.3,12.3,2.2,0
E00127461,33.3,40.3,21.7,4.7,0
E00127462,42.7,40.8,14.6,1.9,0
E00127463,37.8,32.8,21,8.4,0
E00127464,59.1,32.2,7.8,0.9,0
E00127465,38.3,38.3,19.1,4.3,0
E00127466,42.1,31.4,23.1,2.5,0.8
E00127467,42,37,18.5,2.5,0
E00127468,41.1,24.2,28.2,6.5,0
E00127469,49,34,15,2,0
