areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00006057,4.6,17.9,70.2,7.3
E00006058,17.9,19,55.3,7.8
E00006059,10.6,20.7,54.3,14.4
E00006060,12.7,18.7,56,12.7
E00006061,12.7,18.5,59,9.8
E00006062,16.3,21.4,54.4,7.9
E00006063,16.5,23.4,52.5,7.6
E00006064,13.8,14.9,59.8,11.5
E00006065,12.1,22.7,60.6,4.5
E00006066,11.7,27,57.7,3.6
E00006067,8.3,20.1,65.7,5.9
E00006068,6.1,26.3,60.5,7
E00006069,14.3,24.2,55.7,5.7
E00006071,13.9,24.6,54.1,7.4
E00006072,12.5,32.1,48.2,7.1
E00006073,12.9,33.6,48.6,5
E00006074,14.3,16.3,65.3,4.1
E00006075,13,25.6,52.6,8.8
E00006076,16.8,27.5,47.7,8.1
E00006077,11.7,25.9,58.9,3.6
E00006078,8.8,24,57.3,9.9
E00006079,12.2,20.2,59,8.5
E00006080,9.4,20,60.6,10
E00006081,13.7,22.2,58,6.1
E00006082,17,21.6,55.7,5.7
E00006083,14.6,23.4,56.3,5.7
E00006084,13.8,18.2,60.6,7.4
E00006085,5.9,25,63.8,5.3
E00006086,8.8,19.5,64.4,7.3
E00006087,12.3,25.3,53.7,8.6
E00006088,7.6,23.3,62.9,6.2
E00006089,17.3,24.4,50.6,7.7
E00006090,12.1,24.2,59.8,3.8
E00006270,7.2,25,56.6,11.2
E00006271,8.2,24.5,63.3,4.1
E00006272,13.1,19.6,60.7,6.5
E00006273,8.2,29.3,52.4,10.2
E00006274,14.6,15.2,62,8.2
E00006275,14,23.6,56.1,6.4
E00006276,8.9,17,64.4,9.6
E00006277,8.1,15.6,62.4,14
E00006278,11.7,20.4,64.2,3.6
E00006279,12,20.4,58.1,9.6
E00006280,7.1,16.7,67.3,9
E00006281,9.8,20.4,57.8,12
E00006282,7.2,30.2,55.4,7.2
E00006283,7.5,23.3,52.5,16.7
E00006284,10.7,28,53.6,7.7
E00006285,10.1,14.4,68.6,6.9
E00006286,8.2,23.1,62.6,6
E00006287,13,27.2,52.5,7.4
E00006288,18.7,19.5,52.8,8.9
