areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00006057,43.3,36.5,0,20.2
E00006058,24.2,24.2,9.2,42.5
E00006059,35.8,39.2,4.2,20.8
E00006060,37.6,35.6,0,26.7
E00006061,43.2,34.7,2.5,19.5
E00006062,38.1,23,5,33.8
E00006063,13.9,18.1,37.3,30.7
E00006064,18.4,14.7,32.4,34.6
E00006065,18.5,6.7,44.5,30.3
E00006066,8.4,12.6,64.7,14.3
E00006067,35.6,18.9,6.1,39.4
E00006068,11.1,14,60.2,14.6
E00006069,4.8,20.2,67.9,7.1
E00006071,20.9,28.2,20.9,30
E00006072,9.7,9,64.2,17.2
E00006073,10,6.9,63.8,19.4
E00006074,1.7,15.5,72.4,10.3
E00006075,31.9,13.9,16.7,37.5
E00006076,12,13.6,63.2,11.2
E00006077,21.4,22.9,23.6,32.1
E00006078,44,21.6,0.8,33.6
E00006079,60.5,19.4,0,20.2
E00006080,51.8,16.1,0,32.1
E00006081,37.3,13.3,15.1,34.3
E00006082,25.4,33.1,16.9,24.6
E00006083,23.7,21.6,12.2,42.4
E00006084,43.2,24,5.6,27.2
E00006085,33.9,21.7,12.2,32.2
E00006086,27.1,19.3,7.9,45.7
E00006087,15.5,16.7,41.4,26.4
E00006088,36.3,23.4,4,36.3
E00006089,21.5,24.4,8.1,45.9
E00006090,23.3,10.8,9.2,56.7
E00006270,27.2,29.6,3.2,40
E00006271,20.4,19.7,24.8,35
E00006272,16.7,21.8,35.3,26.3
E00006273,13.3,22.4,49.7,14.7
E00006274,11.3,40,34.8,13.9
E00006275,11.7,37.2,30.7,20.4
E00006276,28.9,20.7,19,31.4
E00006277,32.4,34.6,15.4,17.6
E00006278,9.2,26.1,52.1,12.6
E00006279,38.1,39.8,0,22
E00006280,29.5,27.1,19.4,24
E00006281,5.3,29.5,58.5,6.8
E00006282,11.2,20.6,58.9,9.3
E00006283,12.8,17.4,52.3,17.4
E00006284,33.9,31.4,11.9,22.9
E00006285,40.8,41.6,4,13.6
E00006286,6.1,9.8,75.8,8.3
E00006287,25.6,29.5,22.5,22.5
E00006288,13.5,19.8,26.1,40.5
E00006289,16.3,26.7,27.4,29.6
E00006290,21.3,31.2,5.7,41.8
E00006291,48.4,36.1,1.6,13.9
E00006292,0.5,60.3,32.7,6.5
E00006295,6.5,22.2,22.2,49
E00006296,22.1,34.4,8.2,35.2
E00006300,34.2,30.8,4.8,30.1
E00006301,27,29.8,23.4,19.9
E00006304,31,33.1,2.8,33.1
E00006305,31.4,21.9,7.3,39.4
E00006307,39.3,31.6,8.5,20.5
E00006308,17.6,36.1,4.2,42
E00006309,18.1,17.4,25.5,38.9
E00006310,23,31,29.2,16.8
E00006311,28.8,28,18.9,24.2
E00006312,20,37.7,17.7,24.6
E00006317,30.2,38,4.7,27.1
E00006318,31,44.8,5.2,19
E00006320,22.4,57,0,20.6
E00006322,18.8,20.3,5.8,55.1
E00006324,26.8,31.5,2.4,39.4
E00006327,23.1,31.4,2.5,43
E00006328,29.5,35.7,5.4,29.5
E00006329,12.8,18.8,43.6,24.8
E00006334,36.9,43.8,0,19.2
E00006337,26.3,34.2,4.4,35.1
E00006338,44.9,37.8,2.4,15
E00006340,48.7,40.3,0.8,10.1
E00006341,26.3,35.3,3,35.3
E00006342,23.1,28,0.7,48.3
E00006344,28.1,29.7,17.2,25
E00006347,38,38,1.7,22.3
E00006351,28.8,43.2,1.8,26.1
E00006443,39.2,30.8,0,30
E00006444,34.7,33.3,6.9,25
E00006445,36.7,29.7,4.7,28.9
E00006446,32.8,31.3,4.7,31.3
E00006447,43.4,31.8,3.9,20.9
E00006448,39.9,26.1,0,34.1
E00006449,38.4,28.5,3.3,29.8
E00006450,20.8,14.9,1.9,62.3
