areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00006057,15,48,37
E00006058,27.9,35.8,36.4
E00006059,17.1,51.2,31.7
E00006060,14.6,39.8,45.5
E00006061,14,40.1,45.9
E00006062,13,45.5,41.5
E00006063,16.1,31.6,52.3
E00006064,10.1,38.8,51.1
E00006065,8.6,41.4,50
E00006066,13.1,38.5,48.5
E00006067,16.3,39.8,43.9
E00006068,13.9,48.1,38
E00006069,18.6,27.1,54.3
E00006071,6.5,39.6,53.9
E00006072,10.1,31.8,58.1
E00006073,12.2,35.9,51.9
E00006074,6.2,33.3,60.5
E00006075,17.4,35.9,46.7
E00006076,15.3,32.5,52.2
E00006077,11.6,39.2,49.2
E00006078,13.5,34.4,52.1
E00006079,17.4,52.2,30.3
E00006080,16.7,43,40.3
E00006081,14.8,33.5,51.7
E00006082,20.4,32.8,46.8
E00006083,13.6,35.4,51
E00006084,14.7,40.3,45
E00006085,17.4,32.9,49.7
E00006086,16.6,35.2,48.2
E00006087,11.7,33.3,54.9
E00006088,10.8,31.1,58.1
E00006089,13.5,33.2,53.4
E00006090,16.6,31.7,51.7
E00006270,8.6,43.8,47.6
E00006271,5.1,48.7,46.2
E00006272,8.1,58.5,33.3
E00006273,9.4,54.3,36.2
E00006274,19.8,37.7,42.5
E00006275,17.9,33.6,48.5
E00006276,9,56.6,34.4
E00006277,9.8,48.4,41.8
E00006278,13.7,36.3,50
E00006279,10.3,57.9,31.8
E00006280,11.2,43.4,45.4
E00006281,11.8,35.5,52.7
E00006282,11.6,36.2,52.2
E00006283,13.5,48.6,37.8
E00006284,10.3,49,40.7
E00006285,14.5,57.3,28.2
E00006286,20.1,28.4,51.5
E00006287,16.2,41.2,42.6
E00006288,17.5,33.3,49.1
E00006289,12.7,46,41.3
E00006290,19.3,48.2,32.5
E00006291,11.5,61.2,27.3
E00006292,20.8,30,49.2
E00006295,16.8,22.9,60.3
E00006296,15.6,53.1,31.3
E00006300,14.4,55.5,30.1
E00006301,9.4,49.4,41.2
E00006304,20.5,41.6,37.9
E00006305,16.9,48.5,34.6
E00006307,13.2,50,36.8
E00006308,20.9,37.4,41.7
E00006309,14.9,40.5,44.6
E00006310,16.3,47.4,36.3
E00006311,12.1,42.4,45.5
E00006312,25.6,43,31.4
E00006317,11.2,50,38.8
E00006318,16.5,49.5,34
E00006320,6.8,43.7,49.5
E00006322,21.2,35.6,43.3
E00006324,13.8,40.2,46
E00006327,15.1,38.7,46.2
E00006328,18.6,51.3,30.1
E00006329,12.2,43.3,44.4
E00006334,7.6,53.8,38.7
E00006337,15.1,50.5,34.4
E00006338,14.8,60.9,24.2
E00006340,12.1,63.8,24.1
E00006341,15.8,53.5,30.7
E00006342,13.7,45.8,40.5
E00006344,11.5,45.4,43.1
E00006347,11.1,48.1,40.7
E00006351,16.3,46.5,37.2
E00006443,14.2,45.9,39.9
E00006444,23.6,34.4,42
E00006445,13.9,38.9,47.2
E00006446,15.2,42,42.8
E00006447,13.1,46,40.9
E00006448,13.5,42.7,43.8
E00006449,18,39.3,42.7
E00006450,14.2,27.3,58.5
E00006451,13.5,37.8,48.6
E00006452,15.8,41.4,42.8
E00006453,14.7,39.1,46.2
E00006454,11.9,32.1,56
E00006455,16.3,42.5,41.2
E00006456,16,43.1,41
E00006457,16.9,36.8,46.3
E00006458,15.9,40.9,43.3
E00006459,11.5,35.1,53.4
E00006460,15.5,38.1,46.4
E00006462,16.8,40.1,43.1
E00006464,13.6,40.7,45.7
E00006465,15.6,45.4,39
E00006466,11.9,35,53.1
