areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00006057,54.6,4.3,41.1
E00006058,52.3,6.4,41.3
E00006059,60.5,6.1,33.4
E00006060,55,4.8,40.2
E00006061,52.9,5.1,42
E00006062,62.9,2.1,35
E00006063,44.7,7.5,47.8
E00006064,56.3,4.8,38.9
E00006065,49.8,4.7,45.5
E00006066,52.1,8.3,39.6
E00006067,46.9,5.3,47.8
E00006068,36.9,6.6,56.5
E00006069,52.6,5.8,41.6
E00006071,45.1,6.2,48.7
E00006072,43.7,7.6,48.7
E00006073,43.8,5,51.2
E00006074,36.8,12.8,50.4
E00006075,52.3,7.8,39.9
E00006076,48.5,8.6,42.9
E00006077,50.8,7.2,42
E00006078,47,5.5,47.5
E00006079,51.4,5.2,43.4
E00006080,46.4,7,46.7
E00006081,44.5,7.6,47.9
E00006082,49.4,7.3,43.3
E00006083,49.4,5.3,45.3
E00006084,51.5,4.1,44.4
E00006085,49.7,5.6,44.8
E00006086,50.9,7.9,41.2
E00006087,43.1,4.3,52.7
E00006088,46.7,5.3,48
E00006089,44.7,3.5,51.9
E00006090,47.5,4.3,48.2
E00006270,40.2,3.4,56.5
E00006271,55.7,4.2,40.1
E00006272,57.8,3.5,38.7
E00006273,50.2,5.3,44.5
E00006274,61.6,5.4,33
E00006275,54,5.8,40.2
E00006276,53,6.4,40.6
E00006277,61.2,3.3,35.5
E00006278,48.4,8.1,43.5
E00006279,61.2,5.1,33.7
E00006280,43.4,3.1,53.4
E00006281,54.9,6,39
E00006282,49.6,8.2,42.1
E00006283,50.9,4.8,44.3
E00006284,54.2,5.5,40.3
E00006285,60.9,5.2,33.9
E00006286,57.8,5.4,36.7
E00006287,54.8,5,40.1
E00006288,52.3,9.2,38.5
E00006289,58.4,4.4,37.1
E00006290,62.8,6.3,30.9
E00006291,53.7,4.7,41.6
E00006292,66,2.9,31.2
E00006295,61.8,4.7,33.5
E00006296,58.1,3.5,38.3
E00006300,58.2,5.4,36.4
E00006301,51.1,5.1,43.8
E00006304,59.7,3.8,36.5
E00006305,56.5,6.4,37.1
E00006307,56,2,42.1
E00006308,62.5,6.8,30.6
E00006309,59.3,4.7,36
E00006310,54,4.4,41.6
E00006311,66.2,3.9,29.8
E00006312,65.4,7.9,26.8
E00006317,67,4,29
E00006318,62.7,6.6,30.6
E00006320,63,2.5,34.5
E00006322,66.9,4.8,28.3
E00006324,66.9,4.7,28.4
E00006327,62.7,3.2,34.2
E00006328,61.4,3.8,34.8
E00006329,61.7,5,33.3
E00006334,63.3,4.3,32.4
E00006337,61.9,4.5,33.6
E00006338,59.6,2.2,38.1
E00006340,58.2,4.7,37.1
E00006341,58,5.5,36.5
E00006342,51.9,3.2,44.9
E00006344,56.2,7.7,36
E00006347,54.7,4.4,40.9
E00006351,68.2,3.3,28.5
E00006443,56.3,5.1,38.6
E00006444,62.3,4.3,33.4
E00006445,55.1,5.3,39.6
E00006446,60.1,4.9,35
E00006447,60.6,4.9,34.5
E00006448,52.6,3.9,43.5
E00006449,53.9,5.8,40.2
E00006450,56,2.7,41.3
