areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00006057,16.3,26,21.2,36.5
E00006058,17.5,19.5,33.8,29.2
E00006059,16.7,11.7,30,41.7
E00006060,11.1,23.2,20.2,45.5
E00006061,20.5,17.9,15.4,46.2
E00006062,21.4,27.9,12.9,37.9
E00006063,29.3,26.3,11.4,32.9
E00006064,34.1,17.4,17.4,31.2
E00006065,30.8,25.8,13.3,30
E00006066,26.9,19.3,18.5,35.3
E00006067,15.9,21,16.7,46.4
E00006068,54.1,15.3,12.4,18.2
E00006069,10.2,22.8,16.8,50.3
E00006071,22.7,17.3,21.8,38.2
E00006072,26.1,27.6,15.7,30.6
E00006073,33.3,18.9,14.5,33.3
E00006074,34.5,13.8,19,32.8
E00006075,18.3,19.7,13.4,48.6
E00006076,17.7,20.2,21,41.1
E00006077,16.4,21.4,17.1,45
E00006078,12.8,20,20.8,46.4
E00006079,15,23.6,18.1,43.3
E00006080,16.1,17.9,20.5,45.5
E00006081,17.5,19.9,21.1,41.6
E00006082,16.9,19.2,14.6,49.2
E00006083,12.6,22.2,16.3,48.9
E00006084,9.5,19,15.9,55.6
E00006085,15.5,24.1,19.8,40.5
E00006086,20.3,19.6,11.6,48.6
E00006087,38.6,19.9,9.1,32.4
E00006088,22.1,19.7,11.5,46.7
E00006089,17.9,20.1,17.2,44.8
E00006090,18.9,20.5,14.8,45.9
E00006270,33.6,24.2,16.4,25.8
E00006271,34.8,21.5,17.8,25.9
E00006272,39.6,21.4,17.5,21.4
E00006273,30.1,25.9,14,30.1
E00006274,21,25.2,12.6,41.2
E00006275,31.6,18.4,17.6,32.4
E00006276,23.6,29.3,17.1,30.1
E00006277,20.7,25.9,23.7,29.6
E00006278,12.6,24.4,24.4,38.7
E00006279,18.8,17.9,17.1,46.2
E00006280,25.4,21.4,20.6,32.5
E00006281,31.2,20.3,22.3,26.2
E00006282,13.1,21.5,19.6,45.8
E00006283,42.6,15.7,14.8,27
E00006284,13.4,23.5,23.5,39.5
E00006285,20.6,21.4,15.9,42.1
E00006286,12.3,22.3,23.8,41.5
E00006287,20.5,20.5,28.3,30.7
E00006288,26.8,18.8,23.2,31.3
E00006289,23.1,13.4,18.7,44.8
E00006290,21.8,23.2,25.4,29.6
E00006291,15.7,34.7,18.2,31.4
E00006292,36.6,23.1,18.1,22.2
E00006295,18.1,25.2,16.1,40.6
E00006296,35.2,20.5,20.5,23.8
E00006300,18.3,26.8,19.7,35.2
E00006301,27.5,21.1,16.9,34.5
E00006304,16.8,16.8,18.9,47.6
E00006305,18.4,25.7,22.1,33.8
