areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00006057,48.2,42.5,4.2,3.9,1.2
E00006058,46.2,30.1,12.4,4.1,7.3
E00006059,55.8,37.1,4.1,1.8,1.3
E00006060,44,44,3.9,4.5,3.6
E00006061,44.2,43.9,4.1,3.3,4.6
E00006062,46.3,40.5,6.3,4.8,2.2
E00006063,50.1,32.2,9.8,4.4,3.5
E00006064,42.5,41.7,10,2.6,3.1
E00006065,42.5,38.8,6.1,7.6,4.9
E00006066,49.3,41.4,4.8,3.1,1.4
E00006067,40.7,42.9,8.1,4.6,3.7
E00006068,56.9,34.3,5.5,1.7,1.7
E00006069,47.8,43.1,4.7,2.9,1.5
E00006071,43.5,42.4,6.5,5.1,2.5
E00006072,41.1,43.8,7.1,4.9,3
E00006073,48,44.1,3.7,2.6,1.6
E00006074,52.2,38,5.4,0.5,3.8
E00006075,33.1,39.8,9.3,9.5,8.3
E00006076,53.5,35.2,4.2,3.9,3.2
E00006077,43.8,32.9,12.5,7.6,3.3
E00006078,36.5,40.5,10.1,9,3.8
E00006079,38.4,48.1,4.2,5.6,3.7
E00006080,37.8,42.9,9,5.6,4.6
E00006081,38.3,38.8,10.9,7.4,4.7
E00006082,42.1,40.7,10.8,4.3,2.2
E00006083,32.7,38.3,12.7,9.9,6.3
E00006084,44.5,38.3,8.9,3.7,4.6
E00006085,33.9,40,10.1,10.4,5.6
E00006086,28.7,31.7,14.8,12.2,12.6
E00006087,36.1,37.8,10.5,8.9,6.8
E00006088,38.6,36.5,7.8,6.8,10.3
E00006089,44.1,35.8,8.3,8.3,3.4
E00006090,37.6,28.6,12.4,16.4,5
E00006270,43.8,44.5,5,4.1,2.7
E00006271,49.4,34.3,5,7.7,3.6
E00006272,51.1,32,8.8,5,3
E00006273,52.5,37.2,5.5,2.9,1.8
E00006274,52.3,37.4,5.2,4,1.1
E00006275,46.7,36.6,10.1,4,2.7
E00006276,51.9,32.5,9.9,4.2,1.5
E00006277,57.7,31.9,5.7,3.4,1.3
E00006278,59.7,29.7,4.5,3.7,2.4
E00006279,50.4,33,10.8,4,1.8
E00006280,56.1,31.2,6.3,3.8,2.6
E00006281,55.8,32.9,7.2,1.9,2.1
E00006282,63.1,32.6,2.2,1.1,1.1
E00006283,58.3,36.3,3.2,0.7,1.4
E00006284,53.1,33,9.5,1.8,2.6
E00006285,53.3,37.3,4.2,2.3,2.9
E00006286,54.2,31.3,8.8,4.1,1.6
E00006287,53.5,34.8,7.8,2.1,1.9
E00006288,35,44.1,10.9,6.8,3.2
E00006289,50.8,38.3,6.1,1.8,2.9
E00006290,45.3,34.6,11.2,5.9,3.1
E00006291,50.1,44.4,1.1,3.7,0.6
E00006292,49.4,35.1,9.1,5,1.4
E00006295,44.1,34,9.9,6,6
E00006296,44.5,39.2,8.3,4.7,3.3
E00006300,43,42,5.7,4.5,4.8
E00006301,50.4,38.7,5.9,3.3,1.7
E00006304,45.2,39.1,7.4,4.9,3.5
E00006305,40.1,36.1,9.8,9.8,4.3
E00006307,44.2,39.9,7.7,4.9,3.4
E00006308,38.3,33.6,13.5,9.1,5.5
E00006309,46.8,28.3,13.7,8.4,2.8
E00006310,57.1,30.7,4.7,5.8,1.7
E00006311,54.8,35.3,3.8,3.3,2.7
E00006312,55.2,30.3,6.9,6,1.6
E00006317,51.6,34.8,8.5,3.7,1.3
E00006318,53.6,36.3,5.5,2.6,2
E00006320,48.7,40.2,6.5,3.2,1.5
E00006322,39.7,35.8,11.4,8.8,4.2
E00006324,43.7,37.2,11.4,5.5,2.2
E00006327,47.2,33.4,11,5,3.3
E00006328,46.3,39.5,7.3,4.5,2.3
E00006329,54.4,29.5,9.1,5.7,1.3
E00006334,55.9,32.9,6.2,3.7,1.4
E00006337,53.4,29.3,8.7,5.5,3.2
E00006338,61,30.5,4,2.7,1.7
E00006340,60.4,30.7,3.6,3.9,1.5
E00006341,51.8,33.9,5.8,4.7,3.9
E00006342,48.7,37.4,8.4,4.4,1.1
E00006344,54.5,35.6,6.5,1.6,1.8
