geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00162389,16.2,27,46.6,10.1
E00162390,16.7,22.4,46.6,14.4
E00162391,6,37.3,35.8,20.9
E00162392,14.6,26.9,46.1,12.3
E00162393,11.7,25,48.3,15
E00162394,13.4,23.1,46.8,16.7
E00162395,8.6,34.3,38.6,18.6
E00162403,18,29.7,36.6,15.7
E00162404,34.5,16.2,31.7,17.6
E00162407,15.8,24.3,44.7,15.1
E00162408,10.8,29.2,35.4,24.6
E00162409,15.8,21.2,44.3,18.7
E00162410,16.8,17.8,51.8,13.6
E00162411,26.7,19.2,35.5,18.6
E00162412,32.3,28,19.4,20.4
E00162413,19.4,19.4,40.7,20.4
E00162414,20.3,25.7,35.8,18.2
E00162415,22.6,20.4,34.4,22.6
E00162416,34.2,23.7,28.3,13.8
E00162417,32,27.2,21.4,19.4
E00162418,23.6,18.1,43.1,15.3
E00162419,18.4,25.7,40.4,15.4
E00162427,13,30.4,44.6,12
E00162428,13.6,18.2,54.5,13.6
E00162430,15.1,20.5,47.9,16.4
E00162431,20.8,24.2,45,10.1
E00162432,15.1,28.6,36.5,19.8
E00162439,23.6,31,29.3,16.2
E00162440,33.5,20.5,29.7,16.2
E00162441,30.1,29.5,26.7,13.7
E00162442,34.2,27.1,24.4,14.2
E00162443,32.2,24.3,33.9,9.6
E00162444,29.6,31,19.7,19.7
E00162445,25,25.7,31.3,18.1
E00162446,24.8,33,28.4,13.8
E00162447,34.2,29.5,17.1,19.2
E00162448,45,19.3,15.8,19.9
E00162449,40.8,25,19.1,15.1
E00162450,40.9,24.2,12.1,22.7
E00162451,35.5,17.8,29.6,17.1
E00162452,31.9,26.1,26.1,16
E00162453,34.4,26.7,19.1,19.8
E00162454,35.7,31.2,15.6,17.5
E00162455,40,20,24.5,15.5
E00162456,39.3,19.3,28.6,12.9
E00162457,37.4,21.1,19.5,22
E00162458,43.1,29.4,16.5,11
E00162459,31.2,28.6,24.7,15.6
E00162460,29.7,24.5,36.1,9.7
E00162461,31.9,17.7,37.6,12.8
E00162462,48.7,20.2,12.6,18.5
E00162463,35.4,23.9,26.5,14.2
E00162464,33.9,18.9,28.3,18.9
E00162465,42.7,22.3,23.3,11.7
E00162466,22.6,31.2,35.5,10.8
E00162467,34.2,26,19.2,20.5
E00162468,32.8,19.8,38.2,9.2
E00162469,25.5,20.4,32.7,21.4
E00162470,38,23.2,19.7,19
E00162471,25.3,24.7,41.3,8.7
E00162472,25.9,27.7,36.6,9.8
E00162473,37.1,14.3,22.9,25.7
E00162474,26.4,16.5,44.6,12.4
E00162475,21.3,26.2,38.5,13.9
E00162476,34.5,28.6,26.9,10.1
E00162477,33.6,30.8,23.1,12.6
E00162478,27.6,29.4,29.9,13.1
E00162479,25.2,21,36.4,17.5
E00162480,28.4,31.1,20,20.4
E00162481,21.9,29.5,38.1,10.5
E00162482,27.7,26.2,32.8,13.3
E00162483,26.6,25.4,25.4,22.5
E00162484,27,23,35.1,14.9
E00162486,11.5,29.9,54,4.6
E00162487,40.2,23,18.4,18.4
E00162527,24.6,18.4,36.8,20.2
E00162529,14.4,29.6,31.2,24.8
E00162530,10.6,29.3,49.6,10.6
E00162531,6.9,24.8,49.5,18.8
E00162532,14.7,32.9,33.5,18.8
E00162533,16.2,43.9,21.6,18.2
E00162534,16.7,32.5,31.7,19.2
E00162535,19.8,38.7,19.8,21.6
E00162541,11.9,28.6,46.4,13.1
E00162542,21,24.4,37.8,16.8
E00162543,34.8,33.3,11.9,20
E00162544,24.2,21,42.7,12.1
E00162545,27.4,24.4,38.5,9.6
E00162546,11.7,21.4,55.3,11.7
E00162547,26.8,32.3,23.7,17.1
E00162548,31.7,32.4,16.5,19.4
E00162549,19.3,27.6,40,13.1
E00162550,32.2,31.3,14.8,21.7
E00162551,25.4,28.8,34.7,11
E00162552,21.6,23,37.2,18.2
E00162553,6.5,34.8,45.7,13
E00162554,14.9,24.8,50.5,9.9
E00162557,17.4,25,46.5,11
E00162558,6.6,27.7,53,12.7
E00162559,20.2,16.7,46.4,16.7
E00162560,31.7,23.9,29.6,14.8
E00162561,24.2,27.5,30.2,18.1
E00162562,33.3,21.3,28.7,16.7
E00162563,17.3,26.4,40.9,15.5
E00162575,25.1,34.1,27.5,13.2
E00162578,33.3,24,30.2,12.4
E00162579,29.8,19.4,33.1,17.7
E00162580,27.3,25.8,36.9,10.1
E00162582,19.9,23.6,37.2,19.4
E00162583,17.7,17,49,16.3
E00162584,20.6,23,41.3,15.1
E00162585,26.8,23.6,37.8,11.8
E00162586,19.3,18.7,41,21.1
E00162614,10.8,39.8,42.2,7.2
E00162615,12.6,27.2,48.2,12
E00162616,7.5,43.4,35.8,13.2
E00162617,20.3,27.8,39.5,12.5
E00162618,15.4,50,13.2,21.3
E00162619,9.6,32.7,45.2,12.5
E00162620,3.3,32.6,50,14.1
E00162621,13.6,28.8,42.4,15.2
E00162622,14.3,29.3,43.5,12.9
E00162623,21.4,27.7,35.7,15.2
E00162624,13.3,25.3,45.3,16
E00162625,19.8,34.5,22.4,23.3
E00162626,14.2,19.1,53.2,13.5
E00162627,7.1,26.5,56.1,10.2
E00162628,15,24,49.7,11.4
E00162735,17.9,17.9,46.9,17.4
E00163071,4.4,42.6,25,27.9
E00163091,12.3,35.4,44.6,7.7
E00163130,36.8,32.3,14.2,16.8
E00163133,16.1,39.6,32.9,11.4
E00163135,27,33.7,22.1,17.2
E00163142,14.1,28.2,38.5,19.2
E00163177,26.8,26.1,28.9,18.3
E00163179,26.8,14.6,48.1,10.5
E00163180,15.5,24,45,15.5
E00163181,25.7,30.5,24.6,19.2
E00163183,39,27,17.7,16.3
E00163184,33.6,27.4,22.6,16.4
E00163185,49.6,28.1,13.6,8.7
E00163187,18.3,36.5,29.4,15.9
E00163188,14.6,34.1,34.8,16.5
E00163190,25.7,26.9,29.3,18
E00163191,36.8,26.5,18.4,18.4
E00163192,27.7,35.9,24.5,12
E00163193,21.6,32.2,25.7,20.5
E00163194,31.1,31.1,22.3,15.5
E00163195,18.5,34.8,33.3,13.3
E00163196,28.9,32.2,18.1,20.8
E00163353,15.9,27.5,35.5,21
E00163354,18.7,29.2,35.7,16.4
E00163355,18,43.5,22.4,16.1
E00163356,11,31.9,44.8,12.3
E00163357,17.3,33.3,28.4,21
E00163358,11,36.2,37.6,15.2
E00163359,10.7,34.5,46.4,8.3
E00163363,12.6,39.9,34.4,13.1
E00163502,3.5,21.1,66.7,8.8
E00163503,25.6,26.4,26.4,21.5
E00163504,20.8,20.8,50.5,7.9
E00163597,11.3,34.4,35.1,19.2
E00163601,23.4,28.8,33.3,14.4
E00163602,10.7,28.9,44.6,15.7
E00163603,13.3,28.3,44.2,14.2
E00163642,17.4,17.4,53,12.1
E00166342,26,22.7,38,13.3
E00166343,23.1,27.3,39.9,9.8
E00166348,36.2,30.4,13,20.3
E00166357,33.1,29.7,22.3,14.9
E00166359,24.7,28.4,31.6,15.3
E00166360,30.3,25.5,30.3,13.8
E00166362,37.3,28.6,23,11.1
E00166363,30.4,27.5,29.8,12.3
E00166364,28.3,26.4,23.3,22
E00166365,31.7,22.8,31,14.5
E00166371,18.1,32.9,38.1,11
E00166372,34.8,25.8,27.1,12.3
E00166373,26.1,27.2,34.8,12
E00166392,13.7,30.8,44.4,11.1
E00166396,17.9,25.3,42.1,14.7
E00166419,51.9,28.9,11.1,8.1
E00166420,40.3,28.7,25.6,5.4
E00166421,36,25.4,27.2,11.4
E00166460,23.2,30.5,26.8,19.5
E00166463,33.9,28.8,24.3,13
E00184156,22.3,30.2,33.1,14.4
E00184169,37.5,36.1,16.7,9.7
E00184174,31.1,25.9,32.6,10.4
E00184184,25,20.2,35.6,19.2
E00184185,27,27,33.3,12.6
E00184186,4.8,21.8,50,23.4
E00184190,33.3,24.4,28,14.2
E00184204,24.9,34.3,24.3,16.6
E00184211,26.7,25.2,37.6,10.5
E00184216,49.3,24.3,12.2,14.2
E00184258,19.4,37.1,27.4,16.1
E00184261,20.2,4.8,49.8,25.2
E00184269,19,29.9,39.5,11.6
E00184295,27.8,30.2,28.3,13.7
E00184306,16,22.7,50.7,10.7
E00184319,54.8,23.4,13.5,8.3
E00184321,25.9,32.1,28.4,13.6
E00184331,50.5,30.6,13.5,5.4
E00184333,20.8,28.6,37.5,13.1
