geography_code,disability_3a-001,disability_3a-002
E00162389,11.8,88.2
E00162390,16.6,83.4
E00162391,20.1,79.9
E00162392,15,85
E00162393,18.5,81.5
E00162394,14.2,85.8
E00162395,16.6,83.4
E00162403,21.8,78.2
E00162404,16.7,83.3
E00162407,15.8,84.2
E00162408,13.8,86.2
E00162409,14.4,85.6
E00162410,18.1,81.9
E00162411,15.7,84.3
E00162412,31.2,68.8
E00162413,19.3,80.7
E00162414,20.4,79.6
E00162415,22.4,77.6
E00162416,19.2,80.8
E00162417,17.9,82.1
E00162418,19,81
E00162419,17.3,82.7
E00162427,11.2,88.8
E00162428,18.6,81.4
E00162430,17,83
E00162431,19.8,80.2
E00162432,15.1,84.9
E00162439,17.8,82.2
E00162440,21.4,78.6
E00162441,11.3,88.7
E00162442,13.4,86.6
E00162443,19.4,80.6
E00162444,33.8,66.2
E00162445,19.9,80.1
E00162446,26.5,73.5
E00162447,20.3,79.7
E00162448,16.1,83.9
E00162449,18.3,81.7
E00162450,22,78
E00162451,19.7,80.3
E00162452,23.5,76.5
E00162453,22.3,77.7
E00162454,21,79
E00162455,23.3,76.7
E00162456,21.3,78.7
E00162457,30.3,69.7
E00162458,28.3,71.7
E00162459,20.9,79.1
E00162460,16,84
E00162461,19.6,80.4
E00162462,25.7,74.3
E00162463,28.7,71.3
E00162464,35.6,64.4
E00162465,21.4,78.6
E00162466,23.3,76.7
E00162467,32.3,67.7
E00162468,17.8,82.2
E00162469,26.9,73.1
E00162470,24.5,75.5
E00162471,14.2,85.8
E00162472,21.8,78.2
E00162473,24.9,75.1
E00162474,18.8,81.3
E00162475,19.5,80.5
E00162476,16.6,83.4
E00162477,18.5,81.5
E00162478,19.2,80.8
E00162479,18.6,81.4
E00162480,21.5,78.5
E00162481,14.8,85.2
E00162482,12.9,87.1
E00162483,16,84
E00162484,17.8,82.2
E00162486,20.4,79.6
E00162487,23.7,76.3
E00162527,18.3,81.7
E00162529,21.8,78.2
E00162530,12,88
E00162531,16.1,83.9
E00162532,16.2,83.8
E00162533,19.3,80.7
E00162534,17.6,82.4
E00162535,27.6,72.4
E00162541,20.9,79.1
E00162542,16.1,83.9
E00162543,19.4,80.6
E00162544,15.8,84.2
E00162545,17.7,82.3
E00162546,19.2,80.8
E00162547,17.5,82.5
E00162548,23,77
E00162549,11,89
E00162550,32.1,67.9
E00162551,13.7,86.3
E00162552,18.5,81.5
E00162553,18.6,81.4
E00162554,14.2,85.8
E00162557,10.4,89.6
E00162558,14.5,85.5
E00162559,11.7,88.3
E00162560,22.3,77.7
E00162561,18.3,81.7
E00162562,23.5,76.5
E00162563,19.9,80.1
E00162575,15.8,84.2
E00162578,25,75
E00162579,15.4,84.6
E00162580,14.6,85.4
E00162582,20.2,79.8
E00162583,16.8,83.2
E00162584,13.8,86.2
E00162585,15.5,84.5
E00162586,19.8,80.2
E00162614,12.8,87.2
E00162615,13.3,86.7
E00162616,14,86
E00162617,5.9,94.1
E00162618,24.7,75.3
E00162619,16.9,83.1
E00162620,16,84
E00162621,5.6,94.4
E00162622,15.3,84.7
E00162623,19.2,80.8
E00162624,17.6,82.4
E00162625,26.4,73.6
E00162626,14.6,85.4
E00162627,18.2,81.8
E00162628,11.5,88.5
E00162735,16.7,83.3
E00163071,19,81
E00163091,24,76
E00163130,22.2,77.8
E00163133,21,79
E00163135,16.7,83.3
E00163142,21.2,78.8
E00163177,18.4,81.6
E00163179,6.4,93.6
E00163180,15.9,84.1
E00163181,15.4,84.6
E00163183,23.8,76.2
E00163184,28.6,71.4
E00163185,8,92
E00163187,13.8,86.2
E00163188,14.8,85.2
E00163190,17.1,82.9
E00163191,18.5,81.5
E00163192,20.9,79.1
E00163193,19.1,80.9
E00163194,16.3,83.7
E00163195,20.1,79.9
E00163196,19.9,80.1
E00163353,16.5,83.5
E00163354,21,79
E00163355,25.6,74.4
E00163356,16.3,83.7
E00163357,24.8,75.2
E00163358,15,85
E00163359,20,80
E00163363,16.3,83.7
E00163502,21.8,78.2
E00163503,24.3,75.7
E00163504,14.8,85.2
E00163597,17.1,82.9
E00163601,25.4,74.6
E00163602,13.3,86.7
E00163603,16.3,83.7
E00163642,15.5,84.5
E00166342,16.1,83.9
E00166343,17.9,82.1
E00166348,19.1,80.9
E00166357,15.5,84.5
E00166359,12.5,87.5
E00166360,17,83
E00166362,15.9,84.1
E00166363,14,86
E00166364,21.1,78.9
E00166365,17.4,82.6
E00166371,14.3,85.7
E00166372,13.2,86.8
E00166373,17,83
E00166392,11.2,88.8
E00166396,19.4,80.6
E00166419,6,94
E00166420,6.3,93.7
E00166421,6,94
E00166460,17.5,82.5
E00166463,13,87
E00184156,19.9,80.1
E00184169,10,90
E00184174,15.5,84.5
E00184184,12.7,87.3
E00184185,18.8,81.3
E00184186,29,71
E00184190,15.5,84.5
E00184204,14.2,85.8
E00184211,15.7,84.3
E00184216,5.3,94.7
E00184258,12.1,87.9
E00184261,4.1,95.9
E00184269,12.8,87.2
E00184295,14.5,85.5
E00184306,28.5,71.5
E00184319,4.5,95.5
E00184321,13,87
E00184331,4.6,95.4
E00184333,13.6,86.4
