geography_code,sex-001,sex-002
E00162389,51.3,48.7
E00162390,49.2,50.8
E00162391,54.7,45.3
E00162392,48.8,51.2
E00162393,49.6,50.4
E00162394,49,51
E00162395,51.8,48.2
E00162403,54.4,45.6
E00162404,44.7,55.3
E00162407,52.1,47.9
E00162408,52.9,47.1
E00162409,49,51
E00162410,53.9,46.1
E00162411,48.4,51.6
E00162412,46.8,53.2
E00162413,51.3,48.7
E00162414,49.8,50.2
E00162415,48.3,51.7
E00162416,51.3,48.7
E00162417,52.5,47.5
E00162418,47.4,52.6
E00162419,49.8,50.2
E00162427,49.7,50.3
E00162428,50.6,49.4
E00162430,47.7,52.3
E00162431,54.1,45.9
E00162432,49.5,50.5
E00162439,51.4,48.6
E00162440,52.6,47.4
E00162441,47.2,52.8
E00162442,50.2,49.8
E00162443,51.3,48.7
E00162444,54.6,45.4
E00162445,51.9,48.1
E00162446,55.3,44.7
E00162447,48.2,51.8
E00162448,51.2,48.8
E00162449,50.9,49.1
E00162450,48.9,51.1
E00162451,49.7,50.3
E00162452,51.9,48.1
E00162453,51.5,48.5
E00162454,51.5,48.5
E00162455,57,43
E00162456,52.2,47.8
E00162457,47.1,52.9
E00162458,47.1,52.9
E00162459,52.8,47.2
E00162460,55,45
E00162461,50.6,49.4
E00162462,48.2,51.8
E00162463,49.3,50.7
E00162464,51.2,48.8
E00162465,50.6,49.4
E00162466,57.4,42.6
E00162467,49.5,50.5
E00162468,50,50
E00162469,49.6,50.4
E00162470,52.9,47.1
E00162471,55.6,44.4
E00162472,51.1,48.9
E00162473,49.8,50.2
E00162474,52.2,47.8
E00162475,51.2,48.8
E00162476,51.6,48.4
E00162477,49.1,50.9
E00162478,52.3,47.7
E00162479,49.7,50.3
E00162480,52.4,47.6
E00162481,47,53
E00162482,51.3,48.7
E00162483,55.3,44.7
E00162484,54.7,45.3
E00162486,54.7,45.3
E00162487,51.6,48.4
E00162527,50.2,49.8
E00162529,54,46
E00162530,51.3,48.7
E00162531,52.5,47.5
E00162532,52,48
E00162533,47.5,52.5
E00162534,50.2,49.8
E00162535,50.9,49.1
E00162541,56.9,43.1
E00162542,49.4,50.6
E00162543,51.3,48.7
E00162544,55.1,44.9
E00162545,52.5,47.5
E00162546,51.2,48.8
E00162547,52.3,47.7
E00162548,53.9,46.1
E00162549,52.4,47.6
E00162550,51.2,48.8
E00162551,52.3,47.7
E00162552,51.4,48.6
E00162553,51.7,48.3
E00162554,49.5,50.5
E00162557,52.1,47.9
E00162558,49.7,50.3
E00162559,53.1,46.9
E00162560,53,47
E00162561,53.8,46.2
E00162562,54,46
E00162563,51.6,48.4
E00162575,50.5,49.5
E00162578,52.3,47.7
E00162579,51.8,48.2
E00162580,51.7,48.3
E00162582,50.8,49.2
E00162583,52.4,47.6
E00162584,54.2,45.8
E00162585,53.7,46.3
E00162586,47,53
E00162614,51,49
E00162615,51.5,48.5
E00162616,50.3,49.7
E00162617,40.2,59.8
E00162618,49.1,50.9
E00162619,50,50
E00162620,51.3,48.7
E00162621,44.4,55.6
E00162622,50.2,49.8
E00162623,47.8,52.2
E00162624,52.3,47.7
E00162625,51.4,48.6
E00162626,54.7,45.3
E00162627,47.7,52.3
E00162628,50.4,49.6
E00162735,53.7,46.3
E00163071,50.7,49.3
E00163091,53,47
E00163130,48.7,51.3
E00163133,50.7,49.3
E00163135,50.3,49.7
E00163142,50.4,49.6
E00163177,49.8,50.2
E00163179,36.3,63.7
E00163180,54.3,45.7
E00163181,49.8,50.2
E00163183,50.4,49.6
E00163184,49.2,50.8
E00163185,49.3,50.7
E00163187,50.5,49.5
E00163188,50,50
E00163190,52.6,47.4
E00163191,48.9,51.1
E00163192,50.7,49.3
E00163193,52.1,47.9
E00163194,50.2,49.8
E00163195,49.1,50.9
E00163196,49.8,50.2
E00163353,48.9,51.1
E00163354,55.9,44.1
E00163355,53.7,46.3
E00163356,51.5,48.5
E00163357,46,54
E00163358,50,50
E00163359,52.5,47.5
E00163363,50.8,49.2
E00163502,50.4,49.6
E00163503,46.2,53.8
E00163504,56,44
E00163597,51.5,48.5
E00163601,55.8,44.2
E00163602,50.2,49.8
E00163603,51.8,48.2
E00163642,52.9,47.1
E00166342,50,50
E00166343,51.3,48.7
E00166348,53.5,46.5
E00166357,50.4,49.6
E00166359,48.4,51.6
E00166360,50.2,49.8
E00166362,50.8,49.2
E00166363,49.8,50.2
E00166364,53.8,46.2
E00166365,50.2,49.8
E00166371,48.4,51.6
E00166372,47.5,52.5
E00166373,50.9,49.1
E00166392,52.9,47.1
E00166396,54.7,45.3
E00166419,43.1,56.9
E00166420,52.2,47.8
E00166421,47.8,52.2
E00166460,45.3,54.7
E00166463,52.8,47.2
E00184156,49.1,50.9
E00184169,49,51
E00184174,52.5,47.5
E00184184,53.6,46.4
E00184185,54,46
E00184186,8.7,91.3
E00184190,53.1,46.9
E00184204,47.3,52.7
E00184211,53,47
E00184216,45.9,54.1
E00184258,50.4,49.6
E00184261,18.6,81.4
E00184269,51.5,48.5
E00184295,49.3,50.7
E00184306,52.2,47.8
E00184319,49.6,50.4
E00184321,53.2,46.8
E00184331,49.2,50.8
E00184333,51.9,48.1
