geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00162389,4.7,34.5,2.6,57,1.3
E00162390,13.3,43.7,5.9,35.6,1.5
E00162391,9.3,46.5,4.7,35.7,3.9
E00162392,11.1,39.9,5,43.1,0.9
E00162393,27.6,34.3,0,37.1,1
E00162394,6.7,44.7,4.7,41.3,2.6
E00162395,12.5,42.2,9.4,35.9,0
E00162403,12.8,44.9,4.7,35.5,2
E00162404,15.2,48.7,5.8,27.2,3.1
E00162407,13.9,41.8,6.6,37,0.7
E00162408,8.7,43.3,2.4,42.5,3.1
E00162409,14.8,38.2,5.9,39.9,1.2
E00162410,12.9,37.2,6,41.7,2.1
E00162411,12.8,52.1,5.7,26.8,2.6
E00162412,30.6,41.9,7,16.1,4.3
E00162413,9.4,46.7,9.9,32.1,1.9
E00162414,16.1,43.4,6.6,32.8,1.1
E00162415,20.2,45.4,6.6,25.8,1.9
E00162416,17.2,48.8,8.4,22.6,3
E00162417,15.1,56.4,8.1,17.4,2.9
E00162418,21.2,46.6,7.6,17.8,6.8
E00162419,11,38.6,7.5,39.8,3.1
E00162427,14.5,31.6,6.6,44.1,3.3
E00162428,12,36.8,3,48.1,0
E00162430,15.2,37.9,9.7,33.1,4.1
E00162431,10.4,41.9,3.8,43.8,0
E00162432,19.4,35.9,7.3,34.7,2.8
E00162439,9.3,48.4,7.3,32.4,2.6
E00162440,14.7,49.5,6.7,29.1,0
E00162441,9.1,52.5,6.1,28.3,4
E00162442,11,52.4,8.2,25.6,2.8
E00162443,21.5,41.2,7.5,27.2,2.6
E00162444,28.9,41.4,6.1,17.9,5.7
E00162445,15.5,39.2,9.3,34,2.1
E00162446,19.1,35.3,8.8,32.4,4.4
E00162447,22.4,42.1,5.1,26,4.3
E00162448,20.4,52.1,8.7,17,1.9
E00162449,16,55.8,6.1,19.9,2.2
E00162450,28.1,51.5,5.1,14,1.3
E00162451,12.5,40.8,9,36.5,1.2
E00162452,25.6,42.4,8.4,20.4,3.2
E00162453,23.1,50.8,6.7,16,3.4
E00162454,19.9,54.1,8.6,15.4,1.9
E00162455,19.4,35.9,8.9,34,1.9
E00162456,24.1,40.6,6.8,25.2,3.2
E00162457,20.9,44.5,9,20.4,5.2
E00162458,21.8,51.5,6.9,16.8,3
E00162459,20,34.1,4.1,40,1.8
E00162460,11.7,39.5,5.5,43.4,0
E00162461,10.7,43.3,9.1,32.2,4.6
E00162462,33.3,49.8,2.7,12.3,1.8
E00162463,14.6,51.1,10.1,21.3,2.8
E00162464,24,41.1,5.9,24.3,4.6
E00162465,23,40.5,3.5,31,2
E00162466,27.6,33.7,8.7,27.6,2.6
E00162467,27.4,41.1,8.9,19.6,3
E00162468,10.6,36.2,7.7,41.7,3.8
E00162469,23.9,45.9,6.3,22,2
E00162470,20.2,51.1,6,18.1,4.6
E00162471,12.6,38.7,3.4,43.7,1.5
E00162472,16.2,45.7,4,29.6,4.5
E00162473,22.5,43.2,9.3,22.9,2.2
E00162474,15,42.9,6.3,33.3,2.5
E00162475,14.8,36.5,6.8,37.3,4.6
E00162476,14.2,32.7,3.1,46.9,3.1
E00162477,20.8,40.5,7,29.2,2.5
E00162478,20.3,41.4,6.2,29.9,2.3
E00162479,11.6,41.3,5.4,40.1,1.7
E00162480,16.5,49.2,6.4,25.7,2.1
E00162481,12.5,38,5,42.5,2
E00162482,6.3,39.6,10.4,43.7,0
E00162483,8.6,46.2,6.8,34.1,4.3
E00162484,6.9,42.5,2.3,42.5,5.7
E00162486,6.9,40.2,2.9,46.6,3.4
E00162487,34.5,41.4,7.5,14.9,1.7
E00162527,15.7,39.5,8.1,33.8,2.9
E00162529,17.9,50,7.1,24.1,0.9
E00162530,10.8,42.6,2.9,42.2,1.5
E00162531,12.6,40.7,7,37.7,2
E00162532,14.2,45.4,6.2,31.5,2.7
E00162533,18.1,47.4,5.1,25.6,3.7
E00162534,14.1,42.9,3.4,37.1,2.4
E00162535,29.5,46.2,6.8,16.2,1.3
E00162541,15,41.6,8.9,32.7,1.9
E00162542,12.4,41.1,3.6,41.5,1.4
E00162543,26.3,44.6,6.8,19.5,2.8
E00162544,6.6,36.2,7,49,1.2
E00162545,12.9,42.9,5.4,36.8,2.1
