geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00162389,1.7,23.5,74.8
E00162390,2.9,27,70.1
E00162391,10,16.7,73.3
E00162392,4.1,22.1,73.8
E00162393,5.9,37.3,56.9
E00162394,2.5,19.8,77.7
E00162395,4.5,24.2,71.2
E00162403,1.2,28.4,70.4
E00162404,3.4,44.9,51.7
E00162407,5,27.7,67.4
E00162408,3,22.4,74.6
E00162409,3.6,18,78.4
E00162410,7.7,20.6,71.6
E00162411,3.1,18.8,78.1
E00162412,4.7,46.7,48.6
E00162413,0.9,27.7,71.4
E00162414,4.3,28.6,67.1
E00162415,3,28,68.9
E00162416,1.9,26.9,71.2
E00162417,5,33,62
E00162418,3.4,27.1,69.5
E00162419,3.5,34.5,62
E00162427,0,21.8,78.2
E00162428,6.9,26.4,66.7
E00162430,7.4,14.7,77.9
E00162431,3,20.9,76.1
E00162432,4.1,20.7,75.2
E00162439,4.9,23.1,72
E00162440,4.8,30.7,64.5
E00162441,1.7,43,55.4
E00162442,5.6,26.1,68.3
E00162443,0,26.2,73.8
E00162444,3.3,53,43.7
E00162445,3.2,32.7,64.1
E00162446,0,58,42
E00162447,4.5,28.6,66.9
E00162448,5.8,28.3,65.9
E00162449,3.1,39.2,57.7
E00162450,1.7,24,74.4
E00162451,2.3,26.5,71.2
E00162452,6.5,21,72.6
E00162453,5.6,30.2,64.3
E00162454,3.8,19.5,76.7
E00162455,4.2,53.3,42.5
E00162456,3.9,29,67.1
E00162457,4.9,68.9,26.2
E00162458,4.8,41.9,53.2
E00162459,0,54.5,45.5
E00162460,5.3,24.2,70.5
E00162461,4.9,46.3,48.8
E00162462,1.5,41.2,57.4
E00162463,4.8,43.3,51.9
E00162464,0.5,61.3,38.2
E00162465,4.9,45.9,49.2
E00162466,1.6,54.7,43.8
E00162467,6,64.1,29.9
E00162468,2,46.3,51.7
E00162469,5.7,41.5,52.8
E00162470,6.6,21.2,72.3
E00162471,5.3,24.2,70.5
E00162472,0.8,25.2,74
E00162473,3.3,30.3,66.4
E00162474,5.4,31.5,63.1
E00162475,3.9,24.2,71.9
E00162476,2.8,34,63.1
E00162477,2.3,21.8,75.9
E00162478,1.8,26.5,71.8
E00162479,5.1,31.9,63
E00162480,5.3,16.4,78.3
E00162481,9.7,21.5,68.8
E00162482,2.6,22.4,75
E00162483,3,39,57.9
E00162484,1.5,25.4,73.1
E00162486,6.3,27.5,66.3
E00162487,3,42.4,54.5
E00162527,0,39,61
E00162529,4.6,19.3,76.1
E00162530,2.8,23.6,73.6
E00162531,1,27.2,71.8
E00162532,5.5,22.7,71.9
E00162533,2.7,20.9,76.4
E00162534,0.9,38.5,60.7
E00162535,2.5,31.1,66.4
E00162541,6.9,26.7,66.4
E00162542,3.2,24.2,72.6
E00162543,1.4,33.6,65
E00162544,4.4,33.3,62.2
E00162545,4,49.4,46.6
E00162546,1.6,32.8,65.6
E00162547,3.8,39.1,57
E00162548,7.6,33.6,58.8
E00162549,3.6,44.9,51.4
E00162550,5.2,46.7,48.1
E00162551,1.6,34.4,63.9
E00162552,4.3,26.2,69.5
E00162553,7.5,33.3,59.2
E00162554,2.7,17.8,79.5
E00162557,5.4,22.3,72.3
E00162558,4.1,23.1,72.7
E00162559,7.9,17.3,74.8
E00162560,5.7,28.4,66
E00162561,3.7,21.6,74.6
E00162562,1.5,31.8,66.7
E00162563,1.6,37.1,61.3
E00162575,3.9,26.6,69.5
E00162578,4.1,28.7,67.2
E00162579,1.6,25.4,73
E00162580,4.9,25.4,69.7
E00162582,6.5,21.9,71.6
E00162583,6.3,23,70.6
E00162584,5,20.2,74.8
E00162585,3.4,35.6,61
E00162586,6.5,25.2,68.3
E00162614,1.4,28.8,69.9
E00162615,5.6,25.9,68.5
E00162616,0,25,75
E00162617,0.9,4.5,94.6
E00162618,4.3,37.4,58.3
E00162619,3.6,30.9,65.5
E00162620,2.4,30.9,66.7
E00162621,10.7,21.4,67.9
E00162622,3.8,19.8,76.3
E00162623,5.1,33.1,61.9
E00162624,3.6,18.1,78.3
E00162625,3.2,38.1,58.7
E00162626,1.9,25.2,72.9
E00162627,2.4,19.5,78
E00162628,3.6,20.6,75.8
E00162735,2.8,21.9,75.3
E00163071,5.2,19,75.9
E00163091,2.8,20.8,76.4
E00163130,10.8,27.9,61.3
E00163133,10.5,21.9,67.5
E00163135,1.6,24.4,74
E00163142,1.7,24.1,74.1
E00163177,5.4,22.3,72.3
E00163179,7.8,21.6,70.7
E00163180,4.2,25,70.8
E00163181,5.4,17.9,76.8
E00163183,6.1,24.6,69.3
E00163184,4,27.2,68.8
E00163185,12.6,9.8,77.6
E00163187,4.4,24.6,71.1
E00163188,1.4,25.9,72.7
E00163190,6.3,28.9,64.8
E00163191,5.3,28.1,66.7
E00163192,1.7,25,73.3
E00163193,8.3,24,67.8
E00163194,7.9,36.5,55.6
E00163195,3.1,23.7,73.3
E00163196,9.7,25.7,64.6
E00163353,10.6,24.8,64.6
E00163354,4.6,25.8,69.5
E00163355,7.8,35.5,56.7
E00163356,4.3,19.3,76.4
E00163357,4.8,31.7,63.5
E00163358,2.7,29.9,67.4
E00163359,2.8,30.6,66.7
E00163363,3.6,18.6,77.9
E00163502,1.6,23.8,74.6
E00163503,9.2,35.7,55.1
E00163504,3.7,22.9,73.4
E00163597,2.2,28.1,69.8
E00163601,4.7,37.2,58.1
E00163602,7.1,24.2,68.7
E00163603,4.7,27.6,67.7
E00163642,8.1,18,73.9
E00166342,3.5,41.5,54.9
E00166343,4.4,21.2,74.3
E00166348,3.8,33.3,62.9
E00166357,6.5,35,58.5
E00166359,7.5,17.3,75.2
E00166360,5.7,37.7,56.6
E00166362,7.9,37.7,54.4
E00166363,0.7,22.4,76.9
E00166364,2.4,27,70.6
E00166365,8,23.2,68.8
E00166371,4.3,19.7,76.1
E00166372,4.5,31.5,64
E00166373,0,30.7,69.3
E00166392,4.2,31,64.8
E00166396,2.3,25,72.7
E00166419,6.7,15.6,77.8
E00166420,2.8,4.2,93
E00166421,1.7,6.8,91.5
E00166460,7.7,17.3,75
E00166463,5.5,25.8,68.8
E00184156,3.4,21.6,75
E00184169,4.7,4.7,90.7
E00184174,4.4,24.5,71.1
E00184184,5.6,29,65.4
E00184185,0,26,74
E00184186,6.5,32.6,60.9
E00184190,4,24.5,71.5
E00184204,2.6,28.2,69.2
E00184211,2.7,17.1,80.2
E00184216,3.2,8.6,88.2
E00184258,2.2,23.9,73.9
E00184261,5.8,50,44.2
E00184269,0,18.8,81.3
E00184295,4.1,20.7,75.2
E00184306,1.8,19.3,78.9
E00184319,0.6,6.3,93
E00184321,5.6,33.3,61.1
E00184331,2.2,1.4,96.4
E00184333,3.1,16.5,80.3
