geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00162389,100,0,0,0
E00162390,97.1,2.2,0.7,0
E00162391,96.9,3.1,0,0
E00162392,99.4,0,0.6,0
E00162393,100,0,0,0
E00162394,99,1,0,0
E00162395,98.5,0,0,1.5
E00162403,99.4,0,0.6,0
E00162404,96.6,1.7,1.7,0
E00162407,99.3,0.7,0,0
E00162408,100,0,0,0
E00162409,97,3,0,0
E00162410,98.1,0.6,0,1.3
E00162411,96.1,0.8,0.8,2.4
E00162412,100,0,0,0
E00162413,97.3,0.9,0,1.8
E00162414,100,0,0,0
E00162415,95.2,1.2,0,3.6
E00162416,98.1,0.6,0,1.3
E00162417,100,0,0,0
E00162418,100,0,0,0
E00162419,97.9,2.1,0,0
E00162427,100,0,0,0
E00162428,95.7,0,1.4,2.9
E00162430,94.1,2.9,1.5,1.5
E00162431,100,0,0,0
E00162432,100,0,0,0
E00162439,96.8,1.1,1.1,1.1
E00162440,96.4,1.2,0.6,1.8
E00162441,95.9,2.5,0,1.6
E00162442,92.5,3.1,0,4.4
E00162443,96.7,0.8,0,2.5
E00162444,99.5,0,0.5,0
E00162445,98.1,0.6,0.6,0.6
E00162446,97.8,1.5,0,0.7
E00162447,97,1.5,0.7,0.7
E00162448,95.6,2.2,0.7,1.5
E00162449,93.2,2.3,0.8,3.8
E00162450,98.3,0,0,1.7
E00162451,97.7,2.3,0,0
E00162452,98.3,0.8,0,0.8
E00162453,97.6,0,0.8,1.6
E00162454,97.1,1.5,0,1.5
E00162455,94,1.9,0.5,3.7
E00162456,94.8,1.3,0,3.9
E00162457,91.4,1.2,1.2,6.1
E00162458,91.2,3.2,1.6,4
E00162459,95.6,0.9,0,3.5
E00162460,98.5,0.8,0,0.8
E00162461,98.8,0.6,0,0.6
E00162462,92.3,0.7,0,7
E00162463,97.1,1,1.9,0
E00162464,97.2,0.5,0,2.3
E00162465,98.4,0.8,0.8,0
E00162466,95.4,2.3,0,2.3
E00162467,92,3.2,0.8,4
E00162468,95.8,0.7,0.7,2.8
E00162469,96.7,1.6,0,1.6
E00162470,96.4,2.2,0.7,0.7
E00162471,97.7,1.5,0,0.8
E00162472,100,0,0,0
E00162473,97.5,0.8,0,1.7
E00162474,98.4,1.6,0,0
E00162475,98.5,0.8,0,0.8
E00162476,100,0,0,0
E00162477,97.7,0.8,0,1.5
E00162478,97.1,1.2,1.2,0.6
E00162479,100,0,0,0
E00162480,98,2,0,0
E00162481,100,0,0,0
E00162482,98.7,1.3,0,0
E00162483,97.5,1.2,0,1.2
E00162484,98.5,0,0.7,0.7
E00162486,100,0,0,0
E00162487,99,0,1,0
E00162527,99.2,0.8,0,0
E00162529,97.3,2.7,0,0
E00162530,100,0,0,0
E00162531,100,0,0,0
E00162532,97.7,2.3,0,0
E00162533,95.5,2.7,0.9,0.9
E00162534,98.3,0.8,0,0.8
E00162535,99.2,0.8,0,0
E00162541,99.1,0.9,0,0
E00162542,94.5,3.2,0,2.3
E00162543,99.3,0.7,0,0
E00162544,98.5,0.7,0.7,0
E00162545,95.4,2.3,0.6,1.7
E00162546,97.7,1.6,0,0.8
E00162547,96.1,1.7,0.4,1.7
E00162548,95.8,1.7,1.7,0.8
E00162549,93.4,3.7,0,2.9
E00162550,100,0,0,0
E00162551,99.2,0.8,0,0
E00162552,100,0,0,0
E00162553,99.2,0,0,0.8
E00162554,98.7,1.3,0,0
E00162557,97.7,0.8,0,1.5
E00162558,96.7,2.5,0.8,0
