areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00048253,73.1,20.2,6.8
E00048961,75.4,16.3,8.3
E00048962,77.1,13.4,9.5
E00048979,77.7,14.6,7.7
E00048980,75.1,20.1,4.8
E00048981,73.5,14.8,11.7
E00048983,79.2,17.3,3.5
E00048984,78.1,12.7,9.2
E00049062,81.8,14.7,3.6
E00049063,84.6,10.9,4.5
E00049064,85.2,10.7,4.1
E00049072,90.6,4.7,4.7
E00049073,74.2,16,9.8
E00049074,75.6,18.1,6.2
E00049075,67.3,17.1,15.7
E00049077,69.8,25.7,4.5
E00049079,67,19.2,13.8
E00049081,83.9,10.4,5.6
E00049082,60.3,19.8,19.8
E00049083,79.8,14.5,5.8
E00049085,70.2,21.3,8.5
E00049087,62.2,21,16.8
E00049091,84.9,11.2,3.9
E00049093,78.5,14.9,6.6
E00049094,90.8,6.5,2.7
E00049095,83.8,11.3,4.9
E00049097,81.1,15.5,3.4
E00049100,86.9,10.5,2.6
E00049102,88.7,6.7,4.6
E00049104,83.2,12.5,4.4
E00049106,77.9,16.4,5.7
E00049107,80.7,13.4,5.9
E00049109,76.4,15.2,8.5
E00049110,67.9,21,11.1
E00049119,68.1,16.2,15.8
E00049120,80.4,11.2,8.4
E00049122,67,19.3,13.7
E00051111,88.3,9.7,2
E00051116,75.5,18,6.5
E00051117,87.9,9.1,3
E00051118,86.5,12.1,1.4
E00051119,81.7,14.7,3.6
E00051120,82.7,12.2,5.1
E00051121,87.4,10.4,2.2
E00051122,86.1,10,3.9
E00051123,83.9,14,2.1
E00051125,81.3,13.1,5.6
E00051126,71.5,17.1,11.4
E00051127,81.3,13.6,5.1
E00051128,75.7,15.3,9
E00051129,79.5,13.8,6.6
E00051130,79,14.5,6.5
E00051131,82.9,11.7,5.4
E00051132,84.8,11.3,3.9
E00051133,79.4,14.4,6.2
E00051135,83.5,13.7,2.8
E00051136,83.4,12.3,4.3
E00051137,77.6,16.4,6
E00051138,81.1,14.9,4.1
E00051139,75.1,14.6,10.3
E00051140,75.1,15.1,9.8
E00051141,74.1,18.7,7.2
E00051142,71.4,17.4,11.2
E00051143,75.4,14.4,10.2
E00051144,77.6,14.4,8
E00051145,75.6,18.6,5.8
E00051146,88.7,8.5,2.7
E00051147,90.3,8.2,1.5
E00051148,85.9,11.3,2.8
E00051149,84.3,12.6,3
E00051150,85.7,10.6,3.7
