areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00048253,52.7,34.8,9.8,2.7,0
E00048961,43.8,27.1,19.8,9.4,0
E00048962,31.3,34.7,27.9,6.1,0
E00048979,32.4,30.6,27.9,9,0
E00048980,53.7,33.8,11.8,0.7,0
E00048981,32.4,35.3,22.3,7.9,2.2
E00048983,50.7,40.3,9,0,0
E00048984,42.9,30.2,23.8,3.2,0
E00049062,51.9,27.1,17.1,3.9,0
E00049063,54,27.4,17.7,0.9,0
E00049064,56.7,33.3,9.2,0.8,0
E00049072,62.9,31.4,5,0.6,0
E00049073,34.5,26.2,28,11.3,0
E00049074,42.2,38.9,16.7,2.2,0
E00049075,27.9,35.2,23,13.1,0.8
E00049077,32.8,37,21.8,8.4,0
E00049079,18.6,36.1,26.8,16.5,2.1
E00049081,52.1,38,9.9,0,0
E00049082,14.3,37.4,38.5,8.8,1.1
E00049083,38.3,38.3,13.3,9.2,0.8
E00049085,29.7,37.8,27,5.4,0
E00049087,30.6,31.9,25,11.1,1.4
E00049091,57,28.9,13.4,0.7,0
E00049093,50.7,33.1,16.2,0,0
E00049094,60,31.7,6.7,1.7,0
E00049095,58.1,25.8,14.5,1.6,0
E00049097,54.3,34.1,11.6,0,0
E00049100,61.8,27.9,9.6,0.7,0
E00049102,56.9,33.3,8.1,1.6,0
E00049104,65,23.3,10,0.8,0.8
E00049106,41,45.9,12.3,0.8,0
E00049107,56.5,33.6,9.9,0,0
E00049109,31.7,39.8,19.3,8.7,0.6
E00049110,32.4,28.7,19.4,15.7,3.7
E00049119,26.3,35.3,27.8,9.8,0.8
E00049120,31.9,38.3,17,12.1,0.7
E00049122,26.5,37.2,25.7,10.6,0
E00051111,59.2,36,4.8,0,0
E00051116,40,32.8,22.4,4.8,0
E00051117,57.1,36.1,5.9,0.8,0
E00051118,65.3,27.7,5.9,1,0
E00051119,54.7,27.4,16.2,1.7,0
E00051120,52.7,34.2,12.5,0.5,0
E00051121,55.7,35.8,6.6,1.9,0
E00051122,56.5,35.5,7.3,0.8,0
E00051123,50,34.7,14.5,0.8,0
E00051125,55.8,31.1,9.5,3.2,0.5
E00051126,27.7,34.8,24.1,12.1,1.4
E00051127,50,25,21.2,3.8,0
E00051128,34.3,34.3,27.1,4.3,0
E00051129,40.6,33.6,22.4,3.5,0
E00051130,43.5,30.6,18.5,6.5,0.8
E00051131,53.4,32.1,12.2,2.3,0
E00051132,53.7,37.3,9,0,0
E00051133,37.7,39.3,17.2,4.9,0.8
E00051135,55.8,33.3,8.3,2.6,0
E00051136,44.4,43.7,10.4,1.5,0
E00051137,47.1,35.3,14,3.7,0
E00051138,48.1,39.3,12.6,0,0
E00051139,30.5,33.1,25.4,11,0
E00051140,29.3,40.8,15,12.9,2
E00051141,39,35.3,22.1,3.7,0
E00051142,30.1,26.8,33.3,9.8,0
E00051143,34.8,34.8,18.3,12.2,0
E00051144,28.3,35.4,26,7.9,2.4
E00051145,30.1,35,23.6,11.4,0
E00051146,66.9,24.4,6.3,2.4,0
E00051147,67.8,29.8,2.5,0,0
E00051148,57.2,31.3,10.8,0.6,0
E00051149,60.8,32.4,4.9,2,0
E00051150,60.1,28.2,6.1,4.9,0.6
E00051151,54.5,36.4,4.5,4.5,0
E00051152,74.6,21.9,3.5,0,0
E00051191,26,38.9,22.9,12.2,0
E00051194,43.6,32.7,18.2,4.8,0.6
E00051195,19.9,40.4,28.7,11,0
E00051196,21.8,34.5,27.6,16.1,0
E00051197,23.4,32.8,27,14.6,2.2
E00051198,30,33.3,25.8,10.8,0
E00051199,28,32.3,29.2,10.6,0
E00051200,42.6,32.6,17.7,7.1,0
E00051201,26.8,31.3,33.9,6.3,1.8
E00051202,47.7,29.6,16.6,6,0
E00051203,24.8,34.3,30.5,10.5,0
E00051204,28.1,34.2,26.3,11.4,0
E00051205,26.7,43.1,20.7,8.6,0.9
E00051206,30.9,35,24.4,9.8,0
E00051207,33.7,33.2,25.8,7.4,0
E00051208,30.3,33.6,25.2,9.2,1.7
E00051209,38.1,27.8,24.6,9.5,0
E00051210,32.6,37.7,19.4,10.3,0
E00051211,30.2,27.6,32.8,8.6,0.9
E00051212,28,33.3,30.3,7.6,0.8
E00051213,39.5,40.4,20.2,0,0
E00051214,36,27.6,26.2,9.8,0.4
E00051215,33.9,34.8,25.9,4.5,0.9
E00051216,19.8,41.5,21.7,16,0.9
E00051217,29.3,34.5,27.6,7.8,0.9
E00051218,26.1,34.5,32.8,6.7,0
E00051219,25.9,31.3,31.3,11.6,0
E00051221,24.6,46.8,19.8,8.7,0
E00051222,22.2,36.7,31.1,10,0
E00051223,23.1,47.9,20.7,8.3,0
E00051224,23.8,36.5,34.9,4.8,0
E00051225,26.1,45.4,23.5,5,0
E00051226,25.4,41.3,22.2,11.1,0
