areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00048253,97.3,1.8,0,0.9
E00048961,85.6,3.1,5.2,6.2
E00048962,89.9,2.7,1.4,6.1
E00048979,83,4.5,1.8,10.7
E00048980,92.6,2.9,0,4.4
E00048981,82,5,3.6,9.4
E00048983,96.3,3.7,0,0
E00048984,87.6,3.1,2.3,7
E00049062,98.4,0.8,0.8,0
E00049063,96.5,2.7,0,0.9
E00049064,98.3,1.7,0,0
E00049072,93.1,1.9,0.6,4.4
E00049073,87.4,4.2,3,5.4
E00049074,95.6,2.2,1.1,1.1
E00049075,86.7,3.3,0.8,9.2
E00049077,89.8,3.4,0.8,5.9
E00049079,88.7,4.1,2.1,5.2
E00049081,96.7,1.7,1.7,0
E00049082,98.9,0,0,1.1
E00049083,98.3,0,0.8,0.8
E00049085,90.5,2.7,2.7,4.1
E00049087,88.6,4.3,0,7.1
E00049091,98.6,0,0,1.4
E00049093,100,0,0,0
E00049094,98.3,0,0.8,0.8
E00049095,95.2,2.4,0.8,1.6
E00049097,95.3,2.3,0.8,1.6
E00049100,94.1,1.5,1.5,2.9
E00049102,95.1,0.8,0,4.1
E00049104,94.4,3.2,0,2.4
E00049106,99.2,0,0,0.8
E00049107,100,0,0,0
E00049109,91.9,3.1,0.6,4.3
E00049110,80.2,2.7,0.9,16.2
E00049119,91.7,0,0.8,7.6
E00049120,89.9,2.2,2.2,5.8
E00049122,85.8,0.9,3.5,9.7
E00051111,90.3,6.5,0,3.2
E00051116,95.2,1.6,1.6,1.6
E00051117,99.2,0.8,0,0
E00051118,99,0,0,1
E00051119,95.8,1.7,0,2.5
E00051120,93.4,4.9,0,1.6
E00051121,99.1,0,0.9,0
E00051122,99.2,0.8,0,0
E00051123,96.8,1.6,0,1.6
E00051125,97.4,1.6,0,1.1
E00051126,95.7,2.1,0.7,1.4
E00051127,93.3,3.8,1,1.9
E00051128,97.8,1.4,0,0.7
E00051129,94.4,2.8,0.7,2.1
E00051130,94.4,1.6,1.6,2.4
E00051131,94.7,2.3,0.8,2.3
E00051132,91.2,2.9,2.9,2.9
E00051133,97.5,1.6,0.8,0
E00051135,95.6,0,2.5,1.9
E00051136,95.5,3,0,1.5
E00051137,97.8,0.7,0,1.5
E00051138,98.5,1.5,0,0
E00051139,100,0,0,0
E00051140,97.9,0,0,2.1
E00051141,94.9,2.9,1.5,0.7
E00051142,99.2,0.8,0,0
E00051143,94.7,0.9,0.9,3.5
E00051144,96.9,1.6,0.8,0.8
E00051145,92.8,0,3.2,4
E00051146,96.1,1.6,0,2.4
E00051147,94.3,4.1,0,1.6
E00051148,98.8,0,0,1.2
E00051149,96.1,3.9,0,0
E00051150,99.4,0.6,0,0
E00051151,92.9,5.7,0,1.4
E00051152,96.6,2.6,0,0.9
E00051191,98.5,0.8,0.8,0
E00051194,91.7,2.4,1.8,4.2
E00051195,98.5,0,0,1.5
E00051196,97.7,0.6,0.6,1.2
E00051197,97.8,0.7,0,1.5
E00051198,99.2,0,0.8,0
E00051199,97.5,1.9,0.6,0
E00051200,95.7,1.4,2.1,0.7
E00051201,99.1,0.9,0,0
E00051202,94,3.5,1.5,1
E00051203,99,1,0,0
E00051204,93.1,3.4,1.7,1.7
E00051205,99.1,0.9,0,0
E00051206,99.2,0.8,0,0
E00051207,94.2,1.6,0,4.2
E00051208,93.2,0.8,0,5.9
E00051209,96.8,2.4,0.8,0
E00051210,96.6,1.1,0.6,1.7
E00051211,98.2,0,0,1.8
E00051212,97.7,0,1.5,0.8
E00051213,100,0,0,0
E00051214,91.6,1.3,2.2,4.9
E00051215,99.1,0,0.9,0
E00051216,98.1,0.9,0,0.9
E00051217,98.3,0,0.9,0.9
E00051218,97.5,0.8,0.8,0.8
E00051219,96.4,0.9,0,2.7
E00051221,96.9,0,0,3.1
E00051222,97.8,2.2,0,0
E00051223,99.2,0,0,0.8
E00051224,96.1,1.6,0,2.4
E00051225,95.8,1.7,0.8,1.7
E00051226,98.4,1.6,0,0
E00051265,94.8,1.5,0.7,3
E00051266,99.2,0,0.8,0
E00051267,95.6,1.3,0.6,2.5
E00051268,95.5,2.3,2.3,0
E00051269,95.4,0.9,2.8,0.9
E00051270,94.2,0,0,5.8
E00051271,95.2,2.9,0,1.9
E00051272,96.9,0,0,3.1
E00051273,95.8,2.5,0,1.7
E00051274,94,1.9,2.3,1.9
E00051275,98.1,0.9,0.9,0
E00051276,98.4,0.8,0,0.8
E00051277,96.5,0.9,1.7,0.9
E00051284,96.2,0.8,0,3.1
E00051286,100,0,0,0
E00051287,96,0.8,0,3.2
E00051288,97.4,1.7,0,0.9
E00051289,94.6,1.6,2.3,1.6
E00051317,99.2,0.8,0,0
E00051318,96.3,3.7,0,0
E00051319,94.2,4.4,0,1.5
E00051320,97.8,1.5,0,0.7
E00051321,98.5,1.5,0,0
E00051322,97.1,2.9,0,0
E00051323,98.3,1.7,0,0
E00051324,97.2,2.1,0,0.7
E00051325,93.7,4.2,0,2.1
E00051326,99.1,0.9,0,0
E00051327,100,0,0,0
E00051328,96.4,1.4,0.9,1.4
E00051329,97.6,0.8,0,1.6
E00051330,98.6,0,0.7,0.7
E00051331,97.3,2.7,0,0
E00051332,96.9,0.8,0,2.3
E00051333,96.9,1.6,0.8,0.8
E00051335,92.2,2.8,2.1,2.8
E00051337,100,0,0,0
E00051338,98,0.4,1.2,0.4
E00051339,97.8,1.5,0,0.7
E00051340,96.4,2.2,0,1.4
E00051341,93.6,5.5,0,0.9
E00051342,96.9,0.8,0,2.3
E00051343,95.9,0.8,0.8,2.5
E00051344,95.9,2.5,1.7,0
E00051345,97.8,1.5,0,0.7
E00051346,95.3,3.1,0,1.6
E00051347,98.4,0.8,0,0.8
E00051348,96.1,2.3,0,1.6
E00051349,93,0.8,0.8,5.5
E00051350,97.5,0.8,0,1.7
E00051351,98.5,0.8,0,0.8
E00051386,97.7,0,0.8,1.5
E00051387,96.9,3.1,0,0
E00051388,96.3,2.5,0.6,0.6
E00051389,98.4,0.8,0,0.8
E00051390,97.7,2.3,0,0
E00051391,97.5,0.6,0,1.9
E00051392,97.8,0.7,1.5,0
E00051393,99.1,0.9,0,0
E00051394,94.1,2.2,1.5,2.2
E00051395,95.9,1.2,0,2.9
E00051396,99.2,0.8,0,0
E00051398,97.6,1.8,0.6,0
E00051400,96.5,1.2,0,2.3
E00051403,95,2.8,0,2.1
E00051404,96.9,1.6,0,1.6
E00051405,100,0,0,0
E00051406,98.4,0,0,1.6
E00051407,96.8,2.4,0,0.8
E00051408,96.3,3,0.7,0
E00051409,100,0,0,0
E00051410,99.3,0,0.7,0
E00051411,97.3,2.7,0,0
E00051412,98.4,1.1,0,0.5
E00051413,92.8,2.2,2.2,2.9
E00051414,98.5,0,0,1.5
E00051415,98.1,1.9,0,0
E00051416,96.8,2.5,0.6,0
E00051417,97.8,2.2,0,0
E00051418,99.2,0.8,0,0
E00051419,96.8,2.3,0,0.9
E00051420,99.1,0,0,0.9
E00051421,98.9,1.1,0,0
E00051422,98.5,0.8,0,0.8
E00051464,99.2,0.8,0,0
E00051465,97.7,1.2,0,1.2
E00051469,98.3,1.7,0,0
E00051470,96.3,2.2,0,1.5
E00051474,96.6,3.4,0,0
E00051698,98,1.5,0,0.5
E00158171,96.7,3.3,0,0
E00158174,98.3,1.7,0,0
E00158175,96.8,3.2,0,0
E00159379,93.8,5.4,0.8,0
E00159380,96.8,1.3,1.3,0.6
E00165743,89,2.4,2.4,6.2
E00172147,91.7,2.8,0.9,4.6
E00172148,83.8,10.8,0,5.4
E00172149,77.7,14.6,3.9,3.9
E00172152,92.3,1.3,3,3.4
E00172153,94.4,0.9,2.8,1.9
E00172154,93,2.6,0,4.3
E00172155,95,2.5,0,2.5
E00172156,96.8,1.3,0,1.9
E00185045,96.2,0.8,1.5,1.5
E00185076,91,2.3,1.7,5.1
E00185077,85.2,9.1,0,5.7
E00185078,92.3,4.3,1,2.4
E00185079,91.2,1,0,7.8
