areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00048253,44.2,2.1,53.8
E00048961,58.3,6.3,35.4
E00048962,57.1,6.6,36.2
E00048979,47.4,7.8,44.8
E00048980,48.5,3.6,47.9
E00048981,53.1,4.3,42.7
E00048983,48.8,2,49.2
E00048984,58.9,2.5,38.6
E00049062,56.7,1.6,41.7
E00049063,59.1,2.3,38.6
E00049064,53.6,3.2,43.2
E00049072,62.5,2.8,34.7
E00049073,53.8,6.4,39.8
E00049074,44.4,4.1,51.5
E00049075,41,6.9,52.1
E00049077,46.7,5.6,47.8
E00049079,41.7,5.1,53.1
E00049081,59,1.4,39.6
E00049082,26.2,5.6,68.3
E00049083,56.1,5.3,38.5
E00049085,53.7,2,44.2
E00049087,37.3,0,62.7
E00049091,62.9,3.5,33.6
E00049093,52.3,2.6,45.1
E00049094,64.6,2.1,33.3
E00049095,60.9,2.7,36.4
E00049097,47.3,0,52.7
E00049100,61.1,2.5,36.4
E00049102,66.5,3.4,30
E00049104,60.1,0,39.9
E00049106,54.7,2.8,42.5
E00049107,52.9,0.7,46.4
E00049109,58,4.7,37.3
E00049110,52.6,8.1,39.3
E00049119,46.2,4.5,49.2
E00049120,51.3,6.6,42
E00049122,47.1,5.7,47.1
E00051111,65.3,3.6,31.1
E00051116,51.9,3.4,44.6
E00051117,64.1,2.7,33.2
E00051118,65,1.8,33.2
E00051119,66.7,6.8,26.6
E00051120,51.7,4.8,43.5
E00051121,60.1,2.2,37.7
E00051122,60.5,3.9,35.7
E00051123,58.1,1.8,40.1
E00051125,67.3,2.5,30.2
E00051126,38.3,4,57.7
E00051127,53.8,5.3,41
E00051128,56.3,2.4,41.3
E00051129,56.7,4.7,38.5
E00051130,61.5,4.9,33.6
E00051131,56.2,4.7,39.1
E00051132,56.5,3.7,39.8
E00051133,51.3,3,45.7
E00051135,52.9,1.3,45.7
E00051136,52.4,2.2,45.4
E00051137,54.8,1.8,43.4
E00051138,54.7,2,43.3
E00051139,53.6,6.2,40.3
E00051140,51.8,4.8,43.4
E00051141,48.3,4.5,47.2
E00051142,50.9,7.5,41.5
E00051143,48.6,7.2,44.2
E00051144,54.7,7.3,38
E00051145,53.9,5.9,40.2
E00051146,60.3,2.9,36.8
E00051147,64.3,2.3,33.5
E00051148,61.2,2.9,35.9
E00051149,68.4,1.2,30.4
E00051150,60,4,36
E00051151,64.9,2,33.1
E00051152,66.3,0.8,33
E00051191,48.8,7,44.1
E00051194,60.2,3.6,36.2
E00051195,47.9,6.6,45.5
E00051196,31,11.1,57.9
E00051197,44.8,4.6,50.6
E00051198,46.2,3.6,50.2
E00051199,29.3,3.7,67.1
E00051200,55.2,3.9,40.9
E00051201,47,3.7,49.3
E00051202,62.7,2.8,34.5
E00051203,37.9,6.9,55.2
E00051204,42,11.7,46.3
E00051205,46.5,9,44.5
E00051206,50.8,8.9,40.2
E00051207,45.5,5.3,49.2
E00051208,51,4.9,44
E00051209,57.9,6.6,35.5
E00051210,45.6,2.9,51.5
E00051211,51.2,8.1,40.7
E00051212,43,5.5,51.5
E00051213,57.2,3.4,39.4
E00051214,55.1,5,39.9
E00051215,49,4.6,46.4
E00051216,37.3,7.3,55.4
E00051217,43.2,1.1,55.8
E00051218,40.4,6.2,53.4
E00051219,49.7,10.9,39.4
E00051221,49.5,5.6,44.9
E00051222,46.4,5.7,47.9
E00051223,49.1,5.5,45.5
E00051224,44.1,5.9,50
E00051225,47.6,8.4,44.1
E00051226,45.8,5.4,48.8
E00051265,49.3,9.3,41.3
E00051266,48.3,5.4,46.3
E00051267,48.9,5.9,45.2
E00051268,52.3,7.7,40
E00051269,53.7,4.3,42
E00051270,63.2,4.7,32.1
E00051271,40.3,5.7,54
E00051272,41.2,5.7,53.1
E00051273,55.9,6.3,37.8
E00051274,65.1,6.8,28.1
E00051275,49.5,5.9,44.6
E00051276,60.2,2,37.9
E00051277,50.7,5.9,43.4
E00051284,58.9,3.4,37.7
E00051286,47.3,7.2,45.4
E00051287,38.9,7.4,53.7
E00051288,50.9,6.3,42.9
E00051289,42.9,8.7,48.5
E00051317,52.6,2.2,45.2
E00051318,49.6,0.7,49.6
E00051319,48,2.6,49.4
E00051320,55.8,0.8,43.4
E00051321,54.9,0.9,44.2
E00051322,57.8,2.3,39.9
E00051323,56.3,1.2,42.4
E00051324,56,3.7,40.3
E00051325,63.1,1.7,35.2
E00051326,46.3,5.1,48.6
E00051327,45,2.4,52.6
E00051328,61.3,1.4,37.4
