areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00048253,96.2,0.8,3
E00048961,84.6,3.3,12.1
E00048962,84.5,0.3,15.3
E00048979,84.7,3.4,11.9
E00048980,89.8,2.5,7.6
E00048981,77.3,1.6,21.2
E00048983,92.6,2.8,4.6
E00048984,89.8,1.1,9.2
E00049062,99,0,1
E00049063,95.9,0,4.1
E00049064,99,0,1
E00049072,92.8,2.3,4.9
E00049073,79.9,0.8,19.3
E00049074,94.3,0,5.7
E00049075,86.2,2.8,11
E00049077,86.6,0.4,13
E00049079,96.5,0,3.5
E00049081,91.2,0,8.8
E00049082,91.7,0,8.3
E00049083,95.6,0.9,3.5
E00049085,93.6,1.1,5.3
E00049087,88.2,1.7,10.1
E00049091,97.2,0,2.8
E00049093,96.2,1.4,2.4
E00049094,96.6,0,3.4
E00049095,93.2,1.9,4.9
E00049097,94.5,0,5.5
E00049100,94.4,0,5.6
E00049102,92.9,1.1,6
E00049104,95.6,0.7,3.7
E00049106,97.2,0.4,2.5
E00049107,98.8,0.3,0.9
E00049109,90.9,0.6,8.5
E00049110,79.4,1.9,18.8
E00049119,88.3,0,11.7
E00049120,85.3,1.6,13.1
E00049122,81,3.3,15.7
E00051111,92.3,1.2,6.5
E00051116,95.6,1.7,2.7
E00051117,97,0.3,2.6
E00051118,95.8,0.3,3.8
E00051119,95.3,0,4.7
E00051120,95.5,1.3,3.2
E00051121,98.9,0,1.1
E00051122,97.7,0.6,1.6
E00051123,97.9,0.3,1.8
E00051125,96,1.1,2.9
E00051126,94.9,1.2,3.9
E00051127,94,0.3,5.7
E00051128,95.3,0,4.7
E00051129,93.6,0.9,5.5
E00051130,94.5,3.2,2.3
E00051131,95.7,0.3,4
E00051132,96.8,1.6,1.6
E00051133,98.6,0.7,0.7
E00051135,96.1,0.9,3
E00051136,95.8,1.8,2.4
E00051137,97.1,1,1.9
E00051138,98.7,0.7,0.7
E00051139,98.9,0.4,0.7
E00051140,95.9,0.3,3.8
E00051141,96.2,0.6,3.2
E00051142,96.4,0.7,2.9
E00051143,95.7,0,4.3
E00051144,97.9,0,2.1
E00051145,93.8,1.4,4.8
E00051146,94.2,1,4.8
E00051147,94.5,2.7,2.7
E00051148,94.4,1.5,4
E00051149,94.4,1,4.6
E00051150,95.8,0.5,3.7
E00051151,96,0,4
E00051152,94.9,0.3,4.7
E00051191,98.2,0,1.8
E00051194,91.8,1.3,6.9
E00051195,96.8,0,3.2
E00051196,95.1,0.3,4.5
E00051197,95.9,1.3,2.8
E00051198,97.5,1.1,1.4
E00051199,96.2,0.3,3.5
E00051200,94.6,1.1,4.3
E00051201,98.5,0,1.5
E00051202,91.5,3.6,4.9
E00051203,91.2,1.1,7.7
E00051204,95.2,1.2,3.6
E00051205,99.2,0.4,0.4
E00051206,98.4,0,1.6
E00051207,92.3,1.7,6
E00051208,90.7,0.7,8.6
E00051209,96.4,0.9,2.7
E00051210,96.8,0.2,3
E00051211,95.5,1,3.5
E00051212,98.7,0,1.3
E00051213,99.3,0,0.7
E00051214,86.5,2.5,11.1
E00051215,98.4,0,1.6
E00051216,95.9,0.5,3.6
E00051217,96,0,4
E00051218,97.7,0.8,1.5
E00051219,96.8,0.8,2.4
E00051221,96,0.7,3.3
E00051222,94.6,3.1,2.3
E00051223,97.8,0,2.2
E00051224,95.9,0.7,3.4
E00051225,94.2,1.5,4.4
E00051226,98.4,0,1.6
E00051265,93.9,0.3,5.8
E00051266,98.1,0.3,1.6
E00051267,91,0.6,8.4
E00051268,97.7,0,2.3
E00051269,94.2,0,5.8
E00051270,91.1,1.6,7.3
E00051271,95.9,2.8,1.4
E00051272,97.1,0,2.9
E00051273,95.2,0.3,4.5
E00051274,94.9,0.2,4.9
E00051275,94.8,1.6,3.6
E00051276,97.6,0.3,2
E00051277,97.3,0.7,2
E00051284,95.1,0,4.9
E00051286,99.6,0,0.4
E00051287,96.3,1.1,2.6
E00051288,97.3,0.3,2.4
E00051289,93,0.7,6.3
E00051317,95.6,2.9,1.5
E00051318,99.4,0,0.6
E00051319,94.8,0.3,4.8
E00051320,94.6,2.5,2.9
E00051321,95.7,0,4.3
