areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00048253,5.8,26,68.2
E00048961,8.1,27.3,64.6
E00048962,14.5,35.2,50.3
E00048979,7.9,45.6,46.5
E00048980,7.2,27.3,65.5
E00048981,7.9,52.5,39.6
E00048983,3.7,29.9,66.4
E00048984,7.6,32.8,59.5
E00049062,5.3,26.3,68.4
E00049063,1.7,31.3,67
E00049064,4.8,20.2,75
E00049072,5,18.6,76.4
E00049073,6.1,48.5,45.5
E00049074,5.4,26.1,68.5
E00049075,1.7,56.4,41.9
E00049077,5.7,41,53.3
E00049079,9.4,35.4,55.2
E00049081,5.8,40,54.2
E00049082,0,71.7,28.3
E00049083,5.9,18.5,75.6
E00049085,6.8,20.5,72.6
E00049087,4.1,57.5,38.4
E00049091,4.2,23.6,72.2
E00049093,1.4,42.4,56.1
E00049094,7.1,23,69.8
E00049095,8.2,32,59.8
E00049097,4.7,29.9,65.4
E00049100,5.1,22.8,72.1
E00049102,4.8,33.1,62.1
E00049104,4.2,25,70.8
E00049106,4.1,26.4,69.4
E00049107,3.1,15.4,81.5
E00049109,8.6,43.2,48.1
E00049110,3.7,72,24.3
E00049119,6.1,53,40.9
E00049120,5.1,44.1,50.7
E00049122,3.4,50.9,45.7
E00051111,3.2,43.7,53.2
E00051116,3.2,32.5,64.3
E00051117,4.1,18,77.9
E00051118,8.8,17.6,73.5
E00051119,3.5,31.3,65.2
E00051120,8.3,13.9,77.8
E00051121,5.7,24.8,69.5
E00051122,4.1,27.3,68.6
E00051123,12,22.4,65.6
E00051125,2.7,38.8,58.5
E00051126,4.3,36.4,59.3
E00051127,3.9,26.2,69.9
E00051128,4.4,35,60.6
E00051129,3.4,31.5,65.1
E00051130,3.2,27.2,69.6
E00051131,9,20.9,70.1
E00051132,5.7,30,64.3
E00051133,8.2,34.4,57.4
E00051135,8.4,21.3,70.3
E00051136,6.7,24.6,68.7
E00051137,4.3,30.2,65.5
E00051138,1.5,27.6,70.9
E00051139,5,34.7,60.3
E00051140,6.9,35.9,57.2
E00051141,8.2,20.9,70.9
E00051142,9.7,33.9,56.5
E00051143,0,43.5,56.5
E00051144,8.6,28.9,62.5
E00051145,5.7,31.7,62.6
E00051146,5.4,25.6,69
E00051147,10.3,19.7,70.1
E00051148,0,43.4,56.6
E00051149,2,41.6,56.4
E00051150,1.9,26.3,71.9
