areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00048253,26.1,39.6,14.9,19.4
E00048961,28.4,26.3,21.1,24.2
E00048962,34.2,21.5,18.8,25.5
E00048979,46,23,14.2,16.8
E00048980,27.7,39.4,13.1,19.7
E00048981,53.6,26.1,11.6,8.7
E00048983,29.9,45.5,13.4,11.2
E00048984,33.6,33.6,18,14.8
E00049062,25.6,38.8,14,21.7
E00049063,32.7,40.7,9.7,16.8
E00049064,20.8,42.5,17.5,19.2
E00049072,19.5,40.3,22,18.2
E00049073,48.2,16.9,14.5,20.5
E00049074,26.1,44.6,20.7,8.7
E00049075,55.9,23.7,10.2,10.2
E00049077,42.4,32.2,11,14.4
E00049079,35.4,28.1,12.5,24
E00049081,40.3,35.3,11.8,12.6
E00049082,71.7,19.6,5.4,3.3
E00049083,18.3,27.5,27.5,26.7
E00049085,20.3,32.4,25.7,21.6
E00049087,59.2,25.4,9.9,5.6
E00049091,23.9,36.6,14.1,25.4
E00049093,41.5,29.6,16.9,12
E00049094,22.5,35.8,22.5,19.2
E00049095,33.3,40.5,12.7,13.5
E00049097,29.5,40.3,14,16.3
E00049100,22.3,35.3,17.3,25.2
E00049102,33.1,28.2,17.7,21
E00049104,24,37.6,15.2,23.2
E00049106,26.2,40.2,15.6,18
E00049107,15.2,49.2,15.9,19.7
E00049109,43.5,28,13.7,14.9
E00049110,71.3,16.7,6.5,5.6
E00049119,52.6,21.8,12,13.5
E00049120,43.2,23.7,10.1,23
E00049122,52.2,27.4,9.7,10.6
E00051111,44.4,28.2,15.3,12.1
E00051116,32.8,32,13.6,21.6
E00051117,15.8,44.2,20.8,19.2
E00051118,17.6,33.3,20.6,28.4
E00051119,32.5,35.9,17.9,13.7
E00051120,13.7,32.4,26.9,26.9
E00051121,24.1,33.3,14.8,27.8
E00051122,27.4,33.1,16.1,23.4
E00051123,23.2,31.2,17.6,28
E00051125,39.2,38.1,12.2,10.6
E00051126,36.7,34.5,14.4,14.4
E00051127,26,33.7,13.5,26.9
E00051128,35,32.1,15.3,17.5
E00051129,31.3,31.3,13.2,24.3
E00051130,27.6,29.3,23.6,19.5
E00051131,21.1,30.1,21.8,27.1
E00051132,31.6,34.6,16.5,17.3
E00051133,34.4,27,18.9,19.7
E00051135,21.3,36.1,15.5,27.1
E00051136,24.6,38.1,17.9,19.4
E00051137,29.4,33.8,16.9,19.9
E00051138,26.5,41.9,19.9,11.8
E00051139,35.3,22.7,20.2,21.8
E00051140,35.9,32.4,14.5,17.2
E00051141,19.1,34.6,25.7,20.6
E00051142,34.4,31.1,18,16.4
E00051143,43.5,27,15.7,13.9
E00051144,29.5,24.8,20.2,25.6
E00051145,30.8,32.5,16.7,20
E00051146,26,37,21.3,15.7
E00051147,19.7,32.8,18.9,28.7
E00051148,43.6,31.5,13.9,10.9
E00051149,39.8,43.7,6.8,9.7
E00051150,25.9,33.7,16.3,24.1
E00051151,30.4,26.1,14.5,29
E00051152,17.1,35.9,15.4,31.6
E00051191,39.2,30,13.1,17.7
E00051194,30.3,30.3,22.4,17
E00051195,44.5,20.4,17.5,17.5
E00051196,50.3,30.1,11.6,8.1
E00051197,41.9,22.8,15.4,19.9
