geography_code,in_full_time_education-001,in_full_time_education-002
E00123460,16.3,83.7
E00123461,24.9,75.1
E00123462,22.1,77.9
E00123463,19.3,80.7
E00123464,18.5,81.5
E00123465,14.8,85.2
E00123466,24.5,75.5
E00123467,10.7,89.3
E00123468,12.7,87.3
E00123469,15.7,84.3
E00123471,5.5,94.5
E00123472,6.1,93.9
E00123473,18,82
E00123474,13.5,86.5
E00123475,25.4,74.6
E00123476,8.6,91.4
E00123477,20,80
E00123478,12.6,87.4
E00123479,17.9,82.1
E00123480,12.4,87.6
E00123482,14.8,85.2
E00123483,17.5,82.5
E00123484,22.9,77.1
E00123485,12.3,87.7
E00123486,9.8,90.2
E00123487,14.1,85.9
E00123488,10.3,89.7
E00123489,6.9,93.1
E00123550,14.8,85.2
E00123551,18.1,81.9
E00123552,20.9,79.1
E00123553,13.5,86.5
E00123554,20,80
E00123555,12,88
E00123556,23.8,76.2
E00123557,22,78
E00123558,19.1,80.9
E00123559,16,84
E00123560,15.8,84.2
E00123562,10.7,89.3
E00123563,17.2,82.8
E00123564,16,84
E00123565,14.1,85.9
E00123567,6.8,93.2
E00123568,11,89
E00123569,14.1,85.9
E00123570,18.8,81.2
E00123571,15.9,84.1
E00123572,20.7,79.3
E00123573,14.8,85.2
E00123574,13.3,86.7
E00123575,7.8,92.2
E00123576,11.1,88.9
E00123577,18.8,81.2
E00123578,19.9,80.1
E00123579,7.9,92.1
E00123580,13.2,86.8
E00123581,15.4,84.6
E00123582,16.1,83.9
E00123583,14.6,85.4
E00123584,13.4,86.6
E00123585,14.5,85.5
E00123586,21.3,78.7
E00123587,17.3,82.7
E00123588,13.7,86.3
E00123610,14.2,85.8
E00123615,9.4,90.6
E00123616,10.2,89.8
E00123629,20.3,79.7
E00123631,21.4,78.6
E00123636,19.8,80.2
E00123637,16.4,83.6
E00123638,23.1,76.9
E00123639,17.5,82.5
E00123640,20.7,79.3
E00123641,11.6,88.4
E00123642,20.3,79.7
E00123643,13.7,86.3
E00123644,18.8,81.3
E00123645,17.6,82.4
E00123646,22.6,77.4
E00123647,16.5,83.5
E00123648,21.3,78.7
E00123649,20.1,79.9
E00123650,18.4,81.6
E00123652,15,85
E00123653,23.2,76.8
E00123654,18.1,81.9
E00123655,19.9,80.1
E00123656,17.1,82.9
E00123657,15.9,84.1
E00123658,15.8,84.2
E00123659,20.5,79.5
E00123660,17.4,82.6
E00123661,23.5,76.5
E00123662,18.5,81.5
E00123697,18.2,81.8
E00123698,32.5,67.5
E00123699,15.7,84.3
E00123701,26.4,73.6
E00123702,23.2,76.8
E00123703,20.2,79.8
E00123704,18.4,81.6
E00123706,18,82
E00123707,20.6,79.4
E00123708,21.2,78.8
E00123709,19.1,80.9
E00123710,15.6,84.4
E00123711,25,75
E00123713,14.4,85.6
E00123714,17.6,82.4
E00123717,33.3,66.7
E00123718,28.2,71.8
E00123719,31.3,68.7
E00123729,13.6,86.4
E00123732,15.1,84.9
E00123734,13.1,86.9
E00123736,21.9,78.1
E00123744,22.4,77.6
E00123745,17.9,82.1
E00123746,16.7,83.3
E00123747,22.5,77.5
E00123748,15.4,84.6
E00123749,10.5,89.5
E00123750,16.9,83.1
E00123751,17.7,82.3
E00123761,19.7,80.3
E00123762,17.4,82.6
E00123763,12.1,87.9
E00123764,16.6,83.4
E00123765,24,76
E00123766,18.6,81.4
E00123767,15.6,84.4
E00123768,19,81
E00123769,15.6,84.4
E00123770,18.8,81.2
E00123771,18.1,81.9
E00123772,11.5,88.5
E00123773,21.2,78.8
E00123774,16.6,83.4
E00123777,18.6,81.4
E00123780,15.9,84.1
E00123782,14.7,85.3
E00123783,17.7,82.3
E00123785,18.3,81.7
E00123786,19.8,80.2
E00123787,13.9,86.1
E00123789,7.7,92.3
E00123796,26.1,73.9
E00123799,29.8,70.2
E00123869,18.5,81.5
E00123870,19.9,80.1
E00123871,14.5,85.5
E00123872,18.2,81.8
