geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00123460,96.8,0,3.2
E00123461,96.4,1.7,1.9
E00123462,97.6,1,1.4
E00123463,98,1.7,0.3
E00123464,90.8,1.7,7.5
E00123465,94.8,1.1,4.1
E00123466,94.5,2.3,3.2
E00123467,97.2,0.4,2.4
E00123468,89.3,0.8,9.9
E00123469,96.3,2.7,1
E00123471,95.6,1.3,3.1
E00123472,97.6,0,2.4
E00123473,97.2,1.4,1.4
E00123474,94.8,2.6,2.6
E00123475,94.9,0.9,4.2
E00123476,98.3,0,1.7
E00123477,93.7,2.3,4
E00123478,95.3,0.4,4.3
E00123479,92.7,2.2,5.1
E00123480,96.5,1.2,2.3
E00123482,95.3,0.7,4.1
E00123483,96.1,0.3,3.6
E00123484,90.6,2,7.4
E00123485,94.1,2.7,3.2
E00123486,97.8,0.3,1.9
E00123487,93.9,0.7,5.4
E00123488,95.8,2.1,2.1
E00123489,96.4,0.3,3.3
E00123550,68.9,5.8,25.3
E00123551,90.8,1.1,8.1
E00123552,87.8,1.5,10.7
E00123553,86.6,2,11.5
E00123554,81.1,2.2,16.7
E00123555,73.8,3.7,22.5
E00123556,96.9,0.6,2.5
E00123557,90.3,2.6,7.2
E00123558,89.5,2.2,8.3
E00123559,91.7,1.5,6.8
E00123560,89.8,2.4,7.9
E00123562,96.5,0.4,3.1
E00123563,90.7,4.1,5.2
E00123564,76.4,0.9,22.7
E00123565,89.2,0.9,9.9
E00123567,93.3,0.5,6.3
E00123568,98,0.7,1.4
E00123569,97.4,0.7,1.9
E00123570,95.6,0.2,4.2
E00123571,94.8,0.7,4.4
E00123572,97.8,0.2,2
E00123573,97.7,1,1.3
E00123574,98.1,0.6,1.3
E00123575,99.2,0.4,0.4
E00123576,98.1,0.8,1.1
E00123577,95.4,0,4.6
E00123578,96.8,0,3.2
E00123579,99,0.5,0.5
E00123580,95.9,2.1,2.1
E00123581,97.4,0.3,2.3
E00123582,95.6,0.6,3.8
E00123583,94.8,0.9,4.3
E00123584,92.5,2.9,4.6
E00123585,93.6,0,6.4
E00123586,90.9,2.7,6.4
E00123587,98.2,0,1.8
E00123588,97.2,1.1,1.7
E00123610,70.2,2.2,27.6
E00123615,81.1,0.4,18.5
E00123616,88.3,1.3,10.4
E00123629,76.1,2.3,21.6
E00123631,76.1,1.6,22.3
E00123636,78,3.8,18.1
E00123637,80.1,0.7,19.2
E00123638,93.5,1.2,5.4
E00123639,91.5,1.9,6.6
E00123640,89.3,5,5.6
E00123641,89,1.4,9.6
E00123642,82.4,0.6,17.1
E00123643,86.9,1.5,11.7
E00123644,91.3,4.2,4.5
E00123645,65.2,2.2,32.6
E00123646,82.7,1.8,15.5
E00123647,86.6,1.4,12
E00123648,85.9,1.1,13.1
E00123649,89.9,0.3,9.9
E00123650,80.1,2,17.9
E00123652,71.3,4.8,23.9
E00123653,77.6,2.2,20.2
E00123654,80.6,2.4,17
E00123655,90.6,1.1,8.3
E00123656,91,3.5,5.5
E00123657,83.6,3.6,12.7
E00123658,89.7,2.3,8
E00123659,82.5,2.8,14.7
E00123660,85.3,0.9,13.8
E00123661,89.5,1.7,8.7
E00123662,76.9,4,19.1
E00123697,92.3,1,6.7
E00123698,89.3,3.5,7.2
E00123699,97.7,2,0.3
