geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00123460,20.1,44.8,16.4,18.7
E00123461,25.2,25.9,20.1,28.8
E00123462,28.9,33.9,17.4,19.8
E00123463,16.4,40.5,18.1,25
E00123464,23.9,27.7,20.1,28.3
E00123465,24.6,42.4,13.6,19.5
E00123466,14,36.8,21.1,28.1
E00123467,25.6,52.9,11.6,9.9
E00123468,35.3,44.5,10.9,9.2
E00123469,26.2,43.1,13.1,17.7
E00123471,41.9,47.3,7,3.9
E00123472,45.3,38.5,5.1,11.1
E00123473,22.3,32.1,18.8,26.8
E00123474,28.7,41.8,13.9,15.6
E00123475,26.2,28.6,14.3,31
E00123476,42.5,40.2,9.4,7.9
E00123477,16.7,29.4,24.6,29.4
E00123478,29.8,50.4,9.1,10.7
E00123479,18,36.9,22.1,23
E00123480,25.7,43.4,15,15.9
E00123482,18.9,43.4,18,19.7
E00123483,22.6,40.6,13.5,23.3
E00123484,16.9,34.4,18.8,30
E00123485,21.7,39.5,20.4,18.4
E00123486,42.6,36.4,8,13
E00123487,22.2,45.2,15.9,16.7
E00123488,30.1,44.9,10.9,14.1
E00123489,23.8,55.2,11.2,9.8
E00123550,36.6,31.9,19.2,12.2
E00123551,30.5,31.1,16.2,22.2
E00123552,30.5,29.1,19.1,21.3
E00123553,39.3,27.3,16.7,16.7
E00123554,24.2,40.2,15.9,19.7
E00123555,47.4,24.9,15,12.7
E00123556,10.5,36.3,20.2,33.1
E00123557,18,26.2,20.5,35.2
E00123558,23.8,32.8,21.7,21.7
E00123559,23.8,34.6,17.7,23.8
E00123560,29.5,40.4,13.9,16.3
E00123562,33.1,50,7.3,9.7
E00123563,23.7,35.1,14.5,26.7
E00123564,46,35.2,8,10.8
E00123565,37.4,31.6,18.1,12.9
E00123567,51.7,31.4,8.5,8.5
E00123568,24.8,45.7,10.9,18.6
E00123569,35.6,41.5,11.9,11.1
E00123570,14.3,41.7,16.6,27.4
E00123571,26.4,40.9,18.1,14.5
E00123572,10.3,42.5,18.5,28.8
E00123573,28.8,35.2,16.8,19.2
E00123574,17.3,41.7,18.1,22.8
E00123575,33.1,44.9,10.2,11.9
E00123576,25.2,44.3,17.4,13
E00123577,26.1,31.3,19.1,23.5
E00123578,28,35.6,15.3,21.2
E00123579,33.9,48.6,9.2,8.3
E00123580,31.2,32,18.4,18.4
E00123581,27.6,38.1,19.4,14.9
E00123582,18,39.8,16.5,25.6
E00123583,14.8,41,17.2,27
E00123584,25.9,37.4,14.4,22.3
E00123585,25,29.2,12.5,33.3
E00123586,25.2,33.5,14.2,27.1
E00123587,16.7,40.5,21.4,21.4
E00123588,17.9,46.8,16.1,19.3
E00123610,36.2,32.6,12.8,18.4
E00123615,54.3,27.8,10.5,7.4
E00123616,57.5,26.9,6.7,9
E00123629,26,27.6,21.1,25.2
E00123631,28.8,27,18,26.1
E00123636,24.7,31.3,21.7,22.3
E00123637,28.8,38.6,18.2,14.4
E00123638,24.8,30.1,21.8,23.3
E00123639,16.1,45.2,16.9,21.8
E00123640,15.5,37.1,21.6,25.9
E00123641,42.6,44.3,8.2,4.9
E00123642,25.9,32.6,12.6,28.9
E00123643,28.9,40.1,10.6,20.4
E00123644,20,45,14.2,20.8
E00123645,41.5,28.7,13.8,16
