geography_code,disability_3a-001,disability_3a-002
E00123460,16.4,83.6
E00123461,7.8,92.2
E00123462,17.2,82.8
E00123463,14.3,85.7
E00123464,11.3,88.7
E00123465,15.2,84.8
E00123466,12.1,87.9
E00123467,21.9,78.1
E00123468,20.8,79.2
E00123469,14.7,85.3
E00123471,27.4,72.6
E00123472,25.4,74.6
E00123473,18.8,81.2
E00123474,25,75
E00123475,14.4,85.6
E00123476,17.5,82.5
E00123477,12.7,87.3
E00123478,26.7,73.3
E00123479,14.9,85.1
E00123480,12.1,87.9
E00123482,18,82
E00123483,15.4,84.6
E00123484,12.4,87.6
E00123485,17.8,82.2
E00123486,20.7,79.3
E00123487,18.5,81.5
E00123488,19.6,80.4
E00123489,21.2,78.8
E00123550,17.3,82.7
E00123551,22.6,77.4
E00123552,10.4,89.6
E00123553,32.7,67.3
E00123554,15.8,84.2
E00123555,21.9,78.1
E00123556,13,87
E00123557,9.1,90.9
E00123558,17.3,82.7
E00123559,16.9,83.1
E00123560,22,78
E00123562,24.6,75.4
E00123563,11.1,88.9
E00123564,16.7,83.3
E00123565,19.8,80.2
E00123567,26.7,73.3
E00123568,22.3,77.7
E00123569,14.3,85.7
E00123570,11.3,88.7
E00123571,15.4,84.6
E00123572,13.7,86.3
E00123573,17.3,82.7
E00123574,15.4,84.6
E00123575,17.6,82.4
E00123576,16.3,83.7
E00123577,25.4,74.6
E00123578,14.9,85.1
E00123579,19,81
E00123580,15.9,84.1
E00123581,20.5,79.5
E00123582,15.6,84.4
E00123583,18.3,81.7
E00123584,11.9,88.1
E00123585,16.8,83.2
E00123586,9.8,90.2
E00123587,10.2,89.8
E00123588,15.2,84.8
E00123610,17.7,82.3
E00123615,21,79
E00123616,23.8,76.2
E00123629,12.7,87.3
E00123631,21.6,78.4
E00123636,14.1,85.9
E00123637,16.4,83.6
E00123638,13.9,86.1
E00123639,18,82
E00123640,11,89
E00123641,14.6,85.4
E00123642,19.5,80.5
E00123643,22.2,77.8
E00123644,18.6,81.4
E00123645,10,90
E00123646,25,75
E00123647,21.6,78.4
E00123648,14.1,85.9
E00123649,10.4,89.6
E00123650,14.7,85.3
E00123652,10.6,89.4
E00123653,16,84
E00123654,9.3,90.7
E00123655,11.1,88.9
E00123656,27.9,72.1
E00123657,13.9,86.1
E00123658,13.6,86.4
E00123659,14.7,85.3
E00123660,13.5,86.5
E00123661,24.6,75.4
E00123662,14.8,85.2
E00123697,20.7,79.3
E00123698,23.6,76.4
E00123699,17.8,82.2
E00123701,17.3,82.7
E00123702,17.3,82.7
E00123703,17.2,82.8
E00123704,20.5,79.5
E00123706,14.4,85.6
E00123707,11.9,88.1
E00123708,16.1,83.9
E00123709,11.4,88.6
E00123710,15.5,84.5
E00123711,13.5,86.5
E00123713,15.5,84.5
E00123714,12.5,87.5
E00123717,16.9,83.1
E00123718,24.8,75.2
E00123719,18.1,81.9
E00123729,17.2,82.8
E00123732,18.1,81.9
E00123734,18,82
E00123736,11.5,88.5
E00123744,14.6,85.4
E00123745,14.6,85.4
E00123746,13.2,86.8
E00123747,10.6,89.4
E00123748,15.4,84.6
E00123749,22.3,77.7
E00123750,17.2,82.8
E00123751,14.5,85.5
E00123761,19.9,80.1
E00123762,16.1,83.9
E00123763,18.8,81.3
E00123764,16.4,83.6
E00123765,18.3,81.7
E00123766,15.2,84.8
E00123767,19,81
E00123768,13.8,86.2
E00123769,16.4,83.6
E00123770,21.8,78.2
E00123771,13.2,86.8
E00123772,22.4,77.6
E00123773,12.6,87.4
E00123774,14.3,85.7
E00123777,29.6,70.4
E00123780,16.1,83.9
E00123782,11.9,88.1
E00123783,24.4,75.6
E00123785,16.1,83.9
E00123786,12.6,87.4
E00123787,11.8,88.2
E00123789,15.6,84.4
E00123796,18.6,81.4
E00123799,21.8,78.2
E00123869,8.7,91.3
E00123870,17.5,82.5
E00123871,19.9,80.1
E00123872,14.8,85.2
E00123873,14.6,85.4
E00123874,23.7,76.3
E00123878,14.5,85.5
E00123880,17.7,82.3
E00123881,17.1,82.9
E00123883,12.7,87.3
E00123884,12,88
E00123885,19.5,80.5
E00123887,13.1,86.9
E00123888,21.4,78.6
E00123889,11.1,88.9
E00123890,22.7,77.3
E00123892,13.6,86.4
E00123893,15,85
E00125579,13.3,86.7
E00125580,15.9,84.1
E00125581,10.4,89.6
E00125582,22.5,77.5
E00125583,17.5,82.5
E00125592,16.9,83.1
E00125593,30.4,69.6
E00125594,11.8,88.2
E00125595,11.9,88.1
E00125596,15.2,84.8
E00125597,12.7,87.3
E00125598,12.6,87.4
E00125599,25.1,74.9
E00125600,10.5,89.5
E00125601,10.6,89.4
