areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00134564,99.4,0.6,0
E00134565,99.7,0.3,0
E00134566,98.7,1.3,0
E00134718,98.7,1.3,0
E00134748,99.5,0.3,0.3
E00134749,99.2,0.8,0
E00134750,98,2,0
E00134751,98.7,1.3,0
E00134752,97.5,2.5,0
E00134753,98.6,1.4,0
E00134754,87.9,7.5,4.6
E00134755,89.5,7.9,2.6
E00134756,94,6,0
E00134757,99.1,0.9,0
E00134758,95.3,4.7,0
E00134759,98,2,0
E00134760,100,0,0
E00134761,99.4,0.6,0
E00134762,98.5,1.1,0.4
E00134763,97.4,2.3,0.3
E00134764,98.9,1.1,0
E00134765,100,0,0
E00134766,97.9,2.1,0
E00134783,98.4,1.4,0.3
E00134784,98.7,1.3,0
E00134787,96.1,3.6,0.3
E00134788,98.3,1.7,0
E00134789,100,0,0
E00134790,97.8,1.5,0.7
E00134791,97.8,2.2,0
E00134792,98.9,1.1,0
E00134793,99.2,0.8,0
E00134794,95.7,4.3,0
E00134795,100,0,0
E00134796,96.7,2.6,0.7
E00134797,100,0,0
E00134798,99.6,0.4,0
E00134799,96.7,1.6,1.6
E00134800,98,1.6,0.4
E00134801,95.7,3.6,0.7
E00134802,96.5,2.7,0.8
E00134803,97.2,2.8,0
E00134804,99,0.7,0.3
E00134805,93.4,6.6,0
E00134806,93.9,5.7,0.4
E00134807,97.3,2.1,0.7
E00134808,97.5,2.5,0
E00134809,100,0,0
E00134810,96.6,2.7,0.8
E00134811,94.9,3.9,1.2
E00134812,94.2,4.8,1
E00134813,96.8,2.3,1
E00134814,95,4.7,0.3
E00134815,95.6,4.4,0
E00134816,98.3,1.7,0
E00134817,86.4,10.7,2.9
E00134818,97.3,2.7,0
E00134819,91.9,6.7,1.4
E00134820,93.9,5.1,1
E00134821,94.6,5.1,0.4
E00134822,92.9,5.4,1.7
E00134823,94.9,4.8,0.4
E00134824,90.9,5.5,3.6
E00134825,95.5,4.5,0
E00134859,98.5,0.7,0.7
E00134860,98.3,1.3,0.4
E00134861,93.3,6.4,0.3
E00134862,96.4,3.3,0.3
E00134863,95.4,3.8,0.8
E00134864,98.9,0,1.1
E00134865,98.8,1.2,0
E00134866,97.1,2.3,0.6
E00134867,97.7,1.5,0.8
E00134868,98.7,1,0.3
E00134869,98.6,1.4,0
E00134870,98.8,1.2,0
E00134871,97.5,2.5,0
E00134872,98.7,1.3,0
E00134873,97.9,1.7,0.3
E00134874,97.1,2.4,0.5
E00134875,97.2,2.8,0
E00134876,96.9,2.3,0.8
E00134877,97.1,2.1,0.8
E00134878,98.2,1.4,0.4
E00134879,97.8,2.2,0
E00134880,99.2,0.4,0.4
E00134882,97.3,2.7,0
E00134883,99.6,0,0.4
E00134884,100,0,0
E00134885,99.5,0.5,0
E00134887,99.7,0.3,0
E00134888,99.6,0.4,0
E00134889,98.3,1.7,0
E00134892,98.5,1.5,0
E00134902,98.8,1.3,0
E00134905,99.6,0,0.4
E00134906,100,0,0
E00134907,98.9,1.1,0
E00134908,98.3,1.7,0
E00134909,95.3,3.5,1.2
E00134910,98.9,1.1,0
E00134911,98.8,0.8,0.4
E00134912,99.1,0.9,0
E00134913,96.8,2.3,0.9
E00134914,98,1.6,0.3
E00134915,99.6,0.4,0
E00134916,99.2,0.8,0
E00134917,100,0,0
E00134918,100,0,0
E00134919,100,0,0
E00134920,100,0,0
E00134921,100,0,0
E00134922,97.1,2.9,0
E00134923,98.7,1.3,0
E00134924,96.3,2.7,1
E00134925,97,2.4,0.7
E00134926,98.4,1.6,0
E00134927,96.2,2.7,1.1
E00134928,97.6,2.4,0
E00134929,97,2.7,0.3
E00134930,96.2,3.8,0
E00134931,96.6,3.1,0.3
E00134932,98.5,1.5,0
E00134933,97.6,1.8,0.6
E00134934,95.5,2.9,1.6
E00134935,99.1,0.9,0
E00134936,97.8,2.2,0
E00134937,97.9,2.1,0
E00134938,95.2,3.8,1
E00134939,98.9,1.1,0
E00134940,100,0,0
E00134941,98.8,1.2,0
E00134942,98.3,1.4,0.3
E00134943,98.4,0.8,0.8
E00134944,96.4,3.6,0
E00134945,98.3,1.7,0
E00134946,96.4,3.6,0
E00134947,96.1,3.1,0.8
E00134948,96.4,2.7,0.9
E00134949,98.4,1.6,0
E00134950,97.2,2.4,0.4
E00134952,100,0,0
E00134953,98,1.2,0.8
E00134954,99.7,0.3,0
E00134955,95.5,4.2,0.3
E00134956,98.3,1.7,0
E00134957,100,0,0
E00134958,97.3,1.8,0.9
E00134959,95.7,3.9,0.4
E00134960,98.3,1.7,0
E00134962,99.6,0,0.4
E00134963,99.1,0.9,0
E00134964,96.8,1.6,1.6
E00134965,99.1,0.9,0
E00134966,98.1,1,1
E00134967,96.7,2.4,0.8
E00134968,95.5,3.1,1.4
E00134969,95.3,4,0.7
E00134970,96,4,0
E00134971,98.6,1.4,0
E00134972,94.4,5.1,0.4
E00134973,94.5,4.5,1
E00134974,99.6,0.4,0
E00134975,99,1,0
E00134976,94.1,4.8,1.1
E00134977,84.4,13.5,2.1
E00134978,99.2,0.4,0.4
E00134979,96.1,3.1,0.8
E00134980,96.9,2.9,0.2
E00134981,100,0,0
E00134982,98.3,1.7,0
E00134983,99.7,0.3,0
E00134984,97.9,1.4,0.7
E00134985,99.6,0.4,0
E00134986,98.9,1.1,0
E00134987,99.6,0.4,0
E00134988,98.9,1.1,0
E00134989,97.6,2,0.4
E00134990,99.2,0.4,0.4
E00134991,97.6,2.4,0
E00134992,99.3,0.7,0
E00134993,99.1,0.6,0.3
E00134994,100,0,0
E00134995,94.3,5.7,0
E00134996,98.7,1,0.3
E00134997,98.5,1.5,0
E00134998,100,0,0
E00134999,97,3,0
E00135000,95.2,4.8,0
E00135001,98.9,1.1,0
E00135002,98.9,0,1.1
E00135003,100,0,0
E00135004,97.9,0.9,1.2
E00135005,98.5,1.5,0
E00135006,98.3,1.7,0
E00135007,98,2,0
E00135008,98.6,1.4,0
E00135009,98.3,1.7,0
E00135010,95.8,3.8,0.4
E00135011,98.9,0.7,0.4
E00135012,100,0,0
E00135013,95,5,0
E00135014,97.5,1.4,1.1
E00135015,99.5,0.5,0
E00135016,97.3,1.5,1.1
E00135017,98.9,1.1,0
E00135018,98.4,1.6,0
E00135019,99.1,0.9,0
E00135020,97.6,2.1,0.3
E00135021,98.8,0.8,0.4
E00135022,100,0,0
E00135023,97.8,1.7,0.6
E00135024,98.6,1.4,0
E00135025,99.1,0.9,0
E00135026,92.3,7.3,0.4
E00135027,97.3,2.3,0.4
E00135028,96.7,2.7,0.6
E00135029,96.1,2.9,1
E00135030,97.6,2.4,0
E00135031,92.3,6,1.7
E00135032,91.7,6,2.4
E00135033,95.8,3.8,0.5
E00135034,96.6,3.4,0
E00135035,100,0,0
E00135037,95.5,3.8,0.7
E00135038,98.8,1.2,0
E00135039,95.5,4,0.5
E00135040,97.9,2.1,0
E00135041,95.7,3.3,1
E00135042,96.5,3.2,0.3
E00135043,96.4,3.2,0.4
E00135044,97.3,2.1,0.5
E00135045,94.6,4.1,1.2
E00135046,97,2.2,0.8
E00135047,96.8,3.2,0
E00135048,97.7,1.7,0.6
E00135049,99.1,0.6,0.3
E00135050,98.5,1.4,0.2
E00135051,98.4,1.6,0
E00135052,97.6,2.1,0.3
E00135056,98.8,0.2,1
E00136233,95.7,3.8,0.5
E00136234,88.5,9.3,2.1
E00136235,84,12.7,3.3
E00136238,89,9.9,1.1
E00136239,91.8,7.2,1
E00136240,89.3,9,1.8
E00136241,90.3,8.2,1.5
E00136242,93.7,4.6,1.6
E00136243,93.5,5.3,1.3
E00136244,91,7.1,1.9
E00136245,89.8,9.1,1.1
E00136246,86.9,11,2.1
E00136247,85.8,11.4,2.8
E00136248,86.7,7.6,5.8
E00136249,86.3,11.9,1.8
E00136250,88.6,8.9,2.5
E00136251,98.8,1.2,0
E00136252,90.2,6,3.8
E00136253,92.4,6.5,1.1
E00136254,84.6,11.6,3.8
E00136255,91.9,6.6,1.5
E00136256,87.5,9.8,2.7
E00136257,88.3,9.4,2.3
E00136258,89.6,9.5,0.9
E00136259,90.3,7.4,2.3
E00136260,90.4,7.8,1.8
E00136261,90.6,7.4,2.1
E00136262,90.2,8,1.8
E00136263,88.6,9.3,2.2
E00136264,84.8,13.2,2
E00136265,98.6,1.1,0.3
E00136266,85.9,11.4,2.7
E00136267,88.7,8.2,3.2
E00136268,83.8,14.9,1.3
E00136269,90.3,7.3,2.4
E00136270,95.2,2.9,1.9
E00136271,94.5,5.5,0
E00136272,92.7,6.2,1.1
E00136273,95.1,3.5,1.4
E00136274,58.7,28.4,12.9
E00136276,85.2,12.9,1.9
E00136277,82.4,16.4,1.2
E00136278,89.7,9.8,0.5
E00136279,90.7,7.4,1.9
E00136280,77.9,16.6,5.5
E00136281,86.8,10.7,2.5
E00136282,80.6,14.2,5.2
E00136283,84.8,13.7,1.6
E00136284,86,13.2,0.9
E00136285,91.4,8.6,0
E00136286,87.6,7.6,4.8
E00136287,87.9,10.6,1.4
E00136288,96.2,3.8,0
E00136289,84.6,12.1,3.3
E00136290,90.4,6.7,2.9
E00136291,91.5,7.3,1.2
E00136292,89.5,9.4,1.1
E00136293,85.6,10.3,4.1
E00136294,87.2,9.1,3.6
E00136295,87.4,9.9,2.7
E00136296,89.7,8.2,2.1
E00136297,94.4,4.8,0.8
E00136298,96,3.8,0.2
E00136299,93.5,5.1,1.4
E00136300,91,7.6,1.4
E00136301,93.7,4.7,1.6
E00136302,96.2,2.5,1.3
E00136303,91.3,7.1,1.7
E00136304,96.5,3.5,0
E00136305,94.4,4.2,1.4
E00136306,93.9,5.7,0.4
E00136307,95.9,3.8,0.3
E00136308,91.7,6.8,1.4
E00136309,89.5,7.9,2.6
E00136310,95.4,4.6,0
E00136311,90.2,7.8,2
E00136312,93.4,5.5,1.1
E00136313,87.7,7.9,4.4
E00136314,89.5,8.9,1.6
E00136315,94.9,4.5,0.6
E00136316,90.8,6.7,2.5
E00136317,93.2,5.9,0.8
E00136319,96.5,2.7,0.8
E00136320,95,3.7,1.3
E00136321,99.7,0.3,0
E00136322,98.5,0.5,1
E00136323,96.2,3.8,0
E00136324,92.6,6.7,0.7
E00136325,95,3.7,1.2
E00136326,94,5.3,0.8
E00136327,95.7,1.9,2.4
E00136328,89.7,6.7,3.5
E00136329,92.7,6.5,0.7
E00136330,94.5,5.2,0.3
E00136331,94.9,4.7,0.4
E00136332,93.1,6.3,0.6
E00136333,95.6,4,0.4
E00136334,85.3,13.2,1.5
E00136335,98.7,1.3,0
E00136336,95.5,4.1,0.4
E00136337,96.5,3.2,0.3
E00136338,93.3,5.4,1.3
E00136339,96.1,3.3,0.6
E00136340,98.3,1.7,0
E00136341,93.2,6.8,0
E00136342,97.9,1.7,0.4
E00136343,95.3,4.4,0.4
E00136344,93.7,5.6,0.7
E00136345,93.7,5.8,0.4
E00136346,96,4,0
E00136347,94.6,4.9,0.5
E00136348,95.3,4.4,0.4
E00136349,92.3,6.6,1.2
E00136350,90.8,7.9,1.3
E00136351,95,5,0
E00136352,93.9,5,1.1
E00136353,95.6,4.4,0
E00136354,95.4,4,0.6
E00136355,91.5,7.9,0.6
E00136356,93.2,5.8,1.1
E00136357,93.1,5.2,1.6
E00136358,91.9,7.8,0.3
E00136359,92.4,6,1.6
E00136360,90.6,8.3,1.1
E00136361,93.2,6.4,0.3
E00136362,91.1,6.1,2.8
E00136363,92.9,6.1,1
E00136364,93.5,5.3,1.2
E00136365,88.5,11.1,0.4
E00136366,92.8,3.9,3.3
E00136367,90.8,8.5,0.7
E00136368,95.9,3.3,0.8
E00136369,89.8,7.8,2.4
E00136370,92.9,5.4,1.7
E00136371,91.8,7.4,0.8
E00136372,88.3,8.5,3.2
E00136373,90.6,5.2,4.2
E00136374,93,7,0
E00136375,93.2,6,0.8
E00136376,89.2,9.9,0.9
E00136377,93,7,0
E00136378,94.5,5.5,0
E00136379,89.6,10.4,0
E00136380,89,10.5,0.5
E00136381,96.2,3.1,0.8
E00136382,94.9,4.1,1
E00136383,81.9,17.3,0.7
E00136384,89.7,8.1,2.2
E00136385,91,8.3,0.6
E00136386,96.9,1.7,1.4
E00136387,89.9,8.2,1.9
E00136388,92.8,6.1,1.1
E00136389,95.7,3,1.3
E00136390,89.7,8.5,1.8
E00136391,92.5,4.8,2.7
E00136392,94.2,5.5,0.3
E00136393,90.1,8.9,1
E00136394,89.9,7.3,2.8
E00136395,91.6,7.8,0.6
E00136397,88.3,9.7,2
E00136398,97.3,0.7,2.1
E00136399,86.7,11.9,1.3
E00136400,86.8,11.8,1.4
E00136401,88,10.1,1.9
E00136402,88.9,10,1.2
E00136403,85.4,10.5,4.1
E00136404,82.2,14.7,3
