areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00134564,10.7,24.4,65
E00134565,1.3,28.9,69.8
E00134566,9.7,17.6,72.7
E00134718,4.2,22.4,73.3
E00134748,3.1,27.7,69.2
E00134749,4,18.1,77.9
E00134750,5.3,26.5,68.2
E00134751,2.2,27.7,70.1
E00134752,1.1,42,56.8
E00134753,5.9,21.5,72.6
E00134754,0.9,50.9,48.1
E00134755,4.9,39.8,55.3
E00134756,2.5,29.8,67.8
E00134757,8.3,29.2,62.5
E00134758,2.4,31.3,66.3
E00134759,4.4,34.2,61.4
E00134760,0,34.6,65.4
E00134761,4.5,22.7,72.7
E00134762,4.5,31.1,64.4
E00134763,3.4,19.6,77
E00134764,4.1,21.5,74.4
E00134765,1.6,26,72.4
E00134766,3.1,23.6,73.2
E00134783,8.8,25.6,65.6
E00134784,4.3,19.1,76.6
E00134787,5.8,29.5,64.7
E00134788,3.6,30,66.4
E00134789,3.2,36,60.8
E00134790,1.6,31.8,66.7
E00134791,3.2,29.8,66.9
E00134792,7.5,19.2,73.3
E00134793,0.7,53.5,45.8
E00134794,7.4,33.1,59.5
E00134795,2.3,33.8,63.9
E00134796,3.2,35.2,61.6
E00134797,2.5,32.8,64.7
E00134798,3.1,32.1,64.9
E00134799,6.5,31.5,62.1
E00134800,3.3,30.8,65.8
E00134801,5.3,23.7,71
E00134802,4.8,24,71.2
E00134803,3.2,46.8,50
E00134804,3.1,23.8,73.1
E00134805,0.8,41.8,57.4
E00134806,2.4,27,70.6
E00134807,0,23.9,76.1
E00134808,0.9,36,63.1
E00134809,0.8,36.1,63
E00134810,2.5,26.7,70.8
E00134811,3.7,22.8,73.5
E00134812,8.3,25,66.7
E00134813,4.4,25.2,70.4
E00134814,4.1,24,71.9
E00134815,10.1,26.6,63.3
E00134816,3.8,23.7,72.5
E00134817,5.9,37.8,56.3
E00134818,2.1,48.6,49.3
E00134819,7.8,32,60.2
E00134820,3.8,28.8,67.4
E00134821,6.1,23.5,70.4
E00134822,5.6,22,72.3
E00134823,4.7,37,58.3
E00134824,4.2,28.8,66.9
E00134825,5.8,35.8,58.3
E00134859,0.8,28.6,70.7
E00134860,4.4,31.6,64
E00134861,4.1,33.8,62.2
E00134862,8.1,26.5,65.4
E00134863,6.2,27.3,66.5
E00134864,2.3,24.1,73.7
E00134865,5.5,22.8,71.7
E00134866,4.4,24.1,71.5
E00134867,2.3,41.4,56.4
E00134868,5.1,23.9,71
E00134869,0,23.6,76.4
E00134870,4,35.5,60.5
E00134871,7.2,29.7,63
E00134872,4.1,30.3,65.5
E00134873,6.6,21.3,72.1
E00134874,5,28.5,66.5
E00134875,1.8,27.2,71.1
E00134876,2.4,32.5,65.1
E00134877,0.9,27.2,71.9
E00134878,3.8,24.6,71.5
E00134879,3,47,50
E00134880,3.3,34.4,62.3
E00134882,2.5,26.1,71.4
E00134883,5.2,29.6,65.2
E00134884,2.7,32.4,64.9
E00134885,4.4,28,67.6
E00134887,3.8,28,68.2
E00134888,2.8,17.6,79.6
E00134889,5,29.7,65.3
E00134892,3.2,15.9,80.9
E00134902,2.5,31.4,66.1
E00134905,3.3,52,44.7
E00134906,4.8,25,70.2
E00134907,2.6,21.9,75.4
E00134908,2,22.4,75.5
E00134909,5,30.6,64.5
E00134910,0.7,28.9,70.4
E00134911,3.4,25.6,70.9
E00134912,6.4,17,76.6
E00134913,3.8,18.8,77.4
E00134914,2.3,22.7,75
E00134915,3.9,21.9,74.2
E00134916,3.4,23.7,72.9
E00134917,3.3,33.3,63.4
E00134918,0,26,74
E00134919,3.1,28.7,68.2
E00134920,2.5,24.6,73
E00134921,4.1,24.6,71.3
E00134922,0,42.1,57.9
E00134923,5.4,26.2,68.5
E00134924,4.3,29.7,65.9
E00134925,7,16.5,76.5
E00134926,4.5,30.3,65.2
E00134927,0.8,38.5,60.8
E00134928,3.9,23.6,72.4
E00134929,7.1,21.4,71.4
E00134930,3.4,39,57.6
E00134931,3.7,32.6,63.7
E00134932,3.1,37.5,59.4
E00134933,6.2,16.3,77.5
E00134934,0.8,33.3,65.9
E00134935,0.9,32.5,66.7
E00134936,6.8,17.9,75.2
E00134937,3.1,25.2,71.7
E00134938,4.1,57.7,38.2
E00134939,4.2,31.9,63.9
E00134940,4.3,23.2,72.5
E00134941,1.6,33.1,65.3
E00134942,6.8,29.3,63.9
E00134943,3.3,35.2,61.5
E00134944,0,43.4,56.6
E00134945,2.6,33,64.3
E00134946,0,37.4,62.6
E00134947,1.5,34.1,64.4
E00134948,6.1,23.5,70.5
E00134949,8.3,34.2,57.5
E00134950,3.2,34.1,62.7
E00134952,5.1,24.6,70.3
E00134953,0.8,31.7,67.5
E00134954,0.8,18.8,80.5
E00134955,3.4,21.8,74.8
E00134956,2.6,27.8,69.6
E00134957,2.8,24.5,72.6
E00134958,4.7,24,71.3
E00134959,4.1,29.8,66.1
E00134960,2.5,30.3,67.2
E00134962,1.7,20,78.3
E00134963,1.7,36.4,61.9
E00134964,5.3,40.6,54.1
E00134965,2.4,41.7,55.9
E00134966,3,15.9,81.1
E00134967,5.3,25.7,69
E00134968,5.3,12.2,82.4
E00134969,1.4,28.4,70.2
E00134970,0.8,42.1,57
E00134971,2.9,14.6,82.5
E00134972,1.9,30.2,67.9
E00134973,6.9,27.5,65.6
E00134974,0,23.9,76.1
E00134975,3.5,19.3,77.2
E00134976,1.9,45.8,52.3
E00134977,7,48.2,44.7
E00134978,1.7,26.1,72.2
E00134979,6.1,24.2,69.7
E00134980,4.5,16,79.5
E00134981,5.1,28.2,66.7
E00134982,2.5,26.3,71.3
E00134983,6.6,26.3,67.2
E00134984,0,17.5,82.5
E00134985,1.5,47,51.5
E00134986,3.4,28.8,67.8
E00134987,0,35,65
E00134988,1.7,28.1,70.2
E00134989,0,30.6,69.4
E00134990,3.1,33.1,63.8
E00134991,3.7,22.4,73.9
E00134992,0.8,25.2,74
E00134993,0,12.8,87.2
E00134994,3.3,21.1,75.6
E00134995,4.2,56.7,39.2
E00134996,3.1,23.3,73.6
E00134997,2.9,27.7,69.3
E00134998,3.9,21.1,75
E00134999,7.4,22.3,70.3
E00135000,8.2,23,68.9
E00135001,7.4,25.6,66.9
E00135002,5.7,35,59.3
E00135003,0,21.9,78.1
E00135004,1.3,36.5,62.2
E00135005,4.7,29.5,65.9
E00135006,0.8,33.1,66.1
E00135007,2.8,30.3,66.9
E00135008,4.8,30.2,65.1
E00135009,0.8,44.7,54.5
E00135010,3.4,24.8,71.8
E00135011,5,22.3,72.7
E00135012,0,79.1,20.9
E00135013,4.5,38.6,56.8
E00135014,5.3,14.9,79.8
E00135015,0,59,41
E00135016,2.2,43.3,54.5
E00135017,1.7,20.7,77.6
E00135018,0.8,19.5,79.7
E00135019,0,35.2,64.8
E00135020,4.8,24.6,70.6
E00135021,3.5,25.7,70.8
E00135022,0.9,28.6,70.5
E00135023,3.2,25.5,71.3
E00135024,0,18.8,81.2
E00135025,5,43,52.1
E00135026,3,35.3,61.7
E00135027,5.1,13.1,81.8
E00135028,3.4,40.4,56.2
E00135029,2.4,32.5,65.1
E00135030,4.8,20,75.2
E00135031,3.2,22.2,74.6
E00135032,3,16.2,80.8
E00135033,0.9,39.1,60
E00135034,0,24.8,75.2
E00135035,1.7,28.1,70.2
E00135037,4,29.6,66.4
E00135038,2.5,18.5,79
E00135039,3.7,42.6,53.7
E00135040,2.1,30,67.9
E00135041,1.6,30.2,68.2
E00135042,3,45.8,51.2
E00135043,7.4,19.1,73.4
E00135044,2.6,20.9,76.5
E00135045,4.4,28.9,66.7
E00135046,9.5,14.2,76.3
E00135047,8.7,18.3,73
E00135048,6.7,25.2,68.1
E00135049,2.2,18.7,79.1
E00135050,3.1,24.1,72.8
E00135051,2.9,28.5,68.6
E00135052,8.2,20.9,70.9
E00135056,5.5,20.9,73.6
E00136233,6.3,29.6,64.2
E00136234,7.1,23.8,69
E00136235,9.2,22.1,68.7
E00136238,7.9,20.2,71.9
E00136239,24.5,18.7,56.8
E00136240,28.6,30.1,41.4
E00136241,29.9,19.7,50.4
E00136242,28.9,14.9,56.2
E00136243,33.1,18.8,48.1
E00136244,16.2,34.5,49.3
E00136245,36.8,14.7,48.5
E00136246,7.4,27.9,64.8
E00136247,6.4,41.8,51.8
E00136248,5.6,47.6,46.9
E00136249,12.8,40,47.2
E00136250,8.3,27.5,64.2
E00136251,5,40.5,54.5
E00136252,5.1,51.5,43.4
E00136253,11.4,19.5,69.1
E00136254,14.3,24.6,61.1
E00136255,7.1,29.1,63.8
E00136256,11.3,31.1,57.5
E00136257,11.4,19.7,68.9
E00136258,6.2,24.9,68.9
E00136259,23.3,15.8,60.8
E00136260,9.8,31.1,59
E00136261,8.5,32.4,59.2
E00136262,5.4,29.5,65.1
E00136263,18.8,34.1,47.1
E00136264,6.5,40.8,52.7
E00136265,1.4,21.3,77.3
E00136266,2.8,30.6,66.7
E00136267,8.3,28,63.6
E00136268,10.3,43.9,45.8
E00136269,13.2,39.1,47.7
E00136270,1.2,54.9,43.9
