areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00134564,19.8,32.1,30.7,17.5
E00134565,18.9,34.4,25,21.7
E00134566,13.7,41.2,28.2,16.9
E00134718,24.5,16.5,44.5,14.5
E00134748,29.1,20,36.6,14.3
E00134749,43.1,18.1,26.3,12.5
E00134750,45.4,16.1,27.5,11
E00134751,45.9,14.6,31.2,8.3
E00134752,33.3,14.4,40,12.2
E00134753,45.3,15,26.6,13.1
E00134754,52.2,16.8,20.4,10.6
E00134755,47.3,11.6,27.9,13.2
E00134756,44.6,20.2,16.7,18.5
E00134757,38.8,15.1,27,19.1
E00134758,50,15.3,23.5,11.2
E00134759,50.4,13.4,21.3,15
E00134760,37,17.8,24.7,20.5
E00134761,37.5,13.2,37.5,11.8
E00134762,43.2,3.2,37.9,15.8
E00134763,29.3,12,45.1,13.5
E00134764,35.2,16,35.8,13
E00134765,40.7,14.3,30.8,14.3
E00134766,37.8,9.6,36.3,16.3
E00134783,19.4,25.3,35.5,19.9
E00134784,30.7,26,32.3,11
E00134787,43.7,10.1,26.6,19.6
E00134788,38.5,19.3,28.4,13.8
E00134789,59.3,11.6,10.5,18.6
E00134790,51,10.6,18.3,20.2
E00134791,48.1,14.3,20.3,17.3
E00134792,43.9,16.2,23,16.9
E00134793,50.6,12.6,28.7,8
E00134794,47.5,6.8,18.6,27.1
E00134795,37.8,16.2,29.7,16.2
E00134796,49.1,12.1,19,19.8
E00134797,50.5,9.1,19.2,21.2
E00134798,53.2,12.9,17.7,16.1
E00134799,41.8,20.1,17.9,20.1
E00134800,54.2,13.1,15,17.8
E00134801,43.6,11.3,23.3,21.8
E00134802,48.2,12.5,25.9,13.4
E00134803,60.2,10.5,15,14.3
E00134804,44.6,8.3,29.8,17.4
E00134805,51.8,15.5,22.7,10
E00134806,48.9,13.5,19.9,17.7
E00134807,38.6,24.6,28.1,8.8
E00134808,52.8,15,12.6,19.7
E00134809,42.6,12.4,26.4,18.6
E00134810,46,13.9,23.4,16.8
E00134811,46.8,9.7,22.7,20.8
E00134812,45.5,11.2,25.3,18
E00134813,49.7,11,21.4,17.9
E00134814,42.3,9.6,30.8,17.3
E00134815,42.4,12,27.8,17.7
E00134816,36.1,9,36.1,18.9
E00134817,53.3,11.8,21.7,13.2
E00134818,40.4,7.9,30.7,21.1
E00134819,55.3,7.6,25,12.1
E00134820,37.2,12.2,27.9,22.7
E00134821,42.5,15,22.1,20.4
E00134822,47.2,14.5,21.8,16.5
E00134823,51.4,9.4,17.4,21.7
E00134824,38.6,18.4,27.2,15.8
E00134825,49.5,4.5,29.7,16.2
E00134859,32.6,17,32.6,17.8
E00134860,48.1,13,19.4,19.4
E00134861,46.3,10.7,31.6,11.3
E00134862,49.4,12.7,14.5,23.5
E00134863,43.9,10.8,30.6,14.7
E00134864,45.7,12.1,26.4,15.7
E00134865,40.6,11.7,28.3,19.4
E00134866,46.2,11,25.8,17
E00134867,35.6,8,41.4,14.9
E00134868,41.6,13.9,29.9,14.6
E00134869,43.6,11.5,35.3,9.6
E00134870,42.1,10,32.1,15.7
E00134871,38.7,12.7,40.8,7.7
E00134872,35.9,9.9,38.7,15.5
E00134873,31.7,19.4,38.1,10.8
E00134874,44.9,9.6,31.8,13.6
E00134875,47.4,7.3,29.2,16.1
E00134876,45.6,8.9,21.7,23.9
E00134877,35.7,9.8,43.8,10.7
E00134878,48.9,9.6,28.1,13.3
E00134879,39.7,14.1,21.8,24.4
E00134880,52.4,6.8,20.4,20.4
E00134882,48.7,13.7,24.8,12.8
E00134883,40,21.4,20,18.6
E00134884,49.5,16.2,19.8,14.4
E00134885,30,15,47.5,7.5
E00134887,28.4,11,43.9,16.8
E00134888,26.6,17.3,46.8,9.4
E00134889,33.1,20.7,30.6,15.7
E00134892,28,15.1,43,14
E00134902,31.5,15.4,28.5,24.6
E00134905,53.4,13.6,12.5,20.5
E00134906,37.2,15.5,32.4,14.9
E00134907,34.5,9.7,35.2,20.7
E00134908,34.7,21.8,22.8,20.8
E00134909,32.3,17.2,29,21.5
E00134910,43.6,14.5,19.1,22.7
E00134911,50,12.8,17.7,19.5
E00134912,43.3,10,28.3,18.3
E00134913,47.2,12.5,20.4,19.9
E00134914,38,12.8,33,16.2
E00134915,41.8,17.7,23.4,17
E00134916,39.5,17.1,24.8,18.6
E00134917,35.7,13.4,33,17.9
E00134918,42.2,13,24.2,20.5
E00134919,45.7,13.8,19.6,21
E00134920,38,12,33.3,16.7
E00134921,47.2,9.2,23.9,19.7
E00134922,51.7,6,28.4,13.8
E00134923,40.1,12.4,29.9,17.5
E00134924,40.6,8.4,32.9,18.1
E00134925,52.2,11,25,11.8
E00134926,47.6,8.3,24.8,19.3
E00134927,45.5,13.4,23.1,17.9
E00134928,50.9,11.2,23,14.9
E00134929,41.9,8.1,37.8,12.2
E00134930,46.8,9,33.3,10.8
E00134931,48.8,11.2,22.4,17.6
E00134932,48.5,7.2,28.9,15.5
E00134933,39.5,11.3,30.5,18.6
E00134934,48.8,8,30.4,12.8
E00134935,44.8,7.6,31.4,16.2
E00134936,44.8,9.8,30.1,15.4
E00134937,38.3,12.8,29.8,19.1
E00134938,52.3,12.3,15.4,20
E00134939,42.2,11.7,26.6,19.5
E00134940,40.8,9.8,27.7,21.7
E00134941,51.4,5.5,27.5,15.6
E00134942,43.4,5.6,30.1,21
E00134943,54.8,9.6,18.3,17.4
E00134944,47.1,12.9,25.9,14.1
E00134945,48.9,7.6,22.8,20.7
E00134946,42.2,15.7,20.6,21.6
E00134947,48.4,12.9,29.8,8.9
E00134948,35.9,11.2,33.5,19.4
E00134949,52.4,10.7,16.7,20.2
E00134950,45.5,14.3,21.4,18.8
E00134952,50,6.8,26.3,16.9
E00134953,47.8,12.4,28.3,11.5
E00134954,48.2,8.4,29.5,13.9
E00134955,57.4,8.1,19.6,14.9
E00134956,52.7,2.7,19.1,25.5
E00134957,48.2,12.5,21.4,17.9
E00134958,44.1,10.1,26.8,19
E00134959,46.6,7.6,23.7,22
E00134960,31.2,11.9,24.8,32.1
E00134962,42.5,7.5,35.1,14.9
E00134963,39.1,13,18.8,29
E00134964,42.7,9.4,25.6,22.2
E00134965,53.8,10.3,21.8,14.1
E00134966,44.5,20,22.3,13.2
E00134967,32.3,13,33.5,21.1
E00134968,38.4,16.6,29.9,15.2
E00134969,45.8,18.7,22.2,13.3
E00134970,45.7,15.7,22.9,15.7
E00134971,40.5,17.6,29.1,12.8
E00134972,45.5,12.3,27.9,14.3
E00134973,42.4,17.7,30.3,9.6
E00134974,43.8,17.2,27.3,11.7
E00134975,35.8,18.9,29.1,16.2
E00134976,39.7,11.3,31.2,17.7
E00134977,38.3,15.6,20.6,25.5
E00134978,50,14.7,27.9,7.4
E00134979,32.3,13.1,31.5,23.1
E00134980,38.1,19,25.1,17.8
E00134981,42,13.6,25.4,18.9
E00134982,44,16,29,11
E00134983,27,20.4,32.1,20.4
E00134984,37.2,17.1,32.9,12.8
E00134985,35.3,15.3,29.4,20
E00134986,36.7,22.4,22.4,18.4
E00134987,33.3,21.7,31.9,13
E00134988,34.6,18.9,31.5,15
E00134989,41.3,18.5,22.8,17.4
E00134990,35.9,16.3,32.6,15.2
E00134991,42.5,13,30.8,13.7
E00134992,41.9,14.2,31.8,12.2
E00134993,33.3,9.7,47.9,9.1
E00134994,38,17.8,26.4,17.8
E00134995,36.9,22.1,26.2,14.8
E00134996,39.4,15,33.1,12.6
E00134997,38.6,22.2,22.8,16.4
E00134998,26.8,18.1,39.1,15.9
E00134999,45.4,11.7,25.8,17.2
E00135000,39.4,11,33.5,16.1
