areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00134564,15.8,18.2,46.4,19.6
E00134565,12.7,19.3,54.1,13.8
E00134566,9.4,21.6,58,11
E00134718,15.5,21.5,51.5,11.5
E00134748,11.2,19,57,12.8
E00134749,11.3,23.3,56.9,8.5
E00134750,12,23,53,12
E00134751,7,26.8,57.3,8.9
E00134752,7.5,22.6,63.4,6.5
E00134753,12.7,20.3,53.8,13.2
E00134754,6.2,11.5,74.3,8
E00134755,4.7,17.8,69,8.5
E00134756,9.6,16.9,64.5,9
E00134757,13.2,30.3,47.4,9.2
E00134758,7.2,27.8,60.8,4.1
E00134759,14.2,26,53.5,6.3
E00134760,15.5,25.4,46.5,12.7
E00134761,15.9,20.7,53.1,10.3
E00134762,15.6,21.9,51,11.5
E00134763,9.8,27.1,51.9,11.3
E00134764,17.7,20.7,46.3,15.2
E00134765,10,26.7,55.6,7.8
E00134766,20.7,20,50.4,8.9
E00134783,7,22.2,49.7,21.1
E00134784,16.5,21.3,48.8,13.4
E00134787,8.7,24,58.2,9.2
E00134788,15.5,20.9,47.3,16.4
E00134789,13.8,31,49.4,5.7
E00134790,7.5,28,52.3,12.1
E00134791,12.1,20.5,60.6,6.8
E00134792,12.9,23.8,53.7,9.5
E00134793,12.6,28.7,52.9,5.7
E00134794,7.6,22.7,61.3,8.4
E00134795,8,17,63.4,11.6
E00134796,12,21.4,58.1,8.5
E00134797,9.3,26.8,53.6,10.3
E00134798,6.6,15.7,66.9,10.7
E00134799,12.6,23,51.1,13.3
E00134800,12.8,26.6,50.5,10.1
E00134801,9,31.6,50.4,9
E00134802,13.5,27,56.8,2.7
E00134803,8.3,23.5,61.4,6.8
E00134804,14.9,19.8,54.5,10.7
E00134805,14,24.6,57.9,3.5
E00134806,9.2,19.1,61.7,9.9
E00134807,14.8,37.7,36.1,11.5
E00134808,19,20.6,50.8,9.5
E00134809,9.4,26,57.5,7.1
E00134810,8.7,26.8,58,6.5
E00134811,9.1,29.9,51.3,9.7
E00134812,16.9,20.8,53.4,9
E00134813,16.1,18.2,58.7,7
E00134814,6.2,20,62.9,11
E00134815,12.7,21,58,8.3
E00134816,9.2,17.5,58.3,15
E00134817,9.1,16.9,62.3,11.7
E00134818,12.3,18.4,65.8,3.5
E00134819,9,22.6,57.9,10.5
E00134820,12.9,20.5,56.1,10.5
E00134821,12.6,17.1,60.4,9.9
E00134822,6.9,21.8,62.5,8.9
E00134823,7.9,21.6,64,6.5
E00134824,9.6,21.1,62.3,7
E00134825,7.1,23,58.4,11.5
E00134859,9.5,24.1,52.6,13.9
E00134860,2.8,19.6,69.2,8.4
E00134861,7.9,19.8,65.5,6.8
E00134862,16,21.3,56.2,6.5
E00134863,9.9,22.3,62,5.8
E00134864,10.8,25.2,56.8,7.2
E00134865,12.9,22.5,54.5,10.1
E00134866,9.9,22.5,56.6,11
E00134867,16.9,28.9,48.2,6
E00134868,11.3,21.1,53.4,14.3
E00134869,13.2,25.8,52.2,8.8
E00134870,9.1,21.7,60.1,9.1
E00134871,8.9,14.4,63,13.7
E00134872,9.9,21.1,52.1,16.9
E00134873,16.8,15.3,55.5,12.4
E00134874,14.5,23,56.5,6
E00134875,12.5,18.4,61.8,7.4
E00134876,6.5,22.3,60.3,10.9
E00134877,8.1,24.3,60.4,7.2
E00134878,15.7,23.9,51.5,9
E00134879,8.9,24.1,50.6,16.5
E00134880,11.5,24,54.8,9.6
E00134882,10.1,23.5,58.8,7.6
E00134883,8.7,25.4,52.9,13
E00134884,7.2,25.2,60.4,7.2
E00134885,11.8,17.2,60.8,10.3
E00134887,11.8,19.6,56.2,12.4
E00134888,12.9,23.6,48.6,15
E00134889,13.3,13.3,65,8.3
E00134892,14.6,19.5,53.5,12.4
E00134902,10.9,21.1,53.9,14.1
E00134905,7.9,24.7,57.3,10.1
E00134906,20.3,20.3,48.6,10.8
E00134907,11.7,23.4,54.5,10.3
E00134908,22.3,18.4,50.5,8.7
E00134909,16,21.3,53.2,9.6
E00134910,8.3,22.9,64.2,4.6
E00134911,6.7,15.3,66.9,11
E00134912,13.1,21.3,45.9,19.7
E00134913,11.1,23.1,58.8,6.9
E00134914,12.2,17.2,60.6,10
E00134915,10.1,21.7,52.2,15.9
E00134916,6.2,27.7,53.1,13.1
E00134917,16.1,23.2,50.9,9.8
E00134918,7.4,25.8,60.7,6.1
E00134919,8.7,21.7,57.2,12.3
E00134920,15.9,22.4,52.3,9.3
E00134921,8.5,30.3,53.5,7.7
E00134922,9.6,19.3,60.5,10.5
E00134923,10.2,25.5,57.7,6.6
E00134924,7,24.7,56.3,12
E00134925,13.4,23.9,53.7,9
E00134926,11.6,23.3,56.8,8.2
E00134927,4.5,26.5,58.3,10.6
E00134928,8.9,20.9,65.2,5.1
E00134929,11.5,20.9,59.5,8.1
E00134930,10.9,27.3,52.7,9.1
E00134931,11.3,32.3,43.5,12.9
E00134932,8.2,17.3,69.4,5.1
E00134933,9.4,26.1,57.8,6.7
E00134934,12.8,26.4,52.8,8
E00134935,6.6,25.5,57.5,10.4
E00134936,10.6,19.7,58.5,11.3
E00134937,8.4,21,60.8,9.8
E00134938,13.6,24.2,51.5,10.6
E00134939,13.6,18.2,53.8,14.4
E00134940,11.9,23.2,57.3,7.6
E00134941,9,28.8,56.8,5.4
E00134942,11.8,19.4,62.5,6.3
E00134943,14.7,29.3,45.7,10.3
E00134944,10.7,17.9,61.9,9.5
E00134945,9.8,30.4,51.1,8.7
E00134946,9.7,19.4,55.3,15.5
E00134947,4.8,21.8,62.1,11.3
E00134948,11.2,20.6,54.1,14.1
E00134949,7.1,22.4,61.2,9.4
E00134950,13.4,27.7,50.9,8
E00134952,7.7,26.5,57.3,8.5
E00134953,3.6,22.3,66.1,8
E00134954,9.1,23.6,52.7,14.5
E00134955,13.5,29.7,49.3,7.4
E00134956,7.2,26.1,58.6,8.1
E00134957,9.8,25.9,58.9,5.4
E00134958,10.2,19.8,55.4,14.7
E00134959,9.3,22.9,55.9,11.9
E00134960,9.3,25,55.6,10.2
E00134962,7.5,24.1,62.4,6
E00134963,11.6,20.3,68.1,0
E00134964,12.6,27.7,50.4,9.2
E00134965,14.1,9,69.2,7.7
E00134966,9.6,23.8,52.5,14.2
E00134967,14.3,20.5,52.8,12.4
E00134968,10.4,21.8,53.6,14.2
E00134969,9.9,16.7,60.1,13.3
E00134970,5.8,20.9,69.8,3.6
E00134971,8.4,18.5,61.2,11.9
E00134972,13,16.9,57.8,12.3
E00134973,10.1,24.7,55.1,10.1
E00134974,10.2,25,57.8,7
E00134975,7.5,28.8,54.8,8.9
E00134976,3.5,20.3,60.8,15.4
E00134977,10,18.6,61.4,10
E00134978,17.2,19.4,51.5,11.9
E00134979,10.9,21.9,56.3,10.9
E00134980,10.4,22.9,57.4,9.2
E00134981,6.5,22.5,66.9,4.1
E00134982,7.9,20.8,60.4,10.9
E00134983,10.9,22.6,51.1,15.3
E00134984,9.8,25.8,52.8,11.7
E00134985,17,22.7,54.5,5.7
E00134986,11.6,26.3,54.7,7.4
E00134987,18.8,23.2,46.4,11.6
E00134988,8.6,25,51.6,14.8
E00134989,18.7,17.6,52.7,11
E00134990,10.9,26.1,55.4,7.6
E00134991,13.8,25.5,54.5,6.2
E00134992,12.8,23.5,55.7,8.1
E00134993,15.2,20.6,50.9,13.3
E00134994,12.4,24,51.9,11.6
E00134995,10,16.7,62.5,10.8
E00134996,12.9,25,44.4,17.7
E00134997,13.1,22,50.6,14.3
E00134998,15.8,20.1,51.8,12.2
E00134999,6.8,21.7,62.1,9.3
