areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00134564,98,1.5,0,0.5
E00134565,99.4,0.6,0,0
E00134566,97.2,2.3,0,0.6
E00134718,98.2,1.8,0,0
E00134748,99.4,0.6,0,0
E00134749,99,0.5,0,0.5
E00134750,98.2,0.6,0,1.2
E00134751,97.8,1.5,0,0.7
E00134752,96.7,1.1,0,2.2
E00134753,97.1,2.2,0,0.7
E00134754,88.7,2.8,0,8.5
E00134755,93.2,0,1,5.8
E00134756,93.3,2.5,0,4.2
E00134757,98.6,1.4,0,0
E00134758,92.9,3.6,0,3.6
E00134759,97.4,0.9,0,1.7
E00134760,100,0,0,0
E00134761,98.5,1.5,0,0
E00134762,98.4,0.8,0.8,0
E00134763,98,0.7,0.7,0.7
E00134764,98.3,1.7,0,0
E00134765,100,0,0,0
E00134766,96.1,3.1,0,0.8
E00134783,98.8,1.2,0,0
E00134784,96.8,3.2,0,0
E00134787,95.9,1.7,0,2.3
E00134788,96.3,1.9,0,1.9
E00134789,100,0,0,0
E00134790,98.5,0,0,1.5
E00134791,96.8,1.6,0,1.6
E00134792,95,4.2,0,0.8
E00134793,99.3,0.7,0,0
E00134794,96.7,0.8,0.8,1.7
E00134795,100,0,0,0
E00134796,97.7,0.8,0,1.6
E00134797,100,0,0,0
E00134798,99.2,0.8,0,0
E00134799,97.5,0,0,2.5
E00134800,98.3,0.8,0.8,0
E00134801,95.4,3.1,1.5,0
E00134802,93.2,4.9,1,1
E00134803,96.9,1.6,1.6,0
E00134804,99.2,0,0.8,0
E00134805,91.8,0.8,2.5,4.9
E00134806,93.8,0.8,1.6,3.9
E00134807,98.6,0,0,1.4
E00134808,96.5,0.9,0,2.7
E00134809,100,0,0,0
E00134810,95.2,1.6,1.6,1.6
E00134811,94.9,1.5,1.5,2.2
E00134812,94,3,0.8,2.3
E00134813,98.5,0,0,1.5
E00134814,94.7,0.6,1.2,3.6
E00134815,94.2,2.9,1.4,1.4
E00134816,97.8,0.7,0,1.5
E00134817,87.7,1.4,0.7,10.1
E00134818,95.9,0,0,4.1
E00134819,90,1.7,1.7,6.7
E00134820,93.8,1.6,0.8,3.9
E00134821,95.7,0,0.9,3.5
E00134822,91.7,3.3,1.1,3.9
E00134823,93,3.1,2.3,1.6
E00134824,94.1,2.5,0,3.4
E00134825,95.8,0.8,0.8,2.5
E00134859,98.5,0,0,1.5
E00134860,98.2,0.9,0,0.9
E00134861,94.7,1.3,0,4
E00134862,96.3,0,1.5,2.2
E00134863,93.8,3.1,0.4,2.7
E00134864,98.5,0,0,1.5
E00134865,98.6,0.7,0.7,0
E00134866,94.9,3.7,0,1.5
E00134867,99.2,0.8,0,0
E00134868,97.8,1.5,0.7,0
E00134869,96.9,0,0,3.1
E00134870,98.4,0,1.6,0
E00134871,97.8,1.5,0.7,0
E00134872,97.9,2.1,0,0
E00134873,97.7,1.5,0,0.8
E00134874,96,2.3,0.6,1.1
E00134875,96.6,1.7,0,1.7
E00134876,95.2,1.8,0,3
E00134877,96.5,1.8,0,1.8
E00134878,97.7,0.8,0,1.6
E00134879,96.2,1.9,0,1.9
E00134880,99.2,0.8,0,0
E00134882,95.1,1.6,0,3.3
E00134883,100,0,0,0
E00134884,100,0,0,0
E00134885,98.9,1.1,0,0
E00134887,99.4,0.6,0,0
E00134888,99.1,0.9,0,0
E00134889,97.1,2.9,0,0
E00134892,96.8,1.9,0.6,0.6
E00134902,98.3,0.8,0,0.8
E00134905,99.2,0,0,0.8
E00134906,100,0,0,0
E00134907,98.3,0.9,0,0.9
E00134908,95.9,2,1,1
E00134909,95.1,1.6,1.6,1.6
E00134910,97,2.3,0.8,0
E00134911,98.3,1.7,0,0
E00134912,97.9,2.1,0,0
E00134913,95.5,3.8,0.8,0
E00134914,97.7,1.6,0,0.8
E00134915,99.2,0.8,0,0
E00134916,98.3,1.7,0,0
E00134917,100,0,0,0
E00134918,97,0,0.8,2.3
E00134919,100,0,0,0
E00134920,100,0,0,0
E00134921,100,0,0,0
E00134922,95.3,0.8,2.4,1.6
E00134923,97.7,1.5,0.8,0
E00134924,96.4,1.4,0,2.2
E00134925,95.6,1.8,1.8,0.9
E00134926,98.5,0,0,1.5
E00134927,94.7,3.1,0,2.3
E00134928,97.6,0.8,0,1.6
E00134929,97.6,2.4,0,0
E00134930,97.5,0,1.7,0.8
E00134931,96.4,2.9,0,0.7
E00134932,97.9,2.1,0,0
E00134933,96.1,3.1,0,0.8
E00134934,94.4,3.2,0,2.4
E00134935,98.2,1.8,0,0
E00134936,96.6,3.4,0,0
E00134937,96.9,1.5,0,1.5
E00134938,95.2,1.6,0,3.2
E00134939,98.4,0.8,0.8,0
E00134940,100,0,0,0
E00134941,98.4,0.8,0.8,0
E00134942,98.5,0.8,0,0.8
E00134943,97.6,0.8,0,1.6
E00134944,96.2,1,1,1.9
E00134945,97.4,0.9,0,1.7
E00134946,96.7,0,0.8,2.5
E00134947,97.7,0.8,0,1.5
E00134948,95,0,2.2,2.9
E00134949,95.9,4.1,0,0
E00134950,96,2.4,0.8,0.8
E00134952,100,0,0,0
E00134953,98.4,0.8,0,0.8
E00134954,99.3,0.7,0,0
E00134955,95,1.7,0.8,2.5
E00134956,98.3,0,1.7,0
E00134957,100,0,0,0
E00134958,98.5,0,0.8,0.8
E00134959,93.5,4.1,0,2.4
E00134960,97.5,2.5,0,0
E00134962,99.2,0,0,0.8
E00134963,99.2,0,0,0.8
E00134964,97.7,0.8,0,1.5
E00134965,98.4,1.6,0,0
E00134966,97,1.5,0.5,1
E00134967,96.4,1.2,0.6,1.8
E00134968,93.1,4.6,0.8,1.5
E00134969,95,0,1.4,3.5
E00134970,95.8,1.7,1.7,0.8
E00134971,97.8,0.7,0.7,0.7
E00134972,95.4,1.9,0.9,1.9
E00134973,92.5,4.5,0,3
E00134974,99.1,0.9,0,0
E00134975,98.2,0.9,0,0.9
E00134976,94.4,2.8,0,2.8
E00134977,84.2,4.4,0,11.4
E00134978,98.3,0.9,0,0.9
E00134979,97,2,0,1
E00134980,96.2,1.9,0,1.9
E00134981,100,0,0,0
E00134982,97.5,2.5,0,0
E00134983,99.3,0.7,0,0
E00134984,96.6,2.6,0.9,0
E00134985,99.3,0,0,0.7
E00134986,97.5,1.7,0,0.8
E00134987,99.2,0.8,0,0
E00134988,98.3,1.7,0,0
E00134989,98.4,0,0,1.6
E00134990,99.2,0,0.8,0
E00134991,96.9,1.6,0,1.6
E00134992,98.4,1.6,0,0
E00134993,98.4,0.8,0,0.8
E00134994,100,0,0,0
E00134995,95.8,0,0,4.2
E00134996,96.9,3.1,0,0
E00134997,97.8,1.4,0.7,0
E00134998,100,0,0,0
E00134999,96.7,1.3,1.3,0.7
E00135000,94.1,3.4,0,2.5
E00135001,98.3,0.8,0,0.8
E00135002,99.2,0,0,0.8
E00135003,100,0,0,0
E00135004,97.5,1.3,1.3,0
E00135005,97.7,0,0,2.3
E00135006,96.5,0,0,3.5
E00135007,98.6,0.7,0,0.7
E00135008,96.8,3.2,0,0
E00135009,97.6,1.6,0,0.8
E00135010,96.6,0.8,0.8,1.7
E00135011,98.3,0.8,0.8,0
E00135012,100,0,0,0
E00135013,93.2,1.5,1.5,3.8
E00135014,98.2,0.9,0,0.9
