areacd,heating_type_3a-001,heating_type_3a-002
E00134564,2,98
E00134565,1.9,98.1
E00134566,0.6,99.4
E00134718,1.8,98.2
E00134748,0,100
E00134749,1,99
E00134750,2.3,97.7
E00134751,0,100
E00134752,0,100
E00134753,0,100
E00134754,1.9,98.1
E00134755,0,100
E00134756,0.8,99.2
E00134757,0,100
E00134758,0,100
E00134759,0,100
E00134760,4.6,95.4
E00134761,0.8,99.2
E00134762,0,100
E00134763,0,100
E00134764,0,100
E00134765,0,100
E00134766,0,100
E00134783,0.6,99.4
E00134784,0,100
E00134787,0,100
E00134788,1.9,98.1
E00134789,0,100
E00134790,0.8,99.2
E00134791,0.8,99.2
E00134792,0,100
E00134793,0,100
E00134794,0.8,99.2
E00134795,1.5,98.5
E00134796,0.8,99.2
E00134797,0,100
E00134798,0,100
E00134799,0.8,99.2
E00134800,0,100
E00134801,0,100
E00134802,3.8,96.2
E00134803,2.3,97.7
E00134804,0,100
E00134805,1.6,98.4
E00134806,0.8,99.2
E00134807,0,100
E00134808,0,100
E00134809,1.7,98.3
E00134810,0.8,99.2
E00134811,0,100
E00134812,0,100
E00134813,0,100
E00134814,0,100
E00134815,2.2,97.8
E00134816,2.3,97.7
E00134817,1.4,98.6
E00134818,0.7,99.3
E00134819,0.8,99.2
E00134820,0,100
E00134821,1.7,98.3
E00134822,1.1,98.9
E00134823,4.7,95.3
E00134824,0,100
E00134825,0,100
E00134859,0,100
E00134860,1.8,98.2
E00134861,2,98
E00134862,2.2,97.8
E00134863,0,100
E00134864,0.8,99.2
E00134865,1.4,98.6
E00134866,2.2,97.8
E00134867,0,100
E00134868,0.7,99.3
E00134869,0,100
E00134870,1.6,98.4
E00134871,1.5,98.5
E00134872,0.7,99.3
E00134873,1.5,98.5
E00134874,1.7,98.3
E00134875,3.4,96.6
E00134876,1.8,98.2
E00134877,3.5,96.5
E00134878,0.8,99.2
E00134879,0.9,99.1
E00134880,2.5,97.5
E00134882,1.7,98.3
E00134883,0,100
E00134884,0,100
E00134885,0,100
E00134887,0.6,99.4
E00134888,0.9,99.1
E00134889,1,99
E00134892,0,100
E00134902,0,100
E00134905,1.6,98.4
E00134906,1.6,98.4
E00134907,0.9,99.1
E00134908,1,99
E00134909,0.8,99.2
E00134910,2.3,97.7
E00134911,1.7,98.3
E00134912,0,100
E00134913,0,100
E00134914,0,100
E00134915,0,100
E00134916,0,100
