areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00134564,25.3,40.3,6.2,25.3,3
E00134565,23.5,45.6,5.4,24.5,1
E00134566,14.9,47.8,6.7,28.3,2.3
E00134718,9.9,38.6,7,43,1.5
E00134748,16.5,50.8,6.1,24.3,2.3
E00134749,12,47.7,9.4,28.3,2.6
E00134750,16.7,48.6,4,29.2,1.5
E00134751,8.8,43.6,6.8,40,0.8
E00134752,17.8,47.2,9.8,22.1,3.1
E00134753,8.2,59.4,5.3,27,0
E00134754,16.7,46.8,5.8,28.2,2.6
E00134755,9.5,53.6,7.1,26.8,3
E00134756,9.9,54.9,7.5,27.7,0
E00134757,23.9,45.6,7,19.3,4.2
E00134758,11.1,52.3,7.8,26.8,2
E00134759,17,49.5,8,19.3,6.1
E00134760,32.9,35.5,7.8,21.2,2.6
E00134761,22.9,43.3,8.9,22.2,2.7
E00134762,26.4,41.7,5.8,24,2.1
E00134763,17.1,38,5.8,35.3,3.8
E00134764,16.5,46.9,5.9,26.4,4.3
E00134765,20.9,36.5,8.7,29.1,4.8
E00134766,26.5,35.5,7.9,25.8,4.3
E00134783,14.2,45.2,5.9,31.6,3.1
E00134784,14.9,35.1,7.7,41.8,0.5
E00134787,18.1,38.9,9,31.6,2.4
E00134788,10.7,42.1,7.9,36,3.3
E00134789,32.3,41.6,9.3,13.3,3.5
E00134790,28.8,37.1,9.6,21.3,3.3
E00134791,24.9,46.1,10.8,18.3,0
E00134792,15.1,51.7,9.5,21.6,2.2
E00134793,33.5,44.1,7.5,15,0
E00134794,23.4,45.9,11.7,15.8,3.2
E00134795,26.4,42.7,7.3,20.3,3.3
E00134796,23.2,42.2,10.5,21.5,2.5
E00134797,30.9,32.6,13.7,17.6,5.2
E00134798,18,48.4,9.8,19.3,4.5
E00134799,23.7,42.6,10.4,17.8,5.6
E00134800,22.6,43.4,11.3,17.2,5.4
E00134801,22,39.4,13.3,22.7,2.7
E00134802,24.8,49,3.5,19.3,3.5
E00134803,17.9,51.4,11.5,16.1,3.2
E00134804,25.3,36.5,14.1,19.3,4.8
E00134805,19.5,52.3,4.6,20.5,3.1
E00134806,19.9,49.2,8.9,18.7,3.3
E00134807,15.3,39.4,6.6,32.1,6.6
E00134808,20.5,48,4.5,23.5,3.5
E00134809,26.3,42.4,9.1,19.3,2.9
E00134810,23.1,41,12.4,20.9,2.6
E00134811,19.3,42.6,11.5,23.7,3
E00134812,15.6,45.1,9.5,26.2,3.6
E00134813,21.6,48.2,10.6,17.6,2
E00134814,13.4,47.2,8.4,28.9,2.2
E00134815,16.8,48,9.3,25.1,0.7
E00134816,13.7,44.1,9,27.3,5.9
E00134817,16.9,50.2,6.8,23.3,2.8
E00134818,32.2,36,10.9,20.1,0.8
E00134819,14.8,47.4,5.2,28.7,3.9
E00134820,16.6,46.3,8.9,25.5,2.7
E00134821,22.8,44.2,8.5,21.4,3.1
E00134822,17.7,44.3,9.2,24.7,4.1
E00134823,17.8,48.3,11,19.9,3
E00134824,20.9,40.6,10.5,19.7,8.4
E00134825,27.9,36.7,11.2,24.2,0
E00134859,12.4,34.3,7.4,43,2.9
E00134860,21.8,44.5,9,21.8,2.8
E00134861,8.8,51.3,6.1,32.6,1.1
E00134862,19.4,57.4,4.7,14.3,4.3
E00134863,14.9,51.8,6,25.2,2.1
E00134864,18.7,47.8,8,21.5,4
E00134865,16.8,50,7.9,21.6,3.8
E00134866,12.4,48.6,6.9,28.2,3.9
E00134867,19.1,39,9.7,29.2,3
E00134868,18.8,45.4,8.9,24.4,2.6
E00134869,10.2,45.1,10.2,33.2,1.2
E00134870,12.7,47.4,10.5,27.2,2.2
E00134871,11.6,40.1,6.6,39.7,2.1
E00134872,16.8,42,7.3,31,2.9
E00134873,16.2,41.5,8.3,31.2,2.8
E00134874,17.3,41.2,7.6,30.7,3.2
E00134875,15.2,53,8.7,20.9,2.2
E00134876,18.9,41.3,6.8,30.2,2.8
E00134877,20,42.9,9,24.3,3.8
E00134878,14.5,49.6,10.1,23,2.8
E00134879,35.5,42.4,8.1,10.5,3.5
E00134880,29.2,44.2,9.3,14.2,3.1
E00134882,23.2,48.5,7.2,17.3,3.8
E00134883,21.4,50.7,6.6,19.2,2.2
E00134884,19.1,46,10.7,20.9,3.3
E00134885,7.2,43.6,3.2,40.2,5.9
E00134887,14.9,41.5,6.9,33.6,3.1
E00134888,10.5,46.1,3.7,37,2.7
E00134889,24.1,37.7,6.5,30.2,1.5
E00134892,6.8,40.1,4,48.8,0.3
E00134902,18.8,47.1,7.7,22.1,4.3
E00134905,35.4,37.9,7.1,17.2,2.5
E00134906,13.8,48.4,11,21.3,5.5
E00134907,10.9,44.8,6.5,35.2,2.6
E00134908,18.8,48.7,7.9,21.5,3.1
E00134909,28.4,36.6,11.6,18.1,5.2
E00134910,27,40.7,10.4,19.9,2.1
E00134911,11.5,55.9,7,24.2,1.3
E00134912,13.7,42.1,7.4,35.8,1.1
E00134913,7,60.4,10.5,22.1,0
E00134914,9.5,55.2,11.1,23.4,0.8
E00134915,21.4,40.7,12.9,21,4
E00134916,18.8,46.6,10.7,20.5,3.4
E00134917,24.1,40.8,10.5,21.1,3.5
E00134918,15.8,45.4,11.5,25.4,1.9
E00134919,18.5,45.8,10.8,21.3,3.6
E00134920,21.6,44.1,11,19.1,4.2
E00134921,24,45.9,7.3,19.7,3
E00134922,17.9,45.4,9.2,23.4,4.1
E00134923,19.5,45.2,11.1,21.1,3.1
E00134924,17,43.5,6.7,30,2.8
E00134925,18.6,54,9.3,16.5,1.7
E00134926,32.7,35.6,5.6,20.4,5.6
E00134927,13.6,48.4,7,28.2,2.8
E00134928,16.1,51,6.8,23.7,2.4
E00134929,13.3,46.6,9.2,28.5,2.4
E00134930,18.8,46,6.4,27.7,1
E00134931,24.4,44,4.8,24.4,2.4
E00134932,18.9,54.9,3.7,18.9,3.7
E00134933,13.5,49.3,7.3,27.7,2.2
E00134934,20.7,52.3,4.5,22.1,0.5
E00134935,13.8,46.3,10.8,25.6,3.4
E00134936,20.8,45.6,8,22.8,2.8
E00134937,21.8,42.9,6.7,27,1.6
E00134938,35.5,41.5,6,13.1,3.8
E00134939,17.8,49.1,10.4,19.1,3.5
E00134940,16,52,8.7,21.1,2.2
E00134941,30.8,41.1,10.7,16.1,1.3
E00134942,17.6,43.3,14.2,23,1.9
E00134943,27.6,44.4,8.9,17.3,1.8
E00134944,24,47.3,9.6,17.4,1.8
E00134945,27.1,38.3,11.7,15.9,7
E00134946,31.4,35.7,11.9,17.6,3.3
E00134947,21.2,47.7,7.1,18.7,5.4
E00134948,15.5,45.9,4.4,32.1,2
E00134949,25.3,41.8,12,18.2,2.7
E00134950,22.2,43,8.1,22.2,4.5
E00134952,23.3,39.6,15,19.8,2.2
E00134953,21.3,40.9,11.3,17.4,9.1
E00134954,15.5,50.4,7.6,24.8,1.8
E00134955,17.2,52.7,8.8,20.1,1.3
E00134956,27.3,42.7,12.3,15,2.7
E00134957,19.1,45.9,11.5,21.5,1.9
E00134958,20.1,46.6,7.9,22.6,2.9
E00134959,19.3,44.2,8.2,24.5,3.9
E00134960,23.3,42.6,11.2,19.3,3.6
E00134962,20.6,42.9,11.6,21.9,3
E00134963,31.7,35.6,13.2,14.6,4.9
E00134964,27.1,34.5,10,22.3,6.1
E00134965,35.6,36.1,11.1,13,4.3
E00134966,13.6,51.6,5.4,27.3,2.2
E00134967,28,36.2,9.8,19.4,6.6
E00134968,11.8,48.1,3.8,34.5,1.7
E00134969,10.3,47.9,5.3,35,1.5
E00134970,16,44.4,7.5,29.4,2.7
E00134971,11.6,53.5,5.3,28.4,1.3
E00134972,9.7,59.2,3.1,28.1,0
E00134973,10.4,52.3,4.6,30.4,2.3
E00134974,14.9,54.8,6.7,23.1,0.5
E00134975,9,49.5,7.2,30.6,3.6
E00134976,6.9,56.3,4.6,30.5,1.7
E00134977,12.8,47.2,6.1,31.1,2.8
E00134978,12.5,49.6,3.6,31.7,2.7
E00134979,21.3,42.9,7.5,24.2,4.2
E00134980,14.7,52.5,6.2,25.4,1.2
E00134981,10.7,54.9,4.3,28.3,1.7
E00134982,13.3,46,8,30.7,2
E00134983,22.4,43.7,10.8,20.9,2.2
E00134984,3.6,52.5,6.3,34.5,3.1
E00134985,24.4,41.2,7.7,21.7,5
E00134986,18.7,45.3,9.8,22.2,4
E00134987,23.9,43.1,11,20.1,1.9
E00134988,12.6,43.1,7.9,34.3,2.1
E00134989,22.8,41.8,11.8,19,4.6
E00134990,19.4,44.8,11.6,19.8,4.3
E00134991,13.4,54.8,3.4,26.4,1.9
E00134992,14,45,8.7,30.2,2.1
E00134993,7.7,40.9,6.9,41.2,3.3
E00134994,12.9,43.4,10.4,33.3,0
E00134995,12.4,51.8,4.7,31.2,0
E00134996,20.9,39.4,7.6,26.7,5.4
E00134997,16.5,50.4,7.4,22.2,3.5
E00134998,14.6,43.5,6.5,31.5,3.8
E00134999,22.3,44.3,8,22.6,2.8
E00135000,13.8,41,7.9,32.2,5
E00135001,20.4,48.5,8.5,20.9,1.7
E00135002,28.4,46.2,6.7,16,2.7
E00135003,15.4,43.3,10.1,27.9,3.2
E00135004,17.4,41.3,7.3,30.9,3.1
E00135005,16.2,39,6.2,36.9,1.7
E00135006,23,45.5,9.6,20.1,1.9
E00135007,13,46.6,5,35.1,0.4
E00135008,14.9,42.7,7.1,35.3,0
E00135009,20.5,49.5,7.5,20,2.5
E00135010,17.3,42,9.5,29.4,1.7
E00135011,14.8,38.9,10.5,33.6,2.2
E00135012,36.9,24.8,11.3,15.6,11.3
E00135013,28.4,45.6,6.4,19.6,0
E00135014,8.5,46.2,4.7,36.8,3.8
E00135015,29.7,40.5,8.1,17.8,3.8
E00135016,21.2,42.4,7.6,23.3,5.5
E00135017,22.7,43.7,6.7,24.4,2.5
E00135018,8.1,45.6,6.9,35.9,3.5
E00135019,23.4,45.9,8.6,17.2,4.8
E00135020,14.7,41.4,9.6,27.9,6.4
E00135021,17.5,49.1,7.1,24.1,2.4
E00135022,18,48.1,7.3,24.3,2.4
E00135023,13.5,47.8,6.9,29.6,2.2
E00135024,16.9,42.8,5.9,29.7,4.7
E00135025,22.5,38.8,6.7,28.2,3.8
E00135026,13.1,52,3.1,29.7,2.2
E00135027,9.4,46,5.2,36.2,3.3
E00135028,10.5,39.3,4.3,43.3,2.6
E00135029,11.8,50.4,5.9,30.9,1.1
E00135030,10.7,41.6,8.9,36.4,2.3
E00135031,8.2,44.4,5.8,39.9,1.6
E00135032,11.4,51.7,4.3,30.8,1.9
E00135033,29.9,35.6,5.7,24.7,4.1
E00135034,9.9,42.1,3.3,42.1,2.5
E00135035,17.1,38.6,8.3,34.2,1.8
E00135037,23.3,46.6,8.1,19.5,2.5
E00135038,14.8,32,5.4,44.8,3
E00135039,24,36.5,4.2,34.1,1.2
E00135040,8.9,34.4,4.5,50.6,1.6
E00135041,9,36.9,6.3,47.5,0.4
E00135042,14.7,41.5,4.6,37.6,1.6
E00135043,11.1,42,4.3,41.1,1.4
E00135044,11.1,53.6,2.9,30.4,2
E00135045,7.2,50.5,4.3,36.1,1.9
E00135046,8.4,44.2,6.9,39.3,1.2
E00135047,7.2,43.4,4.9,42.6,1.9
E00135048,15.7,50.3,4.9,24,4.9
E00135049,14.4,47.8,6.5,29.9,1.4
E00135050,12,55.1,4.9,26.4,1.6
E00135051,18.5,48,10.5,18.9,4
E00135052,19.4,45.5,8.5,24.1,2.5
E00135056,22.1,44.1,6.7,24.6,2.5
E00136233,25.9,49.8,4.3,16.9,3
E00136234,17.9,41.9,5.3,32.6,2.3
E00136235,18.3,54.2,7.6,17.5,2.4
E00136238,28.7,40.4,6.3,22.9,1.8
E00136239,23.7,54,4.5,15.1,2.7
E00136240,12.8,64,4,16.1,3
E00136241,23.3,49.4,3.7,21.5,2.1
E00136242,23,57.3,3.7,12.3,3.7
E00136243,15.9,58.6,3.6,19.2,2.7
E00136244,20,55.3,4,17.5,3.3
E00136245,9.7,63.1,3.1,21.3,2.8
E00136246,20.2,38.7,8.4,29.4,3.4
E00136247,37.3,37.3,4.4,18,3.1
E00136248,31.1,40.1,3.6,20.7,4.5
E00136249,15.2,52.7,3.7,24.7,3.7
E00136250,26.3,43,4.8,22.8,3.1
E00136251,31.9,44.4,3.9,15.9,3.9
E00136252,30.7,35.8,6,25.1,2.3
E00136253,27.7,44.2,5.8,18.3,4
E00136254,22.8,45.6,3.9,22.8,5
E00136255,21.5,46.8,3,27,1.7
E00136256,33.8,34.2,7.1,20.4,4.4
E00136257,34.2,39.9,5.8,16.9,3.2
E00136258,15.8,42.7,5.3,35.4,0.9
E00136259,23.8,49.1,3.9,20.3,2.8
E00136260,15.2,48,6.6,27.9,2.5
E00136261,26.9,34,4,31.3,3.7
E00136262,26.3,37.3,5.9,26.3,4.2
E00136263,15.2,54.1,4.6,25.1,1.1
E00136264,24.8,40.9,9,23.8,1.5
E00136265,17.3,31.7,5.6,42.2,3.3
E00136266,24.8,45,7.4,20.5,2.3
E00136267,28.9,40.9,4,23.6,2.7
E00136268,28.4,37.7,3.3,27.9,2.8
E00136269,22.4,41,3.1,30,3.4
E00136270,26,59.4,2.6,12,0
E00136271,26.7,37.5,6,27.4,2.5
E00136272,11.9,47.1,7,32,2
E00136273,12.9,37.8,7.6,40.2,1.6
E00136274,32,34.5,7.6,22.2,3.6
E00136276,10.5,49.7,7.1,31.1,1.7
E00136277,23.3,45.9,5,22.9,2.9
E00136278,24.1,48.2,4.7,21.2,1.8
E00136279,35.7,38.5,7.5,15.5,2.8
E00136280,29.3,40.5,7.9,19.1,3.3
E00136281,32.1,39.1,6.6,20.7,1.5
E00136282,19.3,44.1,6.7,26.9,2.9
E00136283,27.9,41.1,5.9,22.4,2.7
E00136284,30,39.3,6.7,19.5,4.5
E00136285,33.2,37.6,5.2,16.6,7.4
E00136286,32.7,43.7,6.3,13,4.3
E00136287,30.4,44.6,3.6,18.3,3.1
E00136288,13.9,46.7,4.9,32.4,2
E00136289,31,46.2,8.1,11.4,3.3
E00136290,20.7,49.6,5.8,20.2,3.7
E00136291,15.1,49.8,8.7,23.3,3.2
E00136292,15.1,42.5,4.1,32.9,5.5
E00136293,27.2,45,6.8,19.4,1.6
E00136294,23,45.7,7.8,20.6,2.9
E00136295,26.3,43.5,3.6,24.1,2.5
E00136296,32.6,39.7,3,22.1,2.6
E00136297,38.3,40.7,4.7,14,2.3
E00136298,32.9,42.8,4.2,17.6,2.6
E00136299,14,42.8,4.5,35,3.7
E00136300,28.1,40.9,6.4,21.6,2.9
E00136301,26.4,52.7,2.5,14.1,4.3
E00136302,33.3,42.7,8,13.6,2.3
E00136303,22.9,43.1,8.5,21.3,4.3
E00136304,30.3,42.3,6.8,17.1,3.4
E00136305,27.4,47.8,6.5,14.8,3.5
E00136306,35.9,41.4,6.1,11.1,5.6
E00136307,26.6,46.3,8.3,13.5,5.2
E00136308,30.6,43.8,7.3,14.6,3.7
E00136309,25.2,48.5,7.6,15.6,3.1
E00136310,25.4,47,7,15.7,4.9
E00136311,25.1,48.6,9.3,15.8,1.2
E00136312,26.9,43.6,6.2,19.4,4
E00136313,26.6,45.2,6,15.6,6.5
E00136314,27.5,50.4,4.6,13.3,4.2
