areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00134564,34,66
E00134565,32,68
E00134566,31,69
E00134718,37,63
E00134748,30.2,69.8
E00134749,34.6,65.4
E00134750,35,65
E00134751,33.8,66.2
E00134752,30.1,69.9
E00134753,33,67
E00134754,17.7,82.3
E00134755,22.5,77.5
E00134756,26.5,73.5
E00134757,43.4,56.6
E00134758,35.1,64.9
E00134759,40.2,59.8
E00134760,40.8,59.2
E00134761,36.6,63.4
E00134762,37.5,62.5
E00134763,36.8,63.2
E00134764,38.4,61.6
E00134765,36.7,63.3
E00134766,40.7,59.3
E00134783,29.2,70.8
E00134784,37.8,62.2
E00134787,32.7,67.3
E00134788,36.4,63.6
E00134789,44.8,55.2
E00134790,35.5,64.5
E00134791,32.6,67.4
E00134792,36.7,63.3
E00134793,41.4,58.6
E00134794,30.3,69.7
E00134795,25,75
E00134796,33.3,66.7
E00134797,36.1,63.9
E00134798,22.3,77.7
E00134799,35.6,64.4
E00134800,39.4,60.6
E00134801,40.6,59.4
E00134802,40.5,59.5
E00134803,31.8,68.2
E00134804,34.7,65.3
E00134805,38.6,61.4
E00134806,28.4,71.6
E00134807,52.5,47.5
E00134808,39.7,60.3
E00134809,35.4,64.6
E00134810,35.5,64.5
E00134811,39,61
E00134812,37.6,62.4
E00134813,34.3,65.7
E00134814,26.2,73.8
E00134815,33.8,66.2
E00134816,26.7,73.3
E00134817,26,74
E00134818,30.7,69.3
E00134819,31.6,68.4
E00134820,33.3,66.7
E00134821,29.7,70.3
E00134822,28.6,71.4
E00134823,29.5,70.5
E00134824,30.7,69.3
E00134825,30.1,69.9
E00134859,33.6,66.4
E00134860,22.4,77.6
E00134861,27.7,72.3
E00134862,37.3,62.7
E00134863,32.1,67.9
E00134864,36,64
E00134865,35.4,64.6
E00134866,32.4,67.6
E00134867,45.8,54.2
E00134868,32.3,67.7
E00134869,39,61
E00134870,30.8,69.2
E00134871,23.3,76.7
E00134872,31,69
E00134873,32.1,67.9
E00134874,37.5,62.5
E00134875,30.9,69.1
E00134876,28.8,71.2
E00134877,32.4,67.6
E00134878,39.6,60.4
E00134879,32.9,67.1
E00134880,35.6,64.4
E00134882,33.6,66.4
E00134883,34.1,65.9
E00134884,32.4,67.6
E00134885,28.9,71.1
E00134887,31.4,68.6
E00134888,36.4,63.6
E00134889,26.7,73.3
E00134892,34.1,65.9
E00134902,32,68
E00134905,32.6,67.4
E00134906,40.5,59.5
E00134907,35.2,64.8
E00134908,40.8,59.2
E00134909,37.2,62.8
E00134910,31.2,68.8
E00134911,22.1,77.9
E00134912,34.4,65.6
E00134913,34.3,65.7
E00134914,29.4,70.6
E00134915,31.9,68.1
E00134916,33.8,66.2
E00134917,39.3,60.7
E00134918,33.1,66.9
E00134919,30.4,69.6
E00134920,38.3,61.7
E00134921,38.7,61.3
E00134922,28.9,71.1
E00134923,35.8,64.2
E00134924,31.6,68.4
E00134925,37.3,62.7
E00134926,34.9,65.1
E00134927,31.1,68.9
E00134928,29.7,70.3
E00134929,32.4,67.6
E00134930,38.2,61.8
E00134931,43.5,56.5
E00134932,25.5,74.5
E00134933,35.6,64.4
E00134934,39.2,60.8
E00134935,32.1,67.9
E00134936,30.3,69.7
E00134937,29.4,70.6
E00134938,37.9,62.1
E00134939,31.8,68.2
E00134940,35.1,64.9
E00134941,37.8,62.2
E00134942,31.3,68.8
E00134943,44,56
E00134944,28.6,71.4
E00134945,40.2,59.8
E00134946,29.1,70.9
E00134947,26.6,73.4
E00134948,31.8,68.2
E00134949,29.4,70.6
E00134950,41.1,58.9
E00134952,34.2,65.8
E00134953,25.9,74.1
E00134954,32.7,67.3
E00134955,43.2,56.8
E00134956,33.3,66.7
E00134957,35.7,64.3
E00134958,29.9,70.1
E00134959,32.2,67.8
E00134960,34.3,65.7
E00134962,31.6,68.4
E00134963,31.9,68.1
E00134964,40.3,59.7
E00134965,23.1,76.9
E00134966,33.3,66.7
E00134967,34.8,65.2
E00134968,32.2,67.8
E00134969,26.6,73.4
E00134970,26.6,73.4
E00134971,26.9,73.1
E00134972,29.9,70.1
E00134973,34.8,65.2
E00134974,35.2,64.8
E00134975,36.3,63.7
E00134976,23.8,76.2
E00134977,28.6,71.4
E00134978,36.6,63.4
E00134979,32.8,67.2
E00134980,33.3,66.7
E00134981,29,71
E00134982,28.7,71.3
E00134983,33.6,66.4
E00134984,35.6,64.4
E00134985,39.8,60.2
E00134986,37.9,62.1
E00134987,42,58
E00134988,33.6,66.4
E00134989,36.3,63.7
E00134990,37,63
E00134991,39.3,60.7
E00134992,36.2,63.8
E00134993,35.8,64.2
E00134994,36.4,63.6
E00134995,26.7,73.3
E00134996,37.9,62.1
E00134997,35.1,64.9
E00134998,36,64
E00134999,28.6,71.4
E00135000,33.8,66.2
E00135001,44.3,55.7
E00135002,39.6,60.4
E00135003,35.9,64.1
E00135004,28.3,71.7
E00135005,32.2,67.8
E00135006,33.3,66.7
E00135007,31.9,68.1
E00135008,28.6,71.4
E00135009,44,56
E00135010,39.7,60.3
E00135011,30.9,69.1
E00135012,20,80
E00135013,37.6,62.4
E00135014,31.5,68.5
E00135015,36.6,63.4
E00135016,28,72
E00135017,36.4,63.6
E00135018,28.8,71.3
E00135019,36.1,63.9
E00135020,32.1,67.9
E00135021,35.5,64.5
E00135022,27.4,72.6
E00135023,31.5,68.5
E00135024,34.1,65.9
E00135025,34.8,65.2
E00135026,26.9,73.1
E00135027,28.5,71.5
E00135028,26.8,73.2
E00135029,28.8,71.2
E00135030,26.8,73.2
E00135031,30.9,69.1
E00135032,31.4,68.6
E00135033,36.8,63.2
E00135034,27.7,72.3
E00135035,32,68
E00135037,39.4,60.6
E00135038,45.5,54.5
E00135039,23.8,76.2
E00135040,30,70
E00135041,33.8,66.2
E00135042,30.3,69.7
E00135043,37,63
E00135044,24.3,75.7
E00135045,29.4,70.6
E00135046,26.5,73.5
E00135047,36.4,63.6
E00135048,28.8,71.2
E00135049,33.9,66.1
E00135050,29.9,70.1
E00135051,35.7,64.3
E00135052,34.2,65.8
E00135056,32.8,67.2
E00136233,37.6,62.4
E00136234,32,68
E00136235,43.9,56.1
E00136238,42.2,57.8
E00136239,44.7,55.3
E00136240,54.5,45.5
E00136241,44.4,55.6
E00136242,42.7,57.3
E00136243,61.4,38.6
E00136244,40,60
E00136245,53.2,46.8
E00136246,35.1,64.9
E00136247,39.7,60.3
E00136248,36.3,63.7
E00136249,33.1,66.9
E00136250,29.2,70.8
E00136251,39.1,60.9
E00136252,32.6,67.4
E00136253,40.8,59.2
E00136254,35.2,64.8
E00136255,29.8,70.2
E00136256,33.3,66.7
E00136257,36.2,63.8
E00136258,33.6,66.4
E00136259,40.5,59.5
E00136260,31.1,68.9
E00136261,27.7,72.3
E00136262,27,73
E00136263,39.7,60.3
E00136264,36.5,63.5
E00136265,37.9,62.1
E00136266,25.6,74.4
E00136267,32.1,67.9
E00136268,31,69
E00136269,31.7,68.3
E00136270,44.3,55.7
E00136271,29.9,70.1
E00136272,32.7,67.3
E00136273,29.2,70.8
E00136274,25.5,74.5
E00136276,18,82
E00136277,30.7,69.3
E00136278,32,68
E00136279,27.2,72.8
E00136280,26.8,73.2
E00136281,38,62
E00136282,21.1,78.9
E00136283,20.4,79.6
E00136284,33.3,66.7
E00136285,31.5,68.5
E00136286,35.1,64.9
E00136287,35.3,64.7
E00136288,34.6,65.4
E00136289,41,59
E00136290,31.7,68.3
E00136291,37.3,62.7
E00136292,31.2,68.8
E00136293,31.9,68.1
E00136294,35.2,64.8
E00136295,33.3,66.7
E00136296,27.6,72.4
E00136297,36.2,63.8
E00136298,41.4,58.6
E00136299,34,66
E00136300,33.3,66.7
E00136301,33.1,66.9
E00136302,37.1,62.9
E00136303,34.2,65.8
E00136304,30.8,69.2
E00136305,37.1,62.9
E00136306,34.9,65.1
E00136307,35,65
E00136308,39.4,60.6
E00136309,39.9,60.1
E00136310,35.9,64.1
E00136311,28.8,71.2
E00136312,28.3,71.7
E00136313,30.4,69.6
E00136314,33.3,66.7
E00136315,38.5,61.5
E00136316,32.6,67.4
E00136317,31.6,68.4
E00136319,40.7,59.3
E00136320,30.4,69.6
E00136321,38.6,61.4
E00136322,38.9,61.1
E00136323,27.8,72.2
E00136324,32.6,67.4
E00136325,29.9,70.1
E00136326,37.5,62.5
E00136327,36.9,63.1
E00136328,26,74
E00136329,34.7,65.3
E00136330,50.8,49.2
E00136331,32.2,67.8
E00136332,42.8,57.2
E00136333,38.4,61.6
E00136334,36,64
E00136335,44.7,55.3
E00136336,33.3,66.7
E00136337,28.4,71.6
E00136338,36.1,63.9
E00136339,34.1,65.9
E00136340,35.7,64.3
E00136341,26.9,73.1
E00136342,31,69
E00136343,40.8,59.2
E00136344,35.7,64.3
E00136345,25.4,74.6
E00136346,37.2,62.8
E00136347,36.2,63.8
E00136348,30.8,69.2
E00136349,28.8,71.2
E00136350,33.7,66.3
E00136351,30,70
E00136352,23.2,76.8
E00136353,42.9,57.1
E00136354,39.2,60.8
E00136355,25.5,74.5
E00136356,26.3,73.7
E00136357,23.7,76.3
E00136358,48.6,51.4
E00136359,46.2,53.8
E00136360,47.9,52.1
E00136361,45.4,54.6
E00136362,36,64
E00136363,39.6,60.4
E00136364,31.7,68.3
E00136365,30.7,69.3
E00136366,36.6,63.4
E00136367,40.5,59.5
E00136368,40,60
E00136369,37.3,62.7
E00136370,43.8,56.2
E00136371,35,65
E00136372,39.4,60.6
E00136373,36,64
E00136374,23,77
E00136375,34.4,65.6
E00136376,21.3,78.7
E00136377,28.4,71.6
E00136378,20.6,79.4
E00136379,27.6,72.4
E00136380,36.7,63.3
E00136381,37.7,62.3
E00136382,33.1,66.9
E00136383,30.1,69.9
E00136384,34.1,65.9
E00136385,37.4,62.6
E00136386,33.8,66.2
E00136387,38.4,61.6
E00136388,36.5,63.5
E00136389,42.3,57.7
E00136390,37.1,62.9
E00136391,43.8,56.2
E00136392,39.4,60.6
E00136393,33.3,66.7
E00136394,37.5,62.5
E00136395,27.1,72.9
