geography_code,country_of_birth_3a-001,country_of_birth_3a-002
W00003361,89.9,10.1
W00003362,94.2,5.8
W00003363,100,0
W00003364,95.9,4.1
W00003365,90.3,9.7
W00003366,92.1,7.9
W00003367,97.7,2.3
W00003368,91.6,8.4
W00003369,95,5
W00003370,95.7,4.3
W00003372,97.5,2.5
W00003373,94.8,5.2
W00003374,98,2
W00003375,99.6,0.4
W00003376,97.5,2.5
W00003377,85.3,14.7
W00003378,88.4,11.6
W00003379,97,3
W00003380,74.7,25.3
W00003381,84.6,15.4
W00003382,92.3,7.7
W00003383,97.5,2.5
W00003384,91.2,8.8
W00003385,92.5,7.5
W00003386,95.3,4.7
W00003387,89.2,10.8
W00003388,94.2,5.8
W00003389,90.9,9.1
W00003390,95,5
W00003391,94.9,5.1
W00003392,89.7,10.3
W00003393,91.5,8.5
W00003394,98.3,1.7
W00003395,98.1,1.9
W00003396,92.6,7.4
W00003397,77.6,22.4
W00003398,82.7,17.3
W00003414,97.9,2.1
W00003415,97.4,2.6
W00003416,99.6,0.4
W00003418,94.9,5.1
W00003419,96.7,3.3
W00003422,95.3,4.7
W00003423,96,4
W00003497,93.8,6.3
W00003498,98.2,1.8
W00003499,94.6,5.4
W00003500,91.3,8.7
W00003501,86.8,13.2
W00003502,92.6,7.4
W00003503,96.2,3.8
W00003504,96.7,3.3
W00003505,98.6,1.4
W00003506,95.7,4.3
W00003507,94,6
W00003508,88.3,11.7
W00003509,95.2,4.8
W00003510,87.5,12.5
W00003511,96.6,3.4
W00003512,76.3,23.7
W00003513,93.4,6.6
W00003514,86.6,13.4
W00003515,93.8,6.2
W00003516,88.7,11.3
W00003517,96.6,3.4
W00003518,97.6,2.4
W00003519,98.1,1.9
W00003520,94.6,5.4
W00003521,92.3,7.7
W00003522,90.2,9.8
W00003523,94.3,5.7
W00003524,93.1,6.9
W00003525,94.9,5.1
W00003526,93.5,6.5
W00003527,94.5,5.5
W00003528,95.8,4.2
W00003529,97.6,2.4
W00003530,96,4
W00003533,94.7,5.3
W00003534,94.6,5.4
W00003535,99.6,0.4
W00003536,96.3,3.7
W00003537,96.8,3.2
W00003538,98.4,1.6
W00003539,96,4
W00003540,95.9,4.1
W00003542,87,13
W00003543,83.9,16.1
W00003544,96.1,3.9
W00003545,87.6,12.4
W00003546,95.8,4.2
W00003547,91.7,8.3
W00003548,96.9,3.1
W00003549,92.1,7.9
W00003550,89.2,10.8
W00003552,90.8,9.2
W00003553,89.7,10.3
W00003554,96,4
W00003555,94.2,5.8
W00003556,92.8,7.2
W00003557,95.5,4.5
W00003558,97.3,2.7
W00003559,97.3,2.7
W00003560,97.1,2.9
W00003561,98.4,1.6
W00003562,98.2,1.8
W00003563,97.7,2.3
W00003564,97.6,2.4
W00003565,96.1,3.9
W00003566,97.5,2.5
W00003567,98.5,1.5
W00003568,96.8,3.2
W00003569,97.8,2.2
W00003571,98.2,1.8
W00003572,97.9,2.1
W00003573,96.7,3.3
W00003574,97.4,2.6
W00003575,97,3
W00003576,97,3
W00003577,97.7,2.3
W00003578,95.6,4.4
W00003579,99.3,0.7
W00003580,96.7,3.3
W00003581,95.9,4.1
W00003582,94.7,5.3
W00003583,97.6,2.4
W00003584,98.5,1.5
W00003585,96,4
W00003586,98.2,1.8
W00003587,97.9,2.1
W00003588,93,7
W00003589,96.4,3.6
W00003590,96.6,3.4
W00003591,96.9,3.1
W00003592,99.6,0.4
W00003594,98.4,1.6
W00003595,95.6,4.4
W00003596,98.3,1.7
W00003597,96.4,3.6
W00003598,95.3,4.7
W00003599,96.9,3.1
W00003600,98.3,1.7
W00003601,96.1,3.9
W00003632,97.3,2.7
W00003633,99.3,0.7
W00003634,97.5,2.5
W00003635,97.3,2.7
W00003657,95.1,4.9
W00003658,93.7,6.3
W00003659,97.6,2.4
W00003660,96.2,3.8
W00003661,97.9,2.1
W00003662,97.6,2.4
W00003665,96.9,3.1
W00003666,98.6,1.4
W00003667,99.1,0.9
W00003668,97.7,2.3
W00003669,98.6,1.4
W00003679,95.8,4.2
W00003680,96.5,3.5
W00003711,91,9
W00003712,95.3,4.7
W00003713,97.9,2.1
W00003714,96.6,3.4
W00003715,96.7,3.3
W00003716,97.9,2.1
W00003717,96.9,3.1
W00003718,94.5,5.5
W00003719,96,4
W00003720,97.9,2.1
W00003721,97.7,2.3
W00003722,94,6
W00003723,99.5,0.5
W00003724,99,1
W00003725,95.5,4.5
W00003743,97.1,2.9
W00003744,96.8,3.2
W00003745,98.7,1.3
W00003746,95.2,4.8
W00003747,98.9,1.1
W00003748,96.3,3.7
W00003749,95.5,4.5
W00003750,90.5,9.5
W00003751,90.6,9.4
W00003752,95.7,4.3
W00003753,95.1,4.9
W00003754,98.9,1.1
W00003755,98.4,1.6
W00003756,96.6,3.4
W00003757,99,1
W00003758,98,2
W00003759,99,1
W00003777,93.8,6.2
W00003778,86.9,13.1
W00003779,86,14
W00003780,90.1,9.9
W00003781,88,12
W00003782,94,6
W00003783,93.4,6.6
W00003784,98.2,1.8
W00003785,91.1,8.9
W00003786,90.3,9.7
W00003787,97.8,2.2
W00003788,93.5,6.5
W00003789,94.7,5.3
W00003790,92.4,7.6
W00003791,91.9,8.1
W00003792,93.2,6.8
W00003793,95.2,4.8
W00003794,90.1,9.9
W00003795,97,3
W00003796,88.4,11.6
W00003797,97.9,2.1
W00003798,93.2,6.8
W00003799,90.5,9.5
W00003800,96.1,3.9
W00003801,96.1,3.9
W00003802,92.5,7.5
W00003803,95.1,4.9
W00003804,96.1,3.9
W00003805,96.1,3.9
W00003806,94.4,5.6
W00003807,95.4,4.6
W00003808,93.1,6.9
W00003809,89.9,10.1
W00003830,99.5,0.5
W00003831,97.7,2.3
W00003832,94.7,5.3
W00003833,97.6,2.4
W00003834,97.7,2.3
W00003835,97.5,2.5
W00003836,96.4,3.6
W00003837,97.1,2.9
W00003838,93.1,6.9
W00003839,95.3,4.7
W00003840,95.9,4.1
W00003841,97.5,2.5
W00003842,94.7,5.3
W00003843,99.2,0.8
W00003844,96.4,3.6
W00003845,93.8,6.2
W00003846,97.3,2.7
W00003847,97.2,2.8
W00003848,96.4,3.6
W00003849,98.5,1.5
W00003850,97.6,2.4
W00003851,98.2,1.8
W00003852,98.5,1.5
W00003853,97.3,2.7
W00003854,97.2,2.8
W00003855,96.6,3.4
W00003858,98.5,1.5
W00003860,98.7,1.3
W00003861,93.8,6.2
W00003863,98.8,1.2
W00003884,97.9,2.1
W00003885,99.2,0.8
W00003886,95.2,4.8
W00003887,96.1,3.9
W00003888,95.1,4.9
W00003889,95.8,4.2
W00003890,96.2,3.8
W00003891,97,3
W00003892,97.7,2.3
W00003893,96,4
W00003894,96.5,3.5
W00003895,97.8,2.2
W00003896,95.9,4.1
W00003897,96.3,3.7
W00003898,93.6,6.4
W00003899,94.1,5.9
W00003900,98.7,1.3
W00003901,95.5,4.5
