geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
W00003361,35.6,33.1,9.3,22
W00003362,32.9,31.7,15.9,19.5
W00003363,42.6,36.2,12.8,8.5
W00003364,31.9,31.9,20.7,15.6
W00003365,25.6,32.2,23.1,19
W00003366,20,37,23.7,19.3
W00003367,38,31.7,19.7,10.6
W00003368,38.1,22.6,16.7,22.6
W00003369,25,35.2,22.7,17
W00003370,31.6,33.1,14,21.3
W00003372,26.2,40.8,22.3,10.8
W00003373,20.7,32.4,32.4,14.4
W00003374,33,35.8,11,20.2
W00003375,27.1,36.5,15.6,20.8
W00003376,30.6,40.5,16.2,12.6
W00003377,43.4,23.4,22.1,11
W00003378,49.5,34.3,4.8,11.4
W00003379,58.1,21,8.6,12.4
W00003380,46.8,38.6,8.9,5.7
W00003381,41.2,45.1,3.9,9.8
W00003382,40.5,39.7,13.5,6.3
W00003383,37.5,30.8,22.5,9.2
W00003384,31.1,37.3,15.5,16.1
W00003385,46.4,26.1,12.3,15.2
W00003386,58,22.7,3.4,15.9
W00003387,39.6,27.1,17.4,16
W00003388,53.4,25,9.1,12.5
W00003389,50.5,32.7,8.4,8.4
W00003390,50.3,31.1,7.9,10.6
W00003391,41.1,33,16.1,9.8
W00003392,49.1,26.4,9.4,15.1
W00003393,50,25.4,7,17.6
W00003394,55.5,21.3,14,9.1
W00003395,46.3,28.8,18.1,6.9
W00003396,44.4,24.1,16.5,15
W00003397,41.9,32.3,18.1,7.7
W00003398,47.7,29.5,15.9,6.8
W00003414,36.2,26,18.1,19.7
W00003415,33.3,27,24.1,15.6
W00003416,29.5,33.9,21.4,15.2
W00003418,44.4,25.6,11.1,18.8
W00003419,40,33.3,13.3,13.3
W00003422,44.1,19.6,18.6,17.6
W00003423,33.6,33.2,20.2,13
W00003497,45.6,28.1,16.3,10
W00003498,47.8,22.8,19.6,9.8
W00003499,40.7,24.9,21.7,12.7
W00003500,40.1,27,20.4,12.4
W00003501,43.9,35.1,8.1,12.8
W00003502,40.5,27.7,19.6,12.2
W00003503,45.9,30.1,12,12
W00003504,41.5,25.2,19.3,14.1
W00003505,53.2,20.3,11.4,15.2
W00003506,40,20,21.3,18.8
W00003507,46.8,29,12.9,11.3
W00003508,36,34.2,22.5,7.2
W00003509,49.3,32.9,12.3,5.5
W00003510,33.6,28.8,21.2,16.4
W00003511,37.4,32.1,25.2,5.3
W00003512,39,33.6,13.7,13.7
W00003513,26.7,36.2,24.1,12.9
W00003514,43.4,38,12.4,6.2
W00003515,42.2,28.1,14.8,14.8
W00003516,46.7,25.9,19.3,8.1
W00003517,45.7,22.2,22.8,9.3
W00003518,45.5,27.7,18.8,8
W00003519,30,20,13.3,36.7
W00003520,51.6,27.4,7.3,13.7
W00003521,46.6,27.2,11.7,14.6
W00003522,52.5,28.3,8.1,11.1
W00003523,47.9,33,7.4,11.7
W00003524,30.8,32.3,20.8,16.2
W00003525,35,30.8,20.8,13.3
W00003526,19.9,46.6,15.8,17.8
W00003527,22.2,44.4,16.2,17.1
W00003528,18.7,36.9,26.7,17.6
W00003529,28.2,38.5,16.2,17.1
W00003530,22.7,43.8,21.9,11.7
W00003533,32.5,34.2,19.2,14.2
W00003534,39.6,25.7,15.8,18.8
W00003535,27,29.7,18,25.2
W00003536,25.7,34.2,19.7,20.4
W00003537,24.3,33.8,23.6,18.2
W00003538,24.5,40.9,22.7,11.8
W00003539,14.1,37.6,32.9,15.4
W00003540,24.1,31.6,20.3,24.1
W00003542,41.7,42.4,6.1,9.8
W00003543,41.8,28.2,13.6,16.4
W00003544,50,30,8,12
W00003545,36.9,29.2,16.9,16.9
W00003546,43.6,26.4,16.4,13.6
W00003547,42.6,31,12.4,14
W00003548,29.8,22.8,19.3,28.1
W00003549,33.3,38.5,12.8,15.4
W00003550,33,46.1,7,13.9
W00003552,47,25.6,12.8,14.5
W00003553,41,40.3,11.5,7.2
W00003554,45.5,31.8,5.7,17
W00003555,41.9,38.1,7.6,12.4
W00003556,47.2,21.7,17.9,13.2
W00003557,52.2,20,12.2,15.6
W00003558,29.6,29.6,29.6,11.1
W00003559,31.4,28.9,27.3,12.4
W00003560,18.1,40.9,19.7,21.3
W00003561,20.4,32.9,27,19.7
W00003562,21.7,29.2,28.3,20.8
W00003563,23.4,31,29.7,15.8
W00003564,17.8,49.3,19.2,13.7
W00003565,22.8,40.5,14.6,22.2
W00003566,13.8,44,25,17.2
W00003567,18.7,38.9,26.1,16.3
W00003568,27.8,37.6,18,16.5
W00003569,20.5,38.4,25.4,15.6
W00003571,14.1,48.8,25.3,11.8
W00003572,14,41.9,20.9,23.3
W00003573,22.3,43.6,21,13.1
W00003574,19.3,39.2,26,15.5
W00003575,14.2,38.4,33.2,14.2
W00003576,11.2,48.7,30.3,9.9
W00003577,23.9,37.8,18.9,19.4
W00003578,22,26.8,30.9,20.3
W00003579,35.7,30.5,20.1,13.6
W00003580,47.9,20.5,16.2,15.4
W00003581,35.1,35.6,19.7,9.6
W00003582,32.8,32.3,19.4,15.6
W00003583,20.4,23.7,40.9,15.1
W00003584,21.4,42.1,27.9,8.6
W00003585,43.9,27.3,18,10.8
W00003586,33.1,22.3,31.2,13.4
W00003587,26.3,28.5,33,12.3
W00003588,39.5,25.9,22.2,12.4
W00003589,42.1,16.5,30.6,10.7
W00003590,31.4,28.8,22,17.8
W00003591,37.6,33.9,20.2,8.3
W00003592,22,32.1,23.9,22
W00003594,41.3,28.5,17.3,12.8
W00003595,47.2,25.2,15.4,12.2
W00003596,35.9,30.4,15.2,18.5
W00003597,26.7,27.5,30,15.8
W00003598,17.8,29.7,28.7,23.8
W00003599,45.4,27.6,17.1,9.9
W00003600,28.7,23.1,27.8,20.4
W00003601,32.2,22,25.4,20.3
W00003632,11.7,35.1,38.3,14.9
W00003633,37.5,20.8,24.3,17.4
W00003634,20.2,37.5,33.7,8.7
W00003635,11.6,44.5,27.4,16.4
W00003657,29.2,42.9,17.9,10.1
W00003658,31.4,30.9,22.9,14.9
W00003659,47.6,31.7,6.3,14.3
W00003660,24.5,24.5,36.8,14.2
W00003661,31.3,33,17,18.8
W00003662,34.1,31.8,23.9,10.2
W00003665,30.1,31.9,26.5,11.4
W00003666,36.5,35,16.8,11.7
W00003667,33.1,40.4,11.3,15.2
W00003668,40.2,23.9,14.1,21.7
W00003669,49.5,24.8,15.8,9.9
W00003679,24,39.5,25.7,10.8
W00003680,33.6,34.3,19.7,12.4
W00003711,37.3,32.9,17.3,12.4
W00003712,34.8,34.8,22.9,7.6
W00003713,40.5,28.2,19.8,11.5
W00003714,38.3,25.9,19.8,16
W00003715,32.3,31,24.5,12.3
W00003716,37.7,29.5,21.9,10.9
W00003717,41.9,31.5,11.3,15.3
W00003718,33.8,24.3,25,16.9
W00003719,34.2,35.6,14.8,15.4
W00003720,26.5,40.8,21.4,11.2
W00003721,29.9,27.4,29.9,12.8
W00003722,30.7,37.6,17.8,13.9
W00003723,22.5,40.8,19,17.6
W00003724,44.8,26.4,16,12.8
W00003725,40.3,35.5,16.1,8.1
W00003743,19.1,41.6,22,17.3
W00003744,20.8,51.3,11,16.9
W00003745,20.6,28.9,41.1,9.4
W00003746,13.3,29.6,43.7,13.3
W00003747,22.8,31,30.2,15.9
W00003748,31,38.9,14.3,15.9
W00003749,20.3,39.2,25.2,15.3
W00003750,32.8,36,9.6,21.6
W00003751,33.3,29.9,13.9,22.9
W00003752,23.2,49,11.9,15.9
W00003753,29.2,43.8,12.3,14.6
W00003754,39.8,39.8,1.8,18.6
W00003755,20.9,28.7,30.2,20.2
W00003756,24.2,37.4,17.2,21.2
W00003757,32.4,38.7,12,16.9
W00003758,29.8,39.3,20.2,10.7
W00003759,34.4,34.4,13,18.3
W00003777,35.6,32.2,25.4,6.8
W00003778,45.5,31,12.4,11
W00003779,50.5,29.4,11.9,8.3
W00003780,46.8,28.6,12.7,11.9
W00003781,50,26.7,10.3,13
W00003782,43.2,31.1,13.5,12.2
W00003783,50.4,17.1,17.1,15.4
