geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
W00003361,30.6,37.5,4.4,21.4,6
W00003362,27.5,44.4,6.9,16.9,4.2
W00003363,37.9,41.6,3.1,14.9,2.5
W00003364,23.3,42.4,5.9,25.8,2.5
W00003365,14.3,45.9,6.1,30.3,3.5
W00003366,20,39.6,4.2,33.5,2.7
W00003367,21.1,48.9,4.2,24.1,1.7
W00003368,32.5,35.5,8.4,21.2,2.5
W00003369,19.5,42,7.5,29,2
W00003370,22.3,47.7,5.4,22.3,2.3
W00003372,27.4,34.4,7,28.8,2.5
W00003373,10.1,46.1,8.4,33.1,2.2
W00003374,24.1,44.1,5.5,23.2,3.2
W00003375,29.5,34.6,8.9,25.7,1.3
W00003376,22,38.8,7.9,30.4,0.9
W00003377,21.8,41.8,5.4,31,0
W00003378,30.7,42.4,10,16,0.9
W00003379,33,45.5,5.4,14.3,1.8
W00003380,24.5,38.2,8.8,24.9,3.6
W00003381,32.6,45.9,5.2,15.6,0.7
W00003382,19.7,44.4,5,25.5,5.4
W00003383,6.2,45.2,9,36.2,3.3
W00003384,24.7,34.1,8.2,30.3,2.6
W00003385,20.9,45.3,5.1,26,2.8
W00003386,38.6,33.8,6.7,17.6,3.3
W00003387,21.6,44,6.6,26.4,1.5
W00003388,33.7,42.2,6.5,14.1,3.5
W00003389,36.8,41.1,2.7,18.2,1.2
W00003390,17.8,46.1,7.8,24.8,3.5
W00003391,18.1,46.9,5.3,26.1,3.5
W00003392,16.9,44.1,7,29.8,2.2
W00003393,21.8,46,10.5,18.5,3.2
W00003394,13.5,49.2,4.1,30.7,2.5
W00003395,10.5,47.4,5.3,34,2.8
W00003396,18.1,41.7,10,25.8,4.4
W00003397,20.8,42.9,6.9,26.4,3
W00003398,29.7,42.3,6.7,15.1,6.3
W00003414,19.8,45.7,1.7,30.6,2.2
W00003415,25.4,41.8,6.4,24.3,2.1
W00003416,16.6,44.3,5.5,32.3,1.3
W00003418,28.1,41.6,6.3,20.4,3.6
W00003419,31.1,33,6.4,25.8,3.8
W00003422,24.5,48.6,4.1,20.9,1.8
W00003423,13.3,43.2,6.5,34.4,2.5
W00003497,19.6,44.3,4.3,29.4,2.4
W00003498,32.8,37.6,6.3,22.2,1.1
W00003499,16.4,47.3,7.3,27.6,1.5
W00003500,21.7,40.9,6.1,27.4,3.9
W00003501,17.9,38.1,8.9,30.7,4.3
W00003502,21.2,39.6,5.5,31,2.7
W00003503,29.3,36.1,8.6,21,4.9
W00003504,20.2,40.8,7.3,28.2,3.4
W00003505,39.4,38.5,5,16.1,0.9
W00003506,29.1,38.9,10.3,18.3,3.4
W00003507,26,42.3,5.3,23.8,2.6
W00003508,20.4,40.8,6.8,28.6,3.4
W00003509,31.1,40.2,6.8,18.3,3.7
W00003510,15.6,31.6,8,39.6,5.2
W00003511,21.6,33.9,4.6,37.1,2.8
W00003512,26.6,45.3,6.3,19.5,2.3
W00003513,20.5,38.1,5.6,32.6,3.3
W00003514,28.9,38.7,8.2,21.9,2.3
W00003515,23,48.8,5.6,21.6,0.9
W00003516,19.7,44.4,7.1,26.4,2.5
W00003517,7.5,36.7,6.1,47.6,2
W00003518,12,41.6,4.3,39.2,2.9
W00003519,37.4,29.5,12.2,16.5,4.3
