geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00071239,4.5,34.2,36,25.2
E00071240,8.5,39,38.1,14.4
E00071241,10.3,49.2,34.1,6.3
E00071242,25.8,39.5,29.8,4.8
E00071243,28,44.8,22.4,4.8
E00071244,24.2,55.8,17.5,2.5
E00071245,31.6,46.6,17.3,4.5
E00071246,21.8,48.4,23.4,6.5
E00071247,59.4,32,7,1.6
E00071248,37.3,40.4,15.1,7.2
E00071249,35.9,43.5,13.7,6.9
E00071250,51.6,36.5,8.7,3.2
E00071251,18.8,44.6,33,3.6
E00071252,38,40.1,19,2.9
E00071253,30.6,33.9,29.8,5.8
E00071254,9.3,45,33.3,12.4
E00071255,8.5,33.1,41.5,16.9
E00071256,12.1,45.7,29.3,12.9
E00071257,5.8,47.6,33,13.6
E00071258,48.1,32.3,15.8,3.8
E00071259,24.4,46.6,24.4,4.6
E00071260,58.4,38.9,2.7,0
E00071281,26.1,47.1,20.2,6.7
E00071282,5,30.8,42.5,21.7
E00071283,38.4,38.4,16.8,6.4
E00071284,37.5,46.1,12.5,3.9
E00071285,36.9,41.8,14.9,6.4
E00071286,41.3,38,17.4,3.3
E00071287,30.3,54.1,11.9,3.7
E00071288,14.3,45.4,27.7,12.6
E00071289,24.4,40.7,26.8,8.1
E00071290,8.3,45.1,34.6,12
E00071292,44.6,43.8,9.8,1.8
E00071293,40.3,42,15.1,2.5
E00071294,34.1,45.9,14.8,5.2
E00071295,40.7,39,17.8,2.5
E00071296,39.8,44.1,13.6,2.5
E00071297,29.9,52.1,10.3,7.7
E00071298,36.2,41.4,18.1,4.3
E00071299,6.6,33.1,42.1,18.2
E00071300,18.3,51.4,24.8,5.5
E00071301,8.6,42.2,37.9,11.2
E00071305,21.2,46.6,29.7,2.5
E00071306,21.8,46.2,23.5,8.4
E00071307,19.8,38.7,33.3,8.1
E00071309,8.5,43,31,17.6
E00071310,20,62.4,16,1.6
E00071312,29.7,57.2,11.6,1.4
E00071315,10.4,34.1,39.3,16.2
E00071324,8.5,38.5,42.3,10.8
E00071329,3.9,41.9,41.1,13.2
E00071449,5.5,41.5,36,17.1
E00071467,4,44.4,34.1,17.5
E00071468,10.8,39.2,36.2,13.8
E00071469,22.8,38.6,29.1,9.4
E00071471,55.2,29.9,8.6,6.3
E00071472,17.9,44,29.1,9
E00071473,23.2,44.6,25.4,6.8
E00071474,14.3,46.8,30.2,8.7
E00071475,17.3,42.5,25.2,15
E00071476,18.5,47.3,27.4,6.8
E00071478,29.6,45.2,21.7,3.5
E00071479,34.1,44.9,15.9,5.1
E00071480,42.4,44.1,10.2,3.4
E00071486,18.3,52.5,21.7,7.5
E00071503,24,45.9,23,7.1
E00071504,19.4,46.6,26.7,7.3
E00071505,64,30.1,5.1,0.7
E00071506,44.7,42.7,9.3,3.3
E00071507,28.5,43.8,19.4,8.3
E00071508,29.8,47.3,15.3,7.6
E00071509,25.5,41.8,25.5,7.3
E00071510,53.2,33.1,9.7,4
E00071511,52.4,39.8,5.8,1.9
E00071513,29.9,51.8,13.1,5.1
E00071516,13.5,31.8,39.9,14.9
E00071517,23.3,38,25.6,13.2
E00071519,0,30.4,45.2,24.3
E00071521,31.5,52.3,10.8,5.4
E00071522,14.9,50.9,24.6,9.6
E00071524,26.6,44.5,25,3.9
E00071527,30.5,39.6,23.4,6.5
E00071528,38.4,34.1,23.9,3.6
E00071529,37,39.1,17.4,6.5
E00071532,37.8,44.1,10.8,7.2
E00071533,44.4,42.1,9.5,4
E00071534,31.8,44.2,17.8,6.2
E00071536,49.1,34.5,13.8,2.6
E00071537,33.1,43.3,16.5,7.1
E00071538,22.3,55.4,18,4.3
E00071604,14.9,41.2,32.5,11.4
E00071606,7.8,39.1,36.5,16.5
E00071607,7.8,32.5,51,8.7
E00071608,4.8,28.6,50,16.7
E00071609,3.8,33.6,44.3,18.3
E00071611,1.7,30.5,46.6,21.2
E00071612,6.4,30,39.1,24.5
E00071613,6.8,33.1,39.8,20.3
