geography_code,heating_type_3a-001,heating_type_3a-002
E00071239,0,100
E00071240,0.8,99.2
E00071241,4.8,95.2
E00071242,1.6,98.4
E00071243,1.6,98.4
E00071244,2.5,97.5
E00071245,0.8,99.2
E00071246,1.6,98.4
E00071247,1.6,98.4
E00071248,0.6,99.4
E00071249,0,100
E00071250,1.6,98.4
E00071251,0.9,99.1
E00071252,0.7,99.3
E00071253,0.8,99.2
E00071254,0.8,99.2
E00071255,1.6,98.4
E00071256,0,100
E00071257,2,98
E00071258,1.5,98.5
E00071259,1.5,98.5
E00071260,0.9,99.1
E00071281,2.5,97.5
E00071282,0.8,99.2
E00071283,3.2,96.8
E00071284,2.3,97.7
E00071285,0.7,99.3
E00071286,0,100
E00071287,3.7,96.3
E00071288,0,100
E00071289,1.7,98.3
E00071290,0,100
E00071292,0.9,99.1
E00071293,0.8,99.2
E00071294,1.5,98.5
E00071295,1.7,98.3
E00071296,0.8,99.2
E00071297,2.6,97.4
E00071298,0,100
E00071299,0.8,99.2
E00071300,3.7,96.3
E00071301,0.9,99.1
E00071305,0,100
E00071306,0,100
E00071307,0.9,99.1
E00071309,1.4,98.6
E00071310,0,100
E00071312,2.2,97.8
E00071315,2.3,97.7
E00071324,2.3,97.7
E00071329,0,100
E00071449,1.2,98.8
E00071467,0.8,99.2
E00071468,0,100
E00071469,0,100
E00071471,0,100
E00071472,2.2,97.8
E00071473,0.6,99.4
E00071474,0.8,99.2
E00071475,1.6,98.4
E00071476,1.4,98.6
E00071478,1.7,98.3
E00071479,0.7,99.3
E00071480,0,100
E00071486,1.6,98.4
E00071503,0,100
E00071504,0.5,99.5
E00071505,0,100
E00071506,0.7,99.3
E00071507,2.8,97.2
E00071508,0.8,99.2
E00071509,0.9,99.1
E00071510,0,100
E00071511,0,100
E00071513,0.7,99.3
E00071516,0,100
E00071517,0.8,99.2
E00071519,0,100
E00071521,0.8,99.2
E00071522,0,100
E00071524,0.8,99.2
E00071527,1.9,98.1
E00071528,0,100
E00071529,1.4,98.6
E00071532,0.9,99.1
E00071533,0.8,99.2
E00071534,0.8,99.2
E00071536,3.5,96.5
E00071537,0.8,99.2
E00071538,0,100
E00071604,2.6,97.4
E00071606,0,100
E00071607,0.5,99.5
E00071608,0,100
E00071609,0,100
E00071611,0.8,99.2
E00071612,0,100
E00071613,0,100
E00071614,0.9,99.1
E00071615,0.8,99.2
E00071616,0,100
E00071617,0.8,99.2
E00071618,1,99
E00071621,0.9,99.1
E00071622,1.5,98.5
E00071623,0,100
E00071624,2,98
E00071625,0,100
E00071626,2.5,97.5
E00071627,0,100
E00071628,0,100
E00071629,0,100
E00071630,0,100
E00071631,0.8,99.2
E00071650,0.9,99.1
E00071651,3.2,96.8
E00071652,0,100
E00071653,0.9,99.1
E00071654,0.7,99.3
E00071655,0,100
E00071656,1.4,98.6
E00071657,0.6,99.4
E00071658,2.6,97.4
E00071659,0,100
E00071660,0,100
E00071661,2.3,97.7
E00071662,0.8,99.2
E00071663,0,100
E00071664,2.3,97.7
E00071665,0.8,99.2
E00071666,1.9,98.1
E00071667,0,100
E00071668,0.8,99.2
E00071669,0.8,99.2
E00071670,2.5,97.5
E00071671,0.8,99.2
E00071672,0.8,99.2
E00071673,0.8,99.2
E00071674,2.1,97.9
E00071675,0,100
E00071676,0,100
E00071677,0.8,99.2
E00071678,0,100
E00071691,0.9,99.1
E00071695,0.7,99.3
E00146813,1.5,98.5
E00146816,1.5,98.5
E00146817,1.5,98.5
E00146818,0,100
E00146819,1.7,98.3
E00146906,2.9,97.1
E00146907,0,100
E00146911,5.5,94.5
E00146918,0,100
E00146919,1.4,98.6
E00146920,0,100
E00146921,2.8,97.2
E00146922,0,100
E00146923,2,98
E00146951,0.8,99.2
E00146952,0.8,99.2
E00146953,0,100
E00146954,0.9,99.1
E00146955,0,100
E00146956,1.9,98.1
E00146957,4,96
E00146958,0,100
E00146959,0.8,99.2
E00146960,0,100
E00146961,0.8,99.2
E00146962,0,100
E00146964,0,100
E00146966,0.8,99.2
E00146967,1.4,98.6
E00146968,1.8,98.2
E00146969,0,100
E00146972,0,100
E00146974,0.8,99.2
E00151089,0,100
E00173114,1.2,98.8
E00173117,0.8,99.2
E00173128,0,100
E00174579,0,100
E00174585,0,100
E00187167,3.7,96.3
E00187179,0,100
E00187183,0,100
E00187205,1.7,98.3
E00187207,0,100
E00187211,0,100
E00187213,0,100
E00187216,1.3,98.7
E00187240,0,100
E00187261,0,100
E00187266,0,100
E00187278,1.3,98.8
E00187280,0,100
E00187283,0.7,99.3
E00187288,0.8,99.2
E00187299,0,100
E00187304,0,100
E00187311,0,100
E00187319,1.5,98.5
