geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00082123,20.3,65,9.1,5.6
E00082124,5.1,23.6,21,50.3
E00082125,17.6,31.6,30.5,20.3
E00082126,5.8,13.8,38.4,42
E00082127,7.8,14.7,24.1,53.4
E00082130,10,45.3,21.2,23.5
E00082188,0,6.7,30.3,63
E00082189,6.2,13.8,44.6,35.4
E00082190,0.7,4.9,30.6,63.9
E00082191,0.7,9.5,40.1,49.7
E00082192,2.9,7.9,33.1,56.1
E00082281,23,11.5,27.7,37.8
E00082282,1.5,4.4,8.1,86
E00082283,0,18.5,50.8,30.6
E00082284,1.8,18.8,71.4,8
E00082285,0,24.6,42.9,32.5
E00082286,0.8,3.3,58.3,37.5
E00082287,0.7,13.4,32.8,53
E00082288,0.9,5.7,57.5,35.8
E00082289,0.7,8.9,45.9,44.5
E00082290,1.8,25.1,32.3,40.7
E00082291,2.1,34,57.7,6.2
E00082292,5.9,22.1,34.6,37.5
E00082293,7.1,9.4,33.9,49.6
E00082294,2.9,10.7,10.7,75.7
E00082295,0,31.1,59.7,9.2
E00082296,1.9,9.4,16.3,72.5
E00082297,7.2,18.9,42.8,31.1
E00082298,17.1,17.8,30.1,34.9
E00082299,3.8,13.8,58.5,23.8
E00082302,1.6,4,79,15.3
E00082303,8.7,8.2,44.2,38.9
E00082306,0.7,3.7,55.6,40
E00082307,0,6.4,85.6,8
E00082308,24.8,27.3,43.8,4.1
E00082309,0.8,10.6,60.2,28.5
E00082310,37.9,24.1,29.7,8.3
E00082311,14.5,22.1,60.7,2.8
E00082312,53.3,8.3,35,3.3
E00082313,1.9,32.1,62.3,3.8
E00082314,10.1,28.7,60.5,0.8
E00082336,10.1,16,37.8,36.1
E00082371,1.8,17.9,21.4,58.9
E00082372,14.6,22,19.5,43.9
E00082373,16.7,32.7,35.3,15.3
E00082374,0.9,8.8,60.2,30.1
E00082376,2.2,5.1,22.6,70.1
E00082378,20,34.2,41.7,4.2
E00082379,1.5,28.4,32.5,37.6
E00082380,4.2,19,56.3,20.4
E00082381,34.1,19.3,26.7,20
E00082382,18.7,11.2,42.1,28
E00082383,2.9,35.9,23.3,37.9
E00082384,1.7,11.8,45.4,41.2
E00082392,25.5,19.9,27,27.7
E00082401,8.1,16.2,46.8,28.8
E00082402,48.4,15.1,16.1,20.4
E00082403,11,23.9,54.8,10.3
E00082404,19.2,61.1,12.6,7.1
E00082435,42,21.7,7.2,29
E00082436,2.2,8.6,58.3,30.9
E00082438,8.6,14.1,28.9,48.4
E00082439,3.8,12,39.1,45.1
E00082440,7.8,16.3,36.4,39.5
E00082441,52.5,37.7,4.1,5.7
E00082442,10.3,28.8,35.6,25.3
E00082444,1.6,15.6,38.3,44.5
E00082445,1.7,2.5,20.7,75.2
E00082446,1.5,11.5,17.6,69.5
E00082447,1.8,17.7,38.9,41.6
E00082448,8.3,42.7,31.8,17.2
E00082449,10.1,18.9,26,45
E00082450,17.2,26.6,34.4,21.9
E00082451,2,12.8,54.4,30.9
E00082452,15.9,12.1,40.2,31.8
E00082479,7.9,18.1,63,11
E00082482,3.6,18.6,38.6,39.3
E00082485,14.4,20.9,46,18.7
E00082496,8.6,21.6,61.2,8.6
E00082497,29.3,29.3,30.2,11.2
E00082498,18.5,27.8,31.1,22.5
E00082499,27,33.3,29.4,10.3
E00082500,18.8,19.5,44.3,17.4
