geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00082123,68.1,19.3,12.6
E00082124,86.1,9.4,4.5
E00082125,82.9,13.3,3.9
E00082126,82.2,13.3,4.5
E00082127,84.8,11.2,4
E00082130,79.8,14.4,5.8
E00082188,83.7,11.9,4.4
E00082189,87.1,10.8,2
E00082190,86,11.4,2.6
E00082191,84.9,10.6,4.5
E00082192,89.5,7.9,2.5
E00082281,82.8,13.3,3.9
E00082282,88.9,9.7,1.4
E00082283,87.4,9.6,3
E00082284,82.2,13.1,4.8
E00082285,85.2,13.1,1.7
E00082286,86.5,11.6,1.9
E00082287,89,8.8,2.1
E00082288,87.2,10,2.8
E00082289,89.4,9.1,1.6
E00082290,80.2,17.1,2.7
E00082291,90.4,8.1,1.5
E00082292,88.5,8.6,2.9
E00082293,87,9.4,3.6
E00082294,85.6,11.4,2.9
E00082295,87.3,10.7,2.1
E00082296,88.4,9.1,2.5
E00082297,89.3,7.8,2.9
E00082298,89.7,8.3,2
E00082299,86.7,10.1,3.2
E00082302,87.6,11.1,1.3
E00082303,90.4,7.6,2.1
E00082306,85.3,13.4,1.3
E00082307,84.5,13.3,2.3
E00082308,77.2,14.4,8.3
E00082309,88.5,9,2.5
E00082310,89.1,9.6,1.3
E00082311,80.5,13.1,6.4
E00082312,70.5,22.3,7.3
E00082313,84.3,12.8,3
E00082314,80.5,13.2,6.3
E00082336,88.1,7.8,4.1
E00082371,90.9,7.9,1.2
E00082372,87.4,10.5,2.2
E00082373,87.2,9,3.8
E00082374,86.9,10.1,3
E00082376,87.7,10.9,1.5
E00082378,74,18.1,7.9
E00082379,84,12.7,3.3
E00082380,87.7,9.9,2.3
E00082381,75.9,19.4,4.7
E00082382,82,11.4,6.7
E00082383,86.2,9.7,4
E00082384,86.7,10.4,2.9
E00082392,83.1,11.6,5.3
E00082401,85.4,9,5.6
E00082402,88.8,5.9,5.3
E00082403,78.8,14.1,7.1
E00082404,86.6,9.4,4
E00082435,88,8.8,3.2
E00082436,87.4,9,3.6
E00082438,89,8.8,2.3
E00082439,92.5,6.7,0.8
E00082440,84.8,10.2,5
E00082441,76.9,17.2,5.9
E00082442,85.2,10.8,3.9
E00082444,87,11.7,1.3
E00082445,80.7,11.6,7.7
E00082446,89.4,9.5,1.1
E00082447,88.1,10.9,1
E00082448,81.7,13.1,5.1
E00082449,84.6,8.4,7
E00082450,82.7,13,4.2
E00082451,90.7,6.9,2.5
E00082452,85.6,10,4.4
E00082479,83.9,13.1,3
E00082482,84.6,11.8,3.6
E00082485,84.9,12,3.2
E00082496,85.3,11.3,3.4
E00082497,81.3,13.3,5.3
E00082498,81.7,12.8,5.4
E00082499,88.1,11.1,0.8
E00082500,85.3,9.4,5.3
E00082501,89.8,6.7,3.5
E00082502,86.4,12.5,1.2
E00082519,88.6,9.2,2.2
E00082520,91.7,6.7,1.6
E00082524,88.3,9.5,2.2
E00082527,90.4,7.2,2.4
E00082529,78,18.1,3.9
E00082530,89.3,7.7,3
E00082564,78.2,15.9,5.8
E00082565,76.9,17.2,5.9
E00082573,65.1,21.7,13.2
E00082577,83.6,12.9,3.5
E00082578,82.8,12.9,4.3
E00082579,86.1,10.2,3.7
E00082580,90.4,7.8,1.7
E00114244,81.1,18.9,0
E00114253,82.2,13.3,4.6
E00114254,87.2,9.1,3.7
E00114255,89.6,8.4,2
E00114256,90.9,7.5,1.5
E00114258,85.1,13.6,1.3
E00114259,89.2,8.8,2
E00114266,82.6,13.2,4.3
E00114267,84,12.6,3.4
E00114268,82.2,13.4,4.5
E00114269,90.9,8.4,0.8
E00114270,79.9,16.9,3.2
E00114271,86.3,9.6,4.2
E00114272,85,11.9,3.1
E00114273,87.7,7.9,4.5
E00114274,89.4,9.7,0.9
E00114275,79.6,17.2,3.2
E00114276,86.9,11.1,1.9
E00114277,80.7,16.5,2.8
E00114278,82.8,12.2,5
E00114279,85.5,11.9,2.5
E00114280,86.2,11.1,2.7
E00114281,91,6.5,2.5
E00114282,78.7,15.7,5.6
E00114283,86.8,10.1,3
E00114284,86.2,11.5,2.3
E00114285,80.1,12.2,7.7
E00114287,85,11,4
E00114288,89.8,8.2,2
E00114289,89.7,8.5,1.8
E00114290,78.5,11.3,10.2
E00114291,80.1,14.3,5.6
E00114292,76.8,18.8,4.4
E00114293,87.2,7.9,4.9
E00114294,78.2,15.1,6.7
E00114295,86.9,9.9,3.2
E00114296,88.3,7.5,4.3
E00114297,87,10.7,2.3
E00114298,88.3,10.9,0.8
E00114299,74.4,18.9,6.8
E00114300,80.3,14.3,5.4
E00114301,79,15.9,5.2
E00114302,88.4,9.3,2.3
E00114303,73.7,18.6,7.7
E00114304,81.3,13.3,5.4
E00114305,74.8,16.6,8.6
E00114306,81.2,12.3,6.5
E00114307,83,12.9,4.1
E00114308,75.6,18.1,6.3
E00114309,75.1,16.9,8
E00114310,88.7,8.8,2.5
E00114311,69.3,19.8,10.8
E00114312,74.3,20.9,4.7
E00114313,80.6,16.1,3.2
E00114314,92.1,6.6,1.3
E00114315,86.3,11,2.7
E00114316,83.4,14.1,2.5
E00114317,79.1,15.8,5.1
E00114318,80.8,13.1,6.2
E00114319,88.7,8.4,3
E00114322,86.6,10.3,3.1
E00114323,85.5,10.4,4.1
E00114324,87.1,10.3,2.6
E00114325,89.2,9.3,1.5
E00114326,80.3,14.9,4.8
E00114327,82.7,13.1,4.2
E00114328,80.1,15.2,4.7
E00114329,75.6,14.7,9.7
E00114330,84.2,10.8,5
E00114331,82.8,14,3.2
E00114333,82.7,14,3.3
E00114334,82.3,13.9,3.7
E00114335,78.1,14,7.9
E00114336,79.8,15,5.2
E00114337,82.4,14.7,2.9
E00114338,78.6,15.7,5.8
E00114339,85.3,9.1,5.6
E00114340,84.8,9,6.2
E00114341,81,16.8,2.3
E00114342,90.3,8.9,0.7
E00114343,90.7,8,1.3
E00114344,87.8,10.1,2.1
E00114345,82.5,12.9,4.6
E00114346,83.2,9.9,6.9
E00114347,88.2,9.4,2.4
E00114348,82.3,11.5,6.2
E00114349,89.4,9.3,1.3
E00114350,93.7,4.3,2
E00114354,77.9,14.1,8
E00114355,89.8,7.5,2.7
E00114357,83,13.6,3.4
E00114359,89.2,8.2,2.5
E00114360,88.1,8.8,3.1
E00114366,88.8,9.4,1.9
E00114367,87.9,10.2,1.9
E00114368,86.6,11.2,2.2
E00114369,82.3,13,4.7
E00114372,89.9,6.7,3.4
E00114374,90,8.2,1.8
E00114377,92.7,7,0.4
E00114379,83.3,13.5,3.2
E00114380,87.8,9.2,3.1
E00114381,90.1,8.3,1.7
E00114382,86.8,10.3,2.9
E00114383,90.2,7.7,2.1
E00114384,86.6,9.3,4
E00114385,89.1,8.4,2.5
E00114389,87.5,9.4,3.1
E00114392,88.9,9.3,1.8
E00114393,89.1,9.3,1.6
E00114394,91,7.6,1.4
E00114395,81.3,12.7,6
E00114396,84.6,11.7,3.8
E00114397,90.7,7.1,2.2
E00114398,93.8,4.8,1.5
