geography_code,heating_type_3a-001,heating_type_3a-002
E00082123,2.1,97.9
E00082124,1.6,98.4
E00082125,1.1,98.9
E00082126,1.4,98.6
E00082127,1.8,98.2
E00082130,2.9,97.1
E00082188,0.8,99.2
E00082189,1.5,98.5
E00082190,0,100
E00082191,0,100
E00082192,0,100
E00082281,0,100
E00082282,0,100
E00082283,1.6,98.4
E00082284,3.6,96.4
E00082285,2.4,97.6
E00082286,0,100
E00082287,0,100
E00082288,0.9,99.1
E00082289,0,100
E00082290,1.8,98.2
E00082291,2.1,97.9
E00082292,0.7,99.3
E00082293,0.8,99.2
E00082294,0,100
E00082295,0.8,99.2
E00082296,0,100
E00082297,0.6,99.4
E00082298,0.7,99.3
E00082299,0.8,99.2
E00082302,0,100
E00082303,0,100
E00082306,0,100
E00082307,1.6,98.4
E00082308,1.7,98.3
E00082309,0.8,99.2
E00082310,2.8,97.2
E00082311,2.1,97.9
E00082312,0.8,99.2
E00082313,1.9,98.1
E00082314,0,100
E00082336,1.7,98.3
E00082371,1.7,98.3
E00082372,1.6,98.4
E00082373,0,100
E00082374,0,100
E00082376,0,100
E00082378,1.7,98.3
E00082379,0.5,99.5
E00082380,0.7,99.3
E00082381,0.7,99.3
E00082382,0.9,99.1
E00082383,2,98
E00082384,0,100
E00082392,0,100
E00082401,0,100
E00082402,2.2,97.8
E00082403,0.7,99.3
E00082404,1.5,98.5
E00082435,5.8,94.2
E00082436,0,100
E00082438,0.8,99.2
E00082439,0,100
E00082440,1.6,98.4
E00082441,0,100
E00082442,0.7,99.3
E00082444,0,100
E00082445,0,100
E00082446,0,100
E00082447,0.9,99.1
E00082448,0.6,99.4
E00082449,0.6,99.4
E00082450,0.8,99.2
E00082451,0,100
E00082452,1.6,98.4
E00082479,3.2,96.8
E00082482,0,100
E00082485,0.7,99.3
E00082496,0.9,99.1
E00082497,0,100
E00082498,2,98
E00082499,0,100
E00082500,2,98
E00082501,6.4,93.6
E00082502,1,99
E00082519,0,100
E00082520,0,100
E00082524,1.5,98.5
E00082527,1,99
E00082529,1.6,98.4
E00082530,0,100
E00082564,0.6,99.4
E00082565,0.8,99.2
E00082573,0.9,99.1
E00082577,2.4,97.6
E00082578,4.5,95.5
E00082579,1.3,98.7
E00082580,2.3,97.7
E00114244,2.2,97.8
E00114253,0,100
E00114254,3.4,96.6
E00114255,1.7,98.3
E00114256,2.7,97.3
E00114258,0,100
E00114259,0,100
E00114266,0,100
E00114267,0,100
E00114268,2,98
E00114269,0,100
E00114270,2.4,97.6
E00114271,3.9,96.1
E00114272,0,100
E00114273,2.6,97.4
E00114274,1.2,98.8
E00114275,5.1,94.9
E00114276,0,100
E00114277,2.7,97.3
E00114278,0,100
E00114279,2.4,97.6
E00114280,0.7,99.3
E00114281,1.6,98.4
E00114282,0.9,99.1
E00114283,1.4,98.6
E00114284,0.9,99.1
E00114285,3.6,96.4
E00114287,1.8,98.2
E00114288,0,100
E00114289,0,100
E00114290,0,100
E00114291,0.8,99.2
E00114292,1.7,98.3
E00114293,8.1,91.9
E00114294,1.6,98.4
E00114295,2.3,97.7
E00114296,0,100
E00114297,0,100
E00114298,0,100
E00114299,1.4,98.6
E00114300,0,100
E00114301,1.6,98.4
E00114302,0.7,99.3
E00114303,1.5,98.5
E00114304,0,100
E00114305,0,100
E00114306,0,100
E00114307,0,100
E00114308,0,100
E00114309,2.6,97.4
E00114310,1.5,98.5
E00114311,1.7,98.3
E00114312,3.1,96.9
E00114313,0,100
E00114314,1.7,98.3
E00114315,1,99
E00114316,0.6,99.4
E00114317,3.8,96.2
E00114318,1.4,98.6
E00114319,0,100
E00114322,3.2,96.8
E00114323,1.5,98.5
E00114324,1.5,98.5
E00114325,0,100
E00114326,0.9,99.1
E00114327,0,100
E00114328,0,100
E00114329,0.7,99.3
E00114330,0,100
E00114331,1.9,98.1
E00114333,2.7,97.3
E00114334,0.7,99.3
E00114335,1,99
E00114336,0,100
E00114337,3.5,96.5
E00114338,0,100
E00114339,0,100
E00114340,0.6,99.4
E00114341,0.8,99.2
E00114342,4.7,95.3
E00114343,0.7,99.3
E00114344,1.5,98.5
E00114345,3.6,96.4
E00114346,1.7,98.3
E00114347,0.8,99.2
E00114348,0,100
E00114349,0,100
E00114350,2.6,97.4
E00114354,0.7,99.3
E00114355,0,100
E00114357,0,100
E00114359,1.7,98.3
E00114360,2.9,97.1
E00114366,0.9,99.1
E00114367,0,100
E00114368,3.4,96.6
E00114369,3.4,96.6
E00114372,0,100
E00114374,0,100
E00114377,0.8,99.2
E00114379,0,100
E00114380,0,100
E00114381,0,100
E00114382,0,100
E00114383,0,100
E00114384,2.1,97.9
E00114385,0,100
E00114389,0,100
E00114392,0.9,99.1
E00114393,2.6,97.4
E00114394,0,100
E00114395,0,100
E00114396,1.9,98.1
E00114397,0,100
E00114398,0,100
E00114399,1.6,98.4
E00114401,1.2,98.8
E00114403,1.7,98.3
E00114404,2.3,97.7
E00114406,0,100
E00114407,0,100
E00114409,0,100
E00114410,0.8,99.2
E00114411,0,100
E00114412,0,100
E00114413,0,100
E00114414,2.4,97.6
E00114415,3.9,96.1
E00114416,1.6,98.4
E00114417,0,100
E00114418,0,100
E00114420,1.7,98.3
E00114421,0,100
E00114422,0.9,99.1
E00114423,5.8,94.2
E00114424,0.8,99.2
E00114425,7.5,92.5
E00114426,0,100
E00114427,0,100
E00114428,0,100
E00114429,0,100
E00114430,0.8,99.2
E00114431,1.8,98.2
E00114432,0,100
E00114433,1.1,98.9
E00114434,1.4,98.6
E00114435,1.6,98.4
E00114436,0.8,99.2
E00114437,0,100
E00114438,0.9,99.1
E00114439,0,100
E00114440,0,100
E00114441,0,100
E00114442,0,100
E00114443,0,100
E00114444,0,100
E00114445,0.7,99.3
E00114446,0,100
E00114447,2.4,97.6
E00114448,1.6,98.4
E00114449,0,100
E00114450,0,100
E00114451,0,100
E00114452,0,100
E00114453,0,100
E00114454,0,100
E00114455,0,100
E00114456,0,100
E00114457,0.8,99.2
E00114458,0,100
E00114460,2.2,97.8
E00114461,0,100
E00114462,0,100
E00114463,3.6,96.4
E00114464,2.7,97.3
E00114465,0,100
E00114466,0,100
E00114467,1.4,98.6
E00114468,1.1,98.9
E00114469,2.8,97.2
E00114471,0,100
E00114472,0,100
E00114473,0,100
E00114475,0,100
