geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00082123,36.7,34.1,7.5,18.6,3.1
E00082124,17.1,36.1,4.6,39.1,3.1
E00082125,14.4,42.7,4.2,36.7,2
E00082126,13.9,43.4,4,36.9,1.8
E00082127,11.6,32.3,3.4,50.4,2.2
E00082130,17.5,39.4,7,34.1,2
E00082188,11.2,35.6,5.2,47.2,0.8
E00082189,10.9,41.1,6.5,39.9,1.6
E00082190,6.9,40.6,2.6,46.9,3
E00082191,12.1,36,5.4,43.8,2.7
E00082192,7,38.2,5.3,47.7,1.8
E00082281,14.9,36.4,4.5,40.9,3.3
E00082282,4.8,37,2.8,53.3,2.1
E00082283,12.6,40.2,9.2,36.8,1.3
E00082284,24.2,47.5,6.4,19.9,2.1
E00082285,18.5,37,4,38,2.5
E00082286,7.8,43.9,8.6,37.3,2.5
E00082287,6.8,33.6,5.1,51.7,2.7
E00082288,15.2,44.6,7.8,30.3,2.2
E00082289,9.8,40.9,5.1,40.2,4.1
E00082290,17.2,36.8,3.3,40.9,1.8
E00082291,13.3,49.3,6.9,28.6,2
E00082292,8.2,35.3,4.8,50.2,1.5
E00082293,9.9,36,4.7,46.6,2.8
E00082294,9.1,36,4.7,48.7,1.5
E00082295,9.3,47.8,8,30.5,4.4
E00082296,7.3,37,2.7,50.9,2.1
E00082297,9.1,38.2,5.4,46.5,0.8
E00082298,12.7,39.9,3.4,41.6,2.4
E00082299,13,40.8,3.8,41.2,1.1
E00082302,15,47.1,6.7,28.8,2.5
E00082303,9.3,44,3.5,41,2.3
E00082306,12.8,37,8.4,37.7,4
E00082307,10.7,44.7,6.7,35.6,2.4
E00082308,30,42.9,5.5,18.9,2.8
E00082309,10.5,43,3.9,41.2,1.3
E00082310,12.4,39.4,5.2,41.8,1.2
E00082311,23.2,47.2,7.4,18.3,3.9
E00082312,30.7,43.8,6.3,14.2,5.1
E00082313,21.4,50.2,2.8,19.5,6
E00082314,16.4,50.7,5.3,25.3,2.2
E00082336,13.7,41.6,4.7,37.3,2.6
E00082371,10.1,42.6,3.4,38.5,5.4
E00082372,14.3,39.9,5.9,36.1,3.8
E00082373,14.1,43,3.7,35.6,3.7
E00082374,14,40.4,6.8,37,1.7
E00082376,4.8,36.2,5.1,50.9,3.1
E00082378,19.7,52.3,5,20.6,2.3
E00082379,11.3,34.9,3.7,47.6,2.5
E00082380,11.4,41.5,2.9,41.5,2.6
E00082381,21,30.9,3.9,39.5,4.7
E00082382,22.1,36.3,5.9,35.8,0
E00082383,15.1,43.9,6.3,32.2,2.4
E00082384,12.8,35.7,5.3,45.8,0.4
E00082392,12.3,38.8,2.2,45.5,1.1
E00082401,9,34.8,4.3,51.9,0
E00082402,12.3,33.1,4.9,46.6,3.1
E00082403,29.3,42.7,5.3,20.2,2.5
E00082404,15.2,34.5,4.1,42.7,3.5
E00082435,7.4,35.2,4.3,52.6,0.4
E00082436,10.8,38.3,5.4,42.6,2.9
E00082438,10.4,26.9,4.4,57,1.2
E00082439,6.8,40.6,3.4,48.1,1.1
E00082440,12.1,34.3,2.1,50.2,1.3
E00082441,21,43.8,4.5,28.4,2.3
E00082442,12.2,38.5,7.9,38.5,2.9
E00082444,7.7,32,7.7,48.6,3.9
E00082445,16.6,29.1,6.7,46.3,1.2
E00082446,4.8,36.9,4.4,52.8,1.1
E00082447,7.8,33,3.2,52.3,3.7
E00082448,27.4,43.9,6.8,19.6,2.4
E00082449,7.2,33.6,2.8,53.6,2.8
E00082450,16.3,37.1,5,40.7,0.9
E00082451,12.6,35.4,4.8,44.6,2.7
E00082452,14.6,43.3,5.3,34.8,2
E00082479,17,44.9,4.9,30,3.2
E00082482,9.4,47.2,2.1,37.4,3.8
E00082485,14.2,50.8,7.3,26.2,1.5
E00082496,9.6,52,5.7,31,1.7
E00082497,22.3,45.6,7.8,22.8,1.6
E00082498,15.5,46.5,7.4,27.3,3.3
E00082499,13.9,43.5,7.2,32.1,3.3
E00082500,15.3,45.1,5.5,32,2.2
E00082501,10.3,55.4,3.8,27.2,3.3
E00082502,8.8,58.1,3.7,29,0.5
E00082519,8.3,42.4,4.5,42,2.7
E00082520,8.5,49.6,8.5,31,2.4
E00082524,18.2,42.9,5.6,30.3,3
E00082527,11,48.4,4.9,34.1,1.6
E00082529,16.1,42.6,2.8,34.5,4
E00082530,11.3,47.4,7,31.7,2.6
E00082564,27,32.8,3.5,34,2.7
E00082565,17.3,40.6,3.9,35.6,2.6
E00082573,31.7,34.5,5.5,24.8,3.4
E00082577,13.6,39.3,5.8,39.3,2.1
E00082578,8.3,34.9,4.2,49,3.6
E00082579,15.2,48.3,5.2,29,2.2
E00082580,11.3,31.3,2.5,52.9,2.1
E00114244,9.3,44.7,4.9,39.8,1.3
E00114253,8.6,45.2,6.7,37.1,2.4
E00114254,15.2,39.4,4,37.4,4
E00114255,6.6,42.7,2.8,45.5,2.4
E00114256,6.4,37.3,3.2,52.3,0.9
E00114258,6.8,44.5,4.9,39.6,4.2
E00114259,8.6,45.1,2.7,40.8,2.7
E00114266,14.3,46.6,6,30.8,2.3
E00114267,13.9,43.9,3.7,36.6,1.9
E00114268,14,38.2,2.9,42.5,2.4
E00114269,9.6,36.7,3.7,45,5
E00114270,11.4,42.9,7.3,36.7,1.6
E00114271,11.8,48.1,7.6,30.2,2.3
E00114272,14,45.7,7.4,31.7,1.2
E00114273,14.9,37.3,4,41.4,2.4
E00114274,10.1,52.3,6.4,27.7,3.5
E00114275,9.9,53.7,5.4,28.1,3
E00114276,16.6,42.8,7.4,29.9,3.3
E00114277,12.1,48.9,8.4,27.4,3.2
E00114278,24.4,52.8,6.5,14.6,1.6
E00114279,13.1,52.9,4.6,26.6,2.7
E00114280,12.9,50.3,8.4,25.9,2.4
E00114281,15.9,48.1,6.4,26.1,3.4
E00114282,21.8,50.2,3.8,21.8,2.5
E00114283,10.8,52.4,3.8,31.5,1.4
E00114284,14.1,49,6.6,24.5,5.8
E00114285,28,45.9,7.7,16.4,1.9
E00114287,15.8,48.4,7.4,27.4,0.9
E00114288,12,54.3,7.2,22.5,4
E00114289,9.4,45,7.2,36.1,2.2
E00114290,17.2,59.3,5.3,18.2,0
E00114291,32.2,39.7,4.7,19.2,4.2
E00114292,15.7,44.9,8.1,27.8,3.5
E00114293,12.4,48.9,5.1,33.7,0
E00114294,19.3,41.2,8.2,25.8,5.6
E00114295,14.8,50.4,7,24.3,3.5
E00114296,19.9,50.2,4.1,20.8,5
E00114297,13.6,48.9,5.4,29.6,2.5
E00114298,9.6,53,5,31.1,1.4
E00114299,19,50.6,5.5,19.4,5.5
E00114300,18.9,56.4,6.9,15.8,1.9
E00114301,26,49.3,5.7,15.9,3.1
E00114302,10.6,52.8,4.9,29.6,2.1
E00114303,19.7,49.8,8.1,18.8,3.6
E00114304,17.6,47.3,5.3,28.2,1.6
E00114305,22.4,47.3,7.1,20.3,2.9
E00114306,26,41.9,8.8,18.6,4.7
E00114307,23.1,44.1,4.8,24.1,3.8
E00114308,26.9,43.7,4.2,21.7,3.5
E00114309,31.6,34.2,3.6,27.6,3.1
E00114310,22.9,45.8,2.8,23.3,5.2
E00114311,32.4,30.2,4.9,29.1,3.3
E00114312,29.1,40.6,4.8,22.4,3
E00114313,22.3,52.4,5.2,14.9,5.2
E00114314,17.8,42.5,2,32.4,5.3
E00114315,16.1,41,9.1,30.3,3.5
