geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00035073,98.2,0,1.8
E00035074,95.3,0.3,4.4
E00035075,98.4,0,1.6
E00035076,98.5,0.4,1.1
E00035077,96.1,0.3,3.6
E00035078,97.4,0.6,2.1
E00035079,98.3,0.6,1.1
E00035080,97.4,0.7,2
E00035081,98.6,0,1.4
E00035082,99.2,0.4,0.4
E00035083,95,0.2,4.8
E00035084,97.2,0.7,2.1
E00035085,95,0,5
E00035086,97.9,0.7,1.4
E00035087,97.4,0,2.6
E00035088,97.2,0.6,2.2
E00035089,94.5,0.3,5.2
E00035090,98.3,1.1,0.6
E00035091,95.4,1.6,3
E00035092,97.3,0,2.7
E00035093,97.2,1.8,0.9
E00035094,94.7,0,5.3
E00035095,96.3,0.3,3.4
E00035096,99.2,0.8,0
E00035097,97.4,1.3,1.3
E00035098,96.4,0,3.6
E00035099,95.3,2.9,1.7
E00035100,99.5,0.2,0.2
E00035101,97.3,0.8,2
E00035102,98.5,0,1.5
E00035103,96.1,0.6,3.2
E00035104,96.1,1.3,2.6
E00035105,90.5,1.5,8
E00035106,98.1,0.8,1.2
E00035107,94.3,0,5.7
E00035108,95.9,0.4,3.7
E00035109,94.9,0,5.1
E00035110,97.9,0.6,1.5
E00035111,96.7,0,3.3
E00035112,96.5,1,2.4
E00035113,97.2,0,2.8
E00035114,97.1,0.4,2.6
E00035115,98.1,0,1.9
E00035116,96.1,2.3,1.6
E00035117,97.7,0.6,1.6
E00035118,98.7,0,1.3
E00035119,95.4,1.9,2.7
E00035120,93.4,2.5,4.1
E00035121,96.3,0,3.7
E00035122,98.8,0.4,0.8
E00035123,92.5,0,7.5
E00035124,97.3,1.7,1
E00035125,94.5,3.7,1.8
E00035126,98.2,0.9,0.9
E00035127,95.2,0,4.8
E00035128,97.7,0.8,1.5
E00035129,96.3,0.7,3
E00035130,96.9,0.4,2.7
E00035131,94.5,0,5.5
E00035132,94.8,1.5,3.6
E00035133,94.7,1.5,3.8
E00035134,96.9,0,3.1
E00035135,89.4,1.5,9.1
E00035136,93.4,0.6,6
E00035137,95.5,0.8,3.7
E00035138,96.2,0.9,2.9
E00035139,99,0,1
E00035140,96,0,4
E00035141,95.9,1.2,2.9
E00035142,95,1.7,3.3
E00035143,94.9,1.9,3.2
E00035144,98,0,2
E00035145,95.9,0.6,3.5
E00035146,94.6,1.1,4.2
E00035147,99.7,0.3,0
E00035148,92.1,1.6,6.3
E00035149,92.2,3.1,4.7
E00035150,97,0.9,2.1
E00035151,97.3,0.7,2
E00035152,96.2,0.3,3.5
E00035153,97.4,0.6,1.9
E00035154,97,1.1,1.8
E00035155,97.5,0.3,2.2
E00035194,95.4,2.1,2.5
E00035195,84.6,2.1,13.3
E00035196,73,0.3,26.6
E00035197,82.7,2.8,14.6
E00035198,89.6,0.3,10.1
E00035199,86.6,3.7,9.7
E00035200,84.9,4.3,10.8
E00035201,97.6,1,1.4
E00035202,99,0,1
E00035203,97.4,1.3,1.3
E00035204,97.6,0.7,1.7
E00035205,97.4,0.9,1.7
E00035206,96.8,0.7,2.5
E00035207,93.4,0,6.6
E00035208,90.9,2.2,7
E00035209,97.5,0.3,2.2
E00035210,97.5,0.6,1.8
E00035211,97,1,2
E00035212,98.8,0.4,0.8
E00035213,95.3,0.5,4.2
E00035214,98.5,0,1.5
E00035215,94.9,2.2,2.9
E00035216,97.3,0,2.7
E00035217,96.6,0.6,2.8
E00035218,94.3,0.9,4.8
E00035219,95.8,1.9,2.3
E00035220,93.9,1.3,4.8
E00035221,81.7,1.7,16.5
E00035222,84.4,1.5,14.1
E00035223,97.2,1.4,1.4
E00035224,81.1,1.1,17.8
E00035225,90,2.5,7.5
E00035226,95.1,0.4,4.5
E00035227,92,1.1,6.8
E00035228,88.2,0.6,11.2
E00035229,77.5,0.4,22.1
E00035230,90.9,1,8.1
E00035231,91.4,1.4,7.2
E00035232,80.6,2.8,16.7
E00035233,89.4,1.7,9
E00035234,81.6,2.8,15.5
E00035235,97.3,0.9,1.8
E00035236,97,0.5,2.5
E00035237,97,0.5,2.5
E00035238,96.7,0.9,2.3
E00035239,94.4,0.3,5.2
E00035240,91.9,2.9,5.2
