geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00035073,23.5,28.4,37.3,10.8
E00035074,41.6,16.8,25.7,15.9
E00035075,24.7,30.1,35.6,9.6
E00035076,24.5,24.5,36.8,14.2
E00035077,50,20.9,15.5,13.6
E00035078,30.5,22.9,29.8,16.8
E00035079,40.3,24.6,27.5,7.6
E00035080,24.8,22.4,39.2,13.6
E00035081,42,22.5,19.6,15.9
E00035082,17.2,31.2,40.9,10.8
E00035083,42.6,23.9,21.9,11.6
E00035084,37.6,26.5,25.6,10.3
E00035085,13.9,44.4,25,16.7
E00035086,20.4,25.8,47.3,6.5
E00035087,23.8,31.4,25.7,19
E00035088,25.8,20.5,45.5,8.3
E00035089,33.6,30.6,11.9,23.9
E00035090,30.6,29.4,21.9,18.1
E00035091,21.5,29.6,31.9,17
E00035092,32.9,28.8,23.3,15.1
E00035093,20,27.7,45.4,6.9
E00035094,24.8,28.9,35.5,10.7
E00035095,30.1,28.1,29.4,12.4
E00035096,17.9,27.4,44.3,10.4
E00035097,29.9,21.6,36.1,12.4
E00035098,30.1,26.8,28.5,14.6
E00035099,32.8,31.1,29.5,6.6
E00035100,29.5,22.2,32.4,15.9
E00035101,19.1,33,34,13.8
E00035102,20.5,24.4,38.5,16.7
E00035103,30.1,29.2,30.1,10.6
E00035104,33.7,27.7,28.7,9.9
E00035105,34.6,24.4,24.4,16.7
E00035106,22.2,34.3,29.3,14.1
E00035107,37.2,25.7,19.5,17.7
E00035108,22.4,30.8,36.4,10.3
E00035109,31.6,27.6,26.3,14.5
E00035110,28.3,31.2,31.2,9.4
E00035111,43.9,21.2,18.9,15.9
E00035112,22.6,30.6,29.8,16.9
E00035113,32.8,29.9,24.6,12.7
E00035114,37.6,25.6,21.8,15
E00035115,27.3,26.7,34.5,11.5
E00035116,41,20.5,20.5,17.9
E00035117,40.7,15.9,28.3,15.2
E00035118,40.5,16.2,27,16.2
E00035119,34.5,15,38.1,12.4
E00035120,42,24.4,21.8,11.8
E00035121,50.4,13.5,15.6,20.6
E00035122,24.8,20.2,36.7,18.3
E00035123,40.8,25.9,16.3,17
E00035124,36.4,19.9,25.8,17.9
E00035125,22.7,23.4,43.3,10.6
E00035126,34,22.9,30.3,12.8
E00035127,31.4,19.7,27.7,21.2
E00035128,24,28.7,39.5,7.8
E00035129,32.5,22,25.2,20.3
E00035130,41.3,26.4,19.8,12.4
E00035131,26,26,37.4,10.6
E00035132,39.2,21.7,21.7,17.5
E00035133,34.8,22.2,23.4,19.6
E00035134,34.9,22.2,25.4,17.5
E00035135,23.8,24.6,34.6,16.9
E00035136,30.7,20.7,31.8,16.8
E00035137,19.1,24.7,42.3,13.9
E00035138,17.1,26.4,45.7,10.9
E00035139,39.7,19.9,28.2,12.2
E00035140,34.6,22.8,28.3,14.2
E00035141,30.6,18.9,36.1,14.4
E00035142,26.8,19,48.2,6
E00035143,27.9,22.1,31.4,18.6
E00035144,36.1,17.2,23,23.8
E00035145,41.8,18.2,18.8,21.2
E00035146,34,19.8,38.3,8
E00035147,35,16.8,36.4,11.9
E00035148,42.5,17.9,19.4,20.1
E00035149,38,28,20,14
E00035150,27.4,22,32.9,17.7
E00035151,25.2,27.3,33.1,14.4
E00035152,33.3,24.6,21,21
E00035153,37.2,28.2,23.7,10.9
E00035154,28.9,25.9,27.4,17.8
E00035155,42.2,20.1,24.7,13
E00035194,41.2,14.7,32.4,11.8
E00035195,46.3,30.6,14.9,8.3
E00035196,44.7,25.5,18.4,11.3
E00035197,33.7,32.7,23.5,10.2
E00035198,38.3,19.1,23.4,19.1
E00035199,36.7,25.7,24.8,12.8
E00035200,30.2,33.3,22.2,14.3
E00035201,33,24,24,19
E00035202,31.3,16.4,34.3,17.9
E00035203,34.1,19.3,15.9,30.7
E00035204,38,20.2,25.6,16.3
E00035205,34.1,23.1,23.1,19.8
E00035206,38.5,21.3,23.8,16.4
E00035207,36.3,25.5,16.7,21.6
E00035208,38.8,21.3,26.3,13.8
E00035209,32,26.7,28,13.3
E00035210,28.6,26.9,36.1,8.4
E00035211,27.7,31.9,25.5,14.9
E00035212,37.7,28.9,25.4,7.9
E00035213,40.8,21.1,23.7,14.5
E00035214,17.6,41.2,17.6,23.5
E00035215,32.6,24.2,28.4,14.7
E00035216,23.3,27.9,27.9,20.9
E00035217,40.3,16,31.1,12.6
E00035218,38.5,19.2,25.6,16.7
