geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00035073,40.7,1.2,58.1
E00035074,47.2,4.4,48.5
E00035075,42.1,0.6,57.3
E00035076,45.9,3.4,50.6
E00035077,48.1,3.5,48.5
E00035078,44.3,3.4,52.2
E00035079,50.5,1.4,48.1
E00035080,48.3,0,51.7
E00035081,58.1,2.1,39.7
E00035082,39.4,1.7,58.9
E00035083,53.8,4.5,41.7
E00035084,48.1,2.5,49.4
E00035085,24.1,3.4,72.4
E00035086,34.2,1.1,64.7
E00035087,46.4,2.1,51.5
E00035088,43.4,1,55.6
E00035089,52.5,4.2,43.2
E00035090,53.5,2,44.6
E00035091,49.6,1.9,48.5
E00035092,65.3,2.7,32
E00035093,46.9,0.7,52.4
E00035094,41.8,1,57.2
E00035095,62,2.8,35.2
E00035096,51.7,2.9,45.5
E00035097,49.2,1,49.7
E00035098,56.1,3.6,40.3
E00035099,41.3,0,58.7
E00035100,57.9,1.9,40.1
E00035101,39.7,2.2,58.1
E00035102,31.9,2.4,65.7
E00035103,44.6,3.6,51.8
E00035104,50,0,50
E00035105,50.3,3.8,45.9
E00035106,44.5,2.2,53.3
E00035107,49.8,3.5,46.7
E00035108,47.3,0.5,52.3
E00035109,46.4,3,50.6
E00035110,45,1.7,53.4
E00035111,54.1,2.9,43
E00035112,49,1.2,49.8
E00035113,50.4,3.8,45.8
E00035114,62.9,3.3,33.8
E00035115,59,2.9,38.1
E00035116,56.7,1.5,41.9
E00035117,56.4,1.9,41.6
E00035118,57.2,4.1,38.7
E00035119,51.1,1.3,47.6
E00035120,59.7,2,38.3
E00035121,58.2,3.7,38.1
E00035122,48.3,0.4,51.3
E00035123,61.8,0.8,37.3
E00035124,63.3,1.3,35.4
E00035125,62.9,0.4,36.6
E00035126,67.3,1.8,30.9
E00035127,56.1,6.1,37.8
E00035128,55,2.5,42.4
E00035129,61.2,4.4,34.5
E00035130,58.4,1.9,39.7
E00035131,53.3,4.4,42.2
E00035132,63.7,3.5,32.8
E00035133,57.2,4.7,38
E00035134,55.8,3.1,41.1
E00035135,57.1,5.2,37.8
E00035136,61.7,3.1,35.2
