geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00069560,59.5,21.5,0.8,18.2
E00069654,68,23.6,2.8,5.6
E00069655,53.5,32.4,0,14.1
E00069656,51.8,35,1.5,11.7
E00069657,40.1,16.4,33.6,9.9
E00130332,57.9,30.9,3.3,7.9
E00130333,45.1,44,1.1,9.8
E00130336,12.8,23.4,31.9,31.9
E00130545,54.6,36.2,2.8,6.4
E00130547,66.7,25.6,0,7.7
E00130548,68.6,28.8,0.8,1.7
E00130549,53.7,40.7,2.8,2.8
E00130551,69.7,16.4,6.6,7.4
E00130736,50,41.6,0,8.4
E00130737,59.3,35.8,0,4.9
E00130738,37.7,42.8,10.7,8.8
E00130741,65.2,25.2,0.9,8.7
E00130742,33.6,38.7,5.9,21.8
E00131338,63.4,30.6,0.7,5.2
E00131339,41.8,29.3,8.7,20.1
E00131340,15.5,31,47.2,6.3
E00131341,35.1,31.7,17.6,15.6
E00131342,45.7,35.7,3.6,15
E00131343,43.5,38.2,11.5,6.8
E00131344,37.7,37.7,5.3,19.2
E00131345,35.1,43.2,3.6,18
E00131346,26.6,51.3,11.7,10.4
E00131347,24.5,27.3,40.9,7.3
E00131348,22.8,52.5,14.9,9.9
E00131361,16.2,14.4,7.2,62.2
E00131362,19.5,21.1,1.5,57.9
E00131363,37.6,32.7,16.8,12.9
E00131364,52.1,40.8,0.7,6.3
E00131365,45.3,28.5,10.2,16.1
E00131366,48,25.7,3.4,23
E00131367,42.9,35.7,7.9,13.5
E00131368,50.3,37.9,7.1,4.7
E00131369,37.4,34.7,0,27.9
E00131370,48.7,26.1,7,18.3
E00131371,68.2,24.5,0.9,6.4
E00131372,47.2,39.2,0,13.6
E00131373,41.1,26.2,21.5,11.2
E00131374,40.9,30.7,10.9,17.5
E00131375,60,28.8,2.9,8.2
E00131376,49.1,26.3,3.4,21.1
E00131377,50.3,38.9,1.3,9.4
E00131378,29.4,23.1,35.6,11.9
E00131379,52.3,27.7,9.2,10.8
E00131380,53.7,34,1.4,10.9
E00131381,37,39.9,13.8,9.4
E00131382,46.3,32.2,10.7,10.7
E00131383,52.2,26.8,1.4,19.6
E00131384,43.7,33.3,9.5,13.5
E00131385,51.3,36.3,0,12.5
E00131386,40.3,38.8,0,20.9
E00131387,48.9,37.2,5.1,8.8
E00131389,44.1,42.7,2.1,11.2
E00131390,50,30.2,9.3,10.5
E00131391,42.4,43.9,2.2,11.5
E00131392,48.7,36.8,0.9,13.7
E00131393,54.8,26.1,1.7,17.4
E00131394,53.5,31.7,0,14.8
E00131395,38.3,35.7,1.7,24.3
E00131396,2.3,2.3,83.3,12.1
E00131397,23.9,16.4,13.2,46.5
E00131398,4.2,4.2,82.4,9.2
E00131399,20.1,18.1,6.4,55.4
E00131400,47.5,41.5,0.8,10.2
E00131401,43.6,29.9,5.1,21.4
E00131402,51.9,28.2,4.6,15.3
E00131403,56.4,30.9,0.9,11.8
E00131404,41.5,31.7,4.9,22
E00131405,40.8,43.8,0,15.4
E00131406,64.9,24.3,1.8,9
E00131407,39.1,32.6,0,28.3
E00131408,45.7,41.9,5.6,6.8
E00131409,32.2,30.6,15.7,21.5
E00131410,46.7,42.1,0,11.2
E00131412,26.1,29.7,11.6,32.6
E00131413,22.7,21.8,28.6,26.8
E00131414,44.1,33.8,0,22.1
E00131415,65.5,22.7,0.8,10.9
E00131416,56.1,28.5,0.8,14.6
E00131417,38.4,28,7.2,26.4
E00131418,33.6,35.4,3.5,27.4
E00131419,34.3,33.3,1,31.4
E00131420,28.6,28.6,27.7,15.1
E00131421,26.5,23.9,41,8.5
E00131422,32.2,46.3,12.4,9.1
E00131423,25,35.1,12.5,27.4
E00131424,21.5,28,30.8,19.6
E00131425,15.4,26.9,5,52.7
E00131426,41.9,38.2,2.9,16.9
E00131427,10.3,28.7,48.5,12.5
E00131428,23.1,28.2,31.6,17.1
E00131429,34.8,34.8,25.2,5.2
