geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00069560,95.2,4.8
E00069654,92.7,7.3
E00069655,90,10
E00069656,92,8
E00069657,95.5,4.5
E00130332,97.4,2.6
E00130333,98.5,1.5
E00130336,93.5,6.5
E00130545,94.5,5.5
E00130547,91.5,8.5
E00130548,97.3,2.7
E00130549,98.8,1.2
E00130551,94.4,5.6
E00130736,93.2,6.8
E00130737,95.8,4.2
E00130738,93.7,6.3
E00130741,97.7,2.3
E00130742,97.4,2.6
E00131338,97,3
E00131339,94.9,5.1
E00131340,98.1,1.9
E00131341,97.2,2.8
E00131342,94.3,5.7
E00131343,96,4
E00131344,94.6,5.4
E00131345,93.2,6.8
E00131346,97.5,2.5
E00131347,96.3,3.7
E00131348,95.1,4.9
E00131361,96.2,3.8
E00131362,94.5,5.5
E00131363,98.7,1.3
E00131364,97,3
E00131365,95.6,4.4
E00131366,94.7,5.3
E00131367,97.2,2.8
E00131368,95.7,4.3
E00131369,94.4,5.6
E00131370,95.7,4.3
E00131371,92.3,7.7
E00131372,98.3,1.7
E00131373,97.1,2.9
E00131374,96.3,3.7
E00131375,96.7,3.3
E00131376,94,6
E00131377,95.7,4.3
E00131378,96.8,3.2
E00131379,99,1
E00131380,96.7,3.3
E00131381,97.1,2.9
E00131382,98.3,1.7
E00131383,98.9,1.1
E00131384,96.8,3.2
E00131385,96.8,3.2
E00131386,97.9,2.1
E00131387,93.5,6.5
E00131389,96.7,3.3
E00131390,96.6,3.4
E00131391,92.3,7.7
E00131392,92.7,7.3
E00131393,94.7,5.3
E00131394,93.3,6.7
E00131395,88.3,11.7
E00131396,87.8,12.2
E00131397,85.2,14.8
E00131398,88.5,11.5
E00131399,81.6,18.4
E00131400,94.2,5.8
E00131401,91.8,8.2
E00131402,89.1,10.9
E00131403,92.5,7.5
E00131404,91.8,8.2
E00131405,92.7,7.3
E00131406,91.6,8.4
E00131407,90.8,9.2
E00131408,92.1,7.9
E00131409,90.7,9.3
E00131410,92.6,7.4
E00131412,94.2,5.8
E00131413,85.4,14.6
E00131414,90.5,9.5
E00131415,91.7,8.3
E00131416,83.2,16.8
E00131417,93.2,6.8
E00131418,84.7,15.3
E00131419,84.5,15.5
E00131420,94.9,5.1
E00131421,94.2,5.8
E00131422,92.5,7.5
E00131423,89.5,10.5
E00131424,91.6,8.4
E00131425,89.4,10.6
E00131426,95.1,4.9
E00131427,88.2,11.8
E00131428,90.7,9.3
E00131429,90.7,9.3
E00131430,87.9,12.1
E00131431,92.3,7.7
E00131433,92.1,7.9
E00131434,93.8,6.2
E00131435,95.5,4.5
E00131436,91.2,8.8
E00131437,88.9,11.1
E00131438,96.8,3.2
E00131439,93.1,6.9
E00131440,92.5,7.5
E00131441,91,9
E00131442,92.4,7.6
E00131443,86.3,13.7
E00131444,83.3,16.7
E00131445,97,3
E00131446,94.4,5.6
E00131447,97,3
E00131448,94.6,5.4
E00131449,95.1,4.9
E00131450,95.6,4.4
E00131451,97.5,2.5
E00131452,93.5,6.5
E00131453,85.9,14.1
E00131454,94.7,5.3
E00131455,91.9,8.1
E00131456,93.7,6.3
E00131457,97,3
E00131458,94.1,5.9
E00131459,95.4,4.6
E00131460,97.5,2.5
E00131461,95.4,4.6
E00131462,93.8,6.2
E00131463,88.5,11.5
E00131464,90.3,9.7
E00131465,93.8,6.2
E00131466,92.1,7.9
E00131467,93.1,6.9
E00131468,95.8,4.2
E00131470,93.9,6.1
E00131471,93.9,6.1
E00131472,97.4,2.6
E00131473,86.3,13.7
E00131474,95.8,4.2
E00131475,98.3,1.7
E00131476,93.2,6.8
E00131477,97.7,2.3
E00131478,95.5,4.5
E00131479,96.6,3.4
E00131480,94.9,5.1
E00131485,95.8,4.2
E00131487,98.3,1.7
E00131488,97.9,2.1
E00131489,94.8,5.2
E00131490,94.9,5.1
E00131491,95.3,4.7
E00131492,87.9,12.1
E00131494,94.1,5.9
E00131495,95.7,4.3
E00131496,93.8,6.2
E00131497,93.2,6.8
E00133651,96.7,3.3
E00133657,95.3,4.7
E00144535,95.7,4.3
E00144536,96,4
E00144537,96.7,3.3
E00144538,98.9,1.1
E00144543,94.7,5.3
E00144547,96.2,3.8
E00144548,97.3,2.7
E00144549,92.6,7.4
E00144550,96.9,3.1
E00144551,96.6,3.4
E00144552,93.4,6.6
E00144553,98,2
E00144554,96,4
E00144715,97,3
E00144716,92.2,7.8
E00144717,94.8,5.2
E00144718,93.8,6.2
E00144719,95.9,4.1
E00144720,97.8,2.2
E00144721,94.5,5.5
E00144813,96.9,3.1
E00144825,97.8,2.2
E00144830,97.9,2.1
E00170685,87.3,12.7
E00170686,90.8,9.2
E00170687,88.4,11.6
E00170688,85.7,14.3
E00170689,95.2,4.8
E00170690,84.7,15.3
E00170691,90.5,9.5
E00170692,89.3,10.7
E00173325,95.3,4.7
E00173346,96.9,3.1
E00178468,94.3,5.7
E00178500,95.1,4.9
E00178585,95.3,4.7
E00178619,96.2,3.8
E00187350,92.7,7.3
E00187386,92.9,7.1
E00187495,94.6,5.4
