geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00069560,0,25.2,74.8
E00069654,2.8,17.4,79.8
E00069655,5.8,23.2,71
E00069656,5.1,20.4,74.5
E00069657,3.3,20.7,76
E00130332,7.2,28.8,64.1
E00130333,3.8,21.2,75
E00130336,2.2,52.2,45.7
E00130545,4.9,23.6,71.5
E00130547,5.1,29.1,65.8
E00130548,11.1,14.5,74.4
E00130549,5.6,23.1,71.3
E00130551,0.8,30.3,68.9
E00130736,4.3,22,73.7
E00130737,6.5,19.5,74
E00130738,2.5,18.8,78.8
E00130741,2.6,32.5,65
E00130742,4.3,18.3,77.4
E00131338,2.9,26.1,71
E00131339,3.8,33.7,62.5
E00131340,5,43.6,51.4
E00131341,2.4,24.6,72.9
E00131342,10,27.9,62.1
E00131343,2.1,26.5,71.4
E00131344,5.2,26.6,68.2
E00131345,0,38.7,61.3
E00131346,1.9,29.1,69
E00131347,2.7,50.5,46.8
E00131348,4,22.8,73.3
E00131361,3.7,21.1,75.2
E00131362,9.9,23.7,66.4
E00131363,2,28.3,69.7
E00131364,5.6,16.7,77.8
E00131365,3.5,24.1,72.3
E00131366,1.4,19.6,79.1
E00131367,3.1,21.7,75.2
E00131368,0.6,17.9,81.5
E00131369,6.1,27.7,66.2
E00131370,5.3,17.5,77.2
E00131371,3.6,22.5,73.9
E00131372,4.7,24.4,70.9
E00131373,2.9,28.4,68.6
E00131374,5.2,30.4,64.4
E00131375,3.5,22.9,73.5
E00131376,3.4,32.4,64.2
E00131377,1.3,20.5,78.1
E00131378,2.6,32.5,64.9
E00131379,0.8,23.3,76
E00131380,4.8,24,71.2
E00131381,5.1,20.3,74.6
E00131382,6.6,23.1,70.2
E00131383,2.2,36.6,61.2
E00131384,4,29.4,66.7
E00131385,2.5,25.8,71.7
E00131386,1.5,26.5,72
E00131387,2.9,19.1,77.9
E00131389,3.5,28.2,68.3
E00131390,4.3,20.7,75
E00131391,2.9,22.5,74.6
E00131392,0,30.4,69.6
E00131393,4.4,27.2,68.4
E00131394,0.7,25.7,73.6
E00131395,5.1,28.8,66.1
E00131396,3,69.7,27.3
E00131397,8.3,34.4,57.3
E00131398,0.8,81.3,17.9
E00131399,6.8,51,42.2
E00131400,4.2,21,74.8
E00131401,5.9,24.6,69.5
E00131402,7.5,32.1,60.4
E00131403,4.5,31.8,63.6
E00131404,3.4,32.8,63.9
E00131405,4.5,20.5,75
E00131406,2.7,20,77.3
E00131407,4.4,43.1,52.6
E00131408,3.9,22,74.1
E00131409,6.8,23.1,70.1
E00131410,1.9,26.6,71.4
E00131412,0.7,44.8,54.5
E00131413,4.1,39.7,56.2
E00131414,2.2,25.4,72.4
E00131415,6.6,24.8,68.6
E00131416,3.3,35,61.8
E00131417,6.2,27.7,66.2
E00131418,6.3,25.2,68.5
E00131419,0.9,43.9,55.1
E00131420,6.7,21,72.3
E00131421,4.2,37.3,58.5
E00131422,1.6,20.5,77.9
E00131423,2.9,30.3,66.8
E00131424,6.7,34.3,59
E00131425,9.1,40.6,50.3
E00131426,3.7,19.1,77.2
E00131427,0,32.1,67.9
E00131428,6.8,34.2,59
E00131429,3.1,25.2,71.8
E00131430,0,21.2,78.8
E00131431,3.3,29.7,67
E00131433,3.5,44.7,51.8
E00131434,1.8,27.4,70.8
E00131435,1.9,29.1,69
E00131436,3.5,29.5,67.1
E00131437,5.1,28,66.9
E00131438,0.8,35,64.2
E00131439,0,33.3,66.7
E00131440,4.6,36.8,58.6
E00131441,9.3,53.5,37.2
E00131442,8.1,34.1,57.7
E00131443,6.9,44.1,49
E00131444,7.3,40.9,51.8
E00131445,5.3,22.9,71.8
E00131446,2.5,18.6,78.8
E00131447,1.8,30,68.2
E00131448,4.1,34.1,61.8
E00131449,2.8,15.5,81.7
E00131450,3.6,21.6,74.8
E00131451,2.9,21.6,75.4
E00131452,5.5,17.2,77.3
E00131453,8.9,30.4,60.7
E00131454,4.8,31.7,63.4
E00131455,2.1,33.8,64.1
E00131456,2.4,59.8,37.8
E00131457,4.3,20.4,75.3
E00131458,0.8,20,79.2
E00131459,1.8,24.4,73.8
E00131460,2.2,13.1,84.7
E00131461,2.8,20.7,76.6
E00131462,3.1,18.6,78.3
E00131463,3.8,20.1,76.1
E00131464,9.1,20.2,70.7
E00131465,1,27.1,71.9
E00131466,2.2,7.6,90.2
E00131467,2.5,24.2,73.3
E00131468,8.4,20.5,71.1
E00131470,5.3,25.7,69
E00131471,1.5,24.2,74.2
E00131472,1.2,24.7,74.1
E00131473,2.3,46.5,51.2
E00131474,1.9,28.6,69.5
E00131475,4.9,24.6,70.4
E00131476,4.8,27.9,67.3
E00131477,4.2,23.9,71.8
E00131478,3.8,21.8,74.4
E00131479,5.3,23,71.8
E00131480,2.9,30.1,67
E00131485,6.6,23.1,70.2
E00131487,6.3,24.6,69
E00131488,2.3,30.2,67.4
E00131489,3.2,23.7,73.1
E00131490,2.7,32.4,64.9
E00131491,4.8,17.6,77.6
E00131492,1.9,9.4,88.7
E00131494,5.9,21.8,72.3
E00131495,1.7,20.5,77.8
E00131496,2.8,31.2,66
E00131497,4.9,21.3,73.8
E00133651,0.8,30.1,69.2
E00133657,3,30,67
E00144535,5.7,26,68.3
E00144536,6.7,14.9,78.4
E00144537,1.7,25,73.3
E00144538,3.5,22.6,73.9
E00144543,8.3,21.2,70.5
E00144547,6.8,29.3,63.9
E00144548,0.8,20,79.2
E00144549,2.3,41.1,56.6
E00144550,0.8,25.4,73.8
E00144551,1.5,17.4,81.1
E00144552,5.3,19.8,74.8
E00144553,0.8,31.4,67.8
E00144554,7.8,25.2,67
E00144715,6,17.9,76.2
E00144716,10.3,25,64.7
E00144717,7,16.3,76.7
E00144718,3.1,23.7,73.3
E00144719,3.6,12.5,83.9
E00144720,0.9,17.1,82
E00144721,1.5,20.6,77.9
E00144813,3.3,21.1,75.7
E00144825,1.5,27,71.5
E00144830,2.8,22.6,74.5
E00170685,4.7,62,33.3
E00170686,5.3,23.7,71
E00170687,0,34.2,65.8
E00170688,5.5,32.7,61.8
E00170689,6.3,17,76.8
E00170690,12.4,24.8,62.9
E00170691,12.3,24.7,63
E00170692,4.8,39.7,55.6
E00173325,5.1,17.1,77.8
E00173346,2.6,17.9,79.5
E00178468,2.2,18.2,79.6
E00178500,3,13.3,83.7
E00178585,5.9,28.8,65.3
E00178619,5.6,20.4,74.1
E00187350,2.8,35.2,62
E00187386,4.1,20,75.9
E00187495,1.2,19,79.8
