geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00069560,98,0,2
E00069654,95.5,1,3.5
E00069655,93.4,2.2,4.4
E00069656,96.2,1.6,2.2
E00069657,96.9,2.5,0.6
E00130332,98.3,0,1.7
E00130333,99.1,0.9,0
E00130336,99.2,0,0.8
E00130545,96,1.5,2.5
E00130547,95.9,1.7,2.3
E00130548,95.9,1.7,2.4
E00130549,98.8,0.8,0.4
E00130551,97.6,0,2.4
E00130736,95.6,2.2,2.2
E00130737,99.7,0.3,0
E00130738,98,0.5,1.5
E00130741,99.2,0,0.8
E00130742,98.7,0.7,0.7
E00131338,99,0.7,0.3
E00131339,95.7,1.1,3.2
E00131340,96.2,3.5,0.3
E00131341,96.8,0.4,2.7
E00131342,96.1,0.9,3
E00131343,96.5,1.2,2.2
E00131344,96.2,1.6,2.2
E00131345,95.7,1.4,2.9
E00131346,98.6,0.6,0.8
E00131347,98.1,0.9,0.9
E00131348,95.1,3.4,1.5
E00131361,95.8,1.1,3
E00131362,93.4,1.4,5.2
E00131363,97.5,0.8,1.7
E00131364,96.2,0,3.8
E00131365,98.1,0.6,1.3
E00131366,97.9,0.6,1.5
E00131367,96.2,0.3,3.5
E00131368,98,1,1
E00131369,98,0,2
E00131370,96.8,0.7,2.5
E00131371,93.6,3.4,3
E00131372,97.7,0.9,1.4
E00131373,97.9,0,2.1
E00131374,98.8,0.3,0.9
E00131375,97,2.3,0.8
E00131376,94.9,0.5,4.6
E00131377,98.4,0.3,1.4
E00131378,98.1,0,1.9
E00131379,99.7,0,0.3
E00131380,95.8,0.9,3.3
E00131381,98.5,0.6,0.9
E00131382,96.7,1,2.3
E00131383,100,0,0
E00131384,96.8,0.4,2.9
E00131385,98.4,0.5,1.1
E00131386,96.7,1.8,1.5
E00131387,94.7,2.5,2.8
E00131389,95.8,0.9,3.3
E00131390,95.4,0.8,3.8
E00131391,96,2.2,1.9
E00131392,96.3,0,3.7
E00131393,98.4,0,1.6
E00131394,96.3,0.9,2.8
E00131395,88.9,2.2,9
E00131396,92,0,8
E00131397,87.4,1.8,10.8
E00131398,89.2,1.4,9.5
E00131399,89,0,11
E00131400,97.6,0,2.4
E00131401,94,0,6
E00131402,95,1.7,3.3
E00131403,95.1,0.9,4
E00131404,93.3,0.7,5.9
E00131405,95,0,5
E00131406,97.2,0.4,2.4
E00131407,93.5,1.1,5.4
E00131408,93.9,1,5.1
E00131409,91.4,0.3,8.3
E00131410,95.6,1.2,3.2
E00131412,95.3,1.4,3.3
E00131413,89.5,1.5,9
E00131414,92.8,0.7,6.5
E00131415,94.8,2,3.2
E00131416,94.3,0.8,5
E00131417,93.2,3.2,3.6
E00131418,85.8,1.8,12.4
E00131419,86,0.5,13.5
E00131420,96.1,0.3,3.7
E00131421,93.9,1.2,4.9
E00131422,95.3,0,4.7
E00131423,91.3,0.6,8.1
E00131424,92.4,0,7.6
E00131425,89.7,0.4,9.9
E00131426,95.7,1.2,3.2
E00131427,91.6,0.7,7.7
E00131428,94.3,0.7,4.9
E00131429,93.3,0,6.7
E00131430,91.8,0.7,7.5
E00131431,94.2,1.3,4.5
E00131433,95.7,1.2,3
E00131434,96.6,0.8,2.5
E00131435,97.9,0.3,1.8
E00131436,92.9,1,6.1
E00131437,92.1,0.9,7
E00131438,99.6,0.4,0
E00131439,97,0.4,2.6
E00131440,94.7,0.6,4.7
E00131441,91.9,1.4,6.8
E00131442,93.6,0.7,5.7
E00131443,92.7,0.5,6.8
E00131444,84.3,1.5,14.2
E00131445,97,1,2
E00131446,97,0.4,2.6
E00131447,98.7,0.4,0.9
E00131448,95.4,1.1,3.4
E00131449,96.5,1.2,2.3
E00131450,96.5,0.3,3.2
E00131451,98.2,0,1.8
E00131452,96.4,0,3.6
E00131453,86.1,1,12.9
E00131454,96.2,0.3,3.4
E00131455,94.8,1.8,3.3
E00131456,97.1,1,1.9
E00131457,96.8,1.2,2
E00131458,96.7,1.3,2
E00131459,98.7,0.7,0.6
E00131460,99.5,0,0.5
E00131461,96.5,1.1,2.4
E00131462,94.4,2.4,3.2
E00131463,90.1,0.7,9.2
E00131464,94,0.4,5.6
E00131465,98.6,0.5,1
