areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00003377,77.4,22.6
E00003727,89.2,10.8
E00003733,89.8,10.2
E00003758,79,21
E00003760,83,17
E00003761,79,21
E00003762,88.8,11.2
E00003763,82.3,17.7
E00003764,88.8,11.2
E00003772,83,17
E00003781,83.3,16.7
E00003782,68.1,31.9
E00003783,89.8,10.2
E00003784,75.9,24.1
E00003785,85.3,14.7
E00003786,78.1,21.9
E00003787,69.2,30.8
E00003788,76.7,23.3
E00003789,84,16
E00003790,86.3,13.7
E00003791,80.6,19.4
E00003792,88.4,11.6
E00003793,82.9,17.1
E00003795,85.7,14.3
E00003796,84.7,15.3
E00003797,84.9,15.1
E00003798,80.2,19.8
E00003799,89.4,10.6
E00003800,86.4,13.6
E00003801,80.9,19.1
E00003802,87.5,12.5
E00003803,76.8,23.2
E00003804,83.2,16.8
E00004047,86.2,13.8
E00004048,82.2,17.8
E00004051,83.1,16.9
E00004054,84.4,15.6
E00004055,87,13
E00004057,84.2,15.8
E00004061,88.8,11.2
E00004063,89.2,10.8
E00004066,86.4,13.6
E00004068,90.9,9.1
E00004069,83.7,16.3
E00004075,90.3,9.7
E00004076,91.3,8.7
E00004078,83.5,16.5
E00004079,74.7,25.3
E00004080,84.2,15.8
E00004081,90,10
E00004082,80.9,19.1
E00004083,88,12
E00004084,84.9,15.1
E00004085,85.6,14.4
E00004086,89.3,10.7
E00004087,76.3,23.7
E00004088,85.6,14.4
E00004090,82.6,17.4
E00004091,84.8,15.2
E00004092,89,11
E00004093,80.4,19.6
E00004094,84,16
E00004095,87.9,12.1
E00004096,87.7,12.3
E00004097,88.8,11.2
E00004098,87.4,12.6
E00004099,89.6,10.4
E00004100,91.6,8.4
E00004101,90.4,9.6
E00004102,93.8,6.2
E00004103,90.3,9.7
E00004104,88.2,11.8
E00004105,86.7,13.3
E00004106,88.1,11.9
E00004107,94.8,5.2
E00004109,71.1,28.9
E00004110,84.7,15.3
E00004112,87.3,12.7
E00004113,88.5,11.5
E00004115,87.2,12.8
E00004116,85.3,14.7
E00004117,85.2,14.8
E00004118,85.8,14.2
E00004119,87.2,12.8
E00004854,61.3,38.7
E00004855,68.2,31.8
E00004856,66.9,33.1
E00004857,58.4,41.6
E00004858,65.2,34.8
E00004859,64.1,35.9
E00004860,47.9,52.1
E00004861,47.6,52.4
E00004862,72.7,27.3
E00004863,65.6,34.4
E00004864,63.5,36.5
E00004865,67,33
E00004866,60.7,39.3
E00004867,72.9,27.1
E00004868,71.7,28.3
E00004869,71.5,28.5
E00004870,70.5,29.5
E00004871,59.8,40.2
E00004872,63.7,36.3
E00004873,64.5,35.5
E00004874,71.9,28.1
E00004875,72.5,27.5
E00004876,52.6,47.4
E00004877,70.2,29.8
E00004878,68.9,31.1
E00004879,57.2,42.8
E00004880,57.1,42.9
E00004882,65.8,34.2
E00004883,62.2,37.8
E00004884,64.2,35.8
E00004886,56.8,43.2
E00004887,62.4,37.6
E00004889,59,41
E00004890,55.5,44.5
E00004891,53.2,46.8
E00004893,66.5,33.5
E00004895,51.3,48.7
E00004896,60.8,39.2
E00004897,50.8,49.2
E00004898,53.5,46.5
E00004899,62.3,37.7
E00004900,60.3,39.7
E00004901,57.6,42.4
E00004902,54.7,45.3
E00004904,56.7,43.3
E00004906,48.1,51.9
E00004907,57.7,42.3
E00004908,58.5,41.5
E00004909,58,42
E00004911,62.2,37.8
E00004912,49.5,50.5
E00004913,71.9,28.1
E00004914,77.5,22.5
E00004916,72.4,27.6
E00004917,69.9,30.1
E00004918,70.1,29.9
E00004920,71.9,28.1
E00004921,79.8,20.2
E00004922,69.2,30.8
E00004923,81,19
E00004924,68.8,31.2
E00004925,71.2,28.8
E00004926,75.4,24.6
E00004927,73.9,26.1
E00004928,75.9,24.1
E00004929,76.4,23.6
E00004930,79.2,20.8
E00004931,72.5,27.5
E00004932,69.9,30.1
E00004933,58.9,41.1
E00004934,73.7,26.3
E00004935,73.7,26.3
E00004936,72.9,27.1
E00004937,75.7,24.3
E00004938,71.8,28.2
E00004939,76.1,23.9
E00004940,78.3,21.7
E00004941,65.3,34.7
E00004942,71.1,28.9
E00004943,66.3,33.7
E00004944,71.3,28.7
E00004945,68.4,31.6
