areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00003377,86.1,6.6,2,5.3
E00003727,97.1,2.9,0,0
E00003733,94.7,3,2.3,0
E00003758,88.6,5.4,2,4
E00003760,92.5,4.7,0,2.8
E00003761,84.1,9.7,3.5,2.7
E00003762,95.8,3.3,0.8,0
E00003763,95.4,1.8,0.9,1.8
E00003764,98,1,1,0
E00003772,90.6,1.7,0,7.7
E00003781,92.7,6.5,0,0.8
E00003782,79,5.6,0,15.3
E00003783,93.5,1.6,2.4,2.4
E00003784,89.9,5.1,1.3,3.8
E00003785,90.7,5.1,0.8,3.4
E00003786,87.2,6.4,2.4,4
E00003787,85.3,4.5,1.3,9
E00003788,87.5,7.1,1.8,3.6
E00003789,93.5,3.7,1.9,0.9
E00003790,94.3,2.5,2.5,0.8
E00003791,90.8,8.4,0.8,0
E00003792,93.8,5.5,0.7,0
E00003793,85.6,9.9,1.8,2.7
E00003795,90.5,4,4.8,0.8
E00003796,89.3,6,0,4.7
E00003797,91.9,6.5,0.8,0.8
E00003798,96,2.4,0,1.6
E00003799,89.1,8.4,0.8,1.7
E00003800,94.7,3.1,0,2.3
E00003801,90.5,2.6,1.7,5.2
E00003802,90.4,7.2,2.4,0
E00003803,87.8,7.2,2.2,2.9
E00003804,89.8,7.8,0.8,1.6
E00004047,93,3.5,2.6,0.9
E00004048,93.2,4.9,1,1
E00004051,88.4,3.1,2.3,6.2
E00004054,95.8,4.2,0,0
E00004055,96.1,3.9,0,0
E00004057,93.3,5.7,0,1
E00004061,94.4,5.6,0,0
E00004063,95,4,0,1
E00004066,93,4.4,2.6,0
E00004068,96.4,2.7,0,0.9
E00004069,94.3,4.8,0,1
E00004075,96,3.2,0.8,0
E00004076,95.6,4.4,0,0
E00004078,90.5,6.1,0.7,2.7
E00004079,85.1,3.7,1.5,9.7
E00004080,91.5,4.2,2.1,2.1
E00004081,93.9,4.5,0,1.5
E00004082,93.2,3.4,1.7,1.7
E00004083,97.3,2,0,0.7
E00004084,91.2,4.4,1.5,2.9
