areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00003377,84.4,10.1,5.5
E00003727,89.9,8.3,1.8
E00003733,78.3,12.8,8.9
E00003758,83.2,11.7,5.1
E00003760,87.5,9.3,3.2
E00003761,88.9,8.3,2.8
E00003762,89.7,9.1,1.1
E00003763,68.5,17.8,13.7
E00003764,87.4,9.1,3.5
E00003772,65.1,26.7,8.1
E00003781,90.7,7.4,1.9
E00003782,85.4,10.6,4
E00003783,91.2,7.1,1.7
E00003784,82.9,12,5.1
E00003785,87.8,9.3,2.9
E00003786,88.1,8.9,3
E00003787,86.5,10.1,3.5
E00003788,82.8,12.1,5.1
E00003789,83.1,12,4.9
E00003790,92.2,5.2,2.6
E00003791,90.6,7.6,1.8
E00003792,88.4,9.3,2.3
E00003793,87.2,8.3,4.5
E00003795,87.5,9.2,3.3
E00003796,87.9,10.2,1.9
E00003797,89,8.7,2.3
E00003798,76.6,17.3,6.1
E00003799,93,7,0
E00003800,86.1,10.5,3.4
E00003801,76.4,16,7.6
E00003802,89.4,9.2,1.4
E00003803,87.4,9.4,3.2
E00003804,89.3,8.3,2.5
E00004047,90.7,7.3,2
E00004048,90.9,7.4,1.7
E00004051,88.1,9.5,2.4
E00004054,94.1,5.6,0.3
E00004055,90.5,6.9,2.6
E00004057,92.2,6.4,1.4
E00004061,90.3,7.9,1.8
E00004063,90.1,8.3,1.6
E00004066,90.5,5.9,3.6
E00004068,93,5.8,1.2
E00004069,91.8,6,2.2
E00004075,89.5,7.2,3.3
E00004076,83.4,12.2,4.4
E00004078,86.4,10.4,3.1
E00004079,88.2,7.6,4.1
E00004080,86.3,11.4,2.3
E00004081,85.5,11.3,3.2
E00004082,83.6,11.5,4.8
E00004083,81.2,8.8,10
E00004084,75.8,17.8,6.4
E00004085,90.5,6.4,3
E00004086,87,9.3,3.7
E00004087,87,11.1,1.9
E00004088,88.9,8.7,2.5
E00004090,88.5,7.9,3.6
E00004091,88.6,9.3,2.1
E00004092,83.9,11,5.1
E00004093,89.7,9.4,0.9
E00004094,83.2,13.7,3.1
E00004095,86.9,9.5,3.6
E00004096,89,6.8,4.2
E00004097,44.8,37.8,17.5
E00004098,85.9,10.5,3.7
E00004099,88.7,9.8,1.5
E00004100,83.5,11.7,4.9
E00004101,85.4,10.8,3.8
E00004102,86.7,11.6,1.7
E00004103,85.9,11.6,2.5
E00004104,91.8,6.8,1.5
E00004105,90.2,6.9,2.9
E00004106,91.3,6.4,2.2
E00004107,92.4,5.5,2
E00004109,79.1,15.7,5.1
E00004110,89.9,8.6,1.5
E00004112,89.6,8.1,2.2
E00004113,87.9,9.4,2.7
E00004115,79.4,18,2.6
E00004116,92.2,6.1,1.7
E00004117,87.1,10.7,2.2
E00004118,89.8,9.3,0.9
E00004119,83.4,14.4,2.2
E00004854,85.2,12.3,2.5
E00004855,83.9,9.8,6.2
E00004856,86.6,11.4,2
E00004857,80.6,14.2,5.2
E00004858,80.2,11.4,8.4
E00004859,83.8,10.8,5.3
E00004860,85.2,11.1,3.7
E00004861,84.8,10.1,5.1
E00004862,88.2,9,2.8
E00004863,90.5,8,1.5
E00004864,84.4,10.1,5.5
E00004865,85.8,11.3,2.9
E00004866,84.5,11,4.5
E00004867,88.3,8.9,2.8
E00004868,93.8,2.9,3.3
E00004869,83.1,12,4.9
E00004870,85.8,10.1,4
E00004871,86.5,11.5,2
E00004872,84.6,9.5,5.9
E00004873,83.9,10,6.1
E00004874,82.3,13.5,4.2
E00004875,86.1,9.7,4.2
E00004876,89.7,8.3,2
E00004877,87,10,3
E00004878,87.5,9.6,2.9
E00004879,90.7,7.1,2.2
E00004880,85.3,12.7,2
E00004882,86,9.9,4
E00004883,86.7,9.9,3.5
E00004884,90,7.5,2.6
E00004886,80.4,16.5,3.2
E00004887,74.2,18.9,6.9
E00004889,87.8,8.6,3.6
E00004890,84.6,12.8,2.6
E00004891,80.6,13.7,5.6
E00004893,71.6,18.3,10.1
E00004895,84.8,7.6,7.6
E00004896,84.9,10,5.2
E00004897,85.1,11.5,3.4
E00004898,82.7,13.1,4.2
E00004899,72.1,10.6,17.3
E00004900,89.3,7.4,3.3
E00004901,82.5,12.9,4.6
E00004902,84.8,10,5.3
E00004904,87.9,7.3,4.8
E00004906,91.4,5.2,3.4
E00004907,87,10.6,2.4
E00004908,86.6,9.7,3.8
E00004909,86.6,9.7,3.8
E00004911,88.3,7.2,4.5
E00004912,88.3,7.6,4.1
E00004913,78.9,14.9,6.1
E00004914,88,9,3
E00004916,72.6,18.6,8.8
E00004917,76.1,16.4,7.4
E00004918,77.4,13.5,9.1
E00004920,74.9,14.6,10.6
E00004921,77,14.1,8.8
E00004922,82.4,13.3,4.3
E00004923,89.6,9,1.5
E00004924,81.5,12.1,6.4
E00004925,80.4,13.7,5.8
E00004926,89.6,8.1,2.4
E00004927,84.2,12.3,3.5
E00004928,83.4,11.8,4.8
E00004929,87.2,8.5,4.3
E00004930,85.4,12,2.6
E00004931,84.7,12.3,3.1
E00004932,84.6,12.4,3
E00004933,87.9,8.2,3.9
E00004934,84.2,11.4,4.4
E00004935,84.5,11.9,3.6
E00004936,88.5,7.7,3.8
E00004937,83.5,13.1,3.4
E00004938,81,14.5,4.6
E00004939,86.2,11.4,2.4
E00004940,86,11.1,2.9
E00004941,83.1,13.9,3
E00004942,88.1,7.8,4.1
E00004943,84.7,12.1,3.3
E00004944,77.7,14.6,7.7
E00004945,80.1,13.6,6.4
E00004946,78.5,13.6,7.9
E00004947,78.3,16.6,5.1
E00004948,87.1,11.1,1.8
E00004949,86,11.3,2.7
E00004950,74.3,13.7,11.9
E00004951,88.6,8.4,3
E00004952,85,9.9,5.1
E00004953,80.3,13.3,6.4
E00004954,81,13.2,5.7
E00004955,83.4,12.3,4.4
E00005139,87.3,10.4,2.3
E00005141,87.2,9.3,3.6
E00005142,85.3,12.4,2.3
E00005143,86.1,10.3,3.7
E00005145,84.8,11.7,3.5
E00005147,87,6.7,6.3
E00005154,89.1,8.6,2.3
E00005156,87.3,10.1,2.6
E00005161,90.8,7.4,1.7
E00005176,89.2,7.7,3.1
E00005183,79.9,13.5,6.6
E00005185,86.6,11,2.4
E00005186,90.1,7.6,2.3
E00005187,86.9,10.1,3
E00005188,85.1,8.8,6.1
E00005190,84.9,9.6,5.5
E00005192,89.1,7.7,3.2
E00005198,91.3,6.8,1.8
E00005200,86.1,9.9,4
E00005203,89.2,8.4,2.4
E00005205,87.2,8.1,4.7
E00005212,85.3,13.2,1.5
E00005218,87.1,8.5,4.4
E00005219,87.7,10.3,2.1
E00005229,86.4,11.5,2.1
E00005230,86.6,9.1,4.3
E00005231,88.1,9.2,2.6
E00005232,92.9,6.6,0.5
E00005234,91,5.6,3.4
E00005235,71.4,18,10.6
E00005236,89.2,6.8,3.9
E00005237,86.6,8.5,4.9
E00005238,85.4,11.7,3
E00005239,48,38.2,13.8
E00005241,92.1,5.6,2.3
E00005242,87.6,11.3,1.1
E00005245,74.7,18.3,7.1
E00005246,79.2,15.6,5.2
E00005247,84.8,9.8,5.5
E00005248,81.8,11.4,6.8
E00005249,78.4,14.9,6.6
E00005250,75.5,15.6,8.9
E00005251,83,10.4,6.6
E00005252,85.8,10.2,4
E00005253,81.7,11.4,7
E00005254,81.6,14.3,4.1
E00005255,85.3,9.9,4.8
E00005256,87.5,7,5.4
E00005257,76.4,16,7.6
E00005258,82.5,13.1,4.5
E00005259,81.5,12.2,6.3
E00005260,82.3,13.1,4.5
E00005261,82.1,14.5,3.4
E00005262,80.8,12.8,6.4
E00005263,80,13,7
E00005264,85.8,11,3.3
E00005265,78.7,13.8,7.5
E00005266,81.1,12,6.9
E00005267,78.1,13.2,8.7
E00005268,76.6,16.3,7
E00005269,83.6,12.1,4.2
E00005270,80.8,12.6,6.6
E00005271,72.1,17.2,10.7
E00005272,82.9,11.8,5.3
E00005273,86.8,8.6,4.6
E00005274,70.6,15.7,13.6
E00005275,60.6,25.7,13.8
E00005276,75.8,14.1,10.1
E00005277,81,13.4,5.6
E00005278,88,7.5,4.5
E00005279,83.7,10.6,5.7
E00005281,73.7,17.1,9.3
E00005283,84.1,12.9,3.1
E00005284,82.7,12.2,5.1
E00005287,83.9,13.4,2.7
E00005288,81.6,13.2,5.2
E00005289,89.2,6.9,3.9
E00005290,89.5,8.9,1.6
E00005291,88,7.1,4.9
E00005292,89.3,7.6,3.1
E00005293,82.2,13.8,4
E00005294,86.7,12.1,1.2
E00005295,84.9,10.5,4.6
E00005296,85.8,11.4,2.8
E00005297,86.3,7.5,6.2
E00005298,87.7,9.4,2.9
E00005299,82.2,12.9,5
E00005300,87.8,8.4,3.8
E00005301,85,15,0
E00005302,83.8,9.6,6.7
E00005303,84.4,12.7,2.9
E00005304,87.3,10.3,2.4
E00005305,77.2,16.2,6.6
E00005306,76,18.1,5.9
E00005307,81.8,13.7,4.5
E00005308,82.2,12.2,5.7
E00005309,83.7,9.2,7.1
E00005310,80.8,13.2,6
E00005311,87.1,8.5,4.4
E00005312,86.7,10.3,3
E00005313,81.3,11.1,7.6
E00005314,82.6,12.5,4.9
E00005315,84.1,12.3,3.6
E00005316,85,10.7,4.3
E00005317,84.5,9.2,6.3
E00005318,84,11.3,4.7
E00005319,85.6,11,3.3
E00005320,82.3,14.1,3.6
E00005321,87.1,10.4,2.5
E00005366,82.2,12.3,5.5
E00005367,87.4,8.7,3.8
E00005389,83.9,11.9,4.2
E00005391,83,12.4,4.6
E00005392,81.8,12.9,5.3
E00005525,86.5,9,4.5
E00005535,84,11.1,4.9
E00005537,89.5,8.2,2.3
E00005539,84.9,11,4.1
E00005541,83.9,13.8,2.3
E00005542,73,17.7,9.3
E00005543,88.4,7.7,3.9
E00005544,74.4,13.3,12.3
E00005547,87.2,9.9,2.9
E00005555,84.4,10.3,5.3
E00005573,84.5,13,2.5
E00005574,83,13.2,3.8
E00005575,82,13.7,4.2
E00005584,81.9,12.2,5.9
E00005593,89.5,7.7,2.8
E00005594,91.1,6.9,2
E00005595,84,12.1,3.9
E00005596,89.1,7.8,3.1
E00005597,84.6,9.9,5.4
E00005598,93,5.1,1.9
E00005599,86.2,10,3.7
E00005600,85,12.8,2.1
E00005601,87.4,9.9,2.7
E00005602,85.4,12.1,2.5
E00005604,85.7,10.4,3.9
E00005605,83.2,12.8,4
E00005607,81.6,14.8,3.6
E00005608,82.2,12.8,4.9
E00005609,83.6,12.8,3.6
E00005610,86.5,9.6,3.9
E00005611,86.7,11,2.3
E00005612,88.4,9.4,2.2
E00005613,87.9,8.2,3.9
E00005614,79.5,17.1,3.4
E00005615,84,10.7,5.3
E00005616,84.6,12.2,3.2
E00005617,84.8,9.4,5.8
E00005618,82.3,10.7,7
E00005619,84.6,12.3,3.1
E00005620,82.7,13.5,3.8
E00005621,67.4,23.8,8.8
E00005622,83,11.8,5.2
E00005623,89,8.1,2.9
E00005624,81.1,13.6,5.3
E00005625,84.8,13.4,1.8
E00005626,88.3,9,2.7
E00005627,82.8,14.1,3.1
E00005628,86.7,8.6,4.7
E00005629,88.3,8.5,3.2
E00005630,87.4,9.8,2.8
E00005631,83.3,14.2,2.5
E00005632,89.5,9.1,1.4
E00005633,84.5,9.5,6
E00005634,89,9.4,1.6
E00005635,80.1,12.9,7.1
E00005636,83.2,8.9,7.9
E00005637,82.9,13,4.1
E00005638,89.6,6.8,3.7
E00005639,83.7,12,4.3
E00005640,85.7,11,3.3
E00005641,82.1,12.6,5.3
E00005642,84.4,11.8,3.8
E00005643,81.6,13.5,4.9
E00005644,82.5,11.8,5.8
E00005645,71.8,20.1,8
E00005646,86.2,10.9,2.9
E00005647,89.3,10.7,0
E00005648,85.8,10.3,3.9
E00005649,80.9,13.4,5.7
E00005650,80.8,13.7,5.5
E00005651,84.2,12.6,3.2
E00005652,84.6,11.6,3.7
E00005653,75.4,15.8,8.9
E00005654,88,9.2,2.8
E00005666,82.7,12.4,4.9
E00005674,76.2,15.5,8.4
E00005676,82.8,15.4,1.8
E00005677,82,10.7,7.3
E00005678,86.5,9.9,3.5
E00005679,86.6,10.7,2.8
E00005680,88,9.2,2.8
E00005681,79.8,12.4,7.9
E00005911,88.5,8.3,3.2
E00005912,87.6,9,3.4
E00005913,85.3,9.1,5.6
E00005914,84.1,10.5,5.4
E00005915,84.7,11.6,3.7
E00005916,81.7,12.9,5.4
E00005917,79.8,14.4,5.9
E00005918,89.4,8.2,2.4
E00005919,80.3,14.1,5.6
E00005920,82.4,12.3,5.3
E00005921,80.8,9,10.3
E00005922,85,11.3,3.6
E00005923,78.1,12.1,9.8
E00005924,83.9,13.1,3
E00005925,83.9,11.2,4.8
E00005926,88.6,6.6,4.8
E00005927,83.9,10.5,5.6
E00005928,85.4,10.7,3.9
E00005929,81.2,14.2,4.6
E00005930,91.3,6.7,2.1
E00005931,84.6,11.6,3.8
E00005932,85.9,11.2,2.9
E00005933,84.8,9.1,6.1
E00005934,83.2,11.8,5
E00005935,84.1,11,4.8
E00005938,87.2,10.3,2.5
E00005939,85.5,7.7,6.7
E00005940,76.8,18.1,5.1
E00005941,84.3,11.3,4.3
E00005942,85.1,10.4,4.4
E00005943,84.8,10.3,5
E00005944,88.1,8.3,3.5
E00005945,81.1,11.9,7
E00005946,86.2,9.4,4.4
E00005947,79.5,15.1,5.5
E00005948,88.3,9.3,2.4
E00005949,89.5,9.6,0.9
E00005950,84.9,12.9,2.3
E00005951,85,10,5
E00005952,81.5,14.6,3.9
E00005953,83.3,10.7,6
E00005954,88,10.3,1.7
E00005955,83.8,12.9,3.3
E00005956,87.2,10,2.8
E00005957,84.4,14.3,1.3
E00005958,76.4,17.4,6.2
E00005959,83.7,12.7,3.6
E00005960,89.4,8.7,1.8
E00005961,84.7,9.7,5.6
E00005962,83.5,10.6,5.9
E00005963,81,11,8
E00005964,89.6,8.2,2.1
E00005965,83.3,10.1,6.6
E00165793,79,12.7,8.3
E00165794,76.4,16.2,7.4
E00166112,86.9,10.1,3
E00166114,91.9,6.2,1.9
E00166115,92.2,5.8,1.9
E00174953,84.4,8.6,6.9
E00174954,89.2,9.5,1.3
