geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00056977,9.7,24.7,43,22.6
E00057126,44,43.3,11.3,1.4
E00057128,23.2,45.5,24.1,7.1
E00057129,36.4,47.7,10.3,5.6
E00057130,50,38.3,11,0.6
E00057131,45.1,40.8,12,2.1
E00057132,37.6,40.2,17.1,5.1
E00057135,33.1,43.9,15.3,7.6
E00057136,20.8,44.6,24.6,10
E00057142,31.4,50,11.4,7.1
E00057144,31.7,49.7,15.2,3.4
E00057146,58.4,37.6,3.2,0.8
E00057147,52.9,33.9,10.7,2.5
E00057152,30.8,57.3,10.3,1.7
E00057153,51.8,38.6,7.8,1.8
E00057159,48.2,39.5,12.3,0
E00057160,32.3,39.5,20.2,8.1
E00057162,34.5,44.5,15.1,5.9
E00057167,49.2,35.5,11.3,4
E00057170,28.4,49,20.6,1.9
E00057180,28.5,51.3,18.4,1.9
E00057181,56.1,38.6,5.3,0
E00057183,57,39.3,2.8,0.9
E00057184,26.6,35.4,30.4,7.6
E00057185,40.2,42.1,16.8,0.9
E00057187,19,49.4,23.4,8.2
E00057488,40.4,38.6,20.2,0.9
E00057489,16.8,51.3,23.9,8
E00057490,15.6,51.9,26.7,5.9
E00057491,18,45.1,27.8,9
E00057492,28.1,48.6,19.9,3.4
E00057493,33.6,42.8,19.7,3.9
E00057494,19.1,40.5,30.5,9.9
E00057495,16.7,50,27.5,5.8
E00057503,25.4,43.2,24.3,7.1
E00057505,11.9,50.8,27.1,10.2
E00057506,15.8,50.9,27.2,6.1
E00057507,12.3,50.9,24.6,12.3
E00057508,11.8,48.2,37.3,2.7
E00057509,14.4,52.8,23.2,9.6
E00057510,17.1,56.8,15.3,10.8
E00057511,19,37.1,38.8,5.2
E00057512,11.7,44.2,35.8,8.3
E00057513,16.8,56,22.4,4.8
E00057514,26.2,38.3,28,7.5
E00057515,43.3,39.6,16.4,0.7
E00057516,21.5,51.4,21.5,5.6
E00057517,38.5,43.8,15.4,2.3
E00057518,17.9,41.5,35,5.7
E00057519,36,47.8,10.3,5.9
E00057520,17.6,44.8,29.6,8
E00057521,11.1,43.5,33.3,12
E00057522,12.3,39.6,33,15.1
E00057523,25.8,48.4,20.2,5.6
E00057524,19.8,42.1,30.2,7.9
E00057525,24.4,48.8,21.3,5.5
E00057561,20.6,50.8,27,1.6
E00057562,21.3,47.8,26.5,4.4
E00057563,23.6,44.3,24.5,7.5
E00057566,11.4,43.2,33.3,12.1
E00057578,31,40.5,21.4,7.1
E00057582,32.5,38.3,19.2,10
E00057619,40.3,41,16.5,2.2
E00057620,23.5,41.7,28,6.8
E00057621,24.1,45.5,24.1,6.2
E00057622,16.8,43,28,12.1
E00057623,27.4,46.2,19.7,6.8
E00057624,26.3,43.4,23.2,7.1
E00057625,14,56.6,22.8,6.6
E00057627,27.4,41.5,24.5,6.6
E00058589,33.3,46.5,14.7,5.4
E00058674,38,34.9,24.8,2.3
E00058699,3.4,34.5,50.7,11.5
E00058702,41.7,45,12.5,0.8
E00058706,20.8,44.8,32,2.4
E00058707,19.6,51.7,21.7,7
E00058712,13,46.6,32.8,7.6
E00058737,2.1,31.9,44.7,21.3
E00058741,49.2,37.7,11.5,1.6
E00058742,14,47.3,28.7,10.1
E00058743,57.6,32.6,7.6,2.3
E00058744,62.6,28.1,7.9,1.4
E00058745,44.4,43,9.6,3
E00058746,47.7,39.4,11.9,0.9
E00058747,10.1,46.2,34.5,9.2
E00058748,51.1,34,9.6,5.3
E00058749,30.4,41.3,24.6,3.6
E00058750,44.3,40,13,2.6
E00058751,61.1,33.3,4.6,0.9
E00058752,55.6,30.6,10.4,3.5
E00058753,40.9,41.6,14.6,2.9
E00058754,36.2,40,19.2,4.6
E00058755,33.9,45.6,16.4,4.1
E00058756,30.6,43.5,22.6,3.2
E00058757,38.7,37.3,21.1,2.8
E00058759,37.2,43,15.1,4.7
E00058760,64,27.2,6.4,2.4
E00058761,28.1,50.3,19,2.6
E00058762,40.7,35.9,17.9,5.5
E00058764,27.2,52.2,17.6,2.9
E00058765,31.6,43.6,18.8,6
E00058766,48,42,7.3,2.7
E00058767,18.3,41.2,35.1,5.3
E00058768,58,32.8,7.6,1.5
E00058769,44,40,14.7,1.3
E00058770,42.1,37.2,15.7,5
E00058771,10.2,40.9,36.2,12.6
E00058772,13.1,53.5,30.3,3
E00058773,40.5,44.8,12.1,2.6
E00058774,50,42,6.3,1.8
E00058775,29.7,46.8,18,5.4
E00058776,44.3,40.5,12.7,2.5
