geography_code,sex-001,sex-002
E00056977,51.7,48.3
E00057126,54.1,45.9
E00057128,55.6,44.4
E00057129,53.9,46.1
E00057130,55.4,44.6
E00057131,54.6,45.4
E00057132,54,46
E00057135,46.8,53.2
E00057136,51.9,48.1
E00057142,53.9,46.1
E00057144,50.1,49.9
E00057146,52.6,47.4
E00057147,57.6,42.4
E00057152,45.8,54.2
E00057153,56.6,43.4
E00057159,51,49
E00057160,52.8,47.2
E00057162,54.1,45.9
E00057167,55.6,44.4
E00057170,41,59
E00057180,54.7,45.3
E00057181,48.7,51.3
E00057183,40.7,59.3
E00057184,44.3,55.7
E00057185,55.2,44.8
E00057187,46.7,53.3
E00057488,53.6,46.4
E00057489,50.4,49.6
E00057490,56,44
E00057491,49.7,50.3
E00057492,42.9,57.1
E00057493,50,50
E00057494,46.2,53.8
E00057495,51.2,48.8
E00057503,48.1,51.9
E00057505,51.4,48.6
E00057506,55.6,44.4
E00057507,50,50
E00057508,52,48
E00057509,51.7,48.3
E00057510,49.8,50.2
E00057511,47.1,52.9
E00057512,53.1,46.9
E00057513,51.3,48.7
E00057514,50.9,49.1
E00057515,50.7,49.3
E00057516,55.6,44.4
E00057517,56.7,43.3
E00057518,52.3,47.7
E00057519,54.2,45.8
E00057520,52.6,47.4
E00057521,54.1,45.9
E00057522,50.3,49.7
E00057523,55.3,44.7
E00057524,56,44
E00057525,52.7,47.3
E00057561,53.2,46.8
E00057562,50.2,49.8
E00057563,51.3,48.7
E00057566,49.9,50.1
E00057578,56.2,43.8
E00057582,50,50
E00057619,49.8,50.2
E00057620,53.1,46.9
E00057621,47.7,52.3
E00057622,52.2,47.8
E00057623,53.7,46.3
E00057624,51.9,48.1
E00057625,55,45
E00057627,56.6,43.4
E00058589,53.8,46.2
E00058674,44.5,55.5
E00058699,48.7,51.3
E00058702,60.8,39.2
E00058706,48.6,51.4
E00058707,55.3,44.7
E00058712,48.4,51.6
E00058737,46.5,53.5
E00058741,53.9,46.1
E00058742,50.2,49.8
E00058743,52.6,47.4
E00058744,53.1,46.9
E00058745,57.8,42.2
E00058746,57.9,42.1
E00058747,48.6,51.4
E00058748,54.8,45.2
E00058749,53.5,46.5
E00058750,51,49
E00058751,51.8,48.2
E00058752,53.7,46.3
E00058753,56.4,43.6
E00058754,53.1,46.9
E00058755,53.4,46.6
E00058756,50.5,49.5
E00058757,52,48
E00058759,52.3,47.7
E00058760,38,62
E00058761,52.6,47.4
E00058762,55.5,44.5
E00058764,55.7,44.3
E00058765,50.7,49.3
E00058766,55.3,44.7
E00058767,52.4,47.6
E00058768,48.7,51.3
E00058769,54.4,45.6
E00058770,52.3,47.7
E00058771,52.9,47.1
E00058772,50.2,49.8
E00058773,49,51
E00058774,50.7,49.3
E00058775,55.6,44.4
E00058776,54.3,45.7
E00058777,54.2,45.8
E00058778,53.9,46.1
E00058779,49.5,50.5
E00058780,53.3,46.7
E00058781,57.6,42.4
E00058782,55.4,44.6
E00058783,58.1,41.9
E00058784,50.8,49.2
E00058785,38.1,61.9
E00058786,50.9,49.1
E00058787,54.3,45.7
E00058788,47.8,52.2
E00058789,53.6,46.4
E00058790,49.6,50.4
E00058791,51.9,48.1
E00058792,52.7,47.3
E00058793,55,45
E00058794,54,46
E00058795,54.7,45.3
E00058796,57.6,42.4
E00058797,52.8,47.2
E00058798,56,44
E00058799,53.6,46.4
E00059048,53.2,46.8
E00059049,53,47
E00059050,57.2,42.8
E00059051,55.4,44.6
E00059052,51.6,48.4
E00059053,50.4,49.6
E00059054,51.4,48.6
E00059055,49.3,50.7
E00059056,52.7,47.3
E00059057,52.3,47.7
E00059058,55.9,44.1
E00059059,51.2,48.8
E00059060,52,48
E00059061,50.7,49.3
E00059062,50.7,49.3
E00059063,50.2,49.8
E00059064,49.1,50.9
E00059065,53.8,46.2
E00059066,52.3,47.7
E00059067,47.4,52.6
E00059068,52.5,47.5
E00059069,52.7,47.3
E00059071,53.6,46.4
E00059073,57.4,42.6
E00059074,50.6,49.4
E00059075,49.4,50.6
E00059076,54.8,45.2
E00059077,50.8,49.2
E00059078,46.5,53.5
E00059079,55,45
E00059080,55.6,44.4
E00059081,53.3,46.7
E00059082,49.3,50.7
E00059083,49.6,50.4
E00059084,52,48
E00059085,52.5,47.5
E00059086,52.8,47.2
E00059087,50.3,49.7
E00059088,50,50
E00059089,51.9,48.1
E00059090,53.2,46.8
E00059091,49.7,50.3
E00059092,53.1,46.9
E00059093,48.9,51.1
E00059094,50.3,49.7
E00059095,52,48
E00059096,49.8,50.2
E00059097,51.6,48.4
E00059098,51.2,48.8
E00059099,54.5,45.5
E00059100,47.6,52.4
E00059101,52.7,47.3
E00059102,48.4,51.6
E00059103,51,49
E00059104,50,50
E00059105,53.2,46.8
E00165681,53.6,46.4
E00165682,50.9,49.1
E00170270,57.3,42.7
E00170586,46.1,53.9
E00170606,49.7,50.3
E00187044,53,47
E00187056,52.3,47.7
E00187059,50.3,49.7
E00187064,51.5,48.5
E00187066,58.1,41.9
E00187068,54.7,45.3
E00187076,53.7,46.3
E00187078,52.2,47.8
E00187082,56.1,43.9
E00187091,46.6,53.4
E00187092,49.7,50.3
E00187101,53.6,46.4
E00187105,48.1,51.9
E00187106,60.7,39.3
E00187129,52.2,47.8
