geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00056977,65.9,3.2,30.8
E00057126,47.6,7.7,44.8
E00057128,54.3,3.2,42.5
E00057129,48,2.5,49.5
E00057130,51.3,8.6,40.1
E00057131,46.7,7.2,46
E00057132,54.9,4,41.2
E00057135,53.1,7.4,39.5
E00057136,63.9,2.8,33.3
E00057142,52.6,10.5,36.8
E00057144,64.1,8,27.9
E00057146,26.5,3.9,69.6
E00057147,50.8,7.2,42.1
E00057152,62.5,5.6,31.9
E00057153,46.3,2.5,51.2
E00057159,51.1,13.1,35.8
E00057160,65,2.8,32.1
E00057162,62,7,31
E00057167,47,5.4,47.5
E00057170,62.6,2.8,34.6
E00057180,60.8,4.8,34.3
E00057181,16.7,2.7,80.6
E00057183,58.8,7.2,34
E00057184,71.6,1.9,26.5
E00057185,45.9,8.1,45.9
E00057187,55.3,4.2,40.5
E00057488,53.2,3.2,43.7
E00057489,61.8,3,35.2
E00057490,60.4,2.7,36.9
E00057491,61.2,3.5,35.3
E00057492,58.7,4.9,36.4
E00057493,62.3,6,31.7
E00057494,74.5,0,25.5
E00057495,63.1,2.9,34.1
E00057503,59.6,4.4,36.1
E00057505,46.6,1.4,52.1
E00057506,56.1,3.8,40.1
E00057507,67.6,0.5,32
E00057508,64.2,2.7,33.2
E00057509,47.7,2.1,50.2
E00057510,47.8,0.5,51.7
E00057511,67.9,1.8,30.4
E00057512,64.6,1.6,33.7
E00057513,65.2,2.5,32.3
E00057514,70.4,4.1,25.5
E00057515,50.8,2.6,46.6
E00057516,57.2,3.1,39.7
E00057517,33.2,1.3,65.5
E00057518,60.9,2.4,36.7
E00057519,35.4,0.5,64.1
E00057520,63.2,1.2,35.5
E00057521,62.8,1.7,35.5
E00057522,67.3,1.8,31
E00057523,50.7,0.5,48.8
E00057524,55,3.4,41.6
E00057525,50.9,2.7,46.4
E00057561,52.1,2.8,45.2
E00057562,65.3,1.7,33.1
E00057563,42.1,0.5,57.4
E00057566,58,4.9,37.2
E00057578,57.3,3.6,39.1
E00057582,54.6,3.8,41.5
E00057619,52.7,3.2,44.1
E00057620,68.9,0.7,30.3
E00057621,61,7.5,31.5
E00057622,63.4,4,32.6
E00057623,42.3,5,52.7
E00057624,49.2,3.2,47.6
E00057625,59.3,2.1,38.6
E00057627,55.1,3.7,41.2
E00058589,55.1,6.5,38.5
E00058674,58.3,5.8,35.9
E00058699,64.2,1.9,33.9
E00058702,52.3,4.6,43.1
E00058706,54.8,1.8,43.4
E00058707,63.7,3.8,32.5
E00058712,59.1,2.8,38.1
E00058737,51.4,6.7,41.9
E00058741,50.9,1.9,47.2
E00058742,57.9,2.3,39.8
E00058743,43.6,8.3,48.1
E00058744,47,8.1,44.9
E00058745,40.8,7.2,52
E00058746,46.2,8.4,45.4
E00058747,57.8,3.2,39
E00058748,55.4,5.4,39.3
E00058749,53.1,5.4,41.5
E00058750,52,4.6,43.4
E00058751,33.1,4.9,62
E00058752,40.9,5.6,53.4
E00058753,46.5,7.7,45.8
E00058754,51.7,4.3,43.9
E00058755,64.5,5.6,29.9
E00058756,69.9,4,26.1
E00058757,54.4,4.1,41.5
E00058759,57.1,6.9,36
E00058760,52.6,15.3,32.1
E00058761,69.2,5,25.8
E00058762,57.3,3.7,39
E00058764,61.2,4.7,34.1
E00058765,56.2,4.3,39.5
E00058766,52.6,11.5,35.9
E00058767,66.9,1.2,31.9
E00058768,46.6,6.7,46.6
E00058769,58.4,8.2,33.3
E00058770,60.8,5.1,34.1
E00058771,61.5,3.3,35.2
E00058772,64.5,3.6,32
E00058773,53.6,6.7,39.7
E00058774,44.7,4.7,50.6
E00058775,63.3,6.3,30.4
E00058776,47.8,6.3,45.9
E00058777,72.2,1.5,26.3
E00058778,41.4,7.2,51.4
E00058779,57.9,4.6,37.5
E00058780,51.4,7.2,41.4
E00058781,52.1,6.8,41.1
E00058782,49.6,2.6,47.8
E00058783,50.7,6.5,42.8
E00058784,38.5,12.7,48.8
E00058785,34.6,4.8,60.6
E00058786,70.1,2.8,27.1
E00058787,56.9,3.8,39.3
E00058788,16,6,78
E00058789,64,3.5,32.5
E00058790,51.4,5.1,43.5
E00058791,44.8,2.2,53
E00058792,55.1,1.2,43.7
E00058793,49.7,2,48.2
E00058794,31.5,1.9,66.6
E00058795,57,3.2,39.8
