geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00056977,96.2,3.8
E00057126,62.6,37.4
E00057128,88.4,11.6
E00057129,93.1,6.9
E00057130,53.7,46.3
E00057131,69.3,30.7
E00057132,87.5,12.5
E00057135,78.9,21.1
E00057136,83.8,16.2
E00057142,90,10
E00057144,84.1,15.9
E00057146,93.3,6.7
E00057147,88.8,11.2
E00057152,70,30
E00057153,91,9
E00057159,75.1,24.9
E00057160,90.2,9.8
E00057162,75.6,24.4
E00057167,79.2,20.8
E00057170,62.5,37.5
E00057180,58.1,41.9
E00057181,94.7,5.3
E00057183,78.6,21.4
E00057184,93.4,6.6
E00057185,74.8,25.2
E00057187,87.7,12.3
E00057488,99.1,0.9
E00057489,92.3,7.7
E00057490,96.5,3.5
E00057491,98.3,1.7
E00057492,97.7,2.3
E00057493,95.1,4.9
E00057494,92.8,7.2
E00057495,96.4,3.6
E00057503,92.6,7.4
E00057505,92.6,7.4
E00057506,93.1,6.9
E00057507,92.3,7.7
E00057508,96.1,3.9
E00057509,96.7,3.3
E00057510,97.4,2.6
E00057511,95.7,4.3
E00057512,97.9,2.1
E00057513,96.9,3.1
E00057514,94.8,5.2
E00057515,89,11
E00057516,98.7,1.3
E00057517,95.7,4.3
E00057518,96.3,3.7
E00057519,92.9,7.1
E00057520,94.1,5.9
E00057521,96.6,3.4
E00057522,94.4,5.6
E00057523,94.7,5.3
E00057524,95.6,4.4
E00057525,98.4,1.6
E00057561,94.8,5.2
E00057562,94.4,5.6
E00057563,92.5,7.5
E00057566,70.9,29.1
E00057578,82.8,17.2
E00057582,71.9,28.1
E00057619,82.2,17.8
E00057620,83.7,16.3
E00057621,73,27
E00057622,80.6,19.4
E00057623,74.7,25.3
E00057624,85.5,14.5
E00057625,77.3,22.7
E00057627,75.7,24.3
E00058589,86.4,13.6
E00058674,86,14
E00058699,89.4,10.6
E00058702,84.4,15.6
E00058706,88.9,11.1
E00058707,82.9,17.1
E00058712,83.6,16.4
E00058737,91.3,8.7
E00058741,92.7,7.3
E00058742,95.5,4.5
E00058743,85.6,14.4
E00058744,90.3,9.7
E00058745,81.2,18.8
E00058746,87.6,12.4
E00058747,94.9,5.1
E00058748,87.6,12.4
E00058749,86.2,13.8
E00058750,95.7,4.3
E00058751,88,12
E00058752,84,16
E00058753,89.7,10.3
E00058754,86.2,13.8
E00058755,75,25
E00058756,78.6,21.4
E00058757,87.3,12.7
E00058759,81.3,18.8
E00058760,75,25
E00058761,75.4,24.6
E00058762,79.9,20.1
E00058764,90.5,9.5
E00058765,91.3,8.7
E00058766,88.1,11.9
E00058767,96.2,3.8
E00058768,89.9,10.1
E00058769,88.5,11.5
E00058770,88.8,11.2
E00058771,94.8,5.2
E00058772,94.9,5.1
E00058773,87.6,12.4
E00058774,85.5,14.5
E00058775,92.7,7.3
E00058776,85,15
E00058777,83.6,16.4
E00058778,94.6,5.4
E00058779,92.9,7.1
E00058780,92.2,7.8
E00058781,72.6,27.4
E00058782,89,11
E00058783,93.3,6.7
E00058784,90.6,9.4
E00058785,94.1,5.9
E00058786,80.6,19.4
E00058787,81.3,18.7
E00058788,95.6,4.4
E00058789,87.5,12.5
E00058790,93.2,6.8
E00058791,91.4,8.6
E00058792,94.7,5.3
E00058793,90.3,9.7
E00058794,92,8
E00058795,98.2,1.8
E00058796,87.4,12.6
E00058797,90.6,9.4
E00058798,81.4,18.6
E00058799,85.3,14.7
E00059048,95.9,4.1
E00059049,97.2,2.8
E00059050,96.1,3.9
E00059051,95.5,4.5
E00059052,95.9,4.1
E00059053,94.4,5.6
E00059054,84.1,15.9
E00059055,92.5,7.5
E00059056,89.4,10.6
E00059057,81.4,18.6
E00059058,86.8,13.2
E00059059,77.7,22.3
E00059060,83.4,16.6
E00059061,94.1,5.9
E00059062,87,13
E00059063,92.4,7.6
E00059064,90.3,9.7
E00059065,92.3,7.7
E00059066,93.2,6.8
E00059067,97,3
E00059068,86,14
E00059069,95.7,4.3
E00059071,96.8,3.2
E00059073,97.3,2.7
E00059074,85.6,14.4
E00059075,91.7,8.3
E00059076,91.8,8.2
E00059077,95,5
E00059078,93.4,6.6
E00059079,96.3,3.8
E00059080,96.3,3.7
E00059081,95,5
E00059082,89.5,10.5
E00059083,94.2,5.8
E00059084,97.4,2.6
E00059085,93.3,6.7
E00059086,80.4,19.6
E00059087,91,9
E00059088,94.9,5.1
E00059089,94.1,5.9
E00059090,94.7,5.3
E00059091,95.3,4.7
E00059092,92.1,7.9
E00059093,95,5
E00059094,91.2,8.8
E00059095,89.7,10.3
E00059096,91.1,8.9
E00059097,96.1,3.9
E00059098,96.8,3.2
E00059099,98.8,1.2
E00059100,98,2
E00059101,93.6,6.4
E00059102,96.2,3.8
E00059103,97.6,2.4
E00059104,95.1,4.9
E00059105,94.7,5.3
E00165681,91.2,8.8
E00165682,88.7,11.3
E00170270,77,23
E00170586,81.3,18.7
E00170606,79.8,20.2
E00187044,80.7,19.3
E00187056,93.6,6.4
E00187059,87.5,12.5
E00187064,69.8,30.2
E00187066,60.2,39.8
E00187068,85.6,14.4
E00187076,92.2,7.8
E00187078,95.3,4.7
E00187082,94.1,5.9
E00187091,90.7,9.3
E00187092,87.9,12.1
E00187101,87.3,12.7
E00187105,95.1,4.9
E00187106,95.3,4.7
E00187129,73.8,26.2
