areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00070666,70,3.8,26.2
E00070671,53.9,1.9,44.2
E00070741,58.7,0.5,40.8
E00070752,59.4,0,40.6
E00070820,53.1,0,46.9
E00070822,52.7,1.6,45.7
E00070823,43.4,0.7,55.8
E00070824,48.6,1.6,49.8
E00070825,45.1,4.6,50.3
E00070826,44.5,1.4,54.1
E00070827,54.4,2.1,43.5
E00070828,33.7,1.6,64.7
E00070829,51.5,1.7,46.7
E00070830,44.2,3.6,52.2
E00070831,45.8,1.7,52.5
E00070832,53.2,2.5,44.3
E00070833,52.7,4.5,42.9
E00070834,52.6,1.8,45.6
E00070835,54.1,0.4,45.5
E00070836,58.8,0,41.2
E00070837,43.6,2.5,53.9
E00070838,62.8,0.3,36.8
E00164127,43.2,3.1,53.7
E00164128,47.2,0.5,52.3
E00164129,52,2.4,45.6
E00164130,63.6,1.8,34.6
E00164131,44.1,2.7,53.2
E00164132,53.9,0,46.1
E00164133,63.6,0.3,36.1
E00164134,65.6,2.1,32.3
E00164135,55.1,0.5,44.4
E00164136,46,4.7,49.3
E00164137,59.7,2.1,38.2
E00164141,60.5,1.8,37.7
E00164142,63.2,2.1,34.6
E00164144,53.7,1.6,44.7
E00164145,67.6,2.9,29.5
E00164146,55.9,1.6,42.5
E00164147,62.9,0.4,36.7
E00164148,55.6,3.1,41.3
E00164149,53.2,2.1,44.7
E00164150,57.8,2.2,40
E00164152,60.7,1.4,37.9
E00164153,60.5,0.9,38.6
E00164154,44.2,2,53.8
E00164155,59.6,4.2,36.3
E00164156,35.5,2.1,62.4
E00164157,65.1,4.5,30.5
E00164158,36.3,0,63.7
E00164159,22.4,3.3,74.3
E00164160,50.2,1.3,48.6
E00164161,54.1,2.3,43.6
E00164162,58,2.2,39.8
E00164163,43.6,1.8,54.6
E00164164,56,2.3,41.7
E00164165,51.6,4.4,44
E00164166,56.8,4.7,38.5
E00164167,40.6,1.7,57.6
E00164168,48.2,7.8,44
E00164169,44,1.2,54.7
E00164170,33.5,0,66.5
E00164171,30.7,2.6,66.7
E00164172,42.8,0.8,56.4
E00164173,45.9,3,51.1
E00164174,35.3,2.3,62.4
E00164175,54.6,1.7,43.7
E00164176,47.8,3.7,48.5
E00164179,65.1,3.3,31.5
E00164180,64.3,1.7,33.9
E00164181,66.2,3.2,30.6
E00164182,58.1,2.9,39
E00164183,55.9,4,40.1
E00164184,54.4,2.2,43.4
E00164185,55.3,4.8,39.9
E00164186,52.7,1.5,45.8
E00164187,54.8,2.2,43
E00164188,50.9,1.8,47.3
E00164189,57.6,1.3,41.1
E00164190,59,2.1,38.9
E00164191,52.2,0.6,47.2
E00164192,45.9,3.2,50.9
E00164193,59.9,0.6,39.5
E00164196,60.6,1.5,38
E00164197,49.8,3.5,46.7
E00164198,56.9,2.6,40.4
E00164199,60.3,1,38.7
E00164200,58.3,3.8,37.9
E00164201,58.8,2.4,38.8
E00164202,61.7,1.9,36.3
E00164203,61.7,2.2,36.1
E00164211,49.6,7.4,43
E00164212,31.9,3.2,65
E00164213,53.2,2,44.9
E00164214,63.5,2.1,34.4
E00164215,49.6,3.8,46.6
E00164216,50.5,0.9,48.6
E00164217,35.2,4.9,59.8
E00164218,43.9,3.3,52.8
E00164219,50.2,1.3,48.4
E00164220,51.1,3.1,45.8
E00164221,46.5,0,53.5
E00164222,65.8,0.4,33.8
E00164223,66.2,2.7,31.1
E00164224,60.8,1.8,37.4
E00164225,58.9,1.4,39.7
E00164226,59.5,1.3,39.1
E00164227,33.1,3.4,63.4
E00164228,48.9,4.5,46.6
E00164229,42.7,3.9,53.4
E00164230,48.6,5.3,46.1
E00164231,51.8,1.3,46.9
E00164232,50.2,2.1,47.6
E00164240,55.1,1.9,43
E00164241,57.5,0.8,41.7
E00164242,61.4,3.5,35.1
E00164243,49.2,2.1,48.7
E00164244,54.7,2.9,42.4
E00164248,46.5,3.6,49.8
E00164249,57.1,1.8,41
E00164251,50,0.4,49.6
E00164252,40.4,7.4,52.2
E00164253,65.2,2.5,32.4
E00164254,56.1,0,43.9
E00164255,50.2,5.8,44
E00164256,56.4,0.4,43.2
E00164257,53.2,10.2,36.6
E00164258,58.6,4.3,37.1
E00164259,51.1,3.4,45.5
E00164260,59.8,0.9,39.3
E00164261,52.5,2.3,45.2
E00164262,63.4,1.9,34.7
E00164263,38.8,4.9,56.3
E00164264,49.4,2.9,47.7
E00164265,47.8,2.2,50
E00164266,54.7,4.4,40.9
E00164267,47.7,4.6,47.7
E00164268,52,3.2,44.8
E00164269,47.1,4.2,48.7
E00164270,39.3,6.3,54.4
E00164271,56.3,2.4,41.3
E00164272,46.3,5.1,48.6
E00164273,52.9,1.7,45.4
E00164274,63.4,1.6,35
E00164275,47.5,2.5,50
E00164276,31.5,0.7,67.8
E00164277,51.8,0.7,47.5
E00164278,51,0.7,48.3
E00164279,67.1,3.9,29
E00164280,69.6,1.4,29
E00164281,39.2,0.8,60
E00164282,59.6,0.7,39.7
E00164283,54.9,3.1,42
E00164284,46.9,2.7,50.4
E00164285,44.2,0,55.8
E00164286,52.4,2.3,45.2
E00164287,52,2.8,45.3
E00164288,47.3,4.1,48.6
E00164289,44.7,2.1,53.2
E00164290,57.1,2.4,40.5
E00164291,61.3,5,33.7
E00164292,49.8,1.1,49.1
E00164293,55.1,6.1,38.8
E00164294,36.1,1,62.9
E00164295,46.8,1.5,51.7
E00164296,51.5,2.3,46.2
E00164298,41.5,3,55.5
E00164299,25.5,1.4,73
E00164300,63.6,1.5,34.8
E00164301,59.7,0.7,39.6
E00164302,48.4,0.7,50.9
E00164303,54.5,1.1,44.4
E00164305,33.9,2.2,63.9
E00164306,49.8,2.8,47.4
E00164307,58.1,2,39.9
E00164308,60.6,1.8,37.6
E00164312,59.5,1.1,39.5
E00164330,44.6,0.4,55.1
E00164331,50.2,1.2,48.6
E00164332,53.5,2.2,44.3
E00164333,54.2,0.4,45.4
E00164334,46.7,2.4,51
E00164335,42.3,0.9,56.7
E00164336,65.1,3.9,31
E00164337,52.8,3,44.3
E00164338,49.5,1.5,49
E00164339,52.7,3.1,44.2
E00164340,52.1,1.4,46.4
E00164341,55.1,3.9,41.1
E00164342,50.9,3.4,45.7
E00164343,41.2,4.7,54.1
E00164345,50.8,4.6,44.6
E00164346,57.6,2.6,39.8
E00164347,54,0.4,45.6
E00164348,59.7,2.3,38
E00164349,34.5,1.5,64.1
E00164350,58,0,42
E00164351,46.3,1.8,51.9
E00164352,46.1,2.5,51.4
E00164353,59.4,2.9,37.7
E00164354,55.5,2.2,42.4
E00164355,48.8,0.7,50.5
E00164356,59,3.2,37.8
E00164357,62.1,2,36
E00164358,57.8,0.3,41.9
E00164359,49.8,10,40.3
E00164360,62.9,2.8,34.3
E00164361,66.4,2.4,31.2
E00164362,58.4,1.4,40.2
E00164363,51.3,1.5,47.1
E00164364,54.2,3.1,42.7
E00164365,64.8,2.3,33
E00164366,54.1,2.1,43.8
E00164367,48.9,2.9,48.2
E00164368,64.6,2.1,33.3
E00164369,59.8,3.1,37.1
E00164632,56.8,3.7,39.5
E00164633,64,0.7,35.2
E00164634,65,4.5,30.5
E00164635,67.7,6,26.4
E00164636,57.7,2.7,39.6
E00164637,62.6,4.4,33
E00164638,72.2,2.7,25.1
E00164639,55.3,4.5,40.2
E00164640,58.8,4.5,36.7
E00164641,69.8,3.9,26.3
E00164642,62.3,3.8,34
E00164643,73.4,2.8,23.8
