areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00070666,98.4,1.6,0
E00070671,96.4,3,0.6
E00070741,97.9,1.1,1.1
E00070752,96,2,2
E00070820,95.6,4.4,0
E00070822,91.3,1.6,7.1
E00070823,99.2,0.8,0
E00070824,92.2,7.8,0
E00070825,72.4,27.6,0
E00070826,87.2,12,0.9
E00070827,80.3,19.7,0
E00070828,99.2,0.8,0
E00070829,94.6,5.4,0
E00070830,91.9,8.1,0
E00070831,99.5,0,0.5
E00070832,96,3.4,0.7
E00070833,75.2,24.8,0
E00070834,98.8,0,1.2
E00070835,98.2,1.8,0
E00070836,89.8,0,10.2
E00070837,97.1,1.9,1
E00070838,95.2,1.9,2.9
E00164127,92.7,7.3,0
E00164128,98.3,1.7,0
E00164129,100,0,0
E00164130,98.1,1.9,0
E00164131,91.2,8.8,0
E00164132,99.3,0.7,0
E00164133,95,4.5,0.6
E00164134,98,2,0
E00164135,97.3,2.7,0
E00164136,98.6,1.4,0
E00164137,99.4,0.6,0
E00164141,86,1.8,12.2
E00164142,95.5,0.7,3.7
E00164144,98.5,1.5,0
E00164145,97.1,2.9,0
E00164146,94.7,5.3,0
E00164147,97.8,2.2,0
E00164148,100,0,0
E00164149,97.7,0.6,1.8
E00164150,99,1,0
E00164152,100,0,0
E00164153,100,0,0
E00164154,97.8,2.2,0
E00164155,96,4,0
E00164156,64.9,34.4,0.8
E00164157,71.6,28.4,0
E00164158,97.7,2.3,0
E00164159,31.5,68.5,0
E00164160,68.1,31.9,0
E00164161,100,0,0
E00164162,100,0,0
E00164163,93.1,6.9,0
E00164164,92.1,7.9,0
E00164165,65,34.2,0.8
E00164166,74.2,25.8,0
E00164167,97.7,2.3,0
E00164168,17.7,82.3,0
E00164169,98.5,1.5,0
E00164170,98.6,1.4,0
E00164171,99.1,0.9,0
E00164172,98.5,1.5,0
E00164173,100,0,0
E00164174,98.3,1.7,0
E00164175,100,0,0
E00164176,98.5,1.5,0
E00164179,100,0,0
E00164180,98.7,1.3,0
E00164181,90,10,0
E00164182,89.3,10.7,0
E00164183,81.4,18.6,0
E00164184,90.7,9.3,0
E00164185,92.9,7.1,0
