areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00070666,0,0,0,98.6,1.4
E00070671,0.3,0,0.5,99.2,0
E00070741,0.4,0.4,1.7,97,0.4
E00070752,1.7,0.9,0.9,94.8,1.7
E00070820,0,0,0,100,0
E00070822,0.7,0,1,95,3.3
E00070823,0.9,0.3,0,98.4,0.3
E00070824,0.3,0,0.8,98.9,0
E00070825,3.7,0,0.8,95.5,0
E00070826,0,0,0.4,99.6,0
E00070827,0.8,0,0.4,98.8,0
E00070828,0.4,0,1.5,97.4,0.7
E00070829,3.4,1.1,2.2,93.3,0
E00070830,0,0,0.7,99.3,0
E00070831,1,0,1.5,97.5,0
E00070832,0.3,0,0.8,98.9,0
E00070833,1.1,0,0,98.9,0
E00070834,0.3,0,1.6,98.1,0
E00070835,0,0.4,2.9,96,0.7
E00070836,0,0,0.3,98.1,1.6
E00070837,0.8,0,0.4,98.3,0.4
E00070838,0.3,0.3,0,98.1,1.3
E00164127,1.1,0,0,97.9,1.1
E00164128,0,0,0.8,99.2,0
E00164129,2.3,1.1,2.5,94.1,0
E00164130,0.4,0.4,1.2,98,0
E00164131,1.8,0.3,2.9,95,0
E00164132,0.6,0,0,99.4,0
E00164133,1.2,0,0.7,98,0
E00164134,1.4,0,1,97.5,0
E00164135,0.4,0,2,97.2,0.4
E00164136,1.6,1.6,0.5,96.2,0
E00164137,0.3,0,0.3,99.5,0
E00164141,0,0.3,0.3,99.2,0.3
E00164142,2.1,0,2.1,95.5,0.3
E00164144,0.7,0.2,1.3,97.8,0
E00164145,1.4,0,0.6,98,0
E00164146,0.6,0,1.7,96.9,0.8
E00164147,1.6,0.3,1.9,92.8,3.4
E00164148,0.3,0,2,96.7,1
E00164149,0.5,0.3,2.1,96.6,0.5
E00164150,1.5,0,0.7,97.8,0
E00164152,0.3,0,0.3,99.4,0
E00164153,0,0.4,0.4,99.2,0
E00164154,2.7,0,0.3,96.3,0.7
E00164155,3.1,0,0,96.9,0
E00164156,7.3,6.8,1.6,84.3,0
E00164157,0.6,0.6,1.9,95.9,1
E00164158,2.8,0,1.6,95.5,0
E00164159,0.4,0,0,99.1,0.4
E00164160,0.6,1.4,1.4,95.8,0.8
E00164161,1.6,0,1,97,0.3
E00164162,0.7,0,0.4,98.7,0.2
E00164163,0,0.4,1.7,97.9,0
E00164164,4,0,1,95,0
E00164165,0.5,0,0.5,99,0
E00164166,6.6,0,1.4,91.7,0.3
E00164167,1.6,0,1.6,96.9,0
E00164168,1.1,0.4,2.5,96.1,0
E00164169,0,0,2,98,0
E00164170,0.4,0,0.4,99.2,0
E00164171,2.4,0.5,0.9,96.2,0
E00164172,0,0,1,98.6,0.3
E00164173,1.6,0.4,1.2,96.5,0.4
E00164174,0,0,2.1,97.9,0
E00164175,2.5,0.4,0.7,96.4,0
E00164176,1.6,0,0.6,97.8,0
E00164179,1.4,1.4,0.7,96.2,0.3
E00164180,2.3,0.3,0.9,96,0.6
E00164181,1,0,0.7,96.8,1.5
E00164182,0.7,0,3.4,96,0
E00164183,0,0,2.9,97.1,0
E00164184,0.4,0.4,0.7,96.8,1.8
E00164185,1.1,0,2.4,95.1,1.4
E00164186,2.2,0,0.9,96.6,0.3
E00164187,0.6,0,0.3,99.1,0
E00164188,0.4,0,5,94.6,0
E00164189,1.5,1.3,0.6,96.6,0
E00164190,1.4,0,1.4,96.3,1
E00164191,0,0,0,100,0
E00164192,0.4,0,0,99.6,0
E00164193,0.3,0,0.8,99,0
E00164196,3.5,0.3,1.6,94.7,0
E00164197,0.4,0.7,2.5,96.1,0.4
E00164198,3.5,0,0,96.5,0
E00164199,1.6,0,3.2,94.9,0.2
E00164200,3,0.3,0.3,96.3,0
E00164201,0,0,1,98.8,0.2
E00164202,0.3,0,1.1,98.6,0
E00164203,0.3,0,2.8,96.3,0.6
E00164211,5.9,0,0,94.1,0
E00164212,0.3,0.3,1.5,97.7,0.3
E00164213,1.8,0,1.8,96,0.4
E00164214,1.7,0,0.4,97.9,0
E00164215,1.5,0,1.5,96.4,0.7
E00164216,0,0.3,1.1,98.2,0.5
E00164217,0,0.7,1.4,97.9,0
E00164218,0,0.8,1.2,97.9,0
E00164219,1.2,0,1.2,97.7,0
E00164220,3,0.5,2,93,1.5
E00164221,1.9,0,2.6,95.6,0
E00164222,0,1,2.4,96.5,0
E00164223,0.8,0,0,99.2,0
E00164224,2.7,0,0.8,95.8,0.8
E00164225,0,1.6,0.4,98,0
E00164226,2.2,0.6,2.8,93.3,1.1
E00164227,0.6,1.7,0.6,96.1,1.1
E00164228,2.1,1.1,3.7,93.2,0
E00164229,0.5,1.5,3.1,94.9,0
E00164230,3.7,0,2.7,93.7,0
E00164231,0.5,0,1.1,98.4,0
E00164232,1.2,0,0.4,98.5,0
E00164240,0,0,1,99,0
E00164241,1,0.3,2.8,94.8,1
E00164242,0.4,0,1.2,98.4,0
E00164243,0,0.5,1.4,98.2,0
E00164244,1.5,0,1.5,96.5,0.5
E00164248,1.6,0,0,97.5,0.8
E00164249,0,0,0,98.5,1.5
E00164251,0,0,0,100,0
E00164252,4.2,0,2.5,93.3,0
E00164253,1.6,0,3.3,94.3,0.8
E00164254,0.8,0.4,4.9,92.5,1.5
E00164255,0.8,0,2.8,96,0.5
E00164256,0.7,0.3,1.3,97.7,0
E00164257,3.9,0.7,3.9,91.5,0
E00164258,4,1,1.8,93.3,0
E00164259,1.2,1.2,2.7,94.8,0
E00164260,2.1,0,3.9,94,0
E00164261,0.4,0,2.4,97.2,0
E00164262,8.6,0.3,1.3,89.8,0
E00164263,2.2,0,3.4,94.4,0
E00164264,2.9,0,0,97.1,0
