areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00070666,87.7,11.6,0.7
E00070671,80.8,15.4,3.8
E00070741,84.3,9.8,6
E00070752,87.1,8.6,4.3
E00070820,73.9,16.2,9.9
E00070822,86.8,9.6,3.6
E00070823,82.8,12.4,4.8
E00070824,80.8,12.9,6.3
E00070825,72.7,14.5,12.8
E00070826,83.7,11.7,4.7
E00070827,80.7,12.7,6.6
E00070828,80.5,13.2,6.3
E00070829,85.2,12,2.8
E00070830,82,14.4,3.6
E00070831,82.9,14.4,2.8
E00070832,88.1,9,2.8
E00070833,78.9,13.7,7.4
E00070834,85.4,12.5,2.1
E00070835,84.8,13.4,1.8
E00070836,88.7,8.2,3.1
E00070837,82.8,13,4.2
E00070838,88.6,10.4,0.9
E00164127,82.5,15.4,2.1
E00164128,78,15.8,6.2
E00164129,81.4,14,4.5
E00164130,86.1,10.2,3.7
E00164131,70.7,17.5,11.8
E00164132,86.2,11,2.8
E00164133,85.9,11.1,3
E00164134,86.1,9.9,3.9
E00164135,83.5,11.3,5.2
E00164136,80.2,12.6,7.1
E00164137,89.2,9.5,1.3
E00164141,83.6,11.5,4.9
E00164142,83.7,12.2,4.2
E00164144,87.6,9.7,2.7
E00164145,83.4,11.1,5.4
E00164146,80,14.2,5.8
E00164147,87.9,7.4,4.6
E00164148,81.9,15.1,3
E00164149,87.6,10.1,2.3
E00164150,82.7,13.2,4
E00164152,85.1,11.7,3.2
E00164153,86.9,11.9,1.1
E00164154,73.2,20.1,6.7
E00164155,85.8,8.7,5.6
E00164156,80,14.1,5.9
E00164157,84.9,9.9,5.1
E00164158,78.9,14.6,6.5
E00164159,61.5,23.8,14.7
E00164160,73.3,23,3.7
E00164161,85.5,11.2,3.3
E00164162,85.8,11.6,2.7
E00164163,72.4,18.8,8.8
E00164164,83.9,9.7,6.4
E00164165,72.1,15.2,12.7
E00164166,80.1,13.6,6.3
E00164167,78.5,15.2,6.3
E00164168,69.5,18.9,11.6
E00164169,82.6,13.4,4
E00164170,74.9,19.2,5.9
E00164171,77.6,19.2,3.3
E00164172,76.2,16.6,7.2
E00164173,77.8,19.5,2.7
E00164174,83.5,14.4,2.1
E00164175,77.9,15.7,6.4
E00164176,80.3,15.6,4.1
E00164179,84.4,10.1,5.6
E00164180,81.9,14.2,4
E00164181,88,10.7,1.2
E00164182,74.1,18.9,7.1
E00164183,72.9,18.2,8.9
E00164184,77.1,13.2,9.6
E00164185,81.6,13.2,5.2
E00164186,86.4,11.1,2.5
E00164187,80.7,14.6,4.7
E00164188,77.2,15.1,7.7
E00164189,83,10.9,6.1
E00164190,91.2,6.6,2.1
E00164191,78.3,16.7,5
E00164192,73.4,21,5.6
E00164193,84.6,12.3,3
E00164196,83.3,11.4,5.4
E00164197,78.3,16.2,5.4
E00164198,80.8,14.8,4.4
E00164199,85.2,10.5,4.3
E00164200,89.8,7.1,3.1
E00164201,83.7,10.3,6
E00164202,90.1,9.1,0.8
E00164203,87.6,9,3.4
E00164211,76.7,14.7,8.6
E00164212,65.1,20,14.9
E00164213,69.1,24.3,6.6
E00164214,83.8,12.8,3.4
E00164215,83.7,13.8,2.5
E00164216,76.9,16.5,6.6
E00164217,68,21.8,10.2
E00164218,73.3,18.1,8.6
E00164219,75.6,14.3,10.1
E00164220,74.2,20.3,5.5
E00164221,72,19.2,8.9
E00164222,83,11.1,5.9
E00164223,81.2,15.6,3.2
E00164224,82.8,11.9,5.2
E00164225,82.8,14,3.2
E00164226,89,9.3,1.7
E00164227,64.6,26.9,8.6
E00164228,73.3,21.5,5.2
E00164229,71.9,19.9,8.2
E00164230,80.9,15.1,4
E00164231,82.1,14.7,3.2
E00164232,78.3,14.3,7.4
E00164240,84.7,10.8,4.5
E00164241,81.4,15.5,3.1
E00164242,87.5,8.9,3.6
E00164243,68.3,24.4,7.2
E00164244,86,10.1,4
E00164248,71.7,16.3,12
E00164249,86.5,11.3,2.3
E00164251,82.5,9.9,7.5
E00164252,60.5,26.9,12.6
E00164253,72.2,20.4,7.3
E00164254,82,12.4,5.6
E00164255,75,16.8,8.3
E00164256,73.4,17.1,9.5
E00164257,76.4,19.4,4.2
E00164258,81.2,12.3,6.5
E00164259,78,15.5,6.4
E00164260,74.8,16,9.2
E00164261,85.4,11.3,3.2
E00164262,85.8,11.2,3
E00164263,78,14.9,7.1
E00164264,81.5,15.9,2.6
E00164265,72,17.3,10.7
E00164266,78.2,16.2,5.6
E00164267,78.5,13.9,7.6
E00164268,77.7,15.5,6.8
E00164269,78.4,17.6,3.9
E00164270,73.1,15,12
E00164271,72.4,17.9,9.7
E00164272,69.4,21,9.7
E00164273,77,20.7,2.3
E00164274,84.1,11.9,4
E00164275,84.1,13.8,2.2
E00164276,78.8,14.7,6.4
E00164277,79.9,13.7,6.4
E00164278,83.5,12.3,4.2
E00164279,91.3,5.6,3.1
E00164280,89.6,8.6,1.8
E00164281,70.9,23.4,5.7
E00164282,83.5,11.2,5.3
E00164283,82.8,12.5,4.7
E00164284,76.6,17.2,6.2
E00164285,75.6,15.4,9
E00164286,83.4,12.7,3.8
E00164287,82.6,13.4,4
E00164288,82.3,14.1,3.6
E00164289,75.4,16.1,8.4
E00164290,82.6,13.2,4.1
E00164291,86.7,9.5,3.7
E00164292,80.1,15.1,4.8
E00164293,82.5,14.7,2.8
E00164294,75.6,19.1,5.3
E00164295,77.2,17.2,5.6
E00164296,85.2,11.3,3.5
E00164298,82.8,14.2,3
E00164299,61.6,22.5,15.9
E00164300,91.4,5.8,2.9
E00164301,82.3,14.6,3
E00164302,76.5,14.1,9.4
E00164303,84.8,12.3,2.8
E00164305,76.5,18.9,4.5
E00164306,72.6,20.4,7
E00164307,84.3,12.1,3.5
E00164308,85.1,11.3,3.6
E00164312,84.3,10.6,5.1
E00164330,81.3,13.3,5.4
E00164331,82,14.4,3.6
E00164332,82.1,13.7,4.3
E00164333,82.8,12,5.2
E00164334,80.5,15.2,4.3
E00164335,65.9,20.6,13.5
E00164336,88.1,8.6,3.4
E00164337,75.3,16.9,7.8
E00164338,79,14.6,6.4
E00164339,73.1,21.2,5.7
E00164340,81.1,15.6,3.3
E00164341,77.1,16.5,6.5
E00164342,76.6,18.8,4.6
E00164343,71.8,19.7,8.5
E00164345,86.7,10.4,2.9
E00164346,84.3,11.1,4.6
E00164347,76.5,19.1,4.4
E00164348,83.9,12.5,3.5
E00164349,85.4,12.9,1.7
E00164350,84.1,13.9,2
E00164351,87,9.3,3.7
E00164352,85.6,11.9,2.5
E00164353,91,9,0
E00164354,83,11.6,5.4
E00164355,87.8,8.6,3.7
E00164356,87.1,10.6,2.4
E00164357,86.4,10.5,3.1
E00164358,83.7,14.2,2.1
E00164359,68.3,22.4,9.3
E00164360,81.5,14.9,3.6
E00164361,83.5,13.9,2.6
E00164362,83.6,10.2,6.2
E00164363,86.2,11.4,2.4
E00164364,74.5,16.3,9.1
E00164365,85,11.4,3.6
E00164366,85.4,12.7,1.9
E00164367,86.5,11.9,1.6
E00164368,87.2,10.7,2.1
E00164369,77.7,14.5,7.8
E00164632,83.6,12,4.4
E00164633,84.9,11.6,3.5
E00164634,86.8,11,2.2
