areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00098112,25.9,74.1
E00098114,24.6,75.4
E00098115,31.3,68.7
E00098116,29.4,70.6
E00098117,21.3,78.7
E00098118,29,71
E00098119,24.9,75.1
E00098120,36.1,63.9
E00098121,25.9,74.1
E00098122,35,65
E00098123,26.4,73.6
E00098124,30.8,69.2
E00098125,26.1,73.9
E00098126,29.4,70.6
E00098127,23.8,76.2
E00098128,23,77
E00098129,28.7,71.3
E00098130,30.1,69.9
E00098131,25.2,74.8
E00098132,31.1,68.9
E00098133,33.7,66.3
E00098134,32.3,67.7
E00098135,27.5,72.5
E00098137,37.6,62.4
E00098138,40.6,59.4
E00098219,33.3,66.7
E00098220,28.7,71.3
E00098221,33.3,66.7
E00098222,28,72
E00098223,31.1,68.9
E00098224,26.1,73.9
E00098225,33.9,66.1
E00098226,28.9,71.1
E00098227,26.8,73.2
E00098228,30.5,69.5
E00098229,27.2,72.8
E00098230,28.4,71.6
E00098231,27.3,72.7
E00098232,28.8,71.3
E00098233,35.5,64.5
E00098234,29.3,70.7
E00098235,33.2,66.8
E00098275,26.3,73.7
E00098276,24.6,75.4
E00098277,21.8,78.2
E00098278,27.4,72.6
E00098279,25.7,74.3
E00098280,30.1,69.9
E00098281,29.8,70.2
E00098282,27.8,72.2
E00098283,33.1,66.9
E00098284,34.3,65.7
E00098285,29,71
E00098286,20.9,79.1
E00098287,26.9,73.1
E00098288,31.6,68.4
E00098289,27.3,72.7
E00098290,18.5,81.5
E00098291,26.6,73.4
E00098292,32.4,67.6
E00098311,24.3,75.7
E00098316,26.6,73.4
E00098317,28.9,71.1
E00098318,33.3,66.7
E00098319,31.5,68.5
E00098321,32.6,67.4
E00098327,29.5,70.5
E00098328,22.5,77.5
E00098329,32.6,67.4
E00098330,30.6,69.4
E00098331,27.6,72.4
E00098332,23.8,76.2
E00098333,24.2,75.8
E00098334,33.3,66.7
E00098335,25.6,74.4
E00098336,32.9,67.1
E00098337,29.8,70.2
E00098338,25,75
E00098339,28.1,71.9
E00098340,27.7,72.3
E00098341,24.3,75.7
E00098342,27.9,72.1
E00098343,37.9,62.1
E00098344,27,73
E00098345,22.8,77.2
E00098346,23.3,76.7
E00098348,37,63
E00098371,30.1,69.9
E00098372,37,63
E00098373,30.2,69.8
E00098374,29.7,70.3
E00098375,26.8,73.2
E00098376,25.6,74.4
E00098377,24.3,75.7
E00098378,23.6,76.4
E00098379,31.4,68.6
E00098380,30.5,69.5
E00098381,27.1,72.9
E00098382,28.6,71.4
E00098383,29.5,70.5
E00098384,26,74
E00098385,20.9,79.1
E00098386,27.5,72.5
E00098387,26.9,73.1
E00098388,25.4,74.6
E00098389,26.9,73.1
E00098390,25.3,74.7
E00098391,20.1,79.9
E00098392,29.8,70.2
E00098393,36.2,63.8
E00098394,23.2,76.8
E00098395,20.6,79.4
E00098396,27.7,72.3
E00098397,33.2,66.8
E00098400,28.9,71.1
E00098401,28.1,71.9
E00098405,23.7,76.3
E00098406,35.7,64.3
E00098408,36.4,63.6
E00098410,23.2,76.8
E00098412,35.6,64.4
E00098413,25.9,74.1
E00098414,24.8,75.2
E00098415,34,66
E00098416,26,74
E00098418,25.6,74.4
E00098454,28.9,71.1
E00098455,25.5,74.5
E00098456,30.8,69.2
E00098457,38,62
E00098458,28,72
E00098459,27.2,72.8
E00098460,23.9,76.1
E00098461,29.3,70.7
E00098462,26.6,73.4
E00098463,36.1,63.9
E00098464,39.5,60.5
E00098465,21.1,78.9
E00098466,21.1,78.9
E00098467,26.3,73.7
E00098468,32.1,67.9
E00098469,31.1,68.9
E00098470,22.8,77.2
E00098471,22.1,77.9
E00098472,30,70
E00098473,28.8,71.2
E00098483,23.8,76.2
E00098484,28,72
E00098485,31.7,68.3
E00098486,28.1,71.9
E00098487,29,71
E00098488,23.2,76.8
E00098489,34.3,65.7
E00098490,34.2,65.8
E00098491,27.2,72.8
E00098492,29.6,70.4
E00098493,27.1,72.9
E00098494,31,69
E00098495,31.9,68.1
E00098496,31.3,68.7
E00098497,30.4,69.6
E00098498,26.1,73.9
E00098499,30.3,69.7
E00098519,21.8,78.2
E00098528,30.1,69.9
E00098529,33,67
E00098530,31.3,68.7
E00098531,27.7,72.3
E00098615,30.5,69.5
E00098616,28.7,71.3
E00098617,27.5,72.5
E00098618,25.3,74.7
E00098619,25.2,74.8
E00098620,32.7,67.3
E00098621,29.1,70.9
E00098622,28.2,71.8
E00098623,27.7,72.3
E00098624,33.3,66.7
E00098625,26.7,73.3
E00098626,27.8,72.2
E00098627,29.3,70.7
E00098628,17.1,82.9
E00098688,22.9,77.1
E00098689,24.3,75.7
E00098690,33.2,66.8
E00098692,31,69
E00098693,31.6,68.4
E00098694,27.2,72.8
E00098695,30.2,69.8
E00098696,22.7,77.3
E00098697,22.7,77.3
E00098698,28.8,71.2
E00098699,25.9,74.1
E00098700,20.4,79.6
E00098701,23.7,76.3
E00098702,15.3,84.7
E00098703,20.5,79.5
E00098704,27.6,72.4
E00098705,23.9,76.1
E00098706,37.2,62.8
E00098707,21.8,78.2
E00098708,29,71
E00098709,23.7,76.3
E00098710,24.2,75.8
E00098711,27.8,72.2
E00098712,31.2,68.8
E00098713,29.4,70.6
E00098714,24.5,75.5
E00098715,26.5,73.5
E00098716,23.1,76.9
E00098718,22.8,77.2
E00098719,26.6,73.4
E00098720,22.3,77.7
E00098721,26.4,73.6
E00100290,33.6,66.4
E00100296,31.8,68.2
E00142343,27,73
E00142344,27.7,72.3
E00142347,31.4,68.6
E00142348,30.7,69.3
E00142355,31.1,68.9
E00142359,28.2,71.8
E00142371,37.6,62.4
E00142372,30.8,69.2
E00142374,37.9,62.1
E00142375,30.8,69.2
E00142376,27.2,72.8
E00142377,32.5,67.5
E00142378,29.5,70.5
E00142379,29.8,70.2
E00142380,30.7,69.3
E00142381,37.3,62.7
E00142382,22.4,77.6
E00142383,31.9,68.1
E00142384,34.1,65.9
E00142385,30.8,69.2
E00142386,29.8,70.2
E00142387,24.8,75.2
E00142388,31.5,68.5
E00142390,26.3,73.7
E00142391,31.3,68.7
E00142392,25.9,74.1
E00142393,27.6,72.4
E00142394,31.6,68.4
E00142395,32.1,67.9
E00142396,30.1,69.9
E00142397,25,75
E00142398,40,60
E00142399,26.3,73.7
E00142401,34.9,65.1
E00142402,33.3,66.7
E00142403,35.5,64.5
E00142404,27.3,72.7
E00142405,36.3,63.7
E00142406,25.2,74.8
E00142407,26,74
E00142408,29.4,70.6
E00142410,28.9,71.1
E00142411,21.8,78.2
E00142412,20,80
E00142413,25.7,74.3
E00142414,27.7,72.3
E00142417,27.5,72.5
E00142418,25.2,74.8
E00142419,28.9,71.1
E00142420,30.3,69.7
E00142421,29.3,70.7
E00142422,40.4,59.6
E00142423,33.3,66.7
E00142424,21.1,78.9
E00142425,38.2,61.8
E00142426,19,81
E00142427,29.8,70.2
E00142428,23,77
E00142429,23.1,76.9
E00142430,25.6,74.4
E00142431,28.1,71.9
E00142432,28,72
E00142433,25,75
E00142434,23,77
E00142435,27.2,72.8
E00142436,27.9,72.1
E00142437,39.2,60.8
E00142438,29.6,70.4
E00142439,30.2,69.8
