areacd,disability_3a-001,disability_3a-002
E00098112,18.5,81.5
E00098114,21.5,78.5
E00098115,19.2,80.8
E00098116,20.6,79.4
E00098117,32.2,67.8
E00098118,23,77
E00098119,26.1,73.9
E00098120,25.3,74.7
E00098121,20.9,79.1
E00098122,31.4,68.6
E00098123,35,65
E00098124,34.1,65.9
E00098125,20.9,79.1
E00098126,21.1,78.9
E00098127,21.8,78.2
E00098128,26.4,73.6
E00098129,22.2,77.8
E00098130,28.9,71.1
E00098131,23.6,76.4
E00098132,28.6,71.4
E00098133,26.3,73.7
E00098134,18.1,81.9
E00098135,26,74
E00098137,26.9,73.1
E00098138,33,67
E00098219,22.4,77.6
E00098220,27.2,72.8
E00098221,30.7,69.3
E00098222,22.7,77.3
E00098223,24.5,75.5
E00098224,22.8,77.2
E00098225,22,78
E00098226,16.7,83.3
E00098227,14.5,85.5
E00098228,37.4,62.6
E00098229,21.4,78.6
E00098230,16.5,83.5
E00098231,20.7,79.3
E00098232,16,84
E00098233,15.9,84.1
E00098234,26.1,73.9
E00098235,16.7,83.3
E00098275,20.2,79.8
E00098276,21.1,78.9
E00098277,17.8,82.2
E00098278,17.5,82.5
E00098279,19.1,80.9
E00098280,30,70
E00098281,21.2,78.8
E00098282,23.6,76.4
E00098283,19.1,80.9
E00098284,19.9,80.1
E00098285,20.1,79.9
E00098286,18,82
E00098287,21.3,78.7
E00098288,23,77
E00098289,26.4,73.6
E00098290,16.3,83.7
E00098291,14.9,85.1
E00098292,23.7,76.3
E00098311,18.3,81.7
E00098316,18.4,81.6
E00098317,26.1,73.9
E00098318,29,71
E00098319,21.4,78.6
E00098321,29.6,70.4
E00098327,17,83
E00098328,26.8,73.2
E00098329,26.9,73.1
E00098330,20.5,79.5
E00098331,19.5,80.5
E00098332,30.5,69.5
E00098333,19.3,80.7
E00098334,20,80
E00098335,26.6,73.4
E00098336,15.2,84.8
E00098337,38,62
E00098338,30.1,69.9
E00098339,25.6,74.4
E00098340,21.6,78.4
E00098341,21.4,78.6
E00098342,11.6,88.4
E00098343,23.9,76.1
E00098344,16.1,83.9
E00098345,23.9,76.1
E00098346,19.1,80.9
E00098348,24.1,75.9
E00098371,15.2,84.8
E00098372,27.5,72.5
E00098373,22.9,77.1
E00098374,25.4,74.6
E00098375,24.1,75.9
E00098376,24.6,75.4
E00098377,22.7,77.3
E00098378,19.8,80.2
E00098379,35.1,64.9
E00098380,22.5,77.5
E00098381,24.6,75.4
E00098382,23.5,76.5
E00098383,34.9,65.1
E00098384,17.6,82.4
E00098385,19.1,80.9
E00098386,26.6,73.4
E00098387,26.3,73.7
E00098388,16,84
E00098389,20.5,79.5
E00098390,19.7,80.3
E00098391,23.2,76.8
E00098392,41.7,58.3
E00098393,22.8,77.2
E00098394,19.5,80.5
E00098395,23.5,76.5
E00098396,14.9,85.1
E00098397,16.2,83.8
E00098400,29.1,70.9
E00098401,29.5,70.5
E00098405,25.3,74.7
E00098406,24,76
E00098408,20.7,79.3
E00098410,18.5,81.5
E00098412,33.2,66.8
E00098413,16.5,83.5
E00098414,19.5,80.5
E00098415,19.9,80.1
E00098416,26.1,73.9
E00098418,15,85
E00098454,22.2,77.8
E00098455,19.6,80.4
E00098456,24.7,75.3
E00098457,18,82
E00098458,20.2,79.8
E00098459,27.9,72.1
E00098460,18.1,81.9
E00098461,20.8,79.2
E00098462,21.4,78.6
E00098463,36,64
E00098464,25.1,74.9
E00098465,23,77
E00098466,23,77
E00098467,28.1,71.9
E00098468,21.7,78.3
E00098469,21.4,78.6
E00098470,22.1,77.9
E00098471,24.1,75.9
E00098472,23.3,76.7
E00098473,24.2,75.8
E00098483,17,83
E00098484,18.5,81.5
E00098485,17.5,82.5
E00098486,17.2,82.8
E00098487,13.8,86.2
E00098488,28.6,71.4
E00098489,11.7,88.3
E00098490,19.5,80.5
E00098491,16.7,83.3
E00098492,16.4,83.6
E00098493,16.7,83.3
E00098494,22.1,77.9
E00098495,17.3,82.7
E00098496,17.4,82.6
E00098497,19.2,80.8
E00098498,12.6,87.4
E00098499,18.4,81.6
E00098519,19.1,80.9
E00098528,15.8,84.2
E00098529,25.8,74.2
E00098530,25.6,74.4
E00098531,24.7,75.3
E00098615,26.9,73.1
E00098616,24.3,75.7
E00098617,24.4,75.6
E00098618,22.1,77.9
E00098619,29.9,70.1
E00098620,23.1,76.9
E00098621,21.9,78.1
E00098622,38.2,61.8
E00098623,23.2,76.8
E00098624,19.7,80.3
E00098625,34.6,65.4
E00098626,17.9,82.1
E00098627,21,79
E00098628,19,81
E00098688,13.4,86.6
E00098689,24.9,75.1
E00098690,16.3,83.7
E00098692,25.8,74.2
E00098693,37.1,62.9
E00098694,20.7,79.3
E00098695,21.3,78.7
E00098696,27.6,72.4
E00098697,17,83
E00098698,19.9,80.1
E00098699,30,70
E00098700,21.4,78.6
E00098701,17.5,82.5
E00098702,17.3,82.7
E00098703,16.3,83.7
E00098704,14.2,85.8
E00098705,13.7,86.3
E00098706,11.5,88.5
E00098707,15.4,84.6
E00098708,21,79
E00098709,22.1,77.9
E00098710,28.5,71.5
E00098711,25.2,74.8
E00098712,21.7,78.3
E00098713,24.5,75.5
E00098714,37.3,62.7
E00098715,16,84
E00098716,16.9,83.1
E00098718,24.2,75.8
E00098719,32.3,67.7
E00098720,22.5,77.5
E00098721,17.3,82.7
E00100290,23.6,76.4
E00100296,21.3,78.7
E00142343,17.6,82.4
E00142344,17.7,82.3
E00142347,13.1,86.9
E00142348,14.8,85.2
E00142355,14.9,85.1
E00142359,22.1,77.9
E00142371,23.6,76.4
E00142372,15.2,84.8
E00142374,24.4,75.6
E00142375,20.5,79.5
E00142376,15.8,84.2
E00142377,22.9,77.1
E00142378,21,79
E00142379,16.2,83.8
E00142380,17.9,82.1
E00142381,21.5,78.5
E00142382,23.9,76.1
E00142383,23.9,76.1
E00142384,21.6,78.4
E00142385,28.7,71.3
E00142386,26.7,73.3
E00142387,20.3,79.7
E00142388,24.2,75.8
E00142390,20.5,79.5
E00142391,23.1,76.9
E00142392,23.3,76.7
E00142393,23.2,76.8
E00142394,15.8,84.2
E00142395,22,78
E00142396,22.6,77.4
E00142397,22.8,77.2
E00142398,29,71
E00142399,17.1,82.9
E00142401,24.1,75.9
E00142402,22,78
E00142403,26.7,73.3
E00142404,22.2,77.8
E00142405,28.1,71.9
E00142406,12.2,87.8
E00142407,20.5,79.5
E00142408,28.3,71.7
E00142410,22.2,77.8
E00142411,28.7,71.3
E00142412,31,69
E00142413,20.6,79.4
E00142414,27.1,72.9
E00142417,21.7,78.3
E00142418,25.8,74.2
E00142419,25.7,74.3
E00142420,35.7,64.3
E00142421,27.2,72.8
E00142422,33.4,66.6
E00142423,27,73
E00142424,24.9,75.1
E00142425,29.2,70.8
E00142426,26.4,73.6
E00142427,28.2,71.8
E00142428,23.3,76.7
E00142429,16.6,83.4
E00142430,12.4,87.6
E00142431,19.1,80.9
E00142432,19.9,80.1
E00142433,28.9,71.1
E00142434,24.1,75.9
E00142435,28.7,71.3
E00142436,25.6,74.4
E00142437,31.9,68.1
E00142438,20.1,79.9
E00142439,38.2,61.8
E00142440,20.5,79.5
E00142441,23,77
E00142442,24,76
E00142443,24.8,75.2
E00142444,32.5,67.5
E00142445,18.2,81.8
E00142446,17.9,82.1
E00142447,27.6,72.4
E00142448,21.5,78.5
E00142450,9.2,90.8
E00142451,32.9,67.1
E00142452,28.8,71.2
E00142453,26.6,73.4
E00142454,29.6,70.4
E00142455,16.9,83.1
E00142456,15.8,84.2
E00142457,24.7,75.3
E00142458,22.6,77.4
E00142459,21.8,78.2
E00142460,19.3,80.7
E00142461,7.8,92.2
E00142462,17.7,82.3
E00142463,26.4,73.6
E00142464,21.7,78.3
E00142465,21.4,78.6
E00142466,24.2,75.8
E00142467,22.7,77.3
E00142468,29.6,70.4
E00142469,29.7,70.3
E00142470,31.3,68.8
E00142471,22.3,77.7
E00142472,20.7,79.3
E00142512,26.4,73.6
E00142513,35.5,64.5
E00142514,11.6,88.4
E00142515,22.8,77.2
E00142516,28.5,71.5
E00142517,28.5,71.5
E00142518,18.7,81.3
