areacd,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00098112,8.3,73.8,17.9
E00098114,10.7,67.9,21.4
E00098115,11.8,68.8,19.4
E00098116,8.3,58.3,33.3
E00098117,7.7,66.5,25.8
E00098118,12.6,78.2,9.2
E00098119,12.7,62.7,24.7
E00098120,14.9,59.6,25.5
E00098121,16.5,66.1,17.4
E00098122,9.4,65.8,24.8
E00098123,10,50,40
E00098124,12.8,70.9,16.2
E00098125,2.2,88.2,9.7
E00098126,12.4,62,25.6
E00098127,7.7,64.1,28.2
E00098128,6.1,71.3,22.6
E00098129,11.8,61.8,26.4
E00098130,9.7,64.6,25.7
E00098131,8,77.9,14.2
E00098132,9.2,59.7,31.1
E00098133,7.9,76.2,15.9
E00098134,9.8,67.9,22.3
E00098135,10.6,67.1,22.4
E00098137,10.4,59.1,30.4
E00098138,7,69,24
E00098219,5.8,71,23.2
E00098220,5.7,65.6,28.7
E00098221,5.1,82.9,12
E00098222,12.5,72.1,15.4
E00098223,9.4,69.8,20.9
E00098224,13.6,61.7,24.7
E00098225,12.5,60,27.5
E00098226,4.3,81.3,14.4
E00098227,12.3,71.7,16
E00098228,6.9,47.7,45.4
E00098229,15.3,61.3,23.4
E00098230,11.7,66.2,22.1
E00098231,10.8,69.9,19.3
E00098232,10.1,78.5,11.4
E00098233,5.5,68.8,25.7
E00098234,8.3,76.9,14.8
E00098235,10.2,74.2,15.6
E00098275,12.4,71.3,16.3
E00098276,11.9,62.4,25.7
E00098277,15.9,65.9,18.2
E00098278,14.1,64.1,21.8
E00098279,6.7,79.3,14.1
E00098280,2.3,60.5,37.2
E00098281,9.8,67.9,22.3
E00098282,5.4,87,7.6
E00098283,12.9,67.7,19.4
E00098284,11.2,75,13.8
E00098285,3.9,80,16.1
E00098286,11.1,55.6,33.3
E00098287,13,68.7,18.3
E00098288,7.9,82,10.1
E00098289,6.3,57.5,36.2
E00098290,9.6,68.5,21.9
E00098291,13.9,56.5,29.6
E00098292,8.8,71.1,20.2
E00098311,7,81.6,11.4
E00098316,11.2,73.6,15.2
E00098317,6.6,68.9,24.6
E00098318,9.9,69.7,20.4
E00098319,15.6,53.3,31.1
E00098321,4.9,61.8,33.3
E00098327,5.9,72,22
E00098328,12.8,56.9,30.3
E00098329,11.6,57.9,30.5
E00098330,4.7,74.4,20.9
E00098331,10.8,68.7,20.5
E00098332,13,58.8,28.2
E00098333,7.5,75.3,17.2
E00098334,10.8,77,12.2
E00098335,8.1,82.4,9.6
E00098336,16.5,59.2,24.3
E00098337,12.7,47.8,39.5
E00098338,10.2,53.1,36.7
E00098339,10.7,64,25.3
E00098340,11.5,65.4,23.1
E00098341,9.2,69.4,21.4
E00098342,10.7,81.3,8
E00098343,11,70.6,18.3
E00098344,17.5,62.3,20.1
E00098345,12.6,72,15.4
E00098346,7.8,81.7,10.4
E00098348,9.1,74,16.9
E00098371,15.3,70.2,14.5
E00098372,10,52,38
E00098373,14.7,50.5,34.9
E00098374,20,48.9,31.1
E00098375,12.6,60.9,26.4
E00098376,9.2,71.4,19.3
E00098377,11.2,71.9,16.9
E00098378,12.5,67.3,20.2
E00098379,7.3,64.2,28.5
E00098380,8.1,59.6,32.4
E00098381,9.2,65.5,25.3
E00098382,9.2,53.2,37.6
E00098383,5.9,65.3,28.8
E00098384,8.3,61.2,30.6
E00098385,20.3,54.7,25
E00098386,5.8,80.6,13.6
E00098387,14.7,58.8,26.5
E00098388,9.4,75.5,15.1
E00098389,9.2,64.4,26.4
E00098390,11,72.5,16.5
E00098391,22.1,58.9,18.9
E00098392,8.2,72.2,19.6
E00098393,4.6,55.7,39.7
E00098394,10.5,78.2,11.3
E00098395,4.2,71.6,24.2
E00098396,8.6,64.7,26.6
E00098397,10.9,67.3,21.8
E00098400,10.7,73.3,16
E00098401,14,65.3,20.7
E00098405,15.7,65.2,19.1
E00098406,13.6,61,25.4
E00098408,16.1,59.1,24.7
E00098410,11.8,68.2,20
E00098412,8,62,30
E00098413,9.5,73,17.6
E00098414,9.8,76.2,13.9
E00098415,17,70.5,12.5
E00098416,11.2,75.5,13.3
E00098418,14.1,73.1,12.8
E00098454,7.2,68,24.7
E00098455,5.9,76.5,17.6
E00098456,6.2,69,24.8
E00098457,21.9,56.3,21.9
E00098458,9,67.2,23.8
E00098459,7.4,71.6,21.1
E00098460,17.4,67.4,15.1
E00098461,6.7,56.2,37.1
E00098462,12,56.8,31.2
E00098463,4.9,55.3,39.8
E00098464,5.8,58.3,35.9
E00098465,11.9,60.2,28
E00098466,9.8,65.2,25
E00098467,15.8,66.3,17.9
E00098468,14.3,72.5,13.2
E00098469,8.7,64.1,27.2
E00098470,10.3,62.9,26.8
E00098471,12.5,67,20.5
E00098472,9.1,70,20.9
E00098473,14.9,56.1,28.9
E00098483,14.3,68.8,17
E00098484,6.8,72.3,20.9
E00098485,7.3,84.4,8.3
E00098486,3.7,83.3,13
E00098487,11.6,75.6,12.8
E00098488,6.6,86.2,7.2
E00098489,16.5,70.6,12.9
E00098490,7.6,80.7,11.8
E00098491,15.8,63.4,20.8
E00098492,4.7,77.4,17.9
E00098493,7.1,75.2,17.7
E00098494,12,60.9,27.1
E00098495,12.9,62.9,24.1
E00098496,4,86.4,9.6
E00098497,4.2,77.9,17.9
E00098498,13.6,74.5,11.8
E00098499,6,83.6,10.3
E00098519,11.1,76.5,12.3
E00098528,6.9,77.8,15.3
E00098529,9.6,69.2,21.2
E00098530,11,49.2,39.8
E00098531,3.4,84.5,12.1
E00098615,5.3,75.2,19.5
E00098616,12.8,54.1,33
E00098617,2.2,80.6,17.2
E00098618,13.2,69.8,17
E00098619,14.3,62.5,23.2
E00098620,12.8,60.6,26.6
E00098621,14.6,60.4,25
E00098622,11.4,56.1,32.5
E00098623,7.5,54.9,37.6
E00098624,14.4,64.4,21.1
E00098625,7.9,71.2,20.9
E00098626,15.5,65.5,19.1
E00098627,9.5,67.4,23.2
E00098628,12.6,66.1,21.3
E00098688,23,51.4,25.7
E00098689,12.2,70.2,17.6
E00098690,14,71,15
E00098692,7.9,57.9,34.2
E00098693,3.8,65.1,31.1
E00098694,15.5,56.7,27.8
E00098695,5.7,77.1,17.1
E00098696,9.6,61.4,28.9
E00098697,9.1,67.3,23.6
E00098698,14.5,56.6,28.9
E00098699,14,54.2,31.8
E00098700,9.9,64.2,25.9
E00098701,15,60.6,24.4
E00098702,4.5,75,20.5
E00098703,7.7,73.1,19.2
E00098704,8.8,69.2,22
E00098705,7.5,75,17.5
E00098706,8.3,62.5,29.2
E00098707,9.8,74.5,15.7
E00098708,9.8,73.5,16.7
E00098709,18.7,63.6,17.8
E00098710,10.6,69.2,20.2
E00098711,12.7,69,18.3
E00098712,6,80.5,13.5
E00098713,13.3,65.5,21.2
E00098714,8.9,58.5,32.6
E00098715,12,65.3,22.7
E00098716,9.8,76.2,13.9
E00098718,8,62.5,29.5
E00098719,8,57.5,34.5
E00098720,13.2,69.1,17.6
E00098721,7.1,70.5,22.4
E00100290,5.2,75.3,19.6
E00100296,9.2,73.5,17.3
E00142343,21.3,61.7,17
E00142344,9.4,70.8,19.8
E00142347,14.5,72.5,13
E00142348,12.6,70.1,17.2
E00142355,18.9,58.5,22.6
E00142359,13.6,63.6,22.7
E00142371,4.7,83.6,11.7
E00142372,17.1,65.8,17.1
E00142374,9.4,80.3,10.3
E00142375,11.1,57.3,31.6
E00142376,11.2,67.3,21.4
E00142377,8.8,68,23.2
E00142378,8.1,69.8,22.1
E00142379,9.9,68.3,21.8
E00142380,12.5,73.1,14.4
E00142381,19.2,55.8,25
E00142382,11.5,70.5,18
E00142383,4.2,85.3,10.5
E00142384,10.2,69.3,20.5
E00142385,7.6,66.4,26.1
E00142386,4.7,82.8,12.5
E00142387,10.3,73.8,15.9
E00142388,7.7,74.4,17.9
E00142390,9.6,60.5,29.8
E00142391,8.8,63.2,28.1
E00142392,4.2,82.3,13.5
E00142393,10.3,56.3,33.3
E00142394,10.7,76.8,12.5
E00142395,12.8,59.8,27.4
E00142396,9.1,57.6,33.3
E00142397,2.9,70.9,26.2
E00142398,5,75,20
E00142399,16.5,59.6,23.9
E00142401,4.9,73.8,21.4
E00142402,10.7,74.4,14.9
E00142403,6.9,63.7,29.4
E00142404,9,58.4,32.5
E00142405,11.2,65.3,23.5
E00142406,13.4,73.2,13.4
E00142407,25,59.1,15.9
E00142408,8.8,57.4,33.8
E00142410,12.6,58.3,29.1
E00142411,6.1,76.5,17.4
E00142412,1.8,67,31.2
E00142413,7.1,75.4,17.5
E00142414,9.1,66.2,24.7
E00142417,6,79.9,14.1
E00142418,14.1,61.6,24.2
E00142419,15.9,62.8,21.2
E00142420,6.3,36.1,57.6
E00142421,10.2,58.6,31.3
E00142422,10.6,62,27.5
E00142423,10,62,28
E00142424,9.6,65.9,24.4
E00142425,9.7,52.9,37.4
E00142426,5.6,52.2,42.2
E00142427,16.2,60,23.8
E00142428,17.4,55.7,27
E00142429,11.2,74.4,14.4
E00142430,21.1,58.9,20
E00142431,12.7,73.5,13.7
E00142432,12.7,63.3,24.1
E00142433,6.3,71.2,22.5
E00142434,12.6,65.5,21.8
E00142435,5.8,69.6,24.6
E00142436,11.2,54.3,34.5
E00142437,5.6,70.4,23.9
E00142438,6.2,76.9,16.9
E00142439,10.4,56.6,33
E00142440,11.4,62.9,25.7
E00142441,17.5,46.5,36
E00142442,12.4,49.6,38
E00142443,9,54,37
E00142444,10.7,60.3,28.9
E00142445,8.7,66,25.2
E00142446,10.1,67.4,22.5
E00142447,8,60.2,31.9
E00142448,12.6,55.2,32.2
E00142450,11.9,72.9,15.3
E00142451,9.5,64.2,26.3
E00142452,10.3,80.4,9.3
E00142453,12.1,49.1,38.8
E00142454,8.5,53.8,37.7
E00142455,16.7,70.6,12.7
E00142456,11.1,72.6,16.2
E00142457,7.1,69,23.9
E00142458,9.3,73.7,16.9
E00142459,3.1,85.3,11.6
E00142460,16.1,72.6,11.3
E00142461,25.7,51.4,22.9
E00142462,6.2,66.4,27.4
E00142463,10.2,65.4,24.4
E00142464,11,73.4,15.6
E00142465,4,77.3,18.7
E00142466,12.8,72.1,15.1
E00142467,6.3,69.8,23.8
E00142468,10.3,73.8,15.9
E00142469,7.4,64.8,27.8
E00142470,8,79,13
E00142471,6.1,80.8,13.1
E00142472,11.6,73.9,14.5
E00142512,4.3,75.2,20.6
E00142513,9.3,70.7,20
E00142514,6.8,83,10.2
E00142515,9.8,64.1,26.1
E00142516,16.8,60,23.2
E00142517,8.3,54.2,37.5
E00142518,4.6,81.5,13.9
E00142519,9.8,71.5,18.7
E00142520,12.6,54,33.3
E00142529,8.7,63,28.3
E00142530,7.8,77.5,14.7
E00142531,5.7,66.7,27.7
E00142533,19.4,62.1,18.4
E00142534,7.4,52.5,40.2
E00142536,4.9,47.9,47.2
E00142537,9.8,57.1,33.1
E00142587,18.6,58.1,23.3
E00142604,14.5,56.5,29
E00142605,14.4,56,29.6
E00142606,10.6,74.5,14.9
E00142608,11.4,78.4,10.2
E00142619,4.9,72.4,22.8
E00142620,6.7,70.2,23.1
E00142621,14.5,75.8,9.7
E00142622,6.5,70.3,23.2
E00142623,9.3,72.9,17.8
E00142624,12.7,74.6,12.7
E00142625,7.2,67,25.8
E00142626,8.6,70.5,21
E00142627,4.5,72.7,22.7
E00142628,11.7,73.4,14.9
E00142629,7.6,65.2,27.3
E00142630,17.5,69.2,13.3
E00142631,6.8,74.8,18.4
E00142632,15.4,68.3,16.3
E00142633,12,63.2,24.8
E00142634,9.4,59.4,31.3
E00142635,8.6,67.6,23.8
E00142636,6.2,81.5,12.3
E00142637,10.1,61.3,28.6
E00142638,14,67.1,18.9
E00142639,6.6,74.5,18.9
E00142640,16.3,67.4,16.3
E00142641,8,75.3,16.7
E00142642,13,66.3,20.7
E00142643,5,72.7,22.3
E00142644,9.2,70.2,20.6
E00142645,6.8,73.5,19.7
E00142646,8.1,74.4,17.4
E00142647,5.6,84.3,10.2
E00142648,8.3,77.5,14.2
E00142649,8.9,67.8,23.3
E00142650,12.2,56.7,31.1
E00143141,8.3,62.4,29.3
E00143142,7.5,55.7,36.8
E00143143,6.2,82.5,11.3
E00143144,13.3,61.9,24.8
E00143145,9.7,69.9,20.4
E00143146,9.5,78.4,12.1
E00143147,6.7,81,12.4
E00143148,8.5,77.1,14.4
E00143215,8.3,77.2,14.5
E00143216,10.7,70.2,19
E00143217,8.4,74,17.6
E00143218,9.1,81.8,9.1
E00143219,15.1,60.4,24.5
E00143220,15.4,64.1,20.5
E00143221,4.5,82.1,13.4
